2019-09-29 22:15  to 2019-09-29 22:30,0.000,,
2019-09-29 22:30  to 2019-09-29 22:45,0.000,,
2019-09-29 22:45  to 2019-09-29 23:00,0.000,,
2019-09-29 23:00  to 2019-09-29 23:15,0.000,,
2019-09-29 23:15  to 2019-09-29 23:30,0.000,,
2019-09-29 23:30  to 2019-09-29 23:45,0.000,,
2019-09-29 23:45  to 2019-09-30 00:00,0.000,,

========================================
Interval Blockdata for period starting:, 2019-09-30 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWHR),,

   -->
   
   2019-09-30 00:00  to 2019-09-30 00:15,0.000,,
2019-09-30 00:15  to 2019-09-30 00:30,0.000,,
2019-09-30 00:30  to 2019-09-30 00:45,0.000,,
2019-09-30 00:45  to 2019-09-30 01:00,0.000,,
2019-09-30 01:00  to 2019-09-30 01:15,0.000,,
2019-09-30 01:15  to 2019-09-30 01:30,0.000,,
2019-09-30 01:30  to 2019-09-30 01:45,0.000,,
2019-09-30 01:45  to 2019-09-30 02:00,0.000,,
2019-09-30 02:00  to 2019-09-30 02:15,0.000,,
2019-09-30 02:15  to 2019-09-30 02:30,0.000,,
2019-09-30 02:30  to 2019-09-30 02:45,0.000,,
2019-09-30 02:45  to 2019-09-30 03:00,0.000,,
2019-09-30 03:00  to 2019-09-30 03:15,0.000,,
2019-09-30 03:15  to 2019-09-30 03:30,0.000,,
2019-09-30 03:30  to 2019-09-30 03:45,0.000,,
2019-09-30 03:45  to 2019-09-30 04:00,0.000,,
2019-09-30 04:00  to 2019-09-30 04:15,0.000,,
2019-09-30 04:15  to 2019-09-30 04:30,0.000,,
2019-09-30 04:30  to 2019-09-30 04:45,0.000,,
2019-09-30 04:45  to 2019-09-30 05:00,0.000,,
2019-09-30 05:00  to 2019-09-30 05:15,0.000,,
2019-09-30 05:15  to 2019-09-30 05:30,0.000,,
2019-09-30 05:30  to 2019-09-30 05:45,0.000,,
2019-09-30 05:45  to 2019-09-30 06:00,0.000,,
2019-09-30 06:00  to 2019-09-30 06:15,0.000,,
2019-09-30 06:15  to 2019-09-30 06:30,0.000,,
2019-09-30 06:30  to 2019-09-30 06:45,0.000,,
2019-09-30 06:45  to 2019-09-30 07:00,0.004,,
2019-09-30 07:00  to 2019-09-30 07:15,0.006,,
2019-09-30 07:15  to 2019-09-30 07:30,0.024,,
2019-09-30 07:30  to 2019-09-30 07:45,0.023,,
2019-09-30 07:45  to 2019-09-30 08:00,0.076,,
2019-09-30 08:00  to 2019-09-30 08:15,0.023,,
2019-09-30 08:15  to 2019-09-30 08:30,0.050,,
2019-09-30 08:30  to 2019-09-30 08:45,0.002,,
2019-09-30 08:45  to 2019-09-30 09:00,0.185,,
2019-09-30 09:00  to 2019-09-30 09:15,0.314,,
2019-09-30 09:15  to 2019-09-30 09:30,0.341,,
2019-09-30 09:30  to 2019-09-30 09:45,0.351,,
2019-09-30 09:45  to 2019-09-30 10:00,0.190,,
2019-09-30 10:00  to 2019-09-30 10:15,0.286,,
2019-09-30 10:15  to 2019-09-30 10:30,0.299,,
2019-09-30 10:30  to 2019-09-30 10:45,0.348,,
2019-09-30 10:45  to 2019-09-30 11:00,0.394,,
2019-09-30 11:00  to 2019-09-30 11:15,0.395,,
2019-09-30 11:15  to 2019-09-30 11:30,0.383,,
2019-09-30 11:30  to 2019-09-30 11:45,0.369,,
2019-09-30 11:45  to 2019-09-30 12:00,0.288,,
2019-09-30 12:00  to 2019-09-30 12:15,0.302,,
2019-09-30 12:15  to 2019-09-30 12:30,0.367,,
2019-09-30 12:30  to 2019-09-30 12:45,0.335,,
2019-09-30 12:45  to 2019-09-30 13:00,0.281,,
2019-09-30 13:00  to 2019-09-30 13:15,0.317,,
2019-09-30 13:15  to 2019-09-30 13:30,0.281,,
2019-09-30 13:30  to 2019-09-30 13:45,0.333,,
2019-09-30 13:45  to 2019-09-30 14:00,0.319,,
2019-09-30 14:00  to 2019-09-30 14:15,0.159,,
2019-09-30 14:15  to 2019-09-30 14:30,0.127,,
2019-09-30 14:30  to 2019-09-30 14:45,0.103,,
2019-09-30 14:45  to 2019-09-30 15:00,0.112,,
2019-09-30 15:00  to 2019-09-30 15:15,0.039,,
2019-09-30 15:15  to 2019-09-30 15:30,0.033,,
2019-09-30 15:30  to 2019-09-30 15:45,0.000,,
2019-09-30 15:45  to 2019-09-30 16:00,0.000,,
2019-09-30 16:00  to 2019-09-30 16:15,0.015,,
2019-09-30 16:15  to 2019-09-30 16:30,0.000,,
2019-09-30 16:30  to 2019-09-30 16:45,0.000,,
2019-09-30 16:45  to 2019-09-30 17:00,0.000,,
2019-09-30 17:00  to 2019-09-30 17:15,0.000,,
2019-09-30 17:15  to 2019-09-30 17:30,0.000,,
2019-09-30 17:30  to 2019-09-30 17:45,0.000,,
2019-09-30 17:45  to 2019-09-30 18:00,0.000,,
2019-09-30 18:00  to 2019-09-30 18:15,0.000,,
2019-09-30 18:15  to 2019-09-30 18:30,0.000,,
2019-09-30 18:30  to 2019-09-30 18:45,0.000,,
2019-09-30 18:45  to 2019-09-30 19:00,0.000,,
2019-09-30 19:00  to 2019-09-30 19:15,0.000,,
2019-09-30 19:15  to 2019-09-30 19:30,0.000,,
2019-09-30 19:30  to 2019-09-30 19:45,0.000,,
2019-09-30 19:45  to 2019-09-30 20:00,0.000,,
2019-09-30 20:00  to 2019-09-30 20:15,0.000,,
2019-09-30 20:15  to 2019-09-30 20:30,0.000,,
2019-09-30 20:30  to 2019-09-30 20:45,0.000,,
2019-09-30 20:45  to 2019-09-30 21:00,0.000,,
2019-09-30 21:00  to 2019-09-30 21:15,0.000,,
2019-09-30 21:15  to 2019-09-30 21:30,0.000,,
2019-09-30 21:30  to 2019-09-30 21:45,0.000,,
2019-09-30 21:45  to 2019-09-30 22:00,0.000,,
2019-09-30 22:00  to 2019-09-30 22:15,0.000,,
2019-09-30 22:15  to 2019-09-30 22:30,0.000,,
2019-09-30 22:30  to 2019-09-30 22:45,0.000,,
2019-09-30 22:45  to 2019-09-30 23:00,0.000,,
2019-09-30 23:00  to 2019-09-30 23:15,0.000,,
2019-09-30 23:15  to 2019-09-30 23:30,0.000,,
2019-09-30 23:30  to 2019-09-30 23:45,0.000,,
2019-09-30 23:45  to 2019-10-01 00:00,0.000,,

========================================
Interval Blockdata for period starting:, 2019-10-01 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWHR),,

   -->
   
   2019-10-01 00:00  to 2019-10-01 00:15,0.000,,
2019-10-01 00:15  to 2019-10-01 00:30,0.000,,
2019-10-01 00:30  to 2019-10-01 00:45,0.000,,
2019-10-01 00:45  to 2019-10-01 01:00,0.000,,
2019-10-01 01:00  to 2019-10-01 01:15,0.000,,
2019-10-01 01:15  to 2019-10-01 01:30,0.000,,
2019-10-01 01:30  to 2019-10-01 01:45,0.000,,
2019-10-01 01:45  to 2019-10-01 02:00,0.000,,
2019-10-01 02:00  to 2019-10-01 02:15,0.000,,
2019-10-01 02:15  to 2019-10-01 02:30,0.000,,
2019-10-01 02:30  to 2019-10-01 02:45,0.000,,
2019-10-01 02:45  to 2019-10-01 03:00,0.000,,
2019-10-01 03:00  to 2019-10-01 03:15,0.000,,
2019-10-01 03:15  to 2019-10-01 03:30,0.000,,
2019-10-01 03:30  to 2019-10-01 03:45,0.000,,
2019-10-01 03:45  to 2019-10-01 04:00,0.000,,
2019-10-01 04:00  to 2019-10-01 04:15,0.000,,
2019-10-01 04:15  to 2019-10-01 04:30,0.000,,
2019-10-01 04:30  to 2019-10-01 04:45,0.000,,
2019-10-01 04:45  to 2019-10-01 05:00,0.000,,
2019-10-01 05:00  to 2019-10-01 05:15,0.000,,
2019-10-01 05:15  to 2019-10-01 05:30,0.000,,
2019-10-01 05:30  to 2019-10-01 05:45,0.000,,
2019-10-01 05:45  to 2019-10-01 06:00,0.000,,
2019-10-01 06:00  to 2019-10-01 06:15,0.000,,
2019-10-01 06:15  to 2019-10-01 06:30,0.000,,
2019-10-01 06:30  to 2019-10-01 06:45,0.000,,
2019-10-01 06:45  to 2019-10-01 07:00,0.000,,
2019-10-01 07:00  to 2019-10-01 07:15,0.000,,
2019-10-01 07:15  to 2019-10-01 07:30,0.000,,
2019-10-01 07:30  to 2019-10-01 07:45,0.000,,
2019-10-01 07:45  to 2019-10-01 08:00,0.000,,
2019-10-01 08:00  to 2019-10-01 08:15,0.000,,
2019-10-01 08:15  to 2019-10-01 08:30,0.000,,
2019-10-01 08:30  to 2019-10-01 08:45,0.000,,
2019-10-01 08:45  to 2019-10-01 09:00,0.000,,
2019-10-01 09:00  to 2019-10-01 09:15,0.008,,
2019-10-01 09:15  to 2019-10-01 09:30,0.025,,
2019-10-01 09:30  to 2019-10-01 09:45,0.000,,
2019-10-01 09:45  to 2019-10-01 10:00,0.000,,
2019-10-01 10:00  to 2019-10-01 10:15,0.000,,
2019-10-01 10:15  to 2019-10-01 10:30,0.000,,
2019-10-01 10:30  to 2019-10-01 10:45,0.000,,
2019-10-01 10:45  to 2019-10-01 11:00,0.001,,
2019-10-01 11:00  to 2019-10-01 11:15,0.074,,
2019-10-01 11:15  to 2019-10-01 11:30,0.151,,
2019-10-01 11:30  to 2019-10-01 11:45,0.122,,
2019-10-01 11:45  to 2019-10-01 12:00,0.104,,
2019-10-01 12:00  to 2019-10-01 12:15,0.009,,
2019-10-01 12:15  to 2019-10-01 12:30,0.007,,
2019-10-01 12:30  to 2019-10-01 12:45,0.032,,
2019-10-01 12:45  to 2019-10-01 13:00,0.044,,
2019-10-01 13:00  to 2019-10-01 13:15,0.084,,
2019-10-01 13:15  to 2019-10-01 13:30,0.069,,
2019-10-01 13:30  to 2019-10-01 13:45,0.057,,
2019-10-01 13:45  to 2019-10-01 14:00,0.002,,
2019-10-01 14:00  to 2019-10-01 14:15,0.011,,
2019-10-01 14:15  to 2019-10-01 14:30,0.046,,
2019-10-01 14:30  to 2019-10-01 14:45,0.021,,
2019-10-01 14:45  to 2019-10-01 15:00,0.000,,
2019-10-01 15:00  to 2019-10-01 15:15,0.000,,
2019-10-01 15:15  to 2019-10-01 15:30,0.000,,
2019-10-01 15:30  to 2019-10-01 15:45,0.000,,
2019-10-01 15:45  to 2019-10-01 16:00,0.000,,
2019-10-01 16:00  to 2019-10-01 16:15,0.000,,
2019-10-01 16:15  to 2019-10-01 16:30,0.000,,
2019-10-01 16:30  to 2019-10-01 16:45,0.000,,
2019-10-01 16:45  to 2019-10-01 17:00,0.000,,
2019-10-01 17:00  to 2019-10-01 17:15,0.000,,
2019-10-01 17:15  to 2019-10-01 17:30,0.000,,
2019-10-01 17:30  to 2019-10-01 17:45,0.000,,
2019-10-01 17:45  to 2019-10-01 18:00,0.000,,
2019-10-01 18:00  to 2019-10-01 18:15,0.000,,
2019-10-01 18:15  to 2019-10-01 18:30,0.000,,
2019-10-01 18:30  to 2019-10-01 18:45,0.000,,
2019-10-01 18:45  to 2019-10-01 19:00,0.000,,
2019-10-01 19:00  to 2019-10-01 19:15,0.000,,
2019-10-01 19:15  to 2019-10-01 19:30,0.000,,
2019-10-01 19:30  to 2019-10-01 19:45,0.000,,
2019-10-01 19:45  to 2019-10-01 20:00,0.000,,
2019-10-01 20:00  to 2019-10-01 20:15,0.000,,
2019-10-01 20:15  to 2019-10-01 20:30,0.000,,
2019-10-01 20:30  to 2019-10-01 20:45,0.000,,
2019-10-01 20:45  to 2019-10-01 21:00,0.000,,
2019-10-01 21:00  to 2019-10-01 21:15,0.000,,
2019-10-01 21:15  to 2019-10-01 21:30,0.000,,
2019-10-01 21:30  to 2019-10-01 21:45,0.000,,
2019-10-01 21:45  to 2019-10-01 22:00,0.000,,
2019-10-01 22:00  to 2019-10-01 22:15,0.000,,
2019-10-01 22:15  to 2019-10-01 22:30,0.000,,
2019-10-01 22:30  to 2019-10-01 22:45,0.000,,
2019-10-01 22:45  to 2019-10-01 23:00,0.000,,
2019-10-01 23:00  to 2019-10-01 23:15,0.000,,
2019-10-01 23:15  to 2019-10-01 23:30,0.000,,
2019-10-01 23:30  to 2019-10-01 23:45,0.000,,
2019-10-01 23:45  to 2019-10-02 00:00,0.000,,

========================================
Interval Blockdata for period starting:, 2019-10-02 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWHR),,

   -->
   
   2019-10-02 00:00  to 2019-10-02 00:15,0.000,,
2019-10-02 00:15  to 2019-10-02 00:30,0.000,,
2019-10-02 00:30  to 2019-10-02 00:45,0.000,,
2019-10-02 00:45  to 2019-10-02 01:00,0.000,,
2019-10-02 01:00  to 2019-10-02 01:15,0.000,,
2019-10-02 01:15  to 2019-10-02 01:30,0.000,,
2019-10-02 01:30  to 2019-10-02 01:45,0.000,,
2019-10-02 01:45  to 2019-10-02 02:00,0.000,,
2019-10-02 02:00  to 2019-10-02 02:15,0.000,,
2019-10-02 02:15  to 2019-10-02 02:30,0.000,,
2019-10-02 02:30  to 2019-10-02 02:45,0.000,,
2019-10-02 02:45  to 2019-10-02 03:00,0.000,,
2019-10-02 03:00  to 2019-10-02 03:15,0.000,,
2019-10-02 03:15  to 2019-10-02 03:30,0.000,,
2019-10-02 03:30  to 2019-10-02 03:45,0.000,,
2019-10-02 03:45  to 2019-10-02 04:00,0.000,,
2019-10-02 04:00  to 2019-10-02 04:15,0.000,,
2019-10-02 04:15  to 2019-10-02 04:30,0.000,,
2019-10-02 04:30  to 2019-10-02 04:45,0.000,,
2019-10-02 04:45  to 2019-10-02 05:00,0.000,,
2019-10-02 05:00  to 2019-10-02 05:15,0.000,,
2019-10-02 05:15  to 2019-10-02 05:30,0.000,,
2019-10-02 05:30  to 2019-10-02 05:45,0.000,,
2019-10-02 05:45  to 2019-10-02 06:00,0.000,,
2019-10-02 06:00  to 2019-10-02 06:15,0.000,,
2019-10-02 06:15  to 2019-10-02 06:30,0.000,,
2019-10-02 06:30  to 2019-10-02 06:45,0.000,,
2019-10-02 06:45  to 2019-10-02 07:00,0.000,,
2019-10-02 07:00  to 2019-10-02 07:15,0.000,,
2019-10-02 07:15  to 2019-10-02 07:30,0.000,,
2019-10-02 07:30  to 2019-10-02 07:45,0.000,,
2019-10-02 07:45  to 2019-10-02 08:00,0.000,,
2019-10-02 08:00  to 2019-10-02 08:15,0.000,,
2019-10-02 08:15  to 2019-10-02 08:30,0.000,,
2019-10-02 08:30  to 2019-10-02 08:45,0.000,,
2019-10-02 08:45  to 2019-10-02 09:00,0.000,,
2019-10-02 09:00  to 2019-10-02 09:15,0.000,,
2019-10-02 09:15  to 2019-10-02 09:30,0.000,,
2019-10-02 09:30  to 2019-10-02 09:45,0.000,,
2019-10-02 09:45  to 2019-10-02 10:00,0.000,,
2019-10-02 10:00  to 2019-10-02 10:15,0.000,,
2019-10-02 10:15  to 2019-10-02 10:30,0.000,,
2019-10-02 10:30  to 2019-10-02 10:45,0.000,,
2019-10-02 10:45  to 2019-10-02 11:00,0.000,,
2019-10-02 11:00  to 2019-10-02 11:15,0.000,,
2019-10-02 11:15  to 2019-10-02 11:30,0.000,,
2019-10-02 11:30  to 2019-10-02 11:45,0.000,,
2019-10-02 11:45  to 2019-10-02 12:00,0.000,,
2019-10-02 12:00  to 2019-10-02 12:15,0.000,,
2019-10-02 12:15  to 2019-10-02 12:30,0.000,,
2019-10-02 12:30  to 2019-10-02 12:45,0.000,,
2019-10-02 12:45  to 2019-10-02 13:00,0.000,,
2019-10-02 13:00  to 2019-10-02 13:15,0.000,,
2019-10-02 13:15  to 2019-10-02 13:30,0.000,,
2019-10-02 13:30  to 2019-10-02 13:45,0.000,,
2019-10-02 13:45  to 2019-10-02 14:00,0.000,,
2019-10-02 14:00  to 2019-10-02 14:15,0.000,,
2019-10-02 14:15  to 2019-10-02 14:30,0.000,,
2019-10-02 14:30  to 2019-10-02 14:45,0.000,,
2019-10-02 14:45  to 2019-10-02 15:00,0.000,,
2019-10-02 15:00  to 2019-10-02 15:15,0.000,,
2019-10-02 15:15  to 2019-10-02 15:30,0.000,,
2019-10-02 15:30  to 2019-10-02 15:45,0.000,,
2019-10-02 15:45  to 2019-10-02 16:00,0.000,,
2019-10-02 16:00  to 2019-10-02 16:15,0.000,,
2019-10-02 16:15  to 2019-10-02 16:30,0.000,,
2019-10-02 16:30  to 2019-10-02 16:45,0.000,,
2019-10-02 16:45  to 2019-10-02 17:00,0.000,,
2019-10-02 17:00  to 2019-10-02 17:15,0.000,,
2019-10-02 17:15  to 2019-10-02 17:30,0.000,,
2019-10-02 17:30  to 2019-10-02 17:45,0.000,,
2019-10-02 17:45  to 2019-10-02 18:00,0.000,,
2019-10-02 18:00  to 2019-10-02 18:15,0.000,,
2019-10-02 18:15  to 2019-10-02 18:30,0.000,,
2019-10-02 18:30  to 2019-10-02 18:45,0.000,,
2019-10-02 18:45  to 2019-10-02 19:00,0.000,,
2019-10-02 19:00  to 2019-10-02 19:15,0.000,,
2019-10-02 19:15  to 2019-10-02 19:30,0.000,,
2019-10-02 19:30  to 2019-10-02 19:45,0.000,,
2019-10-02 19:45  to 2019-10-02 20:00,0.000,,
2019-10-02 20:00  to 2019-10-02 20:15,0.000,,
2019-10-02 20:15  to 2019-10-02 20:30,0.000,,
2019-10-02 20:30  to 2019-10-02 20:45,0.000,,
2019-10-02 20:45  to 2019-10-02 21:00,0.000,,
2019-10-02 21:00  to 2019-10-02 21:15,0.000,,
2019-10-02 21:15  to 2019-10-02 21:30,0.000,,
2019-10-02 21:30  to 2019-10-02 21:45,0.000,,
2019-10-02 21:45  to 2019-10-02 22:00,0.000,,
2019-10-02 22:00  to 2019-10-02 22:15,0.000,,
2019-10-02 22:15  to 2019-10-02 22:30,0.000,,
2019-10-02 22:30  to 2019-10-02 22:45,0.000,,
2019-10-02 22:45  to 2019-10-02 23:00,0.000,,
2019-10-02 23:00  to 2019-10-02 23:15,0.000,,
2019-10-02 23:15  to 2019-10-02 23:30,0.000,,
2019-10-02 23:30  to 2019-10-02 23:45,0.000,,
2019-10-02 23:45  to 2019-10-03 00:00,0.000,,

========================================
Interval Blockdata for period starting:, 2019-10-03 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWHR),,

   -->
   
   2019-10-03 00:00  to 2019-10-03 00:15,0.000,,
2019-10-03 00:15  to 2019-10-03 00:30,0.000,,
2019-10-03 00:30  to 2019-10-03 00:45,0.000,,
2019-10-03 00:45  to 2019-10-03 01:00,0.000,,
2019-10-03 01:00  to 2019-10-03 01:15,0.000,,
2019-10-03 01:15  to 2019-10-03 01:30,0.000,,
2019-10-03 01:30  to 2019-10-03 01:45,0.000,,
2019-10-03 01:45  to 2019-10-03 02:00,0.000,,
2019-10-03 02:00  to 2019-10-03 02:15,0.000,,
2019-10-03 02:15  to 2019-10-03 02:30,0.000,,
2019-10-03 02:30  to 2019-10-03 02:45,0.000,,
2019-10-03 02:45  to 2019-10-03 03:00,0.000,,
2019-10-03 03:00  to 2019-10-03 03:15,0.000,,
2019-10-03 03:15  to 2019-10-03 03:30,0.000,,
2019-10-03 03:30  to 2019-10-03 03:45,0.000,,
2019-10-03 03:45  to 2019-10-03 04:00,0.000,,
2019-10-03 04:00  to 2019-10-03 04:15,0.000,,
2019-10-03 04:15  to 2019-10-03 04:30,0.000,,
2019-10-03 04:30  to 2019-10-03 04:45,0.000,,
2019-10-03 04:45  to 2019-10-03 05:00,0.000,,
2019-10-03 05:00  to 2019-10-03 05:15,0.000,,
2019-10-03 05:15  to 2019-10-03 05:30,0.000,,
2019-10-03 05:30  to 2019-10-03 05:45,0.000,,
2019-10-03 05:45  to 2019-10-03 06:00,0.000,,
2019-10-03 06:00  to 2019-10-03 06:15,0.000,,
2019-10-03 06:15  to 2019-10-03 06:30,0.000,,
2019-10-03 06:30  to 2019-10-03 06:45,0.000,,
2019-10-03 06:45  to 2019-10-03 07:00,0.000,,
2019-10-03 07:00  to 2019-10-03 07:15,0.000,,
2019-10-03 07:15  to 2019-10-03 07:30,0.000,,
2019-10-03 07:30  to 2019-10-03 07:45,0.000,,
2019-10-03 07:45  to 2019-10-03 08:00,0.000,,
2019-10-03 08:00  to 2019-10-03 08:15,0.000,,
2019-10-03 08:15  to 2019-10-03 08:30,0.000,,
2019-10-03 08:30  to 2019-10-03 08:45,0.000,,
2019-10-03 08:45  to 2019-10-03 09:00,0.000,,
2019-10-03 09:00  to 2019-10-03 09:15,0.000,,
2019-10-03 09:15  to 2019-10-03 09:30,0.000,,
2019-10-03 09:30  to 2019-10-03 09:45,0.000,,
2019-10-03 09:45  to 2019-10-03 10:00,0.000,,
2019-10-03 10:00  to 2019-10-03 10:15,0.000,,
2019-10-03 10:15  to 2019-10-03 10:30,0.070,,
2019-10-03 10:30  to 2019-10-03 10:45,0.028,,
2019-10-03 10:45  to 2019-10-03 11:00,0.120,,
2019-10-03 11:00  to 2019-10-03 11:15,0.093,,
2019-10-03 11:15  to 2019-10-03 11:30,0.005,,
2019-10-03 11:30  to 2019-10-03 11:45,0.086,,
2019-10-03 11:45  to 2019-10-03 12:00,0.013,,
2019-10-03 12:00  to 2019-10-03 12:15,0.000,,
2019-10-03 12:15  to 2019-10-03 12:30,0.000,,
2019-10-03 12:30  to 2019-10-03 12:45,0.005,,
2019-10-03 12:45  to 2019-10-03 13:00,0.047,,
2019-10-03 13:00  to 2019-10-03 13:15,0.002,,
2019-10-03 13:15  to 2019-10-03 13:30,0.001,,
2019-10-03 13:30  to 2019-10-03 13:45,0.002,,
2019-10-03 13:45  to 2019-10-03 14:00,0.040,,
2019-10-03 14:00  to 2019-10-03 14:15,0.002,,
2019-10-03 14:15  to 2019-10-03 14:30,0.008,,
2019-10-03 14:30  to 2019-10-03 14:45,0.027,,
2019-10-03 14:45  to 2019-10-03 15:00,0.018,,
2019-10-03 15:00  to 2019-10-03 15:15,0.000,,
2019-10-03 15:15  to 2019-10-03 15:30,0.000,,
2019-10-03 15:30  to 2019-10-03 15:45,0.000,,
2019-10-03 15:45  to 2019-10-03 16:00,0.000,,
2019-10-03 16:00  to 2019-10-03 16:15,0.000,,
2019-10-03 16:15  to 2019-10-03 16:30,0.000,,
