2019-04-04 18:30  to 2019-04-04 18:45,0.000,,
2019-04-04 18:45  to 2019-04-04 19:00,0.000,,
2019-04-04 19:00  to 2019-04-04 19:15,0.000,,
2019-04-04 19:15  to 2019-04-04 19:30,0.000,,
2019-04-04 19:30  to 2019-04-04 19:45,0.000,,
2019-04-04 19:45  to 2019-04-04 20:00,0.000,,
2019-04-04 20:00  to 2019-04-04 20:15,0.000,,
2019-04-04 20:15  to 2019-04-04 20:30,0.000,,
2019-04-04 20:30  to 2019-04-04 20:45,0.000,,
2019-04-04 20:45  to 2019-04-04 21:00,0.000,,
2019-04-04 21:00  to 2019-04-04 21:15,0.000,,
2019-04-04 21:15  to 2019-04-04 21:30,0.000,,
2019-04-04 21:30  to 2019-04-04 21:45,0.000,,
2019-04-04 21:45  to 2019-04-04 22:00,0.000,,
2019-04-04 22:00  to 2019-04-04 22:15,0.000,,
2019-04-04 22:15  to 2019-04-04 22:30,0.000,,
2019-04-04 22:30  to 2019-04-04 22:45,0.000,,
2019-04-04 22:45  to 2019-04-04 23:00,0.000,,
2019-04-04 23:00  to 2019-04-04 23:15,0.000,,
2019-04-04 23:15  to 2019-04-04 23:30,0.000,,
2019-04-04 23:30  to 2019-04-04 23:45,0.000,,
2019-04-04 23:45  to 2019-04-05 00:00,0.000,,

========================================
Interval Blockdata for period starting:, 2019-04-05 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWHR),,

   -->
   
   2019-04-05 00:00  to 2019-04-05 00:15,0.000,,
2019-04-05 00:15  to 2019-04-05 00:30,0.000,,
2019-04-05 00:30  to 2019-04-05 00:45,0.000,,
2019-04-05 00:45  to 2019-04-05 01:00,0.000,,
2019-04-05 01:00  to 2019-04-05 01:15,0.000,,
2019-04-05 01:15  to 2019-04-05 01:30,0.000,,
2019-04-05 01:30  to 2019-04-05 01:45,0.000,,
2019-04-05 01:45  to 2019-04-05 02:00,0.000,,
2019-04-05 02:00  to 2019-04-05 02:15,0.000,,
2019-04-05 02:15  to 2019-04-05 02:30,0.000,,
2019-04-05 02:30  to 2019-04-05 02:45,0.000,,
2019-04-05 02:45  to 2019-04-05 03:00,0.000,,
2019-04-05 03:00  to 2019-04-05 03:15,0.000,,
2019-04-05 03:15  to 2019-04-05 03:30,0.000,,
2019-04-05 03:30  to 2019-04-05 03:45,0.000,,
2019-04-05 03:45  to 2019-04-05 04:00,0.000,,
2019-04-05 04:00  to 2019-04-05 04:15,0.000,,
2019-04-05 04:15  to 2019-04-05 04:30,0.000,,
2019-04-05 04:30  to 2019-04-05 04:45,0.000,,
2019-04-05 04:45  to 2019-04-05 05:00,0.000,,
2019-04-05 05:00  to 2019-04-05 05:15,0.000,,
2019-04-05 05:15  to 2019-04-05 05:30,0.000,,
2019-04-05 05:30  to 2019-04-05 05:45,0.000,,
2019-04-05 05:45  to 2019-04-05 06:00,0.000,,
2019-04-05 06:00  to 2019-04-05 06:15,0.000,,
2019-04-05 06:15  to 2019-04-05 06:30,0.000,,
2019-04-05 06:30  to 2019-04-05 06:45,0.000,,
2019-04-05 06:45  to 2019-04-05 07:00,0.000,,
2019-04-05 07:00  to 2019-04-05 07:15,0.000,,
2019-04-05 07:15  to 2019-04-05 07:30,0.000,,
2019-04-05 07:30  to 2019-04-05 07:45,0.000,,
2019-04-05 07:45  to 2019-04-05 08:00,0.000,,
2019-04-05 08:00  to 2019-04-05 08:15,0.000,,
2019-04-05 08:15  to 2019-04-05 08:30,0.021,,
2019-04-05 08:30  to 2019-04-05 08:45,0.042,,
2019-04-05 08:45  to 2019-04-05 09:00,0.064,,
2019-04-05 09:00  to 2019-04-05 09:15,0.016,,
2019-04-05 09:15  to 2019-04-05 09:30,0.047,,
2019-04-05 09:30  to 2019-04-05 09:45,0.069,,
2019-04-05 09:45  to 2019-04-05 10:00,0.177,,
2019-04-05 10:00  to 2019-04-05 10:15,0.097,,
2019-04-05 10:15  to 2019-04-05 10:30,0.218,,
2019-04-05 10:30  to 2019-04-05 10:45,0.184,,
2019-04-05 10:45  to 2019-04-05 11:00,0.172,,
2019-04-05 11:00  to 2019-04-05 11:15,0.101,,
2019-04-05 11:15  to 2019-04-05 11:30,0.150,,
2019-04-05 11:30  to 2019-04-05 11:45,0.113,,
2019-04-05 11:45  to 2019-04-05 12:00,0.186,,
2019-04-05 12:00  to 2019-04-05 12:15,0.176,,
2019-04-05 12:15  to 2019-04-05 12:30,0.221,,
2019-04-05 12:30  to 2019-04-05 12:45,0.141,,
2019-04-05 12:45  to 2019-04-05 13:00,0.143,,
2019-04-05 13:00  to 2019-04-05 13:15,0.277,,
2019-04-05 13:15  to 2019-04-05 13:30,0.253,,
2019-04-05 13:30  to 2019-04-05 13:45,0.436,,
2019-04-05 13:45  to 2019-04-05 14:00,0.446,,
2019-04-05 14:00  to 2019-04-05 14:15,0.427,,
2019-04-05 14:15  to 2019-04-05 14:30,0.325,,
2019-04-05 14:30  to 2019-04-05 14:45,0.161,,
2019-04-05 14:45  to 2019-04-05 15:00,0.212,,
2019-04-05 15:00  to 2019-04-05 15:15,0.144,,
2019-04-05 15:15  to 2019-04-05 15:30,0.153,,
2019-04-05 15:30  to 2019-04-05 15:45,0.110,,
2019-04-05 15:45  to 2019-04-05 16:00,0.079,,
2019-04-05 16:00  to 2019-04-05 16:15,0.080,,
2019-04-05 16:15  to 2019-04-05 16:30,0.000,,
