2018-09-04 11:15  to 2018-09-04 11:30,0.188,,
2018-09-04 11:30  to 2018-09-04 11:45,0.056,,
2018-09-04 11:45  to 2018-09-04 12:00,0.132,,
2018-09-04 12:00  to 2018-09-04 12:15,0.173,,
2018-09-04 12:15  to 2018-09-04 12:30,0.116,,
2018-09-04 12:30  to 2018-09-04 12:45,0.139,,
2018-09-04 12:45  to 2018-09-04 13:00,0.045,,
2018-09-04 13:00  to 2018-09-04 13:15,0.067,,
2018-09-04 13:15  to 2018-09-04 13:30,0.115,,
2018-09-04 13:30  to 2018-09-04 13:45,0.154,,
2018-09-04 13:45  to 2018-09-04 14:00,0.061,,
2018-09-04 14:00  to 2018-09-04 14:15,0.035,,
2018-09-04 14:15  to 2018-09-04 14:30,0.032,,
2018-09-04 14:30  to 2018-09-04 14:45,0.029,,
2018-09-04 14:45  to 2018-09-04 15:00,0.118,,
2018-09-04 15:00  to 2018-09-04 15:15,0.082,,
2018-09-04 15:15  to 2018-09-04 15:30,0.097,,
2018-09-04 15:30  to 2018-09-04 15:45,0.005,,
2018-09-04 15:45  to 2018-09-04 16:00,0.013,,
2018-09-04 16:00  to 2018-09-04 16:15,0.019,,
2018-09-04 16:15  to 2018-09-04 16:30,0.025,,
2018-09-04 16:30  to 2018-09-04 16:45,0.005,,
2018-09-04 16:45  to 2018-09-04 17:00,0.000,,
2018-09-04 17:00  to 2018-09-04 17:15,0.000,,
2018-09-04 17:15  to 2018-09-04 17:30,0.000,,
2018-09-04 17:30  to 2018-09-04 17:45,0.000,,
2018-09-04 17:45  to 2018-09-04 18:00,0.000,,
2018-09-04 18:00  to 2018-09-04 18:15,0.000,,
2018-09-04 18:15  to 2018-09-04 18:30,0.000,,
2018-09-04 18:30  to 2018-09-04 18:45,0.000,,
2018-09-04 18:45  to 2018-09-04 19:00,0.000,,
2018-09-04 19:00  to 2018-09-04 19:15,0.000,,
2018-09-04 19:15  to 2018-09-04 19:30,0.000,,
2018-09-04 19:30  to 2018-09-04 19:45,0.000,,
2018-09-04 19:45  to 2018-09-04 20:00,0.000,,
2018-09-04 20:00  to 2018-09-04 20:15,0.000,,
2018-09-04 20:15  to 2018-09-04 20:30,0.000,,
2018-09-04 20:30  to 2018-09-04 20:45,0.000,,
2018-09-04 20:45  to 2018-09-04 21:00,0.000,,
2018-09-04 21:00  to 2018-09-04 21:15,0.000,,
2018-09-04 21:15  to 2018-09-04 21:30,0.000,,
2018-09-04 21:30  to 2018-09-04 21:45,0.000,,
2018-09-04 21:45  to 2018-09-04 22:00,0.000,,
2018-09-04 22:00  to 2018-09-04 22:15,0.000,,
2018-09-04 22:15  to 2018-09-04 22:30,0.000,,
2018-09-04 22:30  to 2018-09-04 22:45,0.000,,
2018-09-04 22:45  to 2018-09-04 23:00,0.000,,
2018-09-04 23:00  to 2018-09-04 23:15,0.000,,
2018-09-04 23:15  to 2018-09-04 23:30,0.000,,
2018-09-04 23:30  to 2018-09-04 23:45,0.000,,
2018-09-04 23:45  to 2018-09-05 00:00,0.000,,

========================================
Interval Blockdata for period starting:, 2018-09-05 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWHR),,

   -->
   
   2018-09-05 00:00  to 2018-09-05 00:15,0.000,,
2018-09-05 00:15  to 2018-09-05 00:30,0.000,,
2018-09-05 00:30  to 2018-09-05 00:45,0.000,,
2018-09-05 00:45  to 2018-09-05 01:00,0.000,,
2018-09-05 01:00  to 2018-09-05 01:15,0.000,,
2018-09-05 01:15  to 2018-09-05 01:30,0.000,,
2018-09-05 01:30  to 2018-09-05 01:45,0.000,,
2018-09-05 01:45  to 2018-09-05 02:00,0.000,,
2018-09-05 02:00  to 2018-09-05 02:15,0.000,,
2018-09-05 02:15  to 2018-09-05 02:30,0.000,,
2018-09-05 02:30  to 2018-09-05 02:45,0.000,,
2018-09-05 02:45  to 2018-09-05 03:00,0.000,,
2018-09-05 03:00  to 2018-09-05 03:15,0.000,,
2018-09-05 03:15  to 2018-09-05 03:30,0.000,,
2018-09-05 03:30  to 2018-09-05 03:45,0.000,,
2018-09-05 03:45  to 2018-09-05 04:00,0.000,,
2018-09-05 04:00  to 2018-09-05 04:15,0.000,,
2018-09-05 04:15  to 2018-09-05 04:30,0.000,,
2018-09-05 04:30  to 2018-09-05 04:45,0.000,,
2018-09-05 04:45  to 2018-09-05 05:00,0.000,,
2018-09-05 05:00  to 2018-09-05 05:15,0.000,,
2018-09-05 05:15  to 2018-09-05 05:30,0.000,,
2018-09-05 05:30  to 2018-09-05 05:45,0.000,,
2018-09-05 05:45  to 2018-09-05 06:00,0.000,,
2018-09-05 06:00  to 2018-09-05 06:15,0.000,,
2018-09-05 06:15  to 2018-09-05 06:30,0.000,,
2018-09-05 06:30  to 2018-09-05 06:45,0.000,,
2018-09-05 06:45  to 2018-09-05 07:00,0.000,,
2018-09-05 07:00  to 2018-09-05 07:15,0.000,,
2018-09-05 07:15  to 2018-09-05 07:30,0.000,,
2018-09-05 07:30  to 2018-09-05 07:45,0.000,,
2018-09-05 07:45  to 2018-09-05 08:00,0.000,,
2018-09-05 08:00  to 2018-09-05 08:15,0.000,,
2018-09-05 08:15  to 2018-09-05 08:30,0.000,,
2018-09-05 08:30  to 2018-09-05 08:45,0.000,,
2018-09-05 08:45  to 2018-09-05 09:00,0.000,,
2018-09-05 09:00  to 2018-09-05 09:15,0.000,,
2018-09-05 09:15  to 2018-09-05 09:30,0.000,,
2018-09-05 09:30  to 2018-09-05 09:45,0.000,,
2018-09-05 09:45  to 2018-09-05 10:00,0.000,,
2018-09-05 10:00  to 2018-09-05 10:15,0.000,,
2018-09-05 10:15  to 2018-09-05 10:30,0.000,,
2018-09-05 10:30  to 2018-09-05 10:45,0.000,,
2018-09-05 10:45  to 2018-09-05 11:00,0.010,,
2018-09-05 11:00  to 2018-09-05 11:15,0.010,,
2018-09-05 11:15  to 2018-09-05 11:30,0.032,,
2018-09-05 11:30  to 2018-09-05 11:45,0.000,,
2018-09-05 11:45  to 2018-09-05 12:00,0.006,,
2018-09-05 12:00  to 2018-09-05 12:15,0.001,,
2018-09-05 12:15  to 2018-09-05 12:30,0.000,,
2018-09-05 12:30  to 2018-09-05 12:45,0.000,,
2018-09-05 12:45  to 2018-09-05 13:00,0.000,,
2018-09-05 13:00  to 2018-09-05 13:15,0.000,,
2018-09-05 13:15  to 2018-09-05 13:30,0.000,,
2018-09-05 13:30  to 2018-09-05 13:45,0.000,,
2018-09-05 13:45  to 2018-09-05 14:00,0.000,,
2018-09-05 14:00  to 2018-09-05 14:15,0.000,,
2018-09-05 14:15  to 2018-09-05 14:30,0.000,,
2018-09-05 14:30  to 2018-09-05 14:45,0.000,,
2018-09-05 14:45  to 2018-09-05 15:00,0.000,,
2018-09-05 15:00  to 2018-09-05 15:15,0.000,,
2018-09-05 15:15  to 2018-09-05 15:30,0.000,,
2018-09-05 15:30  to 2018-09-05 15:45,0.000,,
2018-09-05 15:45  to 2018-09-05 16:00,0.000,,
2018-09-05 16:00  to 2018-09-05 16:15,0.000,,
2018-09-05 16:15  to 2018-09-05 16:30,0.000,,
2018-09-05 16:30  to 2018-09-05 16:45,0.000,,
2018-09-05 16:45  to 2018-09-05 17:00,0.000,,
2018-09-05 17:00  to 2018-09-05 17:15,0.000,,
2018-09-05 17:15  to 2018-09-05 17:30,0.000,,
2018-09-05 17:30  to 2018-09-05 17:45,0.000,,
2018-09-05 17:45  to 2018-09-05 18:00,0.000,,
2018-09-05 18:00  to 2018-09-05 18:15,0.000,,
2018-09-05 18:15  to 2018-09-05 18:30,0.000,,
2018-09-05 18:30  to 2018-09-05 18:45,0.000,,
2018-09-05 18:45  to 2018-09-05 19:00,0.000,,
2018-09-05 19:00  to 2018-09-05 19:15,0.000,,
2018-09-05 19:15  to 2018-09-05 19:30,0.000,,
2018-09-05 19:30  to 2018-09-05 19:45,0.000,,
2018-09-05 19:45  to 2018-09-05 20:00,0.000,,
2018-09-05 20:00  to 2018-09-05 20:15,0.000,,
2018-09-05 20:15  to 2018-09-05 20:30,0.000,,
2018-09-05 20:30  to 2018-09-05 20:45,0.000,,
2018-09-05 20:45  to 2018-09-05 21:00,0.000,,
2018-09-05 21:00  to 2018-09-05 21:15,0.000,,
2018-09-05 21:15  to 2018-09-05 21:30,0.000,,
2018-09-05 21:30  to 2018-09-05 21:45,0.000,,
2018-09-05 21:45  to 2018-09-05 22:00,0.000,,
2018-09-05 22:00  to 2018-09-05 22:15,0.000,,
2018-09-05 22:15  to 2018-09-05 22:30,0.000,,
2018-09-05 22:30  to 2018-09-05 22:45,0.000,,
2018-09-05 22:45  to 2018-09-05 23:00,0.000,,
2018-09-05 23:00  to 2018-09-05 23:15,0.000,,
2018-09-05 23:15  to 2018-09-05 23:30,0.000,,
2018-09-05 23:30  to 2018-09-05 23:45,0.000,,
2018-09-05 23:45  to 2018-09-06 00:00,0.000,,

========================================
Interval Blockdata for period starting:, 2018-09-06 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWHR),,

   -->
   
   2018-09-06 00:00  to 2018-09-06 00:15,0.000,,
2018-09-06 00:15  to 2018-09-06 00:30,0.000,,
2018-09-06 00:30  to 2018-09-06 00:45,0.000,,
2018-09-06 00:45  to 2018-09-06 01:00,0.000,,
2018-09-06 01:00  to 2018-09-06 01:15,0.000,,
2018-09-06 01:15  to 2018-09-06 01:30,0.000,,
2018-09-06 01:30  to 2018-09-06 01:45,0.000,,
2018-09-06 01:45  to 2018-09-06 02:00,0.000,,
2018-09-06 02:00  to 2018-09-06 02:15,0.000,,
2018-09-06 02:15  to 2018-09-06 02:30,0.000,,
2018-09-06 02:30  to 2018-09-06 02:45,0.000,,
2018-09-06 02:45  to 2018-09-06 03:00,0.000,,
2018-09-06 03:00  to 2018-09-06 03:15,0.000,,
2018-09-06 03:15  to 2018-09-06 03:30,0.000,,
2018-09-06 03:30  to 2018-09-06 03:45,0.000,,
2018-09-06 03:45  to 2018-09-06 04:00,0.000,,
2018-09-06 04:00  to 2018-09-06 04:15,0.000,,
2018-09-06 04:15  to 2018-09-06 04:30,0.000,,
2018-09-06 04:30  to 2018-09-06 04:45,0.000,,
2018-09-06 04:45  to 2018-09-06 05:00,0.000,,
2018-09-06 05:00  to 2018-09-06 05:15,0.000,,
2018-09-06 05:15  to 2018-09-06 05:30,0.000,,
2018-09-06 05:30  to 2018-09-06 05:45,0.000,,
2018-09-06 05:45  to 2018-09-06 06:00,0.000,,
2018-09-06 06:00  to 2018-09-06 06:15,0.000,,
2018-09-06 06:15  to 2018-09-06 06:30,0.000,,
2018-09-06 06:30  to 2018-09-06 06:45,0.000,,
2018-09-06 06:45  to 2018-09-06 07:00,0.000,,
2018-09-06 07:00  to 2018-09-06 07:15,0.000,,
2018-09-06 07:15  to 2018-09-06 07:30,0.000,,
2018-09-06 07:30  to 2018-09-06 07:45,0.000,,
2018-09-06 07:45  to 2018-09-06 08:00,0.000,,
2018-09-06 08:00  to 2018-09-06 08:15,0.000,,
2018-09-06 08:15  to 2018-09-06 08:30,0.000,,
2018-09-06 08:30  to 2018-09-06 08:45,0.000,,
2018-09-06 08:45  to 2018-09-06 09:00,0.000,,
2018-09-06 09:00  to 2018-09-06 09:15,0.020,,
2018-09-06 09:15  to 2018-09-06 09:30,0.000,,
2018-09-06 09:30  to 2018-09-06 09:45,0.051,,
2018-09-06 09:45  to 2018-09-06 10:00,0.009,,
2018-09-06 10:00  to 2018-09-06 10:15,0.017,,
2018-09-06 10:15  to 2018-09-06 10:30,0.037,,
2018-09-06 10:30  to 2018-09-06 10:45,0.160,,
2018-09-06 10:45  to 2018-09-06 11:00,0.215,,
2018-09-06 11:00  to 2018-09-06 11:15,0.173,,
2018-09-06 11:15  to 2018-09-06 11:30,0.244,,
2018-09-06 11:30  to 2018-09-06 11:45,0.152,,
2018-09-06 11:45  to 2018-09-06 12:00,0.278,,
2018-09-06 12:00  to 2018-09-06 12:15,0.256,,
2018-09-06 12:15  to 2018-09-06 12:30,0.310,,
2018-09-06 12:30  to 2018-09-06 12:45,0.118,,
2018-09-06 12:45  to 2018-09-06 13:00,0.224,,
2018-09-06 13:00  to 2018-09-06 13:15,0.318,,
2018-09-06 13:15  to 2018-09-06 13:30,0.165,,
2018-09-06 13:30  to 2018-09-06 13:45,0.020,,
2018-09-06 13:45  to 2018-09-06 14:00,0.082,,
2018-09-06 14:00  to 2018-09-06 14:15,0.237,,
2018-09-06 14:15  to 2018-09-06 14:30,0.197,,
2018-09-06 14:30  to 2018-09-06 14:45,0.108,,
2018-09-06 14:45  to 2018-09-06 15:00,0.170,,
2018-09-06 15:00  to 2018-09-06 15:15,0.176,,
2018-09-06 15:15  to 2018-09-06 15:30,0.170,,
2018-09-06 15:30  to 2018-09-06 15:45,0.103,,
2018-09-06 15:45  to 2018-09-06 16:00,0.173,,
2018-09-06 16:00  to 2018-09-06 16:15,0.105,,
2018-09-06 16:15  to 2018-09-06 16:30,0.050,,
2018-09-06 16:30  to 2018-09-06 16:45,0.017,,
2018-09-06 16:45  to 2018-09-06 17:00,0.002,,
2018-09-06 17:00  to 2018-09-06 17:15,0.001,,
2018-09-06 17:15  to 2018-09-06 17:30,0.000,,
2018-09-06 17:30  to 2018-09-06 17:45,0.000,,
2018-09-06 17:45  to 2018-09-06 18:00,0.000,,
2018-09-06 18:00  to 2018-09-06 18:15,0.000,,
2018-09-06 18:15  to 2018-09-06 18:30,0.000,,
2018-09-06 18:30  to 2018-09-06 18:45,0.000,,
2018-09-06 18:45  to 2018-09-06 19:00,0.000,,
2018-09-06 19:00  to 2018-09-06 19:15,0.000,,
2018-09-06 19:15  to 2018-09-06 19:30,0.000,,
2018-09-06 19:30  to 2018-09-06 19:45,0.000,,
2018-09-06 19:45  to 2018-09-06 20:00,0.000,,
2018-09-06 20:00  to 2018-09-06 20:15,0.000,,
2018-09-06 20:15  to 2018-09-06 20:30,0.000,,
2018-09-06 20:30  to 2018-09-06 20:45,0.000,,
2018-09-06 20:45  to 2018-09-06 21:00,0.000,,
2018-09-06 21:00  to 2018-09-06 21:15,0.000,,
2018-09-06 21:15  to 2018-09-06 21:30,0.000,,
2018-09-06 21:30  to 2018-09-06 21:45,0.000,,
2018-09-06 21:45  to 2018-09-06 22:00,0.000,,
2018-09-06 22:00  to 2018-09-06 22:15,0.000,,
2018-09-06 22:15  to 2018-09-06 22:30,0.000,,
2018-09-06 22:30  to 2018-09-06 22:45,0.000,,
2018-09-06 22:45  to 2018-09-06 23:00,0.000,,
2018-09-06 23:00  to 2018-09-06 23:15,0.000,,
2018-09-06 23:15  to 2018-09-06 23:30,0.000,,
2018-09-06 23:30  to 2018-09-06 23:45,0.000,,
2018-09-06 23:45  to 2018-09-07 00:00,0.000,,

========================================
Interval Blockdata for period starting:, 2018-09-07 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWHR),,

   -->
   
   2018-09-07 00:00  to 2018-09-07 00:15,0.000,,
2018-09-07 00:15  to 2018-09-07 00:30,0.000,,
2018-09-07 00:30  to 2018-09-07 00:45,0.000,,
2018-09-07 00:45  to 2018-09-07 01:00,0.000,,
2018-09-07 01:00  to 2018-09-07 01:15,0.000,,
2018-09-07 01:15  to 2018-09-07 01:30,0.000,,
2018-09-07 01:30  to 2018-09-07 01:45,0.000,,
2018-09-07 01:45  to 2018-09-07 02:00,0.000,,
2018-09-07 02:00  to 2018-09-07 02:15,0.000,,
2018-09-07 02:15  to 2018-09-07 02:30,0.000,,
2018-09-07 02:30  to 2018-09-07 02:45,0.000,,
2018-09-07 02:45  to 2018-09-07 03:00,0.000,,
2018-09-07 03:00  to 2018-09-07 03:15,0.000,,
2018-09-07 03:15  to 2018-09-07 03:30,0.000,,
2018-09-07 03:30  to 2018-09-07 03:45,0.000,,
2018-09-07 03:45  to 2018-09-07 04:00,0.000,,
2018-09-07 04:00  to 2018-09-07 04:15,0.000,,
2018-09-07 04:15  to 2018-09-07 04:30,0.000,,
2018-09-07 04:30  to 2018-09-07 04:45,0.000,,
2018-09-07 04:45  to 2018-09-07 05:00,0.000,,
2018-09-07 05:00  to 2018-09-07 05:15,0.000,,
2018-09-07 05:15  to 2018-09-07 05:30,0.000,,
2018-09-07 05:30  to 2018-09-07 05:45,0.000,,
2018-09-07 05:45  to 2018-09-07 06:00,0.000,,
2018-09-07 06:00  to 2018-09-07 06:15,0.000,,
2018-09-07 06:15  to 2018-09-07 06:30,0.000,,
2018-09-07 06:30  to 2018-09-07 06:45,0.000,,
2018-09-07 06:45  to 2018-09-07 07:00,0.000,,
2018-09-07 07:00  to 2018-09-07 07:15,0.000,,
2018-09-07 07:15  to 2018-09-07 07:30,0.023,,
2018-09-07 07:30  to 2018-09-07 07:45,0.022,,
2018-09-07 07:45  to 2018-09-07 08:00,0.007,,
2018-09-07 08:00  to 2018-09-07 08:15,0.051,,
2018-09-07 08:15  to 2018-09-07 08:30,0.071,,
2018-09-07 08:30  to 2018-09-07 08:45,0.068,,
2018-09-07 08:45  to 2018-09-07 09:00,0.092,,
2018-09-07 09:00  to 2018-09-07 09:15,0.143,,
2018-09-07 09:15  to 2018-09-07 09:30,0.180,,
2018-09-07 09:30  to 2018-09-07 09:45,0.121,,
2018-09-07 09:45  to 2018-09-07 10:00,0.127,,
2018-09-07 10:00  to 2018-09-07 10:15,0.110,,
2018-09-07 10:15  to 2018-09-07 10:30,0.007,,
2018-09-07 10:30  to 2018-09-07 10:45,0.028,,
2018-09-07 10:45  to 2018-09-07 11:00,0.065,,
2018-09-07 11:00  to 2018-09-07 11:15,0.128,,
2018-09-07 11:15  to 2018-09-07 11:30,0.149,,
2018-09-07 11:30  to 2018-09-07 11:45,0.151,,
2018-09-07 11:45  to 2018-09-07 12:00,0.239,,
2018-09-07 12:00  to 2018-09-07 12:15,0.207,,
2018-09-07 12:15  to 2018-09-07 12:30,0.136,,
2018-09-07 12:30  to 2018-09-07 12:45,0.122,,
2018-09-07 12:45  to 2018-09-07 13:00,0.194,,
2018-09-07 13:00  to 2018-09-07 13:15,0.120,,
2018-09-07 13:15  to 2018-09-07 13:30,0.004,,
2018-09-07 13:30  to 2018-09-07 13:45,0.000,,
2018-09-07 13:45  to 2018-09-07 14:00,0.024,,
2018-09-07 14:00  to 2018-09-07 14:15,0.044,,
2018-09-07 14:15  to 2018-09-07 14:30,0.049,,
2018-09-07 14:30  to 2018-09-07 14:45,0.050,,
2018-09-07 14:45  to 2018-09-07 15:00,0.055,,
2018-09-07 15:00  to 2018-09-07 15:15,0.110,,
2018-09-07 15:15  to 2018-09-07 15:30,0.075,,
2018-09-07 15:30  to 2018-09-07 15:45,0.057,,
2018-09-07 15:45  to 2018-09-07 16:00,0.050,,
2018-09-07 16:00  to 2018-09-07 16:15,0.028,,
2018-09-07 16:15  to 2018-09-07 16:30,0.014,,
2018-09-07 16:30  to 2018-09-07 16:45,0.006,,
2018-09-07 16:45  to 2018-09-07 17:00,0.000,,
2018-09-07 17:00  to 2018-09-07 17:15,0.000,,
2018-09-07 17:15  to 2018-09-07 17:30,0.000,,
2018-09-07 17:30  to 2018-09-07 17:45,0.000,,
2018-09-07 17:45  to 2018-09-07 18:00,0.000,,
2018-09-07 18:00  to 2018-09-07 18:15,0.000,,
2018-09-07 18:15  to 2018-09-07 18:30,0.000,,
2018-09-07 18:30  to 2018-09-07 18:45,0.000,,
2018-09-07 18:45  to 2018-09-07 19:00,0.000,,
2018-09-07 19:00  to 2018-09-07 19:15,0.000,,
2018-09-07 19:15  to 2018-09-07 19:30,0.000,,
2018-09-07 19:30  to 2018-09-07 19:45,0.000,,
2018-09-07 19:45  to 2018-09-07 20:00,0.000,,
2018-09-07 20:00  to 2018-09-07 20:15,0.000,,
2018-09-07 20:15  to 2018-09-07 20:30,0.000,,
2018-09-07 20:30  to 2018-09-07 20:45,0.000,,
2018-09-07 20:45  to 2018-09-07 21:00,0.000,,
2018-09-07 21:00  to 2018-09-07 21:15,0.000,,
2018-09-07 21:15  to 2018-09-07 21:30,0.000,,
2018-09-07 21:30  to 2018-09-07 21:45,0.000,,
2018-09-07 21:45  to 2018-09-07 22:00,0.000,,
2018-09-07 22:00  to 2018-09-07 22:15,0.000,,
2018-09-07 22:15  to 2018-09-07 22:30,0.000,,
2018-09-07 22:30  to 2018-09-07 22:45,0.000,,
2018-09-07 22:45  to 2018-09-07 23:00,0.000,,
2018-09-07 23:00  to 2018-09-07 23:15,0.000,,
2018-09-07 23:15  to 2018-09-07 23:30,0.000,,
2018-09-07 23:30  to 2018-09-07 23:45,0.000,,
2018-09-07 23:45  to 2018-09-08 00:00,0.000,,

========================================
Interval Blockdata for period starting:, 2018-09-08 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWHR),,

   -->
   
   2018-09-08 00:00  to 2018-09-08 00:15,0.000,,
2018-09-08 00:15  to 2018-09-08 00:30,0.000,,
2018-09-08 00:30  to 2018-09-08 00:45,0.000,,
2018-09-08 00:45  to 2018-09-08 01:00,0.000,,
2018-09-08 01:00  to 2018-09-08 01:15,0.000,,
2018-09-08 01:15  to 2018-09-08 01:30,0.000,,
2018-09-08 01:30  to 2018-09-08 01:45,0.000,,
2018-09-08 01:45  to 2018-09-08 02:00,0.000,,
2018-09-08 02:00  to 2018-09-08 02:15,0.000,,
2018-09-08 02:15  to 2018-09-08 02:30,0.000,,
2018-09-08 02:30  to 2018-09-08 02:45,0.000,,
2018-09-08 02:45  to 2018-09-08 03:00,0.000,,
2018-09-08 03:00  to 2018-09-08 03:15,0.000,,
2018-09-08 03:15  to 2018-09-08 03:30,0.000,,
2018-09-08 03:30  to 2018-09-08 03:45,0.000,,
2018-09-08 03:45  to 2018-09-08 04:00,0.000,,
2018-09-08 04:00  to 2018-09-08 04:15,0.000,,
2018-09-08 04:15  to 2018-09-08 04:30,0.000,,
2018-09-08 04:30  to 2018-09-08 04:45,0.000,,
2018-09-08 04:45  to 2018-09-08 05:00,0.000,,
2018-09-08 05:00  to 2018-09-08 05:15,0.000,,
2018-09-08 05:15  to 2018-09-08 05:30,0.000,,
2018-09-08 05:30  to 2018-09-08 05:45,0.000,,
2018-09-08 05:45  to 2018-09-08 06:00,0.000,,
2018-09-08 06:00  to 2018-09-08 06:15,0.000,,
2018-09-08 06:15  to 2018-09-08 06:30,0.000,,
2018-09-08 06:30  to 2018-09-08 06:45,0.000,,
2018-09-08 06:45  to 2018-09-08 07:00,0.000,,
2018-09-08 07:00  to 2018-09-08 07:15,0.004,,
2018-09-08 07:15  to 2018-09-08 07:30,0.001,,
2018-09-08 07:30  to 2018-09-08 07:45,0.038,,
2018-09-08 07:45  to 2018-09-08 08:00,0.067,,
2018-09-08 08:00  to 2018-09-08 08:15,0.137,,
2018-09-08 08:15  to 2018-09-08 08:30,0.085,,
2018-09-08 08:30  to 2018-09-08 08:45,0.068,,
2018-09-08 08:45  to 2018-09-08 09:00,0.095,,
2018-09-08 09:00  to 2018-09-08 09:15,0.106,,
2018-09-08 09:15  to 2018-09-08 09:30,0.062,,
2018-09-08 09:30  to 2018-09-08 09:45,0.050,,
2018-09-08 09:45  to 2018-09-08 10:00,0.063,,
2018-09-08 10:00  to 2018-09-08 10:15,0.163,,
2018-09-08 10:15  to 2018-09-08 10:30,0.089,,
2018-09-08 10:30  to 2018-09-08 10:45,0.143,,
2018-09-08 10:45  to 2018-09-08 11:00,0.281,,
2018-09-08 11:00  to 2018-09-08 11:15,0.137,,
2018-09-08 11:15  to 2018-09-08 11:30,0.144,,
2018-09-08 11:30  to 2018-09-08 11:45,0.348,,
2018-09-08 11:45  to 2018-09-08 12:00,0.203,,
2018-09-08 12:00  to 2018-09-08 12:15,0.104,,
2018-09-08 12:15  to 2018-09-08 12:30,0.140,,
2018-09-08 12:30  to 2018-09-08 12:45,0.041,,
2018-09-08 12:45  to 2018-09-08 13:00,0.194,,
2018-09-08 13:00  to 2018-09-08 13:15,0.211,,
2018-09-08 13:15  to 2018-09-08 13:30,0.226,,
2018-09-08 13:30  to 2018-09-08 13:45,0.183,,
2018-09-08 13:45  to 2018-09-08 14:00,0.182,,
2018-09-08 14:00  to 2018-09-08 14:15,0.265,,
2018-09-08 14:15  to 2018-09-08 14:30,0.226,,
2018-09-08 14:30  to 2018-09-08 14:45,0.076,,
2018-09-08 14:45  to 2018-09-08 15:00,0.123,,
2018-09-08 15:00  to 2018-09-08 15:15,0.192,,
2018-09-08 15:15  to 2018-09-08 15:30,0.070,,
2018-09-08 15:30  to 2018-09-08 15:45,0.073,,
2018-09-08 15:45  to 2018-09-08 16:00,0.058,,
2018-09-08 16:00  to 2018-09-08 16:15,0.069,,
2018-09-08 16:15  to 2018-09-08 16:30,0.038,,
