2019-04-17 10:00  to 2019-04-17 10:15,0.355,,
2019-04-17 10:15  to 2019-04-17 10:30,0.468,,
2019-04-17 10:30  to 2019-04-17 10:45,0.466,,
2019-04-17 10:45  to 2019-04-17 11:00,0.252,,
2019-04-17 11:00  to 2019-04-17 11:15,0.178,,
2019-04-17 11:15  to 2019-04-17 11:30,0.181,,
2019-04-17 11:30  to 2019-04-17 11:45,0.208,,
2019-04-17 11:45  to 2019-04-17 12:00,0.418,,
2019-04-17 12:00  to 2019-04-17 12:15,0.423,,
2019-04-17 12:15  to 2019-04-17 12:30,0.348,,
2019-04-17 12:30  to 2019-04-17 12:45,0.067,,
2019-04-17 12:45  to 2019-04-17 13:00,0.011,,
2019-04-17 13:00  to 2019-04-17 13:15,0.020,,
2019-04-17 13:15  to 2019-04-17 13:30,0.260,,
2019-04-17 13:30  to 2019-04-17 13:45,0.078,,
2019-04-17 13:45  to 2019-04-17 14:00,0.032,,
2019-04-17 14:00  to 2019-04-17 14:15,0.014,,
2019-04-17 14:15  to 2019-04-17 14:30,0.000,,
2019-04-17 14:30  to 2019-04-17 14:45,0.058,,
2019-04-17 14:45  to 2019-04-17 15:00,0.111,,
2019-04-17 15:00  to 2019-04-17 15:15,0.100,,
2019-04-17 15:15  to 2019-04-17 15:30,0.027,,
2019-04-17 15:30  to 2019-04-17 15:45,0.001,,
2019-04-17 15:45  to 2019-04-17 16:00,0.000,,
2019-04-17 16:00  to 2019-04-17 16:15,0.002,,
2019-04-17 16:15  to 2019-04-17 16:30,0.009,,
2019-04-17 16:30  to 2019-04-17 16:45,0.000,,
2019-04-17 16:45  to 2019-04-17 17:00,0.000,,
2019-04-17 17:00  to 2019-04-17 17:15,0.000,,
2019-04-17 17:15  to 2019-04-17 17:30,0.000,,
2019-04-17 17:30  to 2019-04-17 17:45,0.000,,
2019-04-17 17:45  to 2019-04-17 18:00,0.000,,
2019-04-17 18:00  to 2019-04-17 18:15,0.000,,
2019-04-17 18:15  to 2019-04-17 18:30,0.000,,
2019-04-17 18:30  to 2019-04-17 18:45,0.000,,
2019-04-17 18:45  to 2019-04-17 19:00,0.000,,
2019-04-17 19:00  to 2019-04-17 19:15,0.000,,
2019-04-17 19:15  to 2019-04-17 19:30,0.000,,
2019-04-17 19:30  to 2019-04-17 19:45,0.000,,
2019-04-17 19:45  to 2019-04-17 20:00,0.000,,
2019-04-17 20:00  to 2019-04-17 20:15,0.000,,
2019-04-17 20:15  to 2019-04-17 20:30,0.000,,
2019-04-17 20:30  to 2019-04-17 20:45,0.000,,
2019-04-17 20:45  to 2019-04-17 21:00,0.000,,
2019-04-17 21:00  to 2019-04-17 21:15,0.000,,
2019-04-17 21:15  to 2019-04-17 21:30,0.000,,
2019-04-17 21:30  to 2019-04-17 21:45,0.000,,
2019-04-17 21:45  to 2019-04-17 22:00,0.000,,
2019-04-17 22:00  to 2019-04-17 22:15,0.000,,
2019-04-17 22:15  to 2019-04-17 22:30,0.000,,
2019-04-17 22:30  to 2019-04-17 22:45,0.000,,
2019-04-17 22:45  to 2019-04-17 23:00,0.000,,
2019-04-17 23:00  to 2019-04-17 23:15,0.000,,
2019-04-17 23:15  to 2019-04-17 23:30,0.000,,
2019-04-17 23:30  to 2019-04-17 23:45,0.000,,
2019-04-17 23:45  to 2019-04-18 00:00,0.000,,

========================================
Interval Blockdata for period starting:, 2019-04-18 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWHR),,

   -->
   
   2019-04-18 00:00  to 2019-04-18 00:15,0.000,,
2019-04-18 00:15  to 2019-04-18 00:30,0.000,,
2019-04-18 00:30  to 2019-04-18 00:45,0.000,,
2019-04-18 00:45  to 2019-04-18 01:00,0.000,,
2019-04-18 01:00  to 2019-04-18 01:15,0.000,,
2019-04-18 01:15  to 2019-04-18 01:30,0.000,,
2019-04-18 01:30  to 2019-04-18 01:45,0.000,,
2019-04-18 01:45  to 2019-04-18 02:00,0.000,,
2019-04-18 02:00  to 2019-04-18 02:15,0.000,,
2019-04-18 02:15  to 2019-04-18 02:30,0.000,,
2019-04-18 02:30  to 2019-04-18 02:45,0.000,,
2019-04-18 02:45  to 2019-04-18 03:00,0.000,,
2019-04-18 03:00  to 2019-04-18 03:15,0.000,,
2019-04-18 03:15  to 2019-04-18 03:30,0.000,,
2019-04-18 03:30  to 2019-04-18 03:45,0.000,,
2019-04-18 03:45  to 2019-04-18 04:00,0.000,,
2019-04-18 04:00  to 2019-04-18 04:15,0.000,,
2019-04-18 04:15  to 2019-04-18 04:30,0.000,,
2019-04-18 04:30  to 2019-04-18 04:45,0.000,,
2019-04-18 04:45  to 2019-04-18 05:00,0.000,,
2019-04-18 05:00  to 2019-04-18 05:15,0.000,,
2019-04-18 05:15  to 2019-04-18 05:30,0.000,,
2019-04-18 05:30  to 2019-04-18 05:45,0.000,,
2019-04-18 05:45  to 2019-04-18 06:00,0.000,,
2019-04-18 06:00  to 2019-04-18 06:15,0.000,,
2019-04-18 06:15  to 2019-04-18 06:30,0.000,,
2019-04-18 06:30  to 2019-04-18 06:45,0.000,,
2019-04-18 06:45  to 2019-04-18 07:00,0.000,,
2019-04-18 07:00  to 2019-04-18 07:15,0.000,,
2019-04-18 07:15  to 2019-04-18 07:30,0.000,,
2019-04-18 07:30  to 2019-04-18 07:45,0.001,,
2019-04-18 07:45  to 2019-04-18 08:00,0.000,,
2019-04-18 08:00  to 2019-04-18 08:15,0.000,,
2019-04-18 08:15  to 2019-04-18 08:30,0.000,,
2019-04-18 08:30  to 2019-04-18 08:45,0.000,,
2019-04-18 08:45  to 2019-04-18 09:00,0.000,,
2019-04-18 09:00  to 2019-04-18 09:15,0.010,,
2019-04-18 09:15  to 2019-04-18 09:30,0.046,,
2019-04-18 09:30  to 2019-04-18 09:45,0.115,,
2019-04-18 09:45  to 2019-04-18 10:00,0.042,,
2019-04-18 10:00  to 2019-04-18 10:15,0.034,,
2019-04-18 10:15  to 2019-04-18 10:30,0.062,,
2019-04-18 10:30  to 2019-04-18 10:45,0.090,,
2019-04-18 10:45  to 2019-04-18 11:00,0.000,,
2019-04-18 11:00  to 2019-04-18 11:15,0.033,,
2019-04-18 11:15  to 2019-04-18 11:30,0.001,,
2019-04-18 11:30  to 2019-04-18 11:45,0.009,,
2019-04-18 11:45  to 2019-04-18 12:00,0.050,,
2019-04-18 12:00  to 2019-04-18 12:15,0.071,,
2019-04-18 12:15  to 2019-04-18 12:30,0.052,,
2019-04-18 12:30  to 2019-04-18 12:45,0.018,,
2019-04-18 12:45  to 2019-04-18 13:00,0.011,,
2019-04-18 13:00  to 2019-04-18 13:15,0.010,,
2019-04-18 13:15  to 2019-04-18 13:30,0.013,,
2019-04-18 13:30  to 2019-04-18 13:45,0.014,,
2019-04-18 13:45  to 2019-04-18 14:00,0.058,,
2019-04-18 14:00  to 2019-04-18 14:15,0.020,,
2019-04-18 14:15  to 2019-04-18 14:30,0.032,,
2019-04-18 14:30  to 2019-04-18 14:45,0.104,,
2019-04-18 14:45  to 2019-04-18 15:00,0.106,,
2019-04-18 15:00  to 2019-04-18 15:15,0.019,,
2019-04-18 15:15  to 2019-04-18 15:30,0.007,,
2019-04-18 15:30  to 2019-04-18 15:45,0.002,,
2019-04-18 15:45  to 2019-04-18 16:00,0.000,,
2019-04-18 16:00  to 2019-04-18 16:15,0.009,,
2019-04-18 16:15  to 2019-04-18 16:30,0.006,,
2019-04-18 16:30  to 2019-04-18 16:45,0.014,,
2019-04-18 16:45  to 2019-04-18 17:00,0.008,,
2019-04-18 17:00  to 2019-04-18 17:15,0.000,,
2019-04-18 17:15  to 2019-04-18 17:30,0.000,,
2019-04-18 17:30  to 2019-04-18 17:45,0.000,,
2019-04-18 17:45  to 2019-04-18 18:00,0.000,,
2019-04-18 18:00  to 2019-04-18 18:15,0.000,,
2019-04-18 18:15  to 2019-04-18 18:30,0.000,,
2019-04-18 18:30  to 2019-04-18 18:45,0.000,,
2019-04-18 18:45  to 2019-04-18 19:00,0.000,,
2019-04-18 19:00  to 2019-04-18 19:15,0.000,,
2019-04-18 19:15  to 2019-04-18 19:30,0.000,,
2019-04-18 19:30  to 2019-04-18 19:45,0.000,,
2019-04-18 19:45  to 2019-04-18 20:00,0.000,,
2019-04-18 20:00  to 2019-04-18 20:15,0.000,,
2019-04-18 20:15  to 2019-04-18 20:30,0.000,,
2019-04-18 20:30  to 2019-04-18 20:45,0.000,,
2019-04-18 20:45  to 2019-04-18 21:00,0.000,,
2019-04-18 21:00  to 2019-04-18 21:15,0.000,,
2019-04-18 21:15  to 2019-04-18 21:30,0.000,,
2019-04-18 21:30  to 2019-04-18 21:45,0.000,,
2019-04-18 21:45  to 2019-04-18 22:00,0.000,,
2019-04-18 22:00  to 2019-04-18 22:15,0.000,,
2019-04-18 22:15  to 2019-04-18 22:30,0.000,,
2019-04-18 22:30  to 2019-04-18 22:45,0.000,,
2019-04-18 22:45  to 2019-04-18 23:00,0.000,,
2019-04-18 23:00  to 2019-04-18 23:15,0.000,,
2019-04-18 23:15  to 2019-04-18 23:30,0.000,,
2019-04-18 23:30  to 2019-04-18 23:45,0.000,,
2019-04-18 23:45  to 2019-04-19 00:00,0.000,,

========================================
Interval Blockdata for period starting:, 2019-04-19 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWHR),,

   -->
   
   2019-04-19 00:00  to 2019-04-19 00:15,0.000,,
2019-04-19 00:15  to 2019-04-19 00:30,0.000,,
2019-04-19 00:30  to 2019-04-19 00:45,0.000,,
2019-04-19 00:45  to 2019-04-19 01:00,0.000,,
2019-04-19 01:00  to 2019-04-19 01:15,0.000,,
2019-04-19 01:15  to 2019-04-19 01:30,0.000,,
2019-04-19 01:30  to 2019-04-19 01:45,0.000,,
2019-04-19 01:45  to 2019-04-19 02:00,0.000,,
2019-04-19 02:00  to 2019-04-19 02:15,0.000,,
2019-04-19 02:15  to 2019-04-19 02:30,0.000,,
2019-04-19 02:30  to 2019-04-19 02:45,0.000,,
2019-04-19 02:45  to 2019-04-19 03:00,0.000,,
2019-04-19 03:00  to 2019-04-19 03:15,0.000,,
2019-04-19 03:15  to 2019-04-19 03:30,0.000,,
2019-04-19 03:30  to 2019-04-19 03:45,0.000,,
2019-04-19 03:45  to 2019-04-19 04:00,0.000,,
2019-04-19 04:00  to 2019-04-19 04:15,0.000,,
2019-04-19 04:15  to 2019-04-19 04:30,0.000,,
2019-04-19 04:30  to 2019-04-19 04:45,0.000,,
2019-04-19 04:45  to 2019-04-19 05:00,0.000,,
2019-04-19 05:00  to 2019-04-19 05:15,0.000,,
2019-04-19 05:15  to 2019-04-19 05:30,0.000,,
2019-04-19 05:30  to 2019-04-19 05:45,0.000,,
2019-04-19 05:45  to 2019-04-19 06:00,0.000,,
2019-04-19 06:00  to 2019-04-19 06:15,0.000,,
2019-04-19 06:15  to 2019-04-19 06:30,0.000,,
2019-04-19 06:30  to 2019-04-19 06:45,0.005,,
2019-04-19 06:45  to 2019-04-19 07:00,0.007,,
2019-04-19 07:00  to 2019-04-19 07:15,0.002,,
2019-04-19 07:15  to 2019-04-19 07:30,0.025,,
2019-04-19 07:30  to 2019-04-19 07:45,0.122,,
2019-04-19 07:45  to 2019-04-19 08:00,0.243,,
2019-04-19 08:00  to 2019-04-19 08:15,0.301,,
2019-04-19 08:15  to 2019-04-19 08:30,0.315,,
2019-04-19 08:30  to 2019-04-19 08:45,0.318,,
2019-04-19 08:45  to 2019-04-19 09:00,0.365,,
2019-04-19 09:00  to 2019-04-19 09:15,0.366,,
2019-04-19 09:15  to 2019-04-19 09:30,0.409,,
2019-04-19 09:30  to 2019-04-19 09:45,0.421,,
2019-04-19 09:45  to 2019-04-19 10:00,0.453,,
2019-04-19 10:00  to 2019-04-19 10:15,0.464,,
2019-04-19 10:15  to 2019-04-19 10:30,0.468,,
2019-04-19 10:30  to 2019-04-19 10:45,0.470,,
2019-04-19 10:45  to 2019-04-19 11:00,0.449,,
2019-04-19 11:00  to 2019-04-19 11:15,0.474,,
2019-04-19 11:15  to 2019-04-19 11:30,0.454,,
2019-04-19 11:30  to 2019-04-19 11:45,0.448,,
2019-04-19 11:45  to 2019-04-19 12:00,0.476,,
2019-04-19 12:00  to 2019-04-19 12:15,0.410,,
2019-04-19 12:15  to 2019-04-19 12:30,0.422,,
2019-04-19 12:30  to 2019-04-19 12:45,0.143,,
2019-04-19 12:45  to 2019-04-19 13:00,0.113,,
2019-04-19 13:00  to 2019-04-19 13:15,0.195,,
2019-04-19 13:15  to 2019-04-19 13:30,0.038,,
2019-04-19 13:30  to 2019-04-19 13:45,0.270,,
2019-04-19 13:45  to 2019-04-19 14:00,0.410,,
2019-04-19 14:00  to 2019-04-19 14:15,0.401,,
2019-04-19 14:15  to 2019-04-19 14:30,0.358,,
2019-04-19 14:30  to 2019-04-19 14:45,0.358,,
2019-04-19 14:45  to 2019-04-19 15:00,0.312,,
2019-04-19 15:00  to 2019-04-19 15:15,0.301,,
2019-04-19 15:15  to 2019-04-19 15:30,0.275,,
2019-04-19 15:30  to 2019-04-19 15:45,0.240,,
2019-04-19 15:45  to 2019-04-19 16:00,0.206,,
2019-04-19 16:00  to 2019-04-19 16:15,0.150,,
2019-04-19 16:15  to 2019-04-19 16:30,0.132,,
2019-04-19 16:30  to 2019-04-19 16:45,0.069,,
2019-04-19 16:45  to 2019-04-19 17:00,0.045,,
2019-04-19 17:00  to 2019-04-19 17:15,0.000,,
2019-04-19 17:15  to 2019-04-19 17:30,0.000,,
2019-04-19 17:30  to 2019-04-19 17:45,0.000,,
2019-04-19 17:45  to 2019-04-19 18:00,0.000,,
2019-04-19 18:00  to 2019-04-19 18:15,0.000,,
2019-04-19 18:15  to 2019-04-19 18:30,0.000,,
2019-04-19 18:30  to 2019-04-19 18:45,0.000,,
2019-04-19 18:45  to 2019-04-19 19:00,0.000,,
2019-04-19 19:00  to 2019-04-19 19:15,0.000,,
2019-04-19 19:15  to 2019-04-19 19:30,0.000,,
2019-04-19 19:30  to 2019-04-19 19:45,0.000,,
2019-04-19 19:45  to 2019-04-19 20:00,0.000,,
2019-04-19 20:00  to 2019-04-19 20:15,0.000,,
2019-04-19 20:15  to 2019-04-19 20:30,0.000,,
2019-04-19 20:30  to 2019-04-19 20:45,0.000,,
2019-04-19 20:45  to 2019-04-19 21:00,0.000,,
2019-04-19 21:00  to 2019-04-19 21:15,0.000,,
2019-04-19 21:15  to 2019-04-19 21:30,0.000,,
2019-04-19 21:30  to 2019-04-19 21:45,0.000,,
2019-04-19 21:45  to 2019-04-19 22:00,0.000,,
2019-04-19 22:00  to 2019-04-19 22:15,0.000,,
2019-04-19 22:15  to 2019-04-19 22:30,0.000,,
2019-04-19 22:30  to 2019-04-19 22:45,0.000,,
2019-04-19 22:45  to 2019-04-19 23:00,0.000,,
2019-04-19 23:00  to 2019-04-19 23:15,0.000,,
2019-04-19 23:15  to 2019-04-19 23:30,0.000,,
2019-04-19 23:30  to 2019-04-19 23:45,0.000,,
2019-04-19 23:45  to 2019-04-20 00:00,0.000,,

========================================
Interval Blockdata for period starting:, 2019-04-20 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWHR),,

   -->
   
   2019-04-20 00:00  to 2019-04-20 00:15,0.000,,
2019-04-20 00:15  to 2019-04-20 00:30,0.000,,
2019-04-20 00:30  to 2019-04-20 00:45,0.000,,
2019-04-20 00:45  to 2019-04-20 01:00,0.000,,
2019-04-20 01:00  to 2019-04-20 01:15,0.000,,
2019-04-20 01:15  to 2019-04-20 01:30,0.000,,
2019-04-20 01:30  to 2019-04-20 01:45,0.000,,
2019-04-20 01:45  to 2019-04-20 02:00,0.000,,
2019-04-20 02:00  to 2019-04-20 02:15,0.000,,
2019-04-20 02:15  to 2019-04-20 02:30,0.000,,
2019-04-20 02:30  to 2019-04-20 02:45,0.000,,
2019-04-20 02:45  to 2019-04-20 03:00,0.000,,
2019-04-20 03:00  to 2019-04-20 03:15,0.000,,
2019-04-20 03:15  to 2019-04-20 03:30,0.000,,
2019-04-20 03:30  to 2019-04-20 03:45,0.000,,
2019-04-20 03:45  to 2019-04-20 04:00,0.000,,
2019-04-20 04:00  to 2019-04-20 04:15,0.000,,
2019-04-20 04:15  to 2019-04-20 04:30,0.000,,
2019-04-20 04:30  to 2019-04-20 04:45,0.000,,
2019-04-20 04:45  to 2019-04-20 05:00,0.000,,
2019-04-20 05:00  to 2019-04-20 05:15,0.000,,
2019-04-20 05:15  to 2019-04-20 05:30,0.000,,
2019-04-20 05:30  to 2019-04-20 05:45,0.000,,
2019-04-20 05:45  to 2019-04-20 06:00,0.000,,
2019-04-20 06:00  to 2019-04-20 06:15,0.000,,
2019-04-20 06:15  to 2019-04-20 06:30,0.003,,
2019-04-20 06:30  to 2019-04-20 06:45,0.031,,
2019-04-20 06:45  to 2019-04-20 07:00,0.054,,
2019-04-20 07:00  to 2019-04-20 07:15,0.083,,
2019-04-20 07:15  to 2019-04-20 07:30,0.136,,
2019-04-20 07:30  to 2019-04-20 07:45,0.193,,
2019-04-20 07:45  to 2019-04-20 08:00,0.275,,
2019-04-20 08:00  to 2019-04-20 08:15,0.288,,
2019-04-20 08:15  to 2019-04-20 08:30,0.320,,
2019-04-20 08:30  to 2019-04-20 08:45,0.357,,
2019-04-20 08:45  to 2019-04-20 09:00,0.380,,
2019-04-20 09:00  to 2019-04-20 09:15,0.401,,
2019-04-20 09:15  to 2019-04-20 09:30,0.408,,
2019-04-20 09:30  to 2019-04-20 09:45,0.418,,
2019-04-20 09:45  to 2019-04-20 10:00,0.441,,
2019-04-20 10:00  to 2019-04-20 10:15,0.449,,
2019-04-20 10:15  to 2019-04-20 10:30,0.438,,
2019-04-20 10:30  to 2019-04-20 10:45,0.429,,
2019-04-20 10:45  to 2019-04-20 11:00,0.440,,
2019-04-20 11:00  to 2019-04-20 11:15,0.444,,
2019-04-20 11:15  to 2019-04-20 11:30,0.441,,
2019-04-20 11:30  to 2019-04-20 11:45,0.416,,
2019-04-20 11:45  to 2019-04-20 12:00,0.459,,
2019-04-20 12:00  to 2019-04-20 12:15,0.457,,
2019-04-20 12:15  to 2019-04-20 12:30,0.453,,
2019-04-20 12:30  to 2019-04-20 12:45,0.462,,
2019-04-20 12:45  to 2019-04-20 13:00,0.453,,
2019-04-20 13:00  to 2019-04-20 13:15,0.437,,
2019-04-20 13:15  to 2019-04-20 13:30,0.418,,
2019-04-20 13:30  to 2019-04-20 13:45,0.411,,
2019-04-20 13:45  to 2019-04-20 14:00,0.399,,
2019-04-20 14:00  to 2019-04-20 14:15,0.364,,
2019-04-20 14:15  to 2019-04-20 14:30,0.360,,
2019-04-20 14:30  to 2019-04-20 14:45,0.257,,
2019-04-20 14:45  to 2019-04-20 15:00,0.204,,
2019-04-20 15:00  to 2019-04-20 15:15,0.159,,
2019-04-20 15:15  to 2019-04-20 15:30,0.220,,
2019-04-20 15:30  to 2019-04-20 15:45,0.205,,
2019-04-20 15:45  to 2019-04-20 16:00,0.163,,
2019-04-20 16:00  to 2019-04-20 16:15,0.135,,
2019-04-20 16:15  to 2019-04-20 16:30,0.119,,
2019-04-20 16:30  to 2019-04-20 16:45,0.081,,
2019-04-20 16:45  to 2019-04-20 17:00,0.040,,
2019-04-20 17:00  to 2019-04-20 17:15,0.005,,
2019-04-20 17:15  to 2019-04-20 17:30,0.000,,
2019-04-20 17:30  to 2019-04-20 17:45,0.000,,
2019-04-20 17:45  to 2019-04-20 18:00,0.000,,
2019-04-20 18:00  to 2019-04-20 18:15,0.000,,
2019-04-20 18:15  to 2019-04-20 18:30,0.000,,
2019-04-20 18:30  to 2019-04-20 18:45,0.000,,
2019-04-20 18:45  to 2019-04-20 19:00,0.000,,
2019-04-20 19:00  to 2019-04-20 19:15,0.000,,
2019-04-20 19:15  to 2019-04-20 19:30,0.000,,
2019-04-20 19:30  to 2019-04-20 19:45,0.000,,
2019-04-20 19:45  to 2019-04-20 20:00,0.000,,
2019-04-20 20:00  to 2019-04-20 20:15,0.000,,
2019-04-20 20:15  to 2019-04-20 20:30,0.000,,
2019-04-20 20:30  to 2019-04-20 20:45,0.000,,
2019-04-20 20:45  to 2019-04-20 21:00,0.000,,
2019-04-20 21:00  to 2019-04-20 21:15,0.000,,
2019-04-20 21:15  to 2019-04-20 21:30,0.000,,
2019-04-20 21:30  to 2019-04-20 21:45,0.000,,
2019-04-20 21:45  to 2019-04-20 22:00,0.000,,
2019-04-20 22:00  to 2019-04-20 22:15,0.000,,
2019-04-20 22:15  to 2019-04-20 22:30,0.000,,
2019-04-20 22:30  to 2019-04-20 22:45,0.000,,
2019-04-20 22:45  to 2019-04-20 23:00,0.000,,
2019-04-20 23:00  to 2019-04-20 23:15,0.000,,
2019-04-20 23:15  to 2019-04-20 23:30,0.000,,
2019-04-20 23:30  to 2019-04-20 23:45,0.000,,
2019-04-20 23:45  to 2019-04-21 00:00,0.000,,

========================================
Interval Blockdata for period starting:, 2019-04-21 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWHR),,

   -->
   
   2019-04-21 00:00  to 2019-04-21 00:15,0.000,,
2019-04-21 00:15  to 2019-04-21 00:30,0.000,,
2019-04-21 00:30  to 2019-04-21 00:45,0.000,,
2019-04-21 00:45  to 2019-04-21 01:00,0.000,,
2019-04-21 01:00  to 2019-04-21 01:15,0.000,,
2019-04-21 01:15  to 2019-04-21 01:30,0.000,,
2019-04-21 01:30  to 2019-04-21 01:45,0.000,,
2019-04-21 01:45  to 2019-04-21 02:00,0.000,,
2019-04-21 02:00  to 2019-04-21 02:15,0.000,,
2019-04-21 02:15  to 2019-04-21 02:30,0.000,,
2019-04-21 02:30  to 2019-04-21 02:45,0.000,,
2019-04-21 02:45  to 2019-04-21 03:00,0.000,,
2019-04-21 03:00  to 2019-04-21 03:15,0.000,,
2019-04-21 03:15  to 2019-04-21 03:30,0.000,,
2019-04-21 03:30  to 2019-04-21 03:45,0.000,,
2019-04-21 03:45  to 2019-04-21 04:00,0.000,,
2019-04-21 04:00  to 2019-04-21 04:15,0.000,,
2019-04-21 04:15  to 2019-04-21 04:30,0.000,,
2019-04-21 04:30  to 2019-04-21 04:45,0.000,,
2019-04-21 04:45  to 2019-04-21 05:00,0.000,,
2019-04-21 05:00  to 2019-04-21 05:15,0.000,,
2019-04-21 05:15  to 2019-04-21 05:30,0.000,,
2019-04-21 05:30  to 2019-04-21 05:45,0.000,,
2019-04-21 05:45  to 2019-04-21 06:00,0.000,,
2019-04-21 06:00  to 2019-04-21 06:15,0.000,,
2019-04-21 06:15  to 2019-04-21 06:30,0.002,,
2019-04-21 06:30  to 2019-04-21 06:45,0.033,,
2019-04-21 06:45  to 2019-04-21 07:00,0.052,,
2019-04-21 07:00  to 2019-04-21 07:15,0.094,,
2019-04-21 07:15  to 2019-04-21 07:30,0.126,,
2019-04-21 07:30  to 2019-04-21 07:45,0.173,,
2019-04-21 07:45  to 2019-04-21 08:00,0.245,,
2019-04-21 08:00  to 2019-04-21 08:15,0.255,,
2019-04-21 08:15  to 2019-04-21 08:30,0.290,,
2019-04-21 08:30  to 2019-04-21 08:45,0.285,,
2019-04-21 08:45  to 2019-04-21 09:00,0.326,,
2019-04-21 09:00  to 2019-04-21 09:15,0.351,,
2019-04-21 09:15  to 2019-04-21 09:30,0.371,,
2019-04-21 09:30  to 2019-04-21 09:45,0.395,,
2019-04-21 09:45  to 2019-04-21 10:00,0.395,,
2019-04-21 10:00  to 2019-04-21 10:15,0.427,,
2019-04-21 10:15  to 2019-04-21 10:30,0.442,,
2019-04-21 10:30  to 2019-04-21 10:45,0.412,,
2019-04-21 10:45  to 2019-04-21 11:00,0.343,,
2019-04-21 11:00  to 2019-04-21 11:15,0.333,,
2019-04-21 11:15  to 2019-04-21 11:30,0.419,,
2019-04-21 11:30  to 2019-04-21 11:45,0.432,,
2019-04-21 11:45  to 2019-04-21 12:00,0.443,,
2019-04-21 12:00  to 2019-04-21 12:15,0.451,,
2019-04-21 12:15  to 2019-04-21 12:30,0.446,,
2019-04-21 12:30  to 2019-04-21 12:45,0.441,,
2019-04-21 12:45  to 2019-04-21 13:00,0.392,,
2019-04-21 13:00  to 2019-04-21 13:15,0.392,,
2019-04-21 13:15  to 2019-04-21 13:30,0.359,,
2019-04-21 13:30  to 2019-04-21 13:45,0.394,,
2019-04-21 13:45  to 2019-04-21 14:00,0.382,,
2019-04-21 14:00  to 2019-04-21 14:15,0.258,,
2019-04-21 14:15  to 2019-04-21 14:30,0.270,,
2019-04-21 14:30  to 2019-04-21 14:45,0.345,,
2019-04-21 14:45  to 2019-04-21 15:00,0.329,,
2019-04-21 15:00  to 2019-04-21 15:15,0.281,,
2019-04-21 15:15  to 2019-04-21 15:30,0.223,,
2019-04-21 15:30  to 2019-04-21 15:45,0.185,,
2019-04-21 15:45  to 2019-04-21 16:00,0.183,,
2019-04-21 16:00  to 2019-04-21 16:15,0.149,,
2019-04-21 16:15  to 2019-04-21 16:30,0.112,,
