2019-06-16 11:00  to 2019-06-16 11:15,0.153,,
2019-06-16 11:15  to 2019-06-16 11:30,0.137,,
2019-06-16 11:30  to 2019-06-16 11:45,0.022,,
2019-06-16 11:45  to 2019-06-16 12:00,0.068,,
2019-06-16 12:00  to 2019-06-16 12:15,0.035,,
2019-06-16 12:15  to 2019-06-16 12:30,0.044,,
2019-06-16 12:30  to 2019-06-16 12:45,0.065,,
2019-06-16 12:45  to 2019-06-16 13:00,0.076,,
2019-06-16 13:00  to 2019-06-16 13:15,0.056,,
2019-06-16 13:15  to 2019-06-16 13:30,0.050,,
2019-06-16 13:30  to 2019-06-16 13:45,0.054,,
2019-06-16 13:45  to 2019-06-16 14:00,0.073,,
2019-06-16 14:00  to 2019-06-16 14:15,0.096,,
2019-06-16 14:15  to 2019-06-16 14:30,0.125,,
2019-06-16 14:30  to 2019-06-16 14:45,0.160,,
2019-06-16 14:45  to 2019-06-16 15:00,0.117,,
2019-06-16 15:00  to 2019-06-16 15:15,0.107,,
2019-06-16 15:15  to 2019-06-16 15:30,0.104,,
2019-06-16 15:30  to 2019-06-16 15:45,0.071,,
2019-06-16 15:45  to 2019-06-16 16:00,0.020,,
2019-06-16 16:00  to 2019-06-16 16:15,0.011,,
2019-06-16 16:15  to 2019-06-16 16:30,0.018,,
2019-06-16 16:30  to 2019-06-16 16:45,0.031,,
2019-06-16 16:45  to 2019-06-16 17:00,0.000,,
2019-06-16 17:00  to 2019-06-16 17:15,0.000,,
2019-06-16 17:15  to 2019-06-16 17:30,0.000,,
2019-06-16 17:30  to 2019-06-16 17:45,0.000,,
2019-06-16 17:45  to 2019-06-16 18:00,0.000,,
2019-06-16 18:00  to 2019-06-16 18:15,0.000,,
2019-06-16 18:15  to 2019-06-16 18:30,0.000,,
2019-06-16 18:30  to 2019-06-16 18:45,0.000,,
2019-06-16 18:45  to 2019-06-16 19:00,0.000,,
2019-06-16 19:00  to 2019-06-16 19:15,0.000,,
2019-06-16 19:15  to 2019-06-16 19:30,0.000,,
2019-06-16 19:30  to 2019-06-16 19:45,0.000,,
2019-06-16 19:45  to 2019-06-16 20:00,0.000,,
2019-06-16 20:00  to 2019-06-16 20:15,0.000,,
2019-06-16 20:15  to 2019-06-16 20:30,0.000,,
2019-06-16 20:30  to 2019-06-16 20:45,0.000,,
2019-06-16 20:45  to 2019-06-16 21:00,0.000,,
2019-06-16 21:00  to 2019-06-16 21:15,0.000,,
2019-06-16 21:15  to 2019-06-16 21:30,0.000,,
2019-06-16 21:30  to 2019-06-16 21:45,0.000,,
2019-06-16 21:45  to 2019-06-16 22:00,0.000,,
2019-06-16 22:00  to 2019-06-16 22:15,0.000,,
2019-06-16 22:15  to 2019-06-16 22:30,0.000,,
2019-06-16 22:30  to 2019-06-16 22:45,0.000,,
2019-06-16 22:45  to 2019-06-16 23:00,0.000,,
2019-06-16 23:00  to 2019-06-16 23:15,0.000,,
2019-06-16 23:15  to 2019-06-16 23:30,0.000,,
2019-06-16 23:30  to 2019-06-16 23:45,0.000,,
2019-06-16 23:45  to 2019-06-17 00:00,0.000,,

========================================
Interval Blockdata for period starting:, 2019-06-17 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWHR),,

   -->
   
   2019-06-17 00:00  to 2019-06-17 00:15,0.000,,
2019-06-17 00:15  to 2019-06-17 00:30,0.000,,
2019-06-17 00:30  to 2019-06-17 00:45,0.000,,
2019-06-17 00:45  to 2019-06-17 01:00,0.000,,
2019-06-17 01:00  to 2019-06-17 01:15,0.000,,
2019-06-17 01:15  to 2019-06-17 01:30,0.000,,
2019-06-17 01:30  to 2019-06-17 01:45,0.000,,
2019-06-17 01:45  to 2019-06-17 02:00,0.000,,
2019-06-17 02:00  to 2019-06-17 02:15,0.000,,
2019-06-17 02:15  to 2019-06-17 02:30,0.000,,
2019-06-17 02:30  to 2019-06-17 02:45,0.000,,
2019-06-17 02:45  to 2019-06-17 03:00,0.000,,
2019-06-17 03:00  to 2019-06-17 03:15,0.000,,
2019-06-17 03:15  to 2019-06-17 03:30,0.000,,
2019-06-17 03:30  to 2019-06-17 03:45,0.000,,
2019-06-17 03:45  to 2019-06-17 04:00,0.000,,
2019-06-17 04:00  to 2019-06-17 04:15,0.000,,
2019-06-17 04:15  to 2019-06-17 04:30,0.000,,
2019-06-17 04:30  to 2019-06-17 04:45,0.000,,
2019-06-17 04:45  to 2019-06-17 05:00,0.000,,
2019-06-17 05:00  to 2019-06-17 05:15,0.000,,
2019-06-17 05:15  to 2019-06-17 05:30,0.000,,
2019-06-17 05:30  to 2019-06-17 05:45,0.000,,
2019-06-17 05:45  to 2019-06-17 06:00,0.000,,
2019-06-17 06:00  to 2019-06-17 06:15,0.000,,
2019-06-17 06:15  to 2019-06-17 06:30,0.000,,
2019-06-17 06:30  to 2019-06-17 06:45,0.000,,
2019-06-17 06:45  to 2019-06-17 07:00,0.000,,
2019-06-17 07:00  to 2019-06-17 07:15,0.000,,
2019-06-17 07:15  to 2019-06-17 07:30,0.000,,
2019-06-17 07:30  to 2019-06-17 07:45,0.002,,
2019-06-17 07:45  to 2019-06-17 08:00,0.002,,
2019-06-17 08:00  to 2019-06-17 08:15,0.005,,
2019-06-17 08:15  to 2019-06-17 08:30,0.005,,
2019-06-17 08:30  to 2019-06-17 08:45,0.006,,
2019-06-17 08:45  to 2019-06-17 09:00,0.001,,
2019-06-17 09:00  to 2019-06-17 09:15,0.015,,
2019-06-17 09:15  to 2019-06-17 09:30,0.019,,
2019-06-17 09:30  to 2019-06-17 09:45,0.056,,
2019-06-17 09:45  to 2019-06-17 10:00,0.020,,
2019-06-17 10:00  to 2019-06-17 10:15,0.047,,
2019-06-17 10:15  to 2019-06-17 10:30,0.065,,
2019-06-17 10:30  to 2019-06-17 10:45,0.019,,
2019-06-17 10:45  to 2019-06-17 11:00,0.065,,
2019-06-17 11:00  to 2019-06-17 11:15,0.076,,
2019-06-17 11:15  to 2019-06-17 11:30,0.111,,
2019-06-17 11:30  to 2019-06-17 11:45,0.183,,
2019-06-17 11:45  to 2019-06-17 12:00,0.278,,
2019-06-17 12:00  to 2019-06-17 12:15,0.231,,
2019-06-17 12:15  to 2019-06-17 12:30,0.053,,
2019-06-17 12:30  to 2019-06-17 12:45,0.004,,
2019-06-17 12:45  to 2019-06-17 13:00,0.076,,
2019-06-17 13:00  to 2019-06-17 13:15,0.078,,
2019-06-17 13:15  to 2019-06-17 13:30,0.066,,
2019-06-17 13:30  to 2019-06-17 13:45,0.064,,
2019-06-17 13:45  to 2019-06-17 14:00,0.260,,
2019-06-17 14:00  to 2019-06-17 14:15,0.183,,
2019-06-17 14:15  to 2019-06-17 14:30,0.055,,
2019-06-17 14:30  to 2019-06-17 14:45,0.170,,
2019-06-17 14:45  to 2019-06-17 15:00,0.190,,
2019-06-17 15:00  to 2019-06-17 15:15,0.008,,
2019-06-17 15:15  to 2019-06-17 15:30,0.044,,
2019-06-17 15:30  to 2019-06-17 15:45,0.003,,
2019-06-17 15:45  to 2019-06-17 16:00,0.088,,
2019-06-17 16:00  to 2019-06-17 16:15,0.099,,
2019-06-17 16:15  to 2019-06-17 16:30,0.039,,
2019-06-17 16:30  to 2019-06-17 16:45,0.007,,
2019-06-17 16:45  to 2019-06-17 17:00,0.006,,
2019-06-17 17:00  to 2019-06-17 17:15,0.000,,
2019-06-17 17:15  to 2019-06-17 17:30,0.000,,
2019-06-17 17:30  to 2019-06-17 17:45,0.003,,
2019-06-17 17:45  to 2019-06-17 18:00,0.000,,
2019-06-17 18:00  to 2019-06-17 18:15,0.000,,
2019-06-17 18:15  to 2019-06-17 18:30,0.000,,
2019-06-17 18:30  to 2019-06-17 18:45,0.000,,
2019-06-17 18:45  to 2019-06-17 19:00,0.000,,
2019-06-17 19:00  to 2019-06-17 19:15,0.000,,
2019-06-17 19:15  to 2019-06-17 19:30,0.000,,
2019-06-17 19:30  to 2019-06-17 19:45,0.000,,
2019-06-17 19:45  to 2019-06-17 20:00,0.000,,
2019-06-17 20:00  to 2019-06-17 20:15,0.000,,
2019-06-17 20:15  to 2019-06-17 20:30,0.000,,
2019-06-17 20:30  to 2019-06-17 20:45,0.000,,
2019-06-17 20:45  to 2019-06-17 21:00,0.000,,
2019-06-17 21:00  to 2019-06-17 21:15,0.000,,
2019-06-17 21:15  to 2019-06-17 21:30,0.000,,
2019-06-17 21:30  to 2019-06-17 21:45,0.000,,
2019-06-17 21:45  to 2019-06-17 22:00,0.000,,
2019-06-17 22:00  to 2019-06-17 22:15,0.000,,
2019-06-17 22:15  to 2019-06-17 22:30,0.000,,
2019-06-17 22:30  to 2019-06-17 22:45,0.000,,
2019-06-17 22:45  to 2019-06-17 23:00,0.000,,
2019-06-17 23:00  to 2019-06-17 23:15,0.000,,
2019-06-17 23:15  to 2019-06-17 23:30,0.000,,
2019-06-17 23:30  to 2019-06-17 23:45,0.000,,
2019-06-17 23:45  to 2019-06-18 00:00,0.000,,

========================================
Interval Blockdata for period starting:, 2019-06-18 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWHR),,

   -->
   
   2019-06-18 00:00  to 2019-06-18 00:15,0.000,,
2019-06-18 00:15  to 2019-06-18 00:30,0.000,,
2019-06-18 00:30  to 2019-06-18 00:45,0.000,,
2019-06-18 00:45  to 2019-06-18 01:00,0.000,,
2019-06-18 01:00  to 2019-06-18 01:15,0.000,,
2019-06-18 01:15  to 2019-06-18 01:30,0.000,,
2019-06-18 01:30  to 2019-06-18 01:45,0.000,,
2019-06-18 01:45  to 2019-06-18 02:00,0.000,,
2019-06-18 02:00  to 2019-06-18 02:15,0.000,,
2019-06-18 02:15  to 2019-06-18 02:30,0.000,,
2019-06-18 02:30  to 2019-06-18 02:45,0.000,,
2019-06-18 02:45  to 2019-06-18 03:00,0.000,,
2019-06-18 03:00  to 2019-06-18 03:15,0.000,,
2019-06-18 03:15  to 2019-06-18 03:30,0.000,,
2019-06-18 03:30  to 2019-06-18 03:45,0.000,,
2019-06-18 03:45  to 2019-06-18 04:00,0.000,,
2019-06-18 04:00  to 2019-06-18 04:15,0.000,,
2019-06-18 04:15  to 2019-06-18 04:30,0.000,,
2019-06-18 04:30  to 2019-06-18 04:45,0.000,,
2019-06-18 04:45  to 2019-06-18 05:00,0.000,,
2019-06-18 05:00  to 2019-06-18 05:15,0.000,,
2019-06-18 05:15  to 2019-06-18 05:30,0.000,,
2019-06-18 05:30  to 2019-06-18 05:45,0.000,,
2019-06-18 05:45  to 2019-06-18 06:00,0.000,,
2019-06-18 06:00  to 2019-06-18 06:15,0.000,,
2019-06-18 06:15  to 2019-06-18 06:30,0.000,,
2019-06-18 06:30  to 2019-06-18 06:45,0.000,,
2019-06-18 06:45  to 2019-06-18 07:00,0.000,,
2019-06-18 07:00  to 2019-06-18 07:15,0.000,,
2019-06-18 07:15  to 2019-06-18 07:30,0.000,,
2019-06-18 07:30  to 2019-06-18 07:45,0.000,,
2019-06-18 07:45  to 2019-06-18 08:00,0.000,,
2019-06-18 08:00  to 2019-06-18 08:15,0.071,,
2019-06-18 08:15  to 2019-06-18 08:30,0.178,,
2019-06-18 08:30  to 2019-06-18 08:45,0.146,,
2019-06-18 08:45  to 2019-06-18 09:00,0.173,,
2019-06-18 09:00  to 2019-06-18 09:15,0.326,,
2019-06-18 09:15  to 2019-06-18 09:30,0.348,,
2019-06-18 09:30  to 2019-06-18 09:45,0.216,,
2019-06-18 09:45  to 2019-06-18 10:00,0.217,,
2019-06-18 10:00  to 2019-06-18 10:15,0.332,,
2019-06-18 10:15  to 2019-06-18 10:30,0.294,,
2019-06-18 10:30  to 2019-06-18 10:45,0.272,,
2019-06-18 10:45  to 2019-06-18 11:00,0.260,,
2019-06-18 11:00  to 2019-06-18 11:15,0.241,,
2019-06-18 11:15  to 2019-06-18 11:30,0.156,,
2019-06-18 11:30  to 2019-06-18 11:45,0.052,,
2019-06-18 11:45  to 2019-06-18 12:00,0.071,,
2019-06-18 12:00  to 2019-06-18 12:15,0.098,,
2019-06-18 12:15  to 2019-06-18 12:30,0.022,,
2019-06-18 12:30  to 2019-06-18 12:45,0.032,,
2019-06-18 12:45  to 2019-06-18 13:00,0.040,,
2019-06-18 13:00  to 2019-06-18 13:15,0.000,,
2019-06-18 13:15  to 2019-06-18 13:30,0.000,,
2019-06-18 13:30  to 2019-06-18 13:45,0.039,,
2019-06-18 13:45  to 2019-06-18 14:00,0.043,,
2019-06-18 14:00  to 2019-06-18 14:15,0.085,,
2019-06-18 14:15  to 2019-06-18 14:30,0.047,,
2019-06-18 14:30  to 2019-06-18 14:45,0.007,,
2019-06-18 14:45  to 2019-06-18 15:00,0.040,,
2019-06-18 15:00  to 2019-06-18 15:15,0.044,,
2019-06-18 15:15  to 2019-06-18 15:30,0.016,,
2019-06-18 15:30  to 2019-06-18 15:45,0.038,,
2019-06-18 15:45  to 2019-06-18 16:00,0.025,,
2019-06-18 16:00  to 2019-06-18 16:15,0.046,,
2019-06-18 16:15  to 2019-06-18 16:30,0.029,,
2019-06-18 16:30  to 2019-06-18 16:45,0.000,,
2019-06-18 16:45  to 2019-06-18 17:00,0.000,,
2019-06-18 17:00  to 2019-06-18 17:15,0.000,,
2019-06-18 17:15  to 2019-06-18 17:30,0.000,,
2019-06-18 17:30  to 2019-06-18 17:45,0.000,,
2019-06-18 17:45  to 2019-06-18 18:00,0.000,,
2019-06-18 18:00  to 2019-06-18 18:15,0.000,,
2019-06-18 18:15  to 2019-06-18 18:30,0.000,,
2019-06-18 18:30  to 2019-06-18 18:45,0.000,,
2019-06-18 18:45  to 2019-06-18 19:00,0.000,,
2019-06-18 19:00  to 2019-06-18 19:15,0.000,,
2019-06-18 19:15  to 2019-06-18 19:30,0.000,,
2019-06-18 19:30  to 2019-06-18 19:45,0.000,,
2019-06-18 19:45  to 2019-06-18 20:00,0.000,,
2019-06-18 20:00  to 2019-06-18 20:15,0.000,,
2019-06-18 20:15  to 2019-06-18 20:30,0.000,,
2019-06-18 20:30  to 2019-06-18 20:45,0.000,,
2019-06-18 20:45  to 2019-06-18 21:00,0.000,,
2019-06-18 21:00  to 2019-06-18 21:15,0.000,,
2019-06-18 21:15  to 2019-06-18 21:30,0.000,,
2019-06-18 21:30  to 2019-06-18 21:45,0.000,,
2019-06-18 21:45  to 2019-06-18 22:00,0.000,,
2019-06-18 22:00  to 2019-06-18 22:15,0.000,,
2019-06-18 22:15  to 2019-06-18 22:30,0.000,,
2019-06-18 22:30  to 2019-06-18 22:45,0.000,,
2019-06-18 22:45  to 2019-06-18 23:00,0.000,,
2019-06-18 23:00  to 2019-06-18 23:15,0.000,,
2019-06-18 23:15  to 2019-06-18 23:30,0.000,,
2019-06-18 23:30  to 2019-06-18 23:45,0.000,,
2019-06-18 23:45  to 2019-06-19 00:00,0.000,,

========================================
Interval Blockdata for period starting:, 2019-06-19 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWHR),,

   -->
   
   2019-06-19 00:00  to 2019-06-19 00:15,0.000,,
2019-06-19 00:15  to 2019-06-19 00:30,0.000,,
2019-06-19 00:30  to 2019-06-19 00:45,0.000,,
2019-06-19 00:45  to 2019-06-19 01:00,0.000,,
2019-06-19 01:00  to 2019-06-19 01:15,0.000,,
2019-06-19 01:15  to 2019-06-19 01:30,0.000,,
2019-06-19 01:30  to 2019-06-19 01:45,0.000,,
2019-06-19 01:45  to 2019-06-19 02:00,0.000,,
2019-06-19 02:00  to 2019-06-19 02:15,0.000,,
2019-06-19 02:15  to 2019-06-19 02:30,0.000,,
2019-06-19 02:30  to 2019-06-19 02:45,0.000,,
2019-06-19 02:45  to 2019-06-19 03:00,0.000,,
2019-06-19 03:00  to 2019-06-19 03:15,0.000,,
2019-06-19 03:15  to 2019-06-19 03:30,0.000,,
2019-06-19 03:30  to 2019-06-19 03:45,0.000,,
2019-06-19 03:45  to 2019-06-19 04:00,0.000,,
2019-06-19 04:00  to 2019-06-19 04:15,0.000,,
2019-06-19 04:15  to 2019-06-19 04:30,0.000,,
2019-06-19 04:30  to 2019-06-19 04:45,0.000,,
2019-06-19 04:45  to 2019-06-19 05:00,0.000,,
2019-06-19 05:00  to 2019-06-19 05:15,0.000,,
2019-06-19 05:15  to 2019-06-19 05:30,0.000,,
2019-06-19 05:30  to 2019-06-19 05:45,0.000,,
2019-06-19 05:45  to 2019-06-19 06:00,0.000,,
2019-06-19 06:00  to 2019-06-19 06:15,0.000,,
2019-06-19 06:15  to 2019-06-19 06:30,0.000,,
2019-06-19 06:30  to 2019-06-19 06:45,0.000,,
2019-06-19 06:45  to 2019-06-19 07:00,0.000,,
2019-06-19 07:00  to 2019-06-19 07:15,0.000,,
2019-06-19 07:15  to 2019-06-19 07:30,0.000,,
2019-06-19 07:30  to 2019-06-19 07:45,0.000,,
2019-06-19 07:45  to 2019-06-19 08:00,0.000,,
2019-06-19 08:00  to 2019-06-19 08:15,0.000,,
2019-06-19 08:15  to 2019-06-19 08:30,0.000,,
2019-06-19 08:30  to 2019-06-19 08:45,0.000,,
2019-06-19 08:45  to 2019-06-19 09:00,0.000,,
2019-06-19 09:00  to 2019-06-19 09:15,0.000,,
2019-06-19 09:15  to 2019-06-19 09:30,0.000,,
2019-06-19 09:30  to 2019-06-19 09:45,0.018,,
2019-06-19 09:45  to 2019-06-19 10:00,0.016,,
2019-06-19 10:00  to 2019-06-19 10:15,0.027,,
2019-06-19 10:15  to 2019-06-19 10:30,0.061,,
2019-06-19 10:30  to 2019-06-19 10:45,0.017,,
2019-06-19 10:45  to 2019-06-19 11:00,0.017,,
2019-06-19 11:00  to 2019-06-19 11:15,0.016,,
2019-06-19 11:15  to 2019-06-19 11:30,0.019,,
2019-06-19 11:30  to 2019-06-19 11:45,0.016,,
2019-06-19 11:45  to 2019-06-19 12:00,0.005,,
2019-06-19 12:00  to 2019-06-19 12:15,0.000,,
2019-06-19 12:15  to 2019-06-19 12:30,0.000,,
2019-06-19 12:30  to 2019-06-19 12:45,0.000,,
2019-06-19 12:45  to 2019-06-19 13:00,0.000,,
2019-06-19 13:00  to 2019-06-19 13:15,0.000,,
2019-06-19 13:15  to 2019-06-19 13:30,0.000,,
2019-06-19 13:30  to 2019-06-19 13:45,0.006,,
2019-06-19 13:45  to 2019-06-19 14:00,0.000,,
2019-06-19 14:00  to 2019-06-19 14:15,0.000,,
2019-06-19 14:15  to 2019-06-19 14:30,0.001,,
2019-06-19 14:30  to 2019-06-19 14:45,0.000,,
2019-06-19 14:45  to 2019-06-19 15:00,0.000,,
2019-06-19 15:00  to 2019-06-19 15:15,0.000,,
2019-06-19 15:15  to 2019-06-19 15:30,0.000,,
2019-06-19 15:30  to 2019-06-19 15:45,0.000,,
2019-06-19 15:45  to 2019-06-19 16:00,0.000,,
2019-06-19 16:00  to 2019-06-19 16:15,0.000,,
2019-06-19 16:15  to 2019-06-19 16:30,0.000,,
2019-06-19 16:30  to 2019-06-19 16:45,0.000,,
2019-06-19 16:45  to 2019-06-19 17:00,0.000,,
2019-06-19 17:00  to 2019-06-19 17:15,0.000,,
2019-06-19 17:15  to 2019-06-19 17:30,0.000,,
2019-06-19 17:30  to 2019-06-19 17:45,0.000,,
2019-06-19 17:45  to 2019-06-19 18:00,0.000,,
2019-06-19 18:00  to 2019-06-19 18:15,0.000,,
2019-06-19 18:15  to 2019-06-19 18:30,0.000,,
2019-06-19 18:30  to 2019-06-19 18:45,0.000,,
2019-06-19 18:45  to 2019-06-19 19:00,0.000,,
2019-06-19 19:00  to 2019-06-19 19:15,0.000,,
2019-06-19 19:15  to 2019-06-19 19:30,0.000,,
2019-06-19 19:30  to 2019-06-19 19:45,0.000,,
2019-06-19 19:45  to 2019-06-19 20:00,0.000,,
2019-06-19 20:00  to 2019-06-19 20:15,0.000,,
2019-06-19 20:15  to 2019-06-19 20:30,0.000,,
2019-06-19 20:30  to 2019-06-19 20:45,0.000,,
2019-06-19 20:45  to 2019-06-19 21:00,0.000,,
2019-06-19 21:00  to 2019-06-19 21:15,0.000,,
2019-06-19 21:15  to 2019-06-19 21:30,0.000,,
2019-06-19 21:30  to 2019-06-19 21:45,0.000,,
2019-06-19 21:45  to 2019-06-19 22:00,0.000,,
2019-06-19 22:00  to 2019-06-19 22:15,0.000,,
2019-06-19 22:15  to 2019-06-19 22:30,0.000,,
2019-06-19 22:30  to 2019-06-19 22:45,0.000,,
2019-06-19 22:45  to 2019-06-19 23:00,0.000,,
2019-06-19 23:00  to 2019-06-19 23:15,0.000,,
2019-06-19 23:15  to 2019-06-19 23:30,0.000,,
2019-06-19 23:30  to 2019-06-19 23:45,0.000,,
2019-06-19 23:45  to 2019-06-20 00:00,0.000,,

========================================
Interval Blockdata for period starting:, 2019-06-20 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWHR),,

   -->
   
   2019-06-20 00:00  to 2019-06-20 00:15,0.000,,
2019-06-20 00:15  to 2019-06-20 00:30,0.000,,
2019-06-20 00:30  to 2019-06-20 00:45,0.000,,
2019-06-20 00:45  to 2019-06-20 01:00,0.000,,
2019-06-20 01:00  to 2019-06-20 01:15,0.000,,
2019-06-20 01:15  to 2019-06-20 01:30,0.000,,
2019-06-20 01:30  to 2019-06-20 01:45,0.000,,
2019-06-20 01:45  to 2019-06-20 02:00,0.000,,
2019-06-20 02:00  to 2019-06-20 02:15,0.000,,
2019-06-20 02:15  to 2019-06-20 02:30,0.000,,
2019-06-20 02:30  to 2019-06-20 02:45,0.000,,
2019-06-20 02:45  to 2019-06-20 03:00,0.000,,
2019-06-20 03:00  to 2019-06-20 03:15,0.000,,
2019-06-20 03:15  to 2019-06-20 03:30,0.000,,
2019-06-20 03:30  to 2019-06-20 03:45,0.000,,
2019-06-20 03:45  to 2019-06-20 04:00,0.000,,
2019-06-20 04:00  to 2019-06-20 04:15,0.000,,
2019-06-20 04:15  to 2019-06-20 04:30,0.000,,
2019-06-20 04:30  to 2019-06-20 04:45,0.000,,
2019-06-20 04:45  to 2019-06-20 05:00,0.000,,
2019-06-20 05:00  to 2019-06-20 05:15,0.000,,
2019-06-20 05:15  to 2019-06-20 05:30,0.000,,
2019-06-20 05:30  to 2019-06-20 05:45,0.000,,
2019-06-20 05:45  to 2019-06-20 06:00,0.000,,
2019-06-20 06:00  to 2019-06-20 06:15,0.000,,
2019-06-20 06:15  to 2019-06-20 06:30,0.003,,
2019-06-20 06:30  to 2019-06-20 06:45,0.025,,
2019-06-20 06:45  to 2019-06-20 07:00,0.024,,
2019-06-20 07:00  to 2019-06-20 07:15,0.041,,
2019-06-20 07:15  to 2019-06-20 07:30,0.118,,
2019-06-20 07:30  to 2019-06-20 07:45,0.098,,
2019-06-20 07:45  to 2019-06-20 08:00,0.143,,
2019-06-20 08:00  to 2019-06-20 08:15,0.027,,
2019-06-20 08:15  to 2019-06-20 08:30,0.000,,
2019-06-20 08:30  to 2019-06-20 08:45,0.145,,
2019-06-20 08:45  to 2019-06-20 09:00,0.263,,
2019-06-20 09:00  to 2019-06-20 09:15,0.292,,
2019-06-20 09:15  to 2019-06-20 09:30,0.274,,
2019-06-20 09:30  to 2019-06-20 09:45,0.062,,
2019-06-20 09:45  to 2019-06-20 10:00,0.036,,
2019-06-20 10:00  to 2019-06-20 10:15,0.083,,
2019-06-20 10:15  to 2019-06-20 10:30,0.048,,
2019-06-20 10:30  to 2019-06-20 10:45,0.205,,
2019-06-20 10:45  to 2019-06-20 11:00,0.223,,
2019-06-20 11:00  to 2019-06-20 11:15,0.178,,
2019-06-20 11:15  to 2019-06-20 11:30,0.329,,
2019-06-20 11:30  to 2019-06-20 11:45,0.212,,
2019-06-20 11:45  to 2019-06-20 12:00,0.274,,
2019-06-20 12:00  to 2019-06-20 12:15,0.136,,
2019-06-20 12:15  to 2019-06-20 12:30,0.081,,
2019-06-20 12:30  to 2019-06-20 12:45,0.187,,
2019-06-20 12:45  to 2019-06-20 13:00,0.268,,
2019-06-20 13:00  to 2019-06-20 13:15,0.280,,
2019-06-20 13:15  to 2019-06-20 13:30,0.154,,
2019-06-20 13:30  to 2019-06-20 13:45,0.271,,
2019-06-20 13:45  to 2019-06-20 14:00,0.058,,
2019-06-20 14:00  to 2019-06-20 14:15,0.036,,
2019-06-20 14:15  to 2019-06-20 14:30,0.037,,
2019-06-20 14:30  to 2019-06-20 14:45,0.123,,
2019-06-20 14:45  to 2019-06-20 15:00,0.069,,
2019-06-20 15:00  to 2019-06-20 15:15,0.091,,
2019-06-20 15:15  to 2019-06-20 15:30,0.059,,
2019-06-20 15:30  to 2019-06-20 15:45,0.098,,
2019-06-20 15:45  to 2019-06-20 16:00,0.020,,
2019-06-20 16:00  to 2019-06-20 16:15,0.013,,
2019-06-20 16:15  to 2019-06-20 16:30,0.010,,
