========================================,,,
Usage Information,,,
For: 955 KIRKWOOD ST,,,
========================================,,,
Meter Reading Information,,,
Type of readings: Electricity,,, ,  
========================================
Detailed Usage,,,
========================================,,,
Start date: 2018-11-11 00:00 for 16 days,,,
========================================
Interval Blockdata for period starting:, 2018-11-11 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWH),,

   -->
   
2018-11-15 09:00  to 2018-11-15 09:15,0.000,,
2018-11-15 09:15  to 2018-11-15 09:30,0.000,,
2018-11-15 09:30  to 2018-11-15 09:45,0.000,,
2018-11-15 09:45  to 2018-11-15 10:00,0.000,,
2018-11-15 10:00  to 2018-11-15 10:15,0.000,,
2018-11-15 10:15  to 2018-11-15 10:30,0.000,,
2018-11-15 10:30  to 2018-11-15 10:45,0.000,,
2018-11-15 10:45  to 2018-11-15 11:00,0.000,,
2018-11-15 11:00  to 2018-11-15 11:15,0.000,,
2018-11-15 11:15  to 2018-11-15 11:30,0.000,,
2018-11-15 11:30  to 2018-11-15 11:45,0.000,,
2018-11-15 11:45  to 2018-11-15 12:00,0.000,,
2018-11-15 12:00  to 2018-11-15 12:15,0.000,,
2018-11-15 12:15  to 2018-11-15 12:30,0.000,,
2018-11-15 12:30  to 2018-11-15 12:45,0.000,,
2018-11-15 12:45  to 2018-11-15 13:00,0.000,,
2018-11-15 13:00  to 2018-11-15 13:15,0.000,,
2018-11-15 13:15  to 2018-11-15 13:30,0.000,,
2018-11-15 13:30  to 2018-11-15 13:45,0.000,,
2018-11-15 13:45  to 2018-11-15 14:00,0.000,,
2018-11-15 14:00  to 2018-11-15 14:15,0.000,,
2018-11-15 14:15  to 2018-11-15 14:30,0.000,,
2018-11-15 14:30  to 2018-11-15 14:45,0.000,,
2018-11-15 14:45  to 2018-11-15 15:00,0.000,,
2018-11-15 15:00  to 2018-11-15 15:15,0.031,,
2018-11-15 15:15  to 2018-11-15 15:30,0.000,,
2018-11-15 15:30  to 2018-11-15 15:45,0.000,,
2018-11-15 15:45  to 2018-11-15 16:00,0.091,,
2018-11-15 16:00  to 2018-11-15 16:15,0.087,,
2018-11-15 16:15  to 2018-11-15 16:30,0.066,,
2018-11-15 16:30  to 2018-11-15 16:45,0.505,,
2018-11-15 16:45  to 2018-11-15 17:00,0.422,,
2018-11-15 17:00  to 2018-11-15 17:15,0.247,,
2018-11-15 17:15  to 2018-11-15 17:30,0.101,,
2018-11-15 17:30  to 2018-11-15 17:45,0.144,,
2018-11-15 17:45  to 2018-11-15 18:00,0.070,,
2018-11-15 18:00  to 2018-11-15 18:15,0.043,,
2018-11-15 18:15  to 2018-11-15 18:30,0.146,,
2018-11-15 18:30  to 2018-11-15 18:45,0.168,,
2018-11-15 18:45  to 2018-11-15 19:00,0.103,,
2018-11-15 19:00  to 2018-11-15 19:15,0.065,,
2018-11-15 19:15  to 2018-11-15 19:30,0.130,,
2018-11-15 19:30  to 2018-11-15 19:45,0.138,,
2018-11-15 19:45  to 2018-11-15 20:00,0.169,,
2018-11-15 20:00  to 2018-11-15 20:15,0.165,,
2018-11-15 20:15  to 2018-11-15 20:30,0.291,,
2018-11-15 20:30  to 2018-11-15 20:45,0.061,,
2018-11-15 20:45  to 2018-11-15 21:00,0.063,,
2018-11-15 21:00  to 2018-11-15 21:15,0.058,,
2018-11-15 21:15  to 2018-11-15 21:30,0.059,,
2018-11-15 21:30  to 2018-11-15 21:45,0.053,,
2018-11-15 21:45  to 2018-11-15 22:00,0.045,,
2018-11-15 22:00  to 2018-11-15 22:15,0.044,,
2018-11-15 22:15  to 2018-11-15 22:30,0.044,,
2018-11-15 22:30  to 2018-11-15 22:45,0.059,,
2018-11-15 22:45  to 2018-11-15 23:00,0.077,,
2018-11-15 23:00  to 2018-11-15 23:15,0.064,,
2018-11-15 23:15  to 2018-11-15 23:30,0.048,,
2018-11-15 23:30  to 2018-11-15 23:45,0.058,,
2018-11-15 23:45  to 2018-11-16 00:00,0.053,,

========================================
Interval Blockdata for period starting:, 2018-11-16 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWH),,

   -->
   
   2018-11-16 00:00  to 2018-11-16 00:15,0.101,,
2018-11-16 00:15  to 2018-11-16 00:30,0.147,,
2018-11-16 00:30  to 2018-11-16 00:45,0.135,,
2018-11-16 00:45  to 2018-11-16 01:00,0.181,,
2018-11-16 01:00  to 2018-11-16 01:15,0.161,,
2018-11-16 01:15  to 2018-11-16 01:30,0.164,,
2018-11-16 01:30  to 2018-11-16 01:45,0.286,,
2018-11-16 01:45  to 2018-11-16 02:00,0.131,,
2018-11-16 02:00  to 2018-11-16 02:15,0.070,,
2018-11-16 02:15  to 2018-11-16 02:30,0.054,,
2018-11-16 02:30  to 2018-11-16 02:45,0.146,,
2018-11-16 02:45  to 2018-11-16 03:00,0.040,,
2018-11-16 03:00  to 2018-11-16 03:15,0.056,,
2018-11-16 03:15  to 2018-11-16 03:30,0.035,,
2018-11-16 03:30  to 2018-11-16 03:45,0.178,,
2018-11-16 03:45  to 2018-11-16 04:00,0.040,,
2018-11-16 04:00  to 2018-11-16 04:15,0.038,,
2018-11-16 04:15  to 2018-11-16 04:30,0.127,,
2018-11-16 04:30  to 2018-11-16 04:45,0.065,,
2018-11-16 04:45  to 2018-11-16 05:00,0.054,,
2018-11-16 05:00  to 2018-11-16 05:15,0.038,,
2018-11-16 05:15  to 2018-11-16 05:30,0.189,,
2018-11-16 05:30  to 2018-11-16 05:45,0.038,,
2018-11-16 05:45  to 2018-11-16 06:00,0.064,,
2018-11-16 06:00  to 2018-11-16 06:15,0.149,,
2018-11-16 06:15  to 2018-11-16 06:30,0.044,,
2018-11-16 06:30  to 2018-11-16 06:45,0.061,,
2018-11-16 06:45  to 2018-11-16 07:00,0.217,,
2018-11-16 07:00  to 2018-11-16 07:15,0.169,,
2018-11-16 07:15  to 2018-11-16 07:30,0.124,,
2018-11-16 07:30  to 2018-11-16 07:45,0.247,,
2018-11-16 07:45  to 2018-11-16 08:00,0.241,,
2018-11-16 08:00  to 2018-11-16 08:15,0.089,,
2018-11-16 08:15  to 2018-11-16 08:30,0.076,,
2018-11-16 08:30  to 2018-11-16 08:45,0.003,,
2018-11-16 08:45  to 2018-11-16 09:00,0.026,,
2018-11-16 09:00  to 2018-11-16 09:15,0.004,,
2018-11-16 09:15  to 2018-11-16 09:30,0.103,,
2018-11-16 09:30  to 2018-11-16 09:45,0.000,,
2018-11-16 09:45  to 2018-11-16 10:00,0.000,,
2018-11-16 10:00  to 2018-11-16 10:15,0.000,,
2018-11-16 10:15  to 2018-11-16 10:30,0.028,,
2018-11-16 10:30  to 2018-11-16 10:45,0.211,,
2018-11-16 10:45  to 2018-11-16 11:00,0.082,,
2018-11-16 11:00  to 2018-11-16 11:15,0.027,,
2018-11-16 11:15  to 2018-11-16 11:30,0.000,,
2018-11-16 11:30  to 2018-11-16 11:45,0.106,,
2018-11-16 11:45  to 2018-11-16 12:00,0.003,,
2018-11-16 12:00  to 2018-11-16 12:15,0.002,,
2018-11-16 12:15  to 2018-11-16 12:30,0.029,,
2018-11-16 12:30  to 2018-11-16 12:45,0.004,,
2018-11-16 12:45  to 2018-11-16 13:00,0.116,,
2018-11-16 13:00  to 2018-11-16 13:15,0.004,,
2018-11-16 13:15  to 2018-11-16 13:30,0.017,,
2018-11-16 13:30  to 2018-11-16 13:45,0.009,,
2018-11-16 13:45  to 2018-11-16 14:00,0.003,,
2018-11-16 14:00  to 2018-11-16 14:15,0.098,,
2018-11-16 14:15  to 2018-11-16 14:30,0.000,,
2018-11-16 14:30  to 2018-11-16 14:45,0.001,,
2018-11-16 14:45  to 2018-11-16 15:00,0.032,,
2018-11-16 15:00  to 2018-11-16 15:15,0.018,,
2018-11-16 15:15  to 2018-11-16 15:30,0.078,,
2018-11-16 15:30  to 2018-11-16 15:45,0.032,,
2018-11-16 15:45  to 2018-11-16 16:00,0.007,,
2018-11-16 16:00  to 2018-11-16 16:15,0.019,,
2018-11-16 16:15  to 2018-11-16 16:30,0.049,,
2018-11-16 16:30  to 2018-11-16 16:45,0.048,,
2018-11-16 16:45  to 2018-11-16 17:00,0.395,,
2018-11-16 17:00  to 2018-11-16 17:15,0.072,,
2018-11-16 17:15  to 2018-11-16 17:30,0.196,,
2018-11-16 17:30  to 2018-11-16 17:45,0.258,,
2018-11-16 17:45  to 2018-11-16 18:00,0.115,,
2018-11-16 18:00  to 2018-11-16 18:15,0.098,,
2018-11-16 18:15  to 2018-11-16 18:30,0.113,,
2018-11-16 18:30  to 2018-11-16 18:45,0.493,,
2018-11-16 18:45  to 2018-11-16 19:00,0.454,,
2018-11-16 19:00  to 2018-11-16 19:15,0.141,,
2018-11-16 19:15  to 2018-11-16 19:30,0.149,,
2018-11-16 19:30  to 2018-11-16 19:45,0.157,,
2018-11-16 19:45  to 2018-11-16 20:00,0.130,,
2018-11-16 20:00  to 2018-11-16 20:15,0.129,,
2018-11-16 20:15  to 2018-11-16 20:30,0.116,,
2018-11-16 20:30  to 2018-11-16 20:45,0.339,,
2018-11-16 20:45  to 2018-11-16 21:00,0.237,,
2018-11-16 21:00  to 2018-11-16 21:15,0.279,,
2018-11-16 21:15  to 2018-11-16 21:30,0.227,,
2018-11-16 21:30  to 2018-11-16 21:45,0.153,,
2018-11-16 21:45  to 2018-11-16 22:00,0.151,,
2018-11-16 22:00  to 2018-11-16 22:15,0.148,,
2018-11-16 22:15  to 2018-11-16 22:30,0.266,,
2018-11-16 22:30  to 2018-11-16 22:45,0.178,,
2018-11-16 22:45  to 2018-11-16 23:00,0.208,,
2018-11-16 23:00  to 2018-11-16 23:15,0.167,,
2018-11-16 23:15  to 2018-11-16 23:30,0.153,,
2018-11-16 23:30  to 2018-11-16 23:45,0.216,,
2018-11-16 23:45  to 2018-11-17 00:00,0.188,,

========================================
Interval Blockdata for period starting:, 2018-11-17 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWH),,

   -->
   
   2018-11-17 00:00  to 2018-11-17 00:15,0.177,,
2018-11-17 00:15  to 2018-11-17 00:30,0.175,,
2018-11-17 00:30  to 2018-11-17 00:45,0.168,,
2018-11-17 00:45  to 2018-11-17 01:00,0.219,,
2018-11-17 01:00  to 2018-11-17 01:15,0.180,,
2018-11-17 01:15  to 2018-11-17 01:30,0.137,,
2018-11-17 01:30  to 2018-11-17 01:45,0.150,,
2018-11-17 01:45  to 2018-11-17 02:00,0.208,,
2018-11-17 02:00  to 2018-11-17 02:15,0.259,,
2018-11-17 02:15  to 2018-11-17 02:30,0.237,,
2018-11-17 02:30  to 2018-11-17 02:45,0.128,,
2018-11-17 02:45  to 2018-11-17 03:00,0.142,,
2018-11-17 03:00  to 2018-11-17 03:15,0.116,,
2018-11-17 03:15  to 2018-11-17 03:30,0.149,,
2018-11-17 03:30  to 2018-11-17 03:45,0.162,,
2018-11-17 03:45  to 2018-11-17 04:00,0.123,,
2018-11-17 04:00  to 2018-11-17 04:15,0.218,,
2018-11-17 04:15  to 2018-11-17 04:30,0.112,,
2018-11-17 04:30  to 2018-11-17 04:45,0.122,,
2018-11-17 04:45  to 2018-11-17 05:00,0.316,,
2018-11-17 05:00  to 2018-11-17 05:15,0.120,,
2018-11-17 05:15  to 2018-11-17 05:30,0.158,,
2018-11-17 05:30  to 2018-11-17 05:45,0.313,,
2018-11-17 05:45  to 2018-11-17 06:00,0.130,,
2018-11-17 06:00  to 2018-11-17 06:15,0.151,,
2018-11-17 06:15  to 2018-11-17 06:30,0.241,,
2018-11-17 06:30  to 2018-11-17 06:45,0.151,,
2018-11-17 06:45  to 2018-11-17 07:00,0.262,,
2018-11-17 07:00  to 2018-11-17 07:15,0.288,,
2018-11-17 07:15  to 2018-11-17 07:30,0.194,,
2018-11-17 07:30  to 2018-11-17 07:45,0.076,,
2018-11-17 07:45  to 2018-11-17 08:00,0.072,,
2018-11-17 08:00  to 2018-11-17 08:15,0.144,,
2018-11-17 08:15  to 2018-11-17 08:30,0.117,,
2018-11-17 08:30  to 2018-11-17 08:45,0.064,,
2018-11-17 08:45  to 2018-11-17 09:00,0.062,,
2018-11-17 09:00  to 2018-11-17 09:15,0.075,,
2018-11-17 09:15  to 2018-11-17 09:30,0.069,,
2018-11-17 09:30  to 2018-11-17 09:45,0.150,,
2018-11-17 09:45  to 2018-11-17 10:00,0.463,,
2018-11-17 10:00  to 2018-11-17 10:15,0.325,,
2018-11-17 10:15  to 2018-11-17 10:30,0.278,,
2018-11-17 10:30  to 2018-11-17 10:45,0.264,,
2018-11-17 10:45  to 2018-11-17 11:00,0.430,,
2018-11-17 11:00  to 2018-11-17 11:15,0.197,,
2018-11-17 11:15  to 2018-11-17 11:30,0.141,,
2018-11-17 11:30  to 2018-11-17 11:45,0.080,,
2018-11-17 11:45  to 2018-11-17 12:00,0.098,,
2018-11-17 12:00  to 2018-11-17 12:15,0.089,,
2018-11-17 12:15  to 2018-11-17 12:30,0.123,,
2018-11-17 12:30  to 2018-11-17 12:45,0.090,,
2018-11-17 12:45  to 2018-11-17 13:00,0.534,,
2018-11-17 13:00  to 2018-11-17 13:15,0.447,,
2018-11-17 13:15  to 2018-11-17 13:30,0.363,,
2018-11-17 13:30  to 2018-11-17 13:45,0.298,,
2018-11-17 13:45  to 2018-11-17 14:00,0.143,,
2018-11-17 14:00  to 2018-11-17 14:15,0.256,,
2018-11-17 14:15  to 2018-11-17 14:30,0.071,,
2018-11-17 14:30  to 2018-11-17 14:45,0.050,,
2018-11-17 14:45  to 2018-11-17 15:00,0.050,,
2018-11-17 15:00  to 2018-11-17 15:15,0.127,,
2018-11-17 15:15  to 2018-11-17 15:30,0.135,,
2018-11-17 15:30  to 2018-11-17 15:45,0.170,,
2018-11-17 15:45  to 2018-11-17 16:00,0.094,,
2018-11-17 16:00  to 2018-11-17 16:15,0.081,,
2018-11-17 16:15  to 2018-11-17 16:30,0.748,,
2018-11-17 16:30  to 2018-11-17 16:45,0.519,,
2018-11-17 16:45  to 2018-11-17 17:00,0.162,,
2018-11-17 17:00  to 2018-11-17 17:15,0.208,,
2018-11-17 17:15  to 2018-11-17 17:30,0.171,,
2018-11-17 17:30  to 2018-11-17 17:45,0.093,,
2018-11-17 17:45  to 2018-11-17 18:00,0.071,,
2018-11-17 18:00  to 2018-11-17 18:15,0.071,,
2018-11-17 18:15  to 2018-11-17 18:30,0.090,,
2018-11-17 18:30  to 2018-11-17 18:45,0.118,,
2018-11-17 18:45  to 2018-11-17 19:00,0.372,,
2018-11-17 19:00  to 2018-11-17 19:15,0.204,,
2018-11-17 19:15  to 2018-11-17 19:30,0.156,,
2018-11-17 19:30  to 2018-11-17 19:45,0.144,,
2018-11-17 19:45  to 2018-11-17 20:00,0.154,,
2018-11-17 20:00  to 2018-11-17 20:15,0.207,,
2018-11-17 20:15  to 2018-11-17 20:30,0.251,,
2018-11-17 20:30  to 2018-11-17 20:45,0.118,,
2018-11-17 20:45  to 2018-11-17 21:00,0.119,,
2018-11-17 21:00  to 2018-11-17 21:15,0.133,,
2018-11-17 21:15  to 2018-11-17 21:30,0.117,,
2018-11-17 21:30  to 2018-11-17 21:45,0.203,,
2018-11-17 21:45  to 2018-11-17 22:00,0.175,,
2018-11-17 22:00  to 2018-11-17 22:15,0.103,,
2018-11-17 22:15  to 2018-11-17 22:30,0.101,,
2018-11-17 22:30  to 2018-11-17 22:45,0.134,,
2018-11-17 22:45  to 2018-11-17 23:00,0.156,,
2018-11-17 23:00  to 2018-11-17 23:15,0.128,,
2018-11-17 23:15  to 2018-11-17 23:30,0.153,,
2018-11-17 23:30  to 2018-11-17 23:45,0.324,,
2018-11-17 23:45  to 2018-11-18 00:00,0.145,,

========================================
Interval Blockdata for period starting:, 2018-11-18 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWH),,

   -->
   
   2018-11-18 00:00  to 2018-11-18 00:15,0.216,,
2018-11-18 00:15  to 2018-11-18 00:30,0.299,,
2018-11-18 00:30  to 2018-11-18 00:45,0.410,,
2018-11-18 00:45  to 2018-11-18 01:00,0.210,,
2018-11-18 01:00  to 2018-11-18 01:15,0.104,,
2018-11-18 01:15  to 2018-11-18 01:30,0.083,,
2018-11-18 01:30  to 2018-11-18 01:45,0.082,,
2018-11-18 01:45  to 2018-11-18 02:00,0.152,,
2018-11-18 02:00  to 2018-11-18 02:15,0.169,,
2018-11-18 02:15  to 2018-11-18 02:30,0.088,,
2018-11-18 02:30  to 2018-11-18 02:45,0.082,,
2018-11-18 02:45  to 2018-11-18 03:00,0.136,,
2018-11-18 03:00  to 2018-11-18 03:15,0.199,,
2018-11-18 03:15  to 2018-11-18 03:30,0.091,,
2018-11-18 03:30  to 2018-11-18 03:45,0.079,,
2018-11-18 03:45  to 2018-11-18 04:00,0.127,,
2018-11-18 04:00  to 2018-11-18 04:15,0.159,,
2018-11-18 04:15  to 2018-11-18 04:30,0.221,,
2018-11-18 04:30  to 2018-11-18 04:45,0.103,,
2018-11-18 04:45  to 2018-11-18 05:00,0.141,,
2018-11-18 05:00  to 2018-11-18 05:15,0.208,,
2018-11-18 05:15  to 2018-11-18 05:30,0.175,,
2018-11-18 05:30  to 2018-11-18 05:45,0.144,,
2018-11-18 05:45  to 2018-11-18 06:00,0.090,,
2018-11-18 06:00  to 2018-11-18 06:15,0.231,,
2018-11-18 06:15  to 2018-11-18 06:30,0.180,,
2018-11-18 06:30  to 2018-11-18 06:45,0.292,,
2018-11-18 06:45  to 2018-11-18 07:00,0.220,,
2018-11-18 07:00  to 2018-11-18 07:15,0.180,,
2018-11-18 07:15  to 2018-11-18 07:30,0.181,,
2018-11-18 07:30  to 2018-11-18 07:45,0.197,,
2018-11-18 07:45  to 2018-11-18 08:00,0.224,,
2018-11-18 08:00  to 2018-11-18 08:15,0.071,,
2018-11-18 08:15  to 2018-11-18 08:30,0.126,,
2018-11-18 08:30  to 2018-11-18 08:45,0.144,,
2018-11-18 08:45  to 2018-11-18 09:00,0.112,,
2018-11-18 09:00  to 2018-11-18 09:15,0.106,,
2018-11-18 09:15  to 2018-11-18 09:30,0.104,,
2018-11-18 09:30  to 2018-11-18 09:45,0.116,,
2018-11-18 09:45  to 2018-11-18 10:00,0.039,,
2018-11-18 10:00  to 2018-11-18 10:15,0.039,,
2018-11-18 10:15  to 2018-11-18 10:30,0.035,,
2018-11-18 10:30  to 2018-11-18 10:45,0.021,,
2018-11-18 10:45  to 2018-11-18 11:00,0.023,,
2018-11-18 11:00  to 2018-11-18 11:15,0.011,,
2018-11-18 11:15  to 2018-11-18 11:30,0.022,,
2018-11-18 11:30  to 2018-11-18 11:45,0.074,,
2018-11-18 11:45  to 2018-11-18 12:00,0.038,,
2018-11-18 12:00  to 2018-11-18 12:15,0.000,,
2018-11-18 12:15  to 2018-11-18 12:30,0.000,,
2018-11-18 12:30  to 2018-11-18 12:45,0.036,,
2018-11-18 12:45  to 2018-11-18 13:00,0.045,,
2018-11-18 13:00  to 2018-11-18 13:15,0.000,,
2018-11-18 13:15  to 2018-11-18 13:30,0.000,,
2018-11-18 13:30  to 2018-11-18 13:45,0.001,,
2018-11-18 13:45  to 2018-11-18 14:00,0.018,,
2018-11-18 14:00  to 2018-11-18 14:15,0.007,,
2018-11-18 14:15  to 2018-11-18 14:30,0.000,,
2018-11-18 14:30  to 2018-11-18 14:45,0.000,,
2018-11-18 14:45  to 2018-11-18 15:00,0.000,,
2018-11-18 15:00  to 2018-11-18 15:15,0.122,,
2018-11-18 15:15  to 2018-11-18 15:30,0.086,,
2018-11-18 15:30  to 2018-11-18 15:45,0.020,,
2018-11-18 15:45  to 2018-11-18 16:00,0.127,,
2018-11-18 16:00  to 2018-11-18 16:15,0.034,,
2018-11-18 16:15  to 2018-11-18 16:30,0.314,,
2018-11-18 16:30  to 2018-11-18 16:45,0.188,,
2018-11-18 16:45  to 2018-11-18 17:00,0.088,,
2018-11-18 17:00  to 2018-11-18 17:15,0.094,,
2018-11-18 17:15  to 2018-11-18 17:30,0.185,,
2018-11-18 17:30  to 2018-11-18 17:45,0.085,,
2018-11-18 17:45  to 2018-11-18 18:00,0.069,,
2018-11-18 18:00  to 2018-11-18 18:15,0.228,,
2018-11-18 18:15  to 2018-11-18 18:30,0.227,,
2018-11-18 18:30  to 2018-11-18 18:45,0.137,,
2018-11-18 18:45  to 2018-11-18 19:00,0.243,,
2018-11-18 19:00  to 2018-11-18 19:15,0.228,,
2018-11-18 19:15  to 2018-11-18 19:30,0.138,,
2018-11-18 19:30  to 2018-11-18 19:45,0.151,,
2018-11-18 19:45  to 2018-11-18 20:00,0.172,,
2018-11-18 20:00  to 2018-11-18 20:15,0.152,,
2018-11-18 20:15  to 2018-11-18 20:30,0.142,,
2018-11-18 20:30  to 2018-11-18 20:45,0.150,,
2018-11-18 20:45  to 2018-11-18 21:00,0.141,,
2018-11-18 21:00  to 2018-11-18 21:15,0.128,,
2018-11-18 21:15  to 2018-11-18 21:30,0.238,,
2018-11-18 21:30  to 2018-11-18 21:45,0.158,,
2018-11-18 21:45  to 2018-11-18 22:00,0.163,,
2018-11-18 22:00  to 2018-11-18 22:15,0.153,,
2018-11-18 22:15  to 2018-11-18 22:30,0.217,,
2018-11-18 22:30  to 2018-11-18 22:45,0.150,,
2018-11-18 22:45  to 2018-11-18 23:00,0.155,,
2018-11-18 23:00  to 2018-11-18 23:15,0.112,,
2018-11-18 23:15  to 2018-11-18 23:30,0.110,,
2018-11-18 23:30  to 2018-11-18 23:45,0.108,,
2018-11-18 23:45  to 2018-11-19 00:00,0.109,,

========================================
Interval Blockdata for period starting:, 2018-11-19 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWH),,

   -->
   
   2018-11-19 00:00  to 2018-11-19 00:15,0.103,,
2018-11-19 00:15  to 2018-11-19 00:30,0.088,,
2018-11-19 00:30  to 2018-11-19 00:45,0.088,,
2018-11-19 00:45  to 2018-11-19 01:00,0.087,,
2018-11-19 01:00  to 2018-11-19 01:15,0.107,,
2018-11-19 01:15  to 2018-11-19 01:30,0.088,,
2018-11-19 01:30  to 2018-11-19 01:45,0.088,,
2018-11-19 01:45  to 2018-11-19 02:00,0.089,,
2018-11-19 02:00  to 2018-11-19 02:15,0.228,,
2018-11-19 02:15  to 2018-11-19 02:30,0.090,,
2018-11-19 02:30  to 2018-11-19 02:45,0.087,,
2018-11-19 02:45  to 2018-11-19 03:00,0.087,,
2018-11-19 03:00  to 2018-11-19 03:15,0.094,,
2018-11-19 03:15  to 2018-11-19 03:30,0.179,,
2018-11-19 03:30  to 2018-11-19 03:45,0.162,,
2018-11-19 03:45  to 2018-11-19 04:00,0.105,,
2018-11-19 04:00  to 2018-11-19 04:15,0.125,,
2018-11-19 04:15  to 2018-11-19 04:30,0.107,,
2018-11-19 04:30  to 2018-11-19 04:45,0.271,,
2018-11-19 04:45  to 2018-11-19 05:00,0.079,,
2018-11-19 05:00  to 2018-11-19 05:15,0.157,,
2018-11-19 05:15  to 2018-11-19 05:30,0.197,,
2018-11-19 05:30  to 2018-11-19 05:45,0.293,,
2018-11-19 05:45  to 2018-11-19 06:00,0.108,,
2018-11-19 06:00  to 2018-11-19 06:15,0.077,,
2018-11-19 06:15  to 2018-11-19 06:30,0.191,,
2018-11-19 06:30  to 2018-11-19 06:45,0.167,,
2018-11-19 06:45  to 2018-11-19 07:00,0.082,,
2018-11-19 07:00  to 2018-11-19 07:15,0.239,,
2018-11-19 07:15  to 2018-11-19 07:30,0.104,,
2018-11-19 07:30  to 2018-11-19 07:45,0.035,,
2018-11-19 07:45  to 2018-11-19 08:00,0.188,,
2018-11-19 08:00  to 2018-11-19 08:15,0.045,,
2018-11-19 08:15  to 2018-11-19 08:30,0.015,,
2018-11-19 08:30  to 2018-11-19 08:45,0.000,,
2018-11-19 08:45  to 2018-11-19 09:00,0.070,,
2018-11-19 09:00  to 2018-11-19 09:15,0.046,,
2018-11-19 09:15  to 2018-11-19 09:30,0.000,,
2018-11-19 09:30  to 2018-11-19 09:45,0.000,,
2018-11-19 09:45  to 2018-11-19 10:00,0.000,,
2018-11-19 10:00  to 2018-11-19 10:15,0.000,,
2018-11-19 10:15  to 2018-11-19 10:30,0.000,,
2018-11-19 10:30  to 2018-11-19 10:45,0.000,,
2018-11-19 10:45  to 2018-11-19 11:00,0.000,,
2018-11-19 11:00  to 2018-11-19 11:15,0.000,,
2018-11-19 11:15  to 2018-11-19 11:30,0.000,,
2018-11-19 11:30  to 2018-11-19 11:45,0.000,,
2018-11-19 11:45  to 2018-11-19 12:00,0.000,,
2018-11-19 12:00  to 2018-11-19 12:15,0.000,,
2018-11-19 12:15  to 2018-11-19 12:30,0.021,,
2018-11-19 12:30  to 2018-11-19 12:45,0.000,,
2018-11-19 12:45  to 2018-11-19 13:00,0.000,,
2018-11-19 13:00  to 2018-11-19 13:15,0.002,,
2018-11-19 13:15  to 2018-11-19 13:30,0.031,,
2018-11-19 13:30  to 2018-11-19 13:45,0.000,,
2018-11-19 13:45  to 2018-11-19 14:00,0.000,,
2018-11-19 14:00  to 2018-11-19 14:15,0.000,,
2018-11-19 14:15  to 2018-11-19 14:30,0.070,,
2018-11-19 14:30  to 2018-11-19 14:45,0.008,,
2018-11-19 14:45  to 2018-11-19 15:00,0.010,,
2018-11-19 15:00  to 2018-11-19 15:15,0.029,,
2018-11-19 15:15  to 2018-11-19 15:30,0.125,,
2018-11-19 15:30  to 2018-11-19 15:45,0.174,,
2018-11-19 15:45  to 2018-11-19 16:00,0.189,,
2018-11-19 16:00  to 2018-11-19 16:15,0.145,,
2018-11-19 16:15  to 2018-11-19 16:30,0.091,,
2018-11-19 16:30  to 2018-11-19 16:45,0.135,,
2018-11-19 16:45  to 2018-11-19 17:00,0.391,,
2018-11-19 17:00  to 2018-11-19 17:15,0.179,,
2018-11-19 17:15  to 2018-11-19 17:30,0.111,,
2018-11-19 17:30  to 2018-11-19 17:45,0.134,,
2018-11-19 17:45  to 2018-11-19 18:00,0.168,,
2018-11-19 18:00  to 2018-11-19 18:15,0.102,,
2018-11-19 18:15  to 2018-11-19 18:30,0.114,,
2018-11-19 18:30  to 2018-11-19 18:45,0.113,,
2018-11-19 18:45  to 2018-11-19 19:00,0.126,,
2018-11-19 19:00  to 2018-11-19 19:15,0.221,,
2018-11-19 19:15  to 2018-11-19 19:30,0.100,,
2018-11-19 19:30  to 2018-11-19 19:45,0.087,,
2018-11-19 19:45  to 2018-11-19 20:00,0.107,,
2018-11-19 20:00  to 2018-11-19 20:15,0.090,,
2018-11-19 20:15  to 2018-11-19 20:30,0.243,,
2018-11-19 20:30  to 2018-11-19 20:45,0.115,,
2018-11-19 20:45  to 2018-11-19 21:00,0.115,,
2018-11-19 21:00  to 2018-11-19 21:15,0.118,,
2018-11-19 21:15  to 2018-11-19 21:30,0.169,,
2018-11-19 21:30  to 2018-11-19 21:45,0.208,,
2018-11-19 21:45  to 2018-11-19 22:00,0.191,,
2018-11-19 22:00  to 2018-11-19 22:15,0.126,,
2018-11-19 22:15  to 2018-11-19 22:30,0.099,,
2018-11-19 22:30  to 2018-11-19 22:45,0.125,,
2018-11-19 22:45  to 2018-11-19 23:00,0.159,,
2018-11-19 23:00  to 2018-11-19 23:15,0.173,,
2018-11-19 23:15  to 2018-11-19 23:30,0.169,,
2018-11-19 23:30  to 2018-11-19 23:45,0.156,,
2018-11-19 23:45  to 2018-11-20 00:00,0.149,,

========================================
Interval Blockdata for period starting:, 2018-11-20 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWH),,

   -->
   
   2018-11-20 00:00  to 2018-11-20 00:15,0.145,,
2018-11-20 00:15  to 2018-11-20 00:30,0.161,,
2018-11-20 00:30  to 2018-11-20 00:45,0.140,,
2018-11-20 00:45  to 2018-11-20 01:00,0.153,,
