2018-07-29 20:30  to 2018-07-29 20:45,0.027,,
2018-07-29 20:45  to 2018-07-29 21:00,0.044,,
2018-07-29 21:00  to 2018-07-29 21:15,0.047,,
2018-07-29 21:15  to 2018-07-29 21:30,0.047,,
2018-07-29 21:30  to 2018-07-29 21:45,0.050,,
2018-07-29 21:45  to 2018-07-29 22:00,0.068,,
2018-07-29 22:00  to 2018-07-29 22:15,0.066,,
2018-07-29 22:15  to 2018-07-29 22:30,0.049,,
2018-07-29 22:30  to 2018-07-29 22:45,0.048,,
2018-07-29 22:45  to 2018-07-29 23:00,0.119,,
2018-07-29 23:00  to 2018-07-29 23:15,0.133,,
2018-07-29 23:15  to 2018-07-29 23:30,0.032,,
2018-07-29 23:30  to 2018-07-29 23:45,0.027,,
2018-07-29 23:45  to 2018-07-30 00:00,0.052,,

========================================
Interval Blockdata for period starting:, 2018-07-30 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWH),,

   -->
   
   2018-07-30 00:00  to 2018-07-30 00:15,0.039,,
2018-07-30 00:15  to 2018-07-30 00:30,0.027,,
2018-07-30 00:30  to 2018-07-30 00:45,0.028,,
2018-07-30 00:45  to 2018-07-30 01:00,0.054,,
2018-07-30 01:00  to 2018-07-30 01:15,0.037,,
2018-07-30 01:15  to 2018-07-30 01:30,0.028,,
2018-07-30 01:30  to 2018-07-30 01:45,0.027,,
2018-07-30 01:45  to 2018-07-30 02:00,0.054,,
2018-07-30 02:00  to 2018-07-30 02:15,0.062,,
2018-07-30 02:15  to 2018-07-30 02:30,0.175,,
2018-07-30 02:30  to 2018-07-30 02:45,0.069,,
2018-07-30 02:45  to 2018-07-30 03:00,0.074,,
2018-07-30 03:00  to 2018-07-30 03:15,0.062,,
2018-07-30 03:15  to 2018-07-30 03:30,0.048,,
2018-07-30 03:30  to 2018-07-30 03:45,0.043,,
2018-07-30 03:45  to 2018-07-30 04:00,0.065,,
2018-07-30 04:00  to 2018-07-30 04:15,0.045,,
2018-07-30 04:15  to 2018-07-30 04:30,0.027,,
2018-07-30 04:30  to 2018-07-30 04:45,0.028,,
2018-07-30 04:45  to 2018-07-30 05:00,0.048,,
2018-07-30 05:00  to 2018-07-30 05:15,0.044,,
2018-07-30 05:15  to 2018-07-30 05:30,0.025,,
2018-07-30 05:30  to 2018-07-30 05:45,0.019,,
2018-07-30 05:45  to 2018-07-30 06:00,0.164,,
2018-07-30 06:00  to 2018-07-30 06:15,0.038,,
2018-07-30 06:15  to 2018-07-30 06:30,0.000,,
2018-07-30 06:30  to 2018-07-30 06:45,0.000,,
2018-07-30 06:45  to 2018-07-30 07:00,0.001,,
2018-07-30 07:00  to 2018-07-30 07:15,0.000,,
2018-07-30 07:15  to 2018-07-30 07:30,0.000,,
2018-07-30 07:30  to 2018-07-30 07:45,0.000,,
2018-07-30 07:45  to 2018-07-30 08:00,0.000,,
2018-07-30 08:00  to 2018-07-30 08:15,0.000,,
2018-07-30 08:15  to 2018-07-30 08:30,0.000,,
2018-07-30 08:30  to 2018-07-30 08:45,0.000,,
2018-07-30 08:45  to 2018-07-30 09:00,0.000,,
2018-07-30 09:00  to 2018-07-30 09:15,0.000,,
2018-07-30 09:15  to 2018-07-30 09:30,0.000,,
2018-07-30 09:30  to 2018-07-30 09:45,0.000,,
2018-07-30 09:45  to 2018-07-30 10:00,0.000,,
2018-07-30 10:00  to 2018-07-30 10:15,0.000,,
2018-07-30 10:15  to 2018-07-30 10:30,0.000,,
2018-07-30 10:30  to 2018-07-30 10:45,0.000,,
2018-07-30 10:45  to 2018-07-30 11:00,0.000,,
2018-07-30 11:00  to 2018-07-30 11:15,0.000,,
2018-07-30 11:15  to 2018-07-30 11:30,0.000,,
2018-07-30 11:30  to 2018-07-30 11:45,0.000,,
2018-07-30 11:45  to 2018-07-30 12:00,0.000,,
2018-07-30 12:00  to 2018-07-30 12:15,0.000,,
2018-07-30 12:15  to 2018-07-30 12:30,0.000,,
2018-07-30 12:30  to 2018-07-30 12:45,0.024,,
2018-07-30 12:45  to 2018-07-30 13:00,0.063,,
2018-07-30 13:00  to 2018-07-30 13:15,0.000,,
2018-07-30 13:15  to 2018-07-30 13:30,0.000,,
2018-07-30 13:30  to 2018-07-30 13:45,0.000,,
2018-07-30 13:45  to 2018-07-30 14:00,0.000,,
2018-07-30 14:00  to 2018-07-30 14:15,0.000,,
2018-07-30 14:15  to 2018-07-30 14:30,0.031,,
2018-07-30 14:30  to 2018-07-30 14:45,0.026,,
2018-07-30 14:45  to 2018-07-30 15:00,0.000,,
2018-07-30 15:00  to 2018-07-30 15:15,0.000,,
2018-07-30 15:15  to 2018-07-30 15:30,0.037,,
2018-07-30 15:30  to 2018-07-30 15:45,0.106,,
2018-07-30 15:45  to 2018-07-30 16:00,0.237,,
2018-07-30 16:00  to 2018-07-30 16:15,0.137,,
2018-07-30 16:15  to 2018-07-30 16:30,0.077,,
2018-07-30 16:30  to 2018-07-30 16:45,0.068,,
2018-07-30 16:45  to 2018-07-30 17:00,0.307,,
2018-07-30 17:00  to 2018-07-30 17:15,0.192,,
2018-07-30 17:15  to 2018-07-30 17:30,0.249,,
2018-07-30 17:30  to 2018-07-30 17:45,0.279,,
2018-07-30 17:45  to 2018-07-30 18:00,0.233,,
2018-07-30 18:00  to 2018-07-30 18:15,0.224,,
2018-07-30 18:15  to 2018-07-30 18:30,0.160,,
2018-07-30 18:30  to 2018-07-30 18:45,0.105,,
2018-07-30 18:45  to 2018-07-30 19:00,0.171,,
2018-07-30 19:00  to 2018-07-30 19:15,0.176,,
2018-07-30 19:15  to 2018-07-30 19:30,0.226,,
2018-07-30 19:30  to 2018-07-30 19:45,0.301,,
2018-07-30 19:45  to 2018-07-30 20:00,0.298,,
2018-07-30 20:00  to 2018-07-30 20:15,0.187,,
2018-07-30 20:15  to 2018-07-30 20:30,0.292,,
2018-07-30 20:30  to 2018-07-30 20:45,0.158,,
2018-07-30 20:45  to 2018-07-30 21:00,0.114,,
2018-07-30 21:00  to 2018-07-30 21:15,0.089,,
2018-07-30 21:15  to 2018-07-30 21:30,0.108,,
2018-07-30 21:30  to 2018-07-30 21:45,0.105,,
2018-07-30 21:45  to 2018-07-30 22:00,0.093,,
2018-07-30 22:00  to 2018-07-30 22:15,0.136,,
2018-07-30 22:15  to 2018-07-30 22:30,0.333,,
2018-07-30 22:30  to 2018-07-30 22:45,0.401,,
2018-07-30 22:45  to 2018-07-30 23:00,0.622,,
2018-07-30 23:00  to 2018-07-30 23:15,0.387,,
2018-07-30 23:15  to 2018-07-30 23:30,0.357,,
2018-07-30 23:30  to 2018-07-30 23:45,0.152,,
2018-07-30 23:45  to 2018-07-31 00:00,0.185,,

========================================
Interval Blockdata for period starting:, 2018-07-31 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWH),,

   -->
   
   2018-07-31 00:00  to 2018-07-31 00:15,0.181,,
2018-07-31 00:15  to 2018-07-31 00:30,0.077,,
2018-07-31 00:30  to 2018-07-31 00:45,0.102,,
2018-07-31 00:45  to 2018-07-31 01:00,0.085,,
2018-07-31 01:00  to 2018-07-31 01:15,0.081,,
2018-07-31 01:15  to 2018-07-31 01:30,0.103,,
2018-07-31 01:30  to 2018-07-31 01:45,0.075,,
2018-07-31 01:45  to 2018-07-31 02:00,0.088,,
2018-07-31 02:00  to 2018-07-31 02:15,0.095,,
2018-07-31 02:15  to 2018-07-31 02:30,0.075,,
2018-07-31 02:30  to 2018-07-31 02:45,0.092,,
2018-07-31 02:45  to 2018-07-31 03:00,0.090,,
2018-07-31 03:00  to 2018-07-31 03:15,0.075,,
2018-07-31 03:15  to 2018-07-31 03:30,0.170,,
2018-07-31 03:30  to 2018-07-31 03:45,0.209,,
2018-07-31 03:45  to 2018-07-31 04:00,0.069,,
2018-07-31 04:00  to 2018-07-31 04:15,0.097,,
2018-07-31 04:15  to 2018-07-31 04:30,0.082,,
2018-07-31 04:30  to 2018-07-31 04:45,0.074,,
2018-07-31 04:45  to 2018-07-31 05:00,0.094,,
2018-07-31 05:00  to 2018-07-31 05:15,0.084,,
2018-07-31 05:15  to 2018-07-31 05:30,0.072,,
2018-07-31 05:30  to 2018-07-31 05:45,0.087,,
2018-07-31 05:45  to 2018-07-31 06:00,0.079,,
2018-07-31 06:00  to 2018-07-31 06:15,0.093,,
2018-07-31 06:15  to 2018-07-31 06:30,0.086,,
2018-07-31 06:30  to 2018-07-31 06:45,0.028,,
2018-07-31 06:45  to 2018-07-31 07:00,0.009,,
2018-07-31 07:00  to 2018-07-31 07:15,0.088,,
2018-07-31 07:15  to 2018-07-31 07:30,0.163,,
2018-07-31 07:30  to 2018-07-31 07:45,0.086,,
2018-07-31 07:45  to 2018-07-31 08:00,0.017,,
2018-07-31 08:00  to 2018-07-31 08:15,0.000,,
2018-07-31 08:15  to 2018-07-31 08:30,0.000,,
2018-07-31 08:30  to 2018-07-31 08:45,0.000,,
2018-07-31 08:45  to 2018-07-31 09:00,0.000,,
2018-07-31 09:00  to 2018-07-31 09:15,0.000,,
2018-07-31 09:15  to 2018-07-31 09:30,0.000,,
2018-07-31 09:30  to 2018-07-31 09:45,0.000,,
2018-07-31 09:45  to 2018-07-31 10:00,0.000,,
2018-07-31 10:00  to 2018-07-31 10:15,0.000,,
2018-07-31 10:15  to 2018-07-31 10:30,0.000,,
2018-07-31 10:30  to 2018-07-31 10:45,0.000,,
2018-07-31 10:45  to 2018-07-31 11:00,0.031,,
2018-07-31 11:00  to 2018-07-31 11:15,0.030,,
2018-07-31 11:15  to 2018-07-31 11:30,0.005,,
2018-07-31 11:30  to 2018-07-31 11:45,0.000,,
2018-07-31 11:45  to 2018-07-31 12:00,0.000,,
2018-07-31 12:00  to 2018-07-31 12:15,0.000,,
2018-07-31 12:15  to 2018-07-31 12:30,0.000,,
2018-07-31 12:30  to 2018-07-31 12:45,0.000,,
2018-07-31 12:45  to 2018-07-31 13:00,0.000,,
2018-07-31 13:00  to 2018-07-31 13:15,0.000,,
2018-07-31 13:15  to 2018-07-31 13:30,0.000,,
2018-07-31 13:30  to 2018-07-31 13:45,0.000,,
2018-07-31 13:45  to 2018-07-31 14:00,0.000,,
2018-07-31 14:00  to 2018-07-31 14:15,0.000,,
2018-07-31 14:15  to 2018-07-31 14:30,0.018,,
2018-07-31 14:30  to 2018-07-31 14:45,0.068,,
2018-07-31 14:45  to 2018-07-31 15:00,0.060,,
2018-07-31 15:00  to 2018-07-31 15:15,0.000,,
2018-07-31 15:15  to 2018-07-31 15:30,0.002,,
2018-07-31 15:30  to 2018-07-31 15:45,0.003,,
2018-07-31 15:45  to 2018-07-31 16:00,0.004,,
2018-07-31 16:00  to 2018-07-31 16:15,0.117,,
2018-07-31 16:15  to 2018-07-31 16:30,0.113,,
2018-07-31 16:30  to 2018-07-31 16:45,0.008,,
2018-07-31 16:45  to 2018-07-31 17:00,0.000,,
2018-07-31 17:00  to 2018-07-31 17:15,0.002,,
2018-07-31 17:15  to 2018-07-31 17:30,0.017,,
2018-07-31 17:30  to 2018-07-31 17:45,0.030,,
2018-07-31 17:45  to 2018-07-31 18:00,0.168,,
2018-07-31 18:00  to 2018-07-31 18:15,0.283,,
2018-07-31 18:15  to 2018-07-31 18:30,0.317,,
2018-07-31 18:30  to 2018-07-31 18:45,0.182,,
2018-07-31 18:45  to 2018-07-31 19:00,0.061,,
2018-07-31 19:00  to 2018-07-31 19:15,0.070,,
2018-07-31 19:15  to 2018-07-31 19:30,0.050,,
2018-07-31 19:30  to 2018-07-31 19:45,0.189,,
2018-07-31 19:45  to 2018-07-31 20:00,0.271,,
2018-07-31 20:00  to 2018-07-31 20:15,0.470,,
2018-07-31 20:15  to 2018-07-31 20:30,0.360,,
2018-07-31 20:30  to 2018-07-31 20:45,0.219,,
2018-07-31 20:45  to 2018-07-31 21:00,0.120,,
2018-07-31 21:00  to 2018-07-31 21:15,0.081,,
2018-07-31 21:15  to 2018-07-31 21:30,0.111,,
2018-07-31 21:30  to 2018-07-31 21:45,0.104,,
2018-07-31 21:45  to 2018-07-31 22:00,0.069,,
2018-07-31 22:00  to 2018-07-31 22:15,0.192,,
2018-07-31 22:15  to 2018-07-31 22:30,0.088,,
2018-07-31 22:30  to 2018-07-31 22:45,0.057,,
2018-07-31 22:45  to 2018-07-31 23:00,0.046,,
2018-07-31 23:00  to 2018-07-31 23:15,0.050,,
2018-07-31 23:15  to 2018-07-31 23:30,0.073,,
2018-07-31 23:30  to 2018-07-31 23:45,0.046,,
2018-07-31 23:45  to 2018-08-01 00:00,0.044,,

========================================
Interval Blockdata for period starting:, 2018-08-01 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWH),,

   -->
   
   2018-08-01 00:00  to 2018-08-01 00:15,0.054,,
2018-08-01 00:15  to 2018-08-01 00:30,0.069,,
2018-08-01 00:30  to 2018-08-01 00:45,0.060,,
2018-08-01 00:45  to 2018-08-01 01:00,0.067,,
2018-08-01 01:00  to 2018-08-01 01:15,0.082,,
2018-08-01 01:15  to 2018-08-01 01:30,0.127,,
2018-08-01 01:30  to 2018-08-01 01:45,0.108,,
2018-08-01 01:45  to 2018-08-01 02:00,0.063,,
2018-08-01 02:00  to 2018-08-01 02:15,0.082,,
2018-08-01 02:15  to 2018-08-01 02:30,0.079,,
2018-08-01 02:30  to 2018-08-01 02:45,0.063,,
2018-08-01 02:45  to 2018-08-01 03:00,0.062,,
2018-08-01 03:00  to 2018-08-01 03:15,0.087,,
2018-08-01 03:15  to 2018-08-01 03:30,0.073,,
2018-08-01 03:30  to 2018-08-01 03:45,0.057,,
2018-08-01 03:45  to 2018-08-01 04:00,0.057,,
2018-08-01 04:00  to 2018-08-01 04:15,0.068,,
2018-08-01 04:15  to 2018-08-01 04:30,0.050,,
2018-08-01 04:30  to 2018-08-01 04:45,0.041,,
2018-08-01 04:45  to 2018-08-01 05:00,0.165,,
2018-08-01 05:00  to 2018-08-01 05:15,0.066,,
2018-08-01 05:15  to 2018-08-01 05:30,0.050,,
2018-08-01 05:30  to 2018-08-01 05:45,0.036,,
2018-08-01 05:45  to 2018-08-01 06:00,0.032,,
2018-08-01 06:00  to 2018-08-01 06:15,0.115,,
2018-08-01 06:15  to 2018-08-01 06:30,0.017,,
2018-08-01 06:30  to 2018-08-01 06:45,0.006,,
2018-08-01 06:45  to 2018-08-01 07:00,0.000,,
2018-08-01 07:00  to 2018-08-01 07:15,0.035,,
2018-08-01 07:15  to 2018-08-01 07:30,0.000,,
2018-08-01 07:30  to 2018-08-01 07:45,0.000,,
2018-08-01 07:45  to 2018-08-01 08:00,0.000,,
2018-08-01 08:00  to 2018-08-01 08:15,0.000,,
2018-08-01 08:15  to 2018-08-01 08:30,0.000,,
2018-08-01 08:30  to 2018-08-01 08:45,0.000,,
2018-08-01 08:45  to 2018-08-01 09:00,0.000,,
2018-08-01 09:00  to 2018-08-01 09:15,0.000,,
2018-08-01 09:15  to 2018-08-01 09:30,0.000,,
2018-08-01 09:30  to 2018-08-01 09:45,0.000,,
2018-08-01 09:45  to 2018-08-01 10:00,0.000,,
2018-08-01 10:00  to 2018-08-01 10:15,0.000,,
2018-08-01 10:15  to 2018-08-01 10:30,0.000,,
2018-08-01 10:30  to 2018-08-01 10:45,0.000,,
2018-08-01 10:45  to 2018-08-01 11:00,0.244,,
2018-08-01 11:00  to 2018-08-01 11:15,0.244,,
2018-08-01 11:15  to 2018-08-01 11:30,0.260,,
2018-08-01 11:30  to 2018-08-01 11:45,0.131,,
2018-08-01 11:45  to 2018-08-01 12:00,0.101,,
2018-08-01 12:00  to 2018-08-01 12:15,0.041,,
2018-08-01 12:15  to 2018-08-01 12:30,0.000,,
2018-08-01 12:30  to 2018-08-01 12:45,0.000,,
2018-08-01 12:45  to 2018-08-01 13:00,0.000,,
2018-08-01 13:00  to 2018-08-01 13:15,0.000,,
2018-08-01 13:15  to 2018-08-01 13:30,0.000,,
2018-08-01 13:30  to 2018-08-01 13:45,0.000,,
2018-08-01 13:45  to 2018-08-01 14:00,0.000,,
2018-08-01 14:00  to 2018-08-01 14:15,0.000,,
2018-08-01 14:15  to 2018-08-01 14:30,0.000,,
2018-08-01 14:30  to 2018-08-01 14:45,0.007,,
2018-08-01 14:45  to 2018-08-01 15:00,0.000,,
2018-08-01 15:00  to 2018-08-01 15:15,0.000,,
2018-08-01 15:15  to 2018-08-01 15:30,0.001,,
2018-08-01 15:30  to 2018-08-01 15:45,0.048,,
2018-08-01 15:45  to 2018-08-01 16:00,0.065,,
2018-08-01 16:00  to 2018-08-01 16:15,0.094,,
2018-08-01 16:15  to 2018-08-01 16:30,0.027,,
2018-08-01 16:30  to 2018-08-01 16:45,0.001,,
2018-08-01 16:45  to 2018-08-01 17:00,0.237,,
2018-08-01 17:00  to 2018-08-01 17:15,0.008,,
2018-08-01 17:15  to 2018-08-01 17:30,0.002,,
2018-08-01 17:30  to 2018-08-01 17:45,0.037,,
2018-08-01 17:45  to 2018-08-01 18:00,0.193,,
2018-08-01 18:00  to 2018-08-01 18:15,0.084,,
2018-08-01 18:15  to 2018-08-01 18:30,0.045,,
2018-08-01 18:30  to 2018-08-01 18:45,0.077,,
2018-08-01 18:45  to 2018-08-01 19:00,0.072,,
2018-08-01 19:00  to 2018-08-01 19:15,0.118,,
2018-08-01 19:15  to 2018-08-01 19:30,0.196,,
2018-08-01 19:30  to 2018-08-01 19:45,0.176,,
2018-08-01 19:45  to 2018-08-01 20:00,0.108,,
2018-08-01 20:00  to 2018-08-01 20:15,0.105,,
2018-08-01 20:15  to 2018-08-01 20:30,0.164,,
2018-08-01 20:30  to 2018-08-01 20:45,0.282,,
2018-08-01 20:45  to 2018-08-01 21:00,0.124,,
2018-08-01 21:00  to 2018-08-01 21:15,0.204,,
2018-08-01 21:15  to 2018-08-01 21:30,0.463,,
2018-08-01 21:30  to 2018-08-01 21:45,0.473,,
2018-08-01 21:45  to 2018-08-01 22:00,0.564,,
2018-08-01 22:00  to 2018-08-01 22:15,0.249,,
2018-08-01 22:15  to 2018-08-01 22:30,0.162,,
2018-08-01 22:30  to 2018-08-01 22:45,0.053,,
2018-08-01 22:45  to 2018-08-01 23:00,0.091,,
2018-08-01 23:00  to 2018-08-01 23:15,0.071,,
2018-08-01 23:15  to 2018-08-01 23:30,0.082,,
2018-08-01 23:30  to 2018-08-01 23:45,0.088,,
2018-08-01 23:45  to 2018-08-02 00:00,0.067,,

========================================
Interval Blockdata for period starting:, 2018-08-02 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWH),,

   -->
   
   2018-08-02 00:00  to 2018-08-02 00:15,0.091,,
2018-08-02 00:15  to 2018-08-02 00:30,0.069,,
2018-08-02 00:30  to 2018-08-02 00:45,0.074,,
2018-08-02 00:45  to 2018-08-02 01:00,0.124,,
2018-08-02 01:00  to 2018-08-02 01:15,0.214,,
2018-08-02 01:15  to 2018-08-02 01:30,0.180,,
2018-08-02 01:30  to 2018-08-02 01:45,0.080,,
2018-08-02 01:45  to 2018-08-02 02:00,0.068,,
2018-08-02 02:00  to 2018-08-02 02:15,0.086,,
2018-08-02 02:15  to 2018-08-02 02:30,0.076,,
2018-08-02 02:30  to 2018-08-02 02:45,0.059,,
2018-08-02 02:45  to 2018-08-02 03:00,0.068,,
2018-08-02 03:00  to 2018-08-02 03:15,0.073,,
2018-08-02 03:15  to 2018-08-02 03:30,0.159,,
2018-08-02 03:30  to 2018-08-02 03:45,0.072,,
2018-08-02 03:45  to 2018-08-02 04:00,0.065,,
2018-08-02 04:00  to 2018-08-02 04:15,0.068,,
2018-08-02 04:15  to 2018-08-02 04:30,0.116,,
2018-08-02 04:30  to 2018-08-02 04:45,0.193,,
2018-08-02 04:45  to 2018-08-02 05:00,0.174,,
2018-08-02 05:00  to 2018-08-02 05:15,0.062,,
2018-08-02 05:15  to 2018-08-02 05:30,0.040,,
2018-08-02 05:30  to 2018-08-02 05:45,0.055,,
2018-08-02 05:45  to 2018-08-02 06:00,0.086,,
2018-08-02 06:00  to 2018-08-02 06:15,0.059,,
2018-08-02 06:15  to 2018-08-02 06:30,0.042,,
2018-08-02 06:30  to 2018-08-02 06:45,0.041,,
2018-08-02 06:45  to 2018-08-02 07:00,0.148,,
2018-08-02 07:00  to 2018-08-02 07:15,0.336,,
2018-08-02 07:15  to 2018-08-02 07:30,0.249,,
2018-08-02 07:30  to 2018-08-02 07:45,0.290,,
2018-08-02 07:45  to 2018-08-02 08:00,0.281,,
2018-08-02 08:00  to 2018-08-02 08:15,0.282,,
2018-08-02 08:15  to 2018-08-02 08:30,0.096,,
2018-08-02 08:30  to 2018-08-02 08:45,0.031,,
2018-08-02 08:45  to 2018-08-02 09:00,0.067,,
2018-08-02 09:00  to 2018-08-02 09:15,0.027,,
2018-08-02 09:15  to 2018-08-02 09:30,0.000,,
2018-08-02 09:30  to 2018-08-02 09:45,0.000,,
2018-08-02 09:45  to 2018-08-02 10:00,0.000,,
2018-08-02 10:00  to 2018-08-02 10:15,0.000,,
2018-08-02 10:15  to 2018-08-02 10:30,0.001,,
2018-08-02 10:30  to 2018-08-02 10:45,0.000,,
2018-08-02 10:45  to 2018-08-02 11:00,0.000,,
2018-08-02 11:00  to 2018-08-02 11:15,0.049,,
2018-08-02 11:15  to 2018-08-02 11:30,0.044,,
2018-08-02 11:30  to 2018-08-02 11:45,0.002,,
2018-08-02 11:45  to 2018-08-02 12:00,0.005,,
2018-08-02 12:00  to 2018-08-02 12:15,0.068,,
2018-08-02 12:15  to 2018-08-02 12:30,0.207,,
2018-08-02 12:30  to 2018-08-02 12:45,0.000,,
2018-08-02 12:45  to 2018-08-02 13:00,0.000,,
2018-08-02 13:00  to 2018-08-02 13:15,0.000,,
2018-08-02 13:15  to 2018-08-02 13:30,0.023,,
2018-08-02 13:30  to 2018-08-02 13:45,0.000,,
2018-08-02 13:45  to 2018-08-02 14:00,0.000,,
2018-08-02 14:00  to 2018-08-02 14:15,0.000,,
2018-08-02 14:15  to 2018-08-02 14:30,0.012,,
2018-08-02 14:30  to 2018-08-02 14:45,0.017,,
2018-08-02 14:45  to 2018-08-02 15:00,0.014,,
2018-08-02 15:00  to 2018-08-02 15:15,0.044,,
2018-08-02 15:15  to 2018-08-02 15:30,0.144,,
2018-08-02 15:30  to 2018-08-02 15:45,0.118,,
2018-08-02 15:45  to 2018-08-02 16:00,0.046,,
2018-08-02 16:00  to 2018-08-02 16:15,0.429,,
2018-08-02 16:15  to 2018-08-02 16:30,0.252,,
2018-08-02 16:30  to 2018-08-02 16:45,0.219,,
