2018-05-30 10:30  to 2018-05-30 10:45,0.002,,
2018-05-30 10:45  to 2018-05-30 11:00,0.060,,
2018-05-30 11:00  to 2018-05-30 11:15,0.003,,
2018-05-30 11:15  to 2018-05-30 11:30,0.027,,
2018-05-30 11:30  to 2018-05-30 11:45,0.012,,
2018-05-30 11:45  to 2018-05-30 12:00,0.007,,
2018-05-30 12:00  to 2018-05-30 12:15,0.005,,
2018-05-30 12:15  to 2018-05-30 12:30,0.076,,
2018-05-30 12:30  to 2018-05-30 12:45,0.022,,
2018-05-30 12:45  to 2018-05-30 13:00,0.059,,
2018-05-30 13:00  to 2018-05-30 13:15,0.000,,
2018-05-30 13:15  to 2018-05-30 13:30,0.011,,
2018-05-30 13:30  to 2018-05-30 13:45,0.052,,
2018-05-30 13:45  to 2018-05-30 14:00,0.017,,
2018-05-30 14:00  to 2018-05-30 14:15,0.022,,
2018-05-30 14:15  to 2018-05-30 14:30,0.018,,
2018-05-30 14:30  to 2018-05-30 14:45,0.014,,
2018-05-30 14:45  to 2018-05-30 15:00,0.026,,
2018-05-30 15:00  to 2018-05-30 15:15,0.136,,
2018-05-30 15:15  to 2018-05-30 15:30,0.183,,
2018-05-30 15:30  to 2018-05-30 15:45,0.142,,
2018-05-30 15:45  to 2018-05-30 16:00,0.039,,
2018-05-30 16:00  to 2018-05-30 16:15,0.000,,
2018-05-30 16:15  to 2018-05-30 16:30,0.225,,
2018-05-30 16:30  to 2018-05-30 16:45,0.057,,
2018-05-30 16:45  to 2018-05-30 17:00,0.016,,
2018-05-30 17:00  to 2018-05-30 17:15,0.185,,
2018-05-30 17:15  to 2018-05-30 17:30,0.088,,
2018-05-30 17:30  to 2018-05-30 17:45,0.071,,
2018-05-30 17:45  to 2018-05-30 18:00,0.096,,
2018-05-30 18:00  to 2018-05-30 18:15,0.090,,
2018-05-30 18:15  to 2018-05-30 18:30,0.090,,
2018-05-30 18:30  to 2018-05-30 18:45,0.198,,
2018-05-30 18:45  to 2018-05-30 19:00,0.041,,
2018-05-30 19:00  to 2018-05-30 19:15,0.056,,
2018-05-30 19:15  to 2018-05-30 19:30,0.094,,
2018-05-30 19:30  to 2018-05-30 19:45,0.110,,
2018-05-30 19:45  to 2018-05-30 20:00,0.096,,
2018-05-30 20:00  to 2018-05-30 20:15,0.372,,
2018-05-30 20:15  to 2018-05-30 20:30,0.390,,
2018-05-30 20:30  to 2018-05-30 20:45,0.607,,
2018-05-30 20:45  to 2018-05-30 21:00,0.361,,
2018-05-30 21:00  to 2018-05-30 21:15,0.224,,
2018-05-30 21:15  to 2018-05-30 21:30,0.212,,
2018-05-30 21:30  to 2018-05-30 21:45,0.176,,
2018-05-30 21:45  to 2018-05-30 22:00,0.172,,
2018-05-30 22:00  to 2018-05-30 22:15,0.261,,
2018-05-30 22:15  to 2018-05-30 22:30,0.341,,
2018-05-30 22:30  to 2018-05-30 22:45,0.257,,
2018-05-30 22:45  to 2018-05-30 23:00,0.150,,
2018-05-30 23:00  to 2018-05-30 23:15,0.156,,
2018-05-30 23:15  to 2018-05-30 23:30,0.133,,
2018-05-30 23:30  to 2018-05-30 23:45,0.128,,
2018-05-30 23:45  to 2018-05-31 00:00,0.148,,

========================================
Interval Blockdata for period starting:, 2018-05-31 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWH),,

   -->
   
   2018-05-31 00:00  to 2018-05-31 00:15,0.106,,
2018-05-31 00:15  to 2018-05-31 00:30,0.079,,
2018-05-31 00:30  to 2018-05-31 00:45,0.084,,
2018-05-31 00:45  to 2018-05-31 01:00,0.104,,
2018-05-31 01:00  to 2018-05-31 01:15,0.077,,
2018-05-31 01:15  to 2018-05-31 01:30,0.076,,
2018-05-31 01:30  to 2018-05-31 01:45,0.089,,
2018-05-31 01:45  to 2018-05-31 02:00,0.090,,
2018-05-31 02:00  to 2018-05-31 02:15,0.055,,
2018-05-31 02:15  to 2018-05-31 02:30,0.055,,
2018-05-31 02:30  to 2018-05-31 02:45,0.071,,
2018-05-31 02:45  to 2018-05-31 03:00,0.167,,
2018-05-31 03:00  to 2018-05-31 03:15,0.058,,
2018-05-31 03:15  to 2018-05-31 03:30,0.053,,
2018-05-31 03:30  to 2018-05-31 03:45,0.066,,
2018-05-31 03:45  to 2018-05-31 04:00,0.070,,
2018-05-31 04:00  to 2018-05-31 04:15,0.056,,
2018-05-31 04:15  to 2018-05-31 04:30,0.056,,
2018-05-31 04:30  to 2018-05-31 04:45,0.071,,
2018-05-31 04:45  to 2018-05-31 05:00,0.087,,
2018-05-31 05:00  to 2018-05-31 05:15,0.074,,
2018-05-31 05:15  to 2018-05-31 05:30,0.141,,
2018-05-31 05:30  to 2018-05-31 05:45,0.207,,
2018-05-31 05:45  to 2018-05-31 06:00,0.197,,
2018-05-31 06:00  to 2018-05-31 06:15,0.162,,
2018-05-31 06:15  to 2018-05-31 06:30,0.193,,
2018-05-31 06:30  to 2018-05-31 06:45,0.070,,
2018-05-31 06:45  to 2018-05-31 07:00,0.066,,
2018-05-31 07:00  to 2018-05-31 07:15,0.105,,
2018-05-31 07:15  to 2018-05-31 07:30,0.014,,
2018-05-31 07:30  to 2018-05-31 07:45,0.000,,
2018-05-31 07:45  to 2018-05-31 08:00,0.000,,
2018-05-31 08:00  to 2018-05-31 08:15,0.000,,
2018-05-31 08:15  to 2018-05-31 08:30,0.000,,
2018-05-31 08:30  to 2018-05-31 08:45,0.000,,
2018-05-31 08:45  to 2018-05-31 09:00,0.000,,
2018-05-31 09:00  to 2018-05-31 09:15,0.000,,
2018-05-31 09:15  to 2018-05-31 09:30,0.000,,
2018-05-31 09:30  to 2018-05-31 09:45,0.000,,
2018-05-31 09:45  to 2018-05-31 10:00,0.000,,
2018-05-31 10:00  to 2018-05-31 10:15,0.000,,
2018-05-31 10:15  to 2018-05-31 10:30,0.015,,
2018-05-31 10:30  to 2018-05-31 10:45,0.000,,
2018-05-31 10:45  to 2018-05-31 11:00,0.001,,
2018-05-31 11:00  to 2018-05-31 11:15,0.008,,
2018-05-31 11:15  to 2018-05-31 11:30,0.021,,
2018-05-31 11:30  to 2018-05-31 11:45,0.036,,
2018-05-31 11:45  to 2018-05-31 12:00,0.014,,
2018-05-31 12:00  to 2018-05-31 12:15,0.002,,
2018-05-31 12:15  to 2018-05-31 12:30,0.011,,
2018-05-31 12:30  to 2018-05-31 12:45,0.009,,
2018-05-31 12:45  to 2018-05-31 13:00,0.054,,
2018-05-31 13:00  to 2018-05-31 13:15,0.000,,
2018-05-31 13:15  to 2018-05-31 13:30,0.002,,
2018-05-31 13:30  to 2018-05-31 13:45,0.005,,
2018-05-31 13:45  to 2018-05-31 14:00,0.000,,
2018-05-31 14:00  to 2018-05-31 14:15,0.000,,
2018-05-31 14:15  to 2018-05-31 14:30,0.019,,
2018-05-31 14:30  to 2018-05-31 14:45,0.031,,
2018-05-31 14:45  to 2018-05-31 15:00,0.002,,
2018-05-31 15:00  to 2018-05-31 15:15,0.000,,
2018-05-31 15:15  to 2018-05-31 15:30,0.001,,
2018-05-31 15:30  to 2018-05-31 15:45,0.004,,
2018-05-31 15:45  to 2018-05-31 16:00,0.015,,
2018-05-31 16:00  to 2018-05-31 16:15,0.201,,
2018-05-31 16:15  to 2018-05-31 16:30,0.156,,
2018-05-31 16:30  to 2018-05-31 16:45,0.298,,
2018-05-31 16:45  to 2018-05-31 17:00,0.124,,
2018-05-31 17:00  to 2018-05-31 17:15,0.066,,
2018-05-31 17:15  to 2018-05-31 17:30,0.071,,
2018-05-31 17:30  to 2018-05-31 17:45,0.075,,
2018-05-31 17:45  to 2018-05-31 18:00,0.103,,
2018-05-31 18:00  to 2018-05-31 18:15,0.090,,
2018-05-31 18:15  to 2018-05-31 18:30,0.107,,
2018-05-31 18:30  to 2018-05-31 18:45,0.093,,
2018-05-31 18:45  to 2018-05-31 19:00,0.145,,
2018-05-31 19:00  to 2018-05-31 19:15,0.116,,
2018-05-31 19:15  to 2018-05-31 19:30,0.141,,
2018-05-31 19:30  to 2018-05-31 19:45,0.169,,
2018-05-31 19:45  to 2018-05-31 20:00,0.137,,
2018-05-31 20:00  to 2018-05-31 20:15,0.150,,
2018-05-31 20:15  to 2018-05-31 20:30,0.157,,
2018-05-31 20:30  to 2018-05-31 20:45,0.147,,
2018-05-31 20:45  to 2018-05-31 21:00,0.126,,
2018-05-31 21:00  to 2018-05-31 21:15,0.126,,
2018-05-31 21:15  to 2018-05-31 21:30,0.137,,
2018-05-31 21:30  to 2018-05-31 21:45,0.166,,
2018-05-31 21:45  to 2018-05-31 22:00,0.206,,
2018-05-31 22:00  to 2018-05-31 22:15,0.143,,
2018-05-31 22:15  to 2018-05-31 22:30,0.217,,
2018-05-31 22:30  to 2018-05-31 22:45,0.310,,
2018-05-31 22:45  to 2018-05-31 23:00,0.307,,
2018-05-31 23:00  to 2018-05-31 23:15,0.335,,
2018-05-31 23:15  to 2018-05-31 23:30,0.283,,
2018-05-31 23:30  to 2018-05-31 23:45,0.160,,
2018-05-31 23:45  to 2018-06-01 00:00,0.177,,

========================================
Interval Blockdata for period starting:, 2018-06-01 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWH),,

   -->
   
   2018-06-01 00:00  to 2018-06-01 00:15,0.168,,
2018-06-01 00:15  to 2018-06-01 00:30,0.169,,
2018-06-01 00:30  to 2018-06-01 00:45,0.136,,
2018-06-01 00:45  to 2018-06-01 01:00,0.153,,
2018-06-01 01:00  to 2018-06-01 01:15,0.169,,
2018-06-01 01:15  to 2018-06-01 01:30,0.141,,
2018-06-01 01:30  to 2018-06-01 01:45,0.110,,
2018-06-01 01:45  to 2018-06-01 02:00,0.146,,
2018-06-01 02:00  to 2018-06-01 02:15,0.131,,
2018-06-01 02:15  to 2018-06-01 02:30,0.118,,
2018-06-01 02:30  to 2018-06-01 02:45,0.122,,
2018-06-01 02:45  to 2018-06-01 03:00,0.127,,
2018-06-01 03:00  to 2018-06-01 03:15,0.115,,
2018-06-01 03:15  to 2018-06-01 03:30,0.119,,
2018-06-01 03:30  to 2018-06-01 03:45,0.225,,
2018-06-01 03:45  to 2018-06-01 04:00,0.215,,
2018-06-01 04:00  to 2018-06-01 04:15,0.218,,
2018-06-01 04:15  to 2018-06-01 04:30,0.244,,
2018-06-01 04:30  to 2018-06-01 04:45,0.250,,
2018-06-01 04:45  to 2018-06-01 05:00,0.204,,
2018-06-01 05:00  to 2018-06-01 05:15,0.119,,
2018-06-01 05:15  to 2018-06-01 05:30,0.138,,
2018-06-01 05:30  to 2018-06-01 05:45,0.105,,
2018-06-01 05:45  to 2018-06-01 06:00,0.095,,
2018-06-01 06:00  to 2018-06-01 06:15,0.093,,
2018-06-01 06:15  to 2018-06-01 06:30,0.050,,
2018-06-01 06:30  to 2018-06-01 06:45,0.041,,
2018-06-01 06:45  to 2018-06-01 07:00,0.018,,
2018-06-01 07:00  to 2018-06-01 07:15,0.011,,
2018-06-01 07:15  to 2018-06-01 07:30,0.000,,
2018-06-01 07:30  to 2018-06-01 07:45,0.000,,
2018-06-01 07:45  to 2018-06-01 08:00,0.000,,
2018-06-01 08:00  to 2018-06-01 08:15,0.000,,
2018-06-01 08:15  to 2018-06-01 08:30,0.000,,
2018-06-01 08:30  to 2018-06-01 08:45,0.000,,
2018-06-01 08:45  to 2018-06-01 09:00,0.000,,
2018-06-01 09:00  to 2018-06-01 09:15,0.000,,
2018-06-01 09:15  to 2018-06-01 09:30,0.000,,
2018-06-01 09:30  to 2018-06-01 09:45,0.000,,
2018-06-01 09:45  to 2018-06-01 10:00,0.000,,
2018-06-01 10:00  to 2018-06-01 10:15,0.000,,
2018-06-01 10:15  to 2018-06-01 10:30,0.001,,
2018-06-01 10:30  to 2018-06-01 10:45,0.000,,
2018-06-01 10:45  to 2018-06-01 11:00,0.000,,
2018-06-01 11:00  to 2018-06-01 11:15,0.020,,
2018-06-01 11:15  to 2018-06-01 11:30,0.038,,
2018-06-01 11:30  to 2018-06-01 11:45,0.016,,
2018-06-01 11:45  to 2018-06-01 12:00,0.000,,
2018-06-01 12:00  to 2018-06-01 12:15,0.020,,
2018-06-01 12:15  to 2018-06-01 12:30,0.000,,
2018-06-01 12:30  to 2018-06-01 12:45,0.000,,
2018-06-01 12:45  to 2018-06-01 13:00,0.002,,
2018-06-01 13:00  to 2018-06-01 13:15,0.002,,
2018-06-01 13:15  to 2018-06-01 13:30,0.052,,
2018-06-01 13:30  to 2018-06-01 13:45,0.090,,
2018-06-01 13:45  to 2018-06-01 14:00,0.042,,
2018-06-01 14:00  to 2018-06-01 14:15,0.023,,
2018-06-01 14:15  to 2018-06-01 14:30,0.000,,
2018-06-01 14:30  to 2018-06-01 14:45,0.034,,
2018-06-01 14:45  to 2018-06-01 15:00,0.079,,
2018-06-01 15:00  to 2018-06-01 15:15,0.000,,
2018-06-01 15:15  to 2018-06-01 15:30,0.042,,
2018-06-01 15:30  to 2018-06-01 15:45,0.025,,
2018-06-01 15:45  to 2018-06-01 16:00,0.051,,
2018-06-01 16:00  to 2018-06-01 16:15,0.191,,
2018-06-01 16:15  to 2018-06-01 16:30,0.128,,
2018-06-01 16:30  to 2018-06-01 16:45,0.081,,
2018-06-01 16:45  to 2018-06-01 17:00,0.043,,
2018-06-01 17:00  to 2018-06-01 17:15,0.087,,
2018-06-01 17:15  to 2018-06-01 17:30,0.136,,
2018-06-01 17:30  to 2018-06-01 17:45,0.188,,
2018-06-01 17:45  to 2018-06-01 18:00,0.117,,
2018-06-01 18:00  to 2018-06-01 18:15,0.117,,
2018-06-01 18:15  to 2018-06-01 18:30,0.158,,
2018-06-01 18:30  to 2018-06-01 18:45,0.260,,
2018-06-01 18:45  to 2018-06-01 19:00,0.143,,
2018-06-01 19:00  to 2018-06-01 19:15,0.120,,
2018-06-01 19:15  to 2018-06-01 19:30,0.209,,
2018-06-01 19:30  to 2018-06-01 19:45,0.266,,
2018-06-01 19:45  to 2018-06-01 20:00,0.151,,
2018-06-01 20:00  to 2018-06-01 20:15,0.142,,
2018-06-01 20:15  to 2018-06-01 20:30,0.196,,
2018-06-01 20:30  to 2018-06-01 20:45,0.234,,
2018-06-01 20:45  to 2018-06-01 21:00,0.133,,
2018-06-01 21:00  to 2018-06-01 21:15,0.154,,
2018-06-01 21:15  to 2018-06-01 21:30,0.104,,
2018-06-01 21:30  to 2018-06-01 21:45,0.105,,
2018-06-01 21:45  to 2018-06-01 22:00,0.153,,
2018-06-01 22:00  to 2018-06-01 22:15,0.100,,
2018-06-01 22:15  to 2018-06-01 22:30,0.101,,
2018-06-01 22:30  to 2018-06-01 22:45,0.133,,
2018-06-01 22:45  to 2018-06-01 23:00,0.110,,
2018-06-01 23:00  to 2018-06-01 23:15,0.080,,
2018-06-01 23:15  to 2018-06-01 23:30,0.128,,
2018-06-01 23:30  to 2018-06-01 23:45,0.108,,
2018-06-01 23:45  to 2018-06-02 00:00,0.053,,

========================================
Interval Blockdata for period starting:, 2018-06-02 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWH),,

   -->
   
   2018-06-02 00:00  to 2018-06-02 00:15,0.061,,
2018-06-02 00:15  to 2018-06-02 00:30,0.078,,
2018-06-02 00:30  to 2018-06-02 00:45,0.053,,
2018-06-02 00:45  to 2018-06-02 01:00,0.052,,
2018-06-02 01:00  to 2018-06-02 01:15,0.081,,
2018-06-02 01:15  to 2018-06-02 01:30,0.042,,
2018-06-02 01:30  to 2018-06-02 01:45,0.031,,
2018-06-02 01:45  to 2018-06-02 02:00,0.050,,
2018-06-02 02:00  to 2018-06-02 02:15,0.134,,
2018-06-02 02:15  to 2018-06-02 02:30,0.123,,
2018-06-02 02:30  to 2018-06-02 02:45,0.132,,
2018-06-02 02:45  to 2018-06-02 03:00,0.132,,
2018-06-02 03:00  to 2018-06-02 03:15,0.102,,
2018-06-02 03:15  to 2018-06-02 03:30,0.143,,
2018-06-02 03:30  to 2018-06-02 03:45,0.265,,
2018-06-02 03:45  to 2018-06-02 04:00,0.197,,
2018-06-02 04:00  to 2018-06-02 04:15,0.101,,
2018-06-02 04:15  to 2018-06-02 04:30,0.129,,
2018-06-02 04:30  to 2018-06-02 04:45,0.140,,
2018-06-02 04:45  to 2018-06-02 05:00,0.117,,
2018-06-02 05:00  to 2018-06-02 05:15,0.112,,
2018-06-02 05:15  to 2018-06-02 05:30,0.125,,
2018-06-02 05:30  to 2018-06-02 05:45,0.107,,
2018-06-02 05:45  to 2018-06-02 06:00,0.083,,
2018-06-02 06:00  to 2018-06-02 06:15,0.064,,
2018-06-02 06:15  to 2018-06-02 06:30,0.073,,
2018-06-02 06:30  to 2018-06-02 06:45,0.033,,
2018-06-02 06:45  to 2018-06-02 07:00,0.027,,
2018-06-02 07:00  to 2018-06-02 07:15,0.045,,
2018-06-02 07:15  to 2018-06-02 07:30,0.055,,
2018-06-02 07:30  to 2018-06-02 07:45,0.022,,
2018-06-02 07:45  to 2018-06-02 08:00,0.000,,
2018-06-02 08:00  to 2018-06-02 08:15,0.001,,
2018-06-02 08:15  to 2018-06-02 08:30,0.008,,
2018-06-02 08:30  to 2018-06-02 08:45,0.020,,
2018-06-02 08:45  to 2018-06-02 09:00,0.027,,
2018-06-02 09:00  to 2018-06-02 09:15,0.036,,
2018-06-02 09:15  to 2018-06-02 09:30,0.064,,
2018-06-02 09:30  to 2018-06-02 09:45,0.004,,
2018-06-02 09:45  to 2018-06-02 10:00,0.001,,
2018-06-02 10:00  to 2018-06-02 10:15,0.040,,
2018-06-02 10:15  to 2018-06-02 10:30,0.054,,
2018-06-02 10:30  to 2018-06-02 10:45,0.020,,
2018-06-02 10:45  to 2018-06-02 11:00,0.000,,
2018-06-02 11:00  to 2018-06-02 11:15,0.000,,
2018-06-02 11:15  to 2018-06-02 11:30,0.000,,
2018-06-02 11:30  to 2018-06-02 11:45,0.000,,
2018-06-02 11:45  to 2018-06-02 12:00,0.000,,
2018-06-02 12:00  to 2018-06-02 12:15,0.000,,
2018-06-02 12:15  to 2018-06-02 12:30,0.007,,
2018-06-02 12:30  to 2018-06-02 12:45,0.009,,
2018-06-02 12:45  to 2018-06-02 13:00,0.000,,
2018-06-02 13:00  to 2018-06-02 13:15,0.000,,
2018-06-02 13:15  to 2018-06-02 13:30,0.000,,
2018-06-02 13:30  to 2018-06-02 13:45,0.057,,
2018-06-02 13:45  to 2018-06-02 14:00,0.059,,
2018-06-02 14:00  to 2018-06-02 14:15,0.051,,
2018-06-02 14:15  to 2018-06-02 14:30,0.032,,
2018-06-02 14:30  to 2018-06-02 14:45,0.174,,
2018-06-02 14:45  to 2018-06-02 15:00,0.048,,
2018-06-02 15:00  to 2018-06-02 15:15,0.131,,
2018-06-02 15:15  to 2018-06-02 15:30,0.124,,
2018-06-02 15:30  to 2018-06-02 15:45,0.099,,
2018-06-02 15:45  to 2018-06-02 16:00,0.062,,
2018-06-02 16:00  to 2018-06-02 16:15,0.004,,
2018-06-02 16:15  to 2018-06-02 16:30,0.039,,
2018-06-02 16:30  to 2018-06-02 16:45,0.088,,
2018-06-02 16:45  to 2018-06-02 17:00,0.185,,
2018-06-02 17:00  to 2018-06-02 17:15,0.091,,
2018-06-02 17:15  to 2018-06-02 17:30,0.075,,
2018-06-02 17:30  to 2018-06-02 17:45,0.052,,
2018-06-02 17:45  to 2018-06-02 18:00,0.165,,
2018-06-02 18:00  to 2018-06-02 18:15,0.093,,
2018-06-02 18:15  to 2018-06-02 18:30,0.101,,
2018-06-02 18:30  to 2018-06-02 18:45,0.096,,
2018-06-02 18:45  to 2018-06-02 19:00,0.197,,
2018-06-02 19:00  to 2018-06-02 19:15,0.181,,
2018-06-02 19:15  to 2018-06-02 19:30,0.122,,
2018-06-02 19:30  to 2018-06-02 19:45,0.120,,
2018-06-02 19:45  to 2018-06-02 20:00,0.234,,
2018-06-02 20:00  to 2018-06-02 20:15,0.295,,
2018-06-02 20:15  to 2018-06-02 20:30,0.110,,
2018-06-02 20:30  to 2018-06-02 20:45,0.115,,
2018-06-02 20:45  to 2018-06-02 21:00,0.119,,
2018-06-02 21:00  to 2018-06-02 21:15,0.259,,
2018-06-02 21:15  to 2018-06-02 21:30,0.132,,
2018-06-02 21:30  to 2018-06-02 21:45,0.106,,
2018-06-02 21:45  to 2018-06-02 22:00,0.124,,
2018-06-02 22:00  to 2018-06-02 22:15,0.115,,
2018-06-02 22:15  to 2018-06-02 22:30,0.100,,
2018-06-02 22:30  to 2018-06-02 22:45,0.098,,
2018-06-02 22:45  to 2018-06-02 23:00,0.123,,
2018-06-02 23:00  to 2018-06-02 23:15,0.108,,
2018-06-02 23:15  to 2018-06-02 23:30,0.113,,
2018-06-02 23:30  to 2018-06-02 23:45,0.115,,
2018-06-02 23:45  to 2018-06-03 00:00,0.144,,

========================================
Interval Blockdata for period starting:, 2018-06-03 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWH),,

   -->
   
   2018-06-03 00:00  to 2018-06-03 00:15,0.121,,
2018-06-03 00:15  to 2018-06-03 00:30,0.116,,
2018-06-03 00:30  to 2018-06-03 00:45,0.123,,
2018-06-03 00:45  to 2018-06-03 01:00,0.136,,
2018-06-03 01:00  to 2018-06-03 01:15,0.075,,
2018-06-03 01:15  to 2018-06-03 01:30,0.093,,
2018-06-03 01:30  to 2018-06-03 01:45,0.109,,
2018-06-03 01:45  to 2018-06-03 02:00,0.115,,
2018-06-03 02:00  to 2018-06-03 02:15,0.085,,
2018-06-03 02:15  to 2018-06-03 02:30,0.087,,
2018-06-03 02:30  to 2018-06-03 02:45,0.146,,
2018-06-03 02:45  to 2018-06-03 03:00,0.157,,
2018-06-03 03:00  to 2018-06-03 03:15,0.048,,
2018-06-03 03:15  to 2018-06-03 03:30,0.029,,
2018-06-03 03:30  to 2018-06-03 03:45,0.048,,
2018-06-03 03:45  to 2018-06-03 04:00,0.051,,
2018-06-03 04:00  to 2018-06-03 04:15,0.055,,
2018-06-03 04:15  to 2018-06-03 04:30,0.053,,
2018-06-03 04:30  to 2018-06-03 04:45,0.077,,
2018-06-03 04:45  to 2018-06-03 05:00,0.093,,
2018-06-03 05:00  to 2018-06-03 05:15,0.139,,
2018-06-03 05:15  to 2018-06-03 05:30,0.093,,
2018-06-03 05:30  to 2018-06-03 05:45,0.106,,
2018-06-03 05:45  to 2018-06-03 06:00,0.089,,
2018-06-03 06:00  to 2018-06-03 06:15,0.034,,
2018-06-03 06:15  to 2018-06-03 06:30,0.000,,
2018-06-03 06:30  to 2018-06-03 06:45,0.000,,
2018-06-03 06:45  to 2018-06-03 07:00,0.000,,
2018-06-03 07:00  to 2018-06-03 07:15,0.000,,
2018-06-03 07:15  to 2018-06-03 07:30,0.000,,
2018-06-03 07:30  to 2018-06-03 07:45,0.000,,
2018-06-03 07:45  to 2018-06-03 08:00,0.000,,
2018-06-03 08:00  to 2018-06-03 08:15,0.000,,
2018-06-03 08:15  to 2018-06-03 08:30,0.000,,
2018-06-03 08:30  to 2018-06-03 08:45,0.000,,
2018-06-03 08:45  to 2018-06-03 09:00,0.000,,
2018-06-03 09:00  to 2018-06-03 09:15,0.001,,
2018-06-03 09:15  to 2018-06-03 09:30,0.034,,
2018-06-03 09:30  to 2018-06-03 09:45,0.006,,
2018-06-03 09:45  to 2018-06-03 10:00,0.003,,
2018-06-03 10:00  to 2018-06-03 10:15,0.003,,
2018-06-03 10:15  to 2018-06-03 10:30,0.003,,
2018-06-03 10:30  to 2018-06-03 10:45,0.001,,
2018-06-03 10:45  to 2018-06-03 11:00,0.001,,
2018-06-03 11:00  to 2018-06-03 11:15,0.000,,
2018-06-03 11:15  to 2018-06-03 11:30,0.017,,
2018-06-03 11:30  to 2018-06-03 11:45,0.001,,
2018-06-03 11:45  to 2018-06-03 12:00,0.005,,
2018-06-03 12:00  to 2018-06-03 12:15,0.000,,
2018-06-03 12:15  to 2018-06-03 12:30,0.016,,
2018-06-03 12:30  to 2018-06-03 12:45,0.026,,
2018-06-03 12:45  to 2018-06-03 13:00,0.000,,
2018-06-03 13:00  to 2018-06-03 13:15,0.002,,
2018-06-03 13:15  to 2018-06-03 13:30,0.005,,
2018-06-03 13:30  to 2018-06-03 13:45,0.064,,
2018-06-03 13:45  to 2018-06-03 14:00,0.071,,
2018-06-03 14:00  to 2018-06-03 14:15,0.001,,
2018-06-03 14:15  to 2018-06-03 14:30,0.000,,
2018-06-03 14:30  to 2018-06-03 14:45,0.006,,
2018-06-03 14:45  to 2018-06-03 15:00,0.030,,
2018-06-03 15:00  to 2018-06-03 15:15,0.000,,
2018-06-03 15:15  to 2018-06-03 15:30,0.000,,
2018-06-03 15:30  to 2018-06-03 15:45,0.234,,
2018-06-03 15:45  to 2018-06-03 16:00,0.021,,
2018-06-03 16:00  to 2018-06-03 16:15,0.000,,
2018-06-03 16:15  to 2018-06-03 16:30,0.043,,
2018-06-03 16:30  to 2018-06-03 16:45,0.030,,
