2018-07-03 16:45  to 2018-07-03 17:00,0.000,,
2018-07-03 17:00  to 2018-07-03 17:15,0.003,,
2018-07-03 17:15  to 2018-07-03 17:30,0.116,,
2018-07-03 17:30  to 2018-07-03 17:45,0.180,,
2018-07-03 17:45  to 2018-07-03 18:00,0.146,,
2018-07-03 18:00  to 2018-07-03 18:15,0.163,,
2018-07-03 18:15  to 2018-07-03 18:30,0.110,,
2018-07-03 18:30  to 2018-07-03 18:45,0.180,,
2018-07-03 18:45  to 2018-07-03 19:00,0.090,,
2018-07-03 19:00  to 2018-07-03 19:15,0.071,,
2018-07-03 19:15  to 2018-07-03 19:30,0.124,,
2018-07-03 19:30  to 2018-07-03 19:45,0.201,,
2018-07-03 19:45  to 2018-07-03 20:00,0.116,,
2018-07-03 20:00  to 2018-07-03 20:15,0.193,,
2018-07-03 20:15  to 2018-07-03 20:30,0.193,,
2018-07-03 20:30  to 2018-07-03 20:45,0.316,,
2018-07-03 20:45  to 2018-07-03 21:00,0.228,,
2018-07-03 21:00  to 2018-07-03 21:15,0.134,,
2018-07-03 21:15  to 2018-07-03 21:30,0.150,,
2018-07-03 21:30  to 2018-07-03 21:45,0.520,,
2018-07-03 21:45  to 2018-07-03 22:00,0.443,,
2018-07-03 22:00  to 2018-07-03 22:15,0.463,,
2018-07-03 22:15  to 2018-07-03 22:30,0.243,,
2018-07-03 22:30  to 2018-07-03 22:45,0.133,,
2018-07-03 22:45  to 2018-07-03 23:00,0.138,,
2018-07-03 23:00  to 2018-07-03 23:15,0.083,,
2018-07-03 23:15  to 2018-07-03 23:30,0.058,,
2018-07-03 23:30  to 2018-07-03 23:45,0.059,,
2018-07-03 23:45  to 2018-07-04 00:00,0.251,,

========================================
Interval Blockdata for period starting:, 2018-07-04 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWH),,

   -->
   
   2018-07-04 00:00  to 2018-07-04 00:15,0.228,,
2018-07-04 00:15  to 2018-07-04 00:30,0.077,,
2018-07-04 00:30  to 2018-07-04 00:45,0.094,,
2018-07-04 00:45  to 2018-07-04 01:00,0.178,,
2018-07-04 01:00  to 2018-07-04 01:15,0.117,,
2018-07-04 01:15  to 2018-07-04 01:30,0.082,,
2018-07-04 01:30  to 2018-07-04 01:45,0.099,,
2018-07-04 01:45  to 2018-07-04 02:00,0.132,,
2018-07-04 02:00  to 2018-07-04 02:15,0.104,,
2018-07-04 02:15  to 2018-07-04 02:30,0.082,,
2018-07-04 02:30  to 2018-07-04 02:45,0.059,,
2018-07-04 02:45  to 2018-07-04 03:00,0.132,,
2018-07-04 03:00  to 2018-07-04 03:15,0.308,,
2018-07-04 03:15  to 2018-07-04 03:30,0.300,,
2018-07-04 03:30  to 2018-07-04 03:45,0.214,,
2018-07-04 03:45  to 2018-07-04 04:00,0.126,,
2018-07-04 04:00  to 2018-07-04 04:15,0.071,,
2018-07-04 04:15  to 2018-07-04 04:30,0.184,,
2018-07-04 04:30  to 2018-07-04 04:45,0.095,,
2018-07-04 04:45  to 2018-07-04 05:00,0.098,,
2018-07-04 05:00  to 2018-07-04 05:15,0.073,,
2018-07-04 05:15  to 2018-07-04 05:30,0.089,,
2018-07-04 05:30  to 2018-07-04 05:45,0.110,,
2018-07-04 05:45  to 2018-07-04 06:00,0.066,,
2018-07-04 06:00  to 2018-07-04 06:15,0.860,,
2018-07-04 06:15  to 2018-07-04 06:30,1.184,,
2018-07-04 06:30  to 2018-07-04 06:45,1.081,,
2018-07-04 06:45  to 2018-07-04 07:00,0.968,,
2018-07-04 07:00  to 2018-07-04 07:15,0.341,,
2018-07-04 07:15  to 2018-07-04 07:30,0.000,,
2018-07-04 07:30  to 2018-07-04 07:45,0.009,,
2018-07-04 07:45  to 2018-07-04 08:00,0.253,,
2018-07-04 08:00  to 2018-07-04 08:15,0.808,,
2018-07-04 08:15  to 2018-07-04 08:30,0.774,,
2018-07-04 08:30  to 2018-07-04 08:45,0.809,,
2018-07-04 08:45  to 2018-07-04 09:00,0.749,,
2018-07-04 09:00  to 2018-07-04 09:15,0.375,,
2018-07-04 09:15  to 2018-07-04 09:30,0.000,,
2018-07-04 09:30  to 2018-07-04 09:45,0.000,,
2018-07-04 09:45  to 2018-07-04 10:00,0.013,,
2018-07-04 10:00  to 2018-07-04 10:15,0.451,,
2018-07-04 10:15  to 2018-07-04 10:30,0.711,,
2018-07-04 10:30  to 2018-07-04 10:45,0.845,,
2018-07-04 10:45  to 2018-07-04 11:00,0.922,,
2018-07-04 11:00  to 2018-07-04 11:15,0.492,,
2018-07-04 11:15  to 2018-07-04 11:30,0.000,,
2018-07-04 11:30  to 2018-07-04 11:45,0.000,,
2018-07-04 11:45  to 2018-07-04 12:00,0.035,,
2018-07-04 12:00  to 2018-07-04 12:15,0.059,,
2018-07-04 12:15  to 2018-07-04 12:30,0.091,,
2018-07-04 12:30  to 2018-07-04 12:45,0.048,,
2018-07-04 12:45  to 2018-07-04 13:00,0.001,,
2018-07-04 13:00  to 2018-07-04 13:15,0.000,,
2018-07-04 13:15  to 2018-07-04 13:30,0.002,,
2018-07-04 13:30  to 2018-07-04 13:45,0.043,,
2018-07-04 13:45  to 2018-07-04 14:00,0.000,,
2018-07-04 14:00  to 2018-07-04 14:15,0.000,,
2018-07-04 14:15  to 2018-07-04 14:30,0.061,,
2018-07-04 14:30  to 2018-07-04 14:45,0.021,,
2018-07-04 14:45  to 2018-07-04 15:00,0.000,,
2018-07-04 15:00  to 2018-07-04 15:15,0.000,,
2018-07-04 15:15  to 2018-07-04 15:30,0.019,,
2018-07-04 15:30  to 2018-07-04 15:45,0.000,,
2018-07-04 15:45  to 2018-07-04 16:00,0.000,,
2018-07-04 16:00  to 2018-07-04 16:15,0.277,,
2018-07-04 16:15  to 2018-07-04 16:30,1.010,,
2018-07-04 16:30  to 2018-07-04 16:45,1.030,,
2018-07-04 16:45  to 2018-07-04 17:00,1.018,,
2018-07-04 17:00  to 2018-07-04 17:15,1.068,,
2018-07-04 17:15  to 2018-07-04 17:30,1.013,,
2018-07-04 17:30  to 2018-07-04 17:45,0.132,,
2018-07-04 17:45  to 2018-07-04 18:00,0.201,,
2018-07-04 18:00  to 2018-07-04 18:15,0.147,,
2018-07-04 18:15  to 2018-07-04 18:30,0.131,,
2018-07-04 18:30  to 2018-07-04 18:45,0.855,,
2018-07-04 18:45  to 2018-07-04 19:00,1.033,,
2018-07-04 19:00  to 2018-07-04 19:15,1.027,,
2018-07-04 19:15  to 2018-07-04 19:30,0.347,,
2018-07-04 19:30  to 2018-07-04 19:45,0.063,,
2018-07-04 19:45  to 2018-07-04 20:00,0.831,,
2018-07-04 20:00  to 2018-07-04 20:15,1.099,,
2018-07-04 20:15  to 2018-07-04 20:30,1.314,,
2018-07-04 20:30  to 2018-07-04 20:45,1.313,,
2018-07-04 20:45  to 2018-07-04 21:00,0.766,,
2018-07-04 21:00  to 2018-07-04 21:15,0.935,,
2018-07-04 21:15  to 2018-07-04 21:30,1.120,,
2018-07-04 21:30  to 2018-07-04 21:45,1.075,,
2018-07-04 21:45  to 2018-07-04 22:00,1.002,,
2018-07-04 22:00  to 2018-07-04 22:15,0.301,,
2018-07-04 22:15  to 2018-07-04 22:30,0.073,,
2018-07-04 22:30  to 2018-07-04 22:45,0.046,,
2018-07-04 22:45  to 2018-07-04 23:00,0.098,,
2018-07-04 23:00  to 2018-07-04 23:15,0.159,,
2018-07-04 23:15  to 2018-07-04 23:30,0.080,,
2018-07-04 23:30  to 2018-07-04 23:45,0.063,,
2018-07-04 23:45  to 2018-07-05 00:00,0.082,,

========================================
Interval Blockdata for period starting:, 2018-07-05 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWH),,

   -->
   
   2018-07-05 00:00  to 2018-07-05 00:15,0.256,,
2018-07-05 00:15  to 2018-07-05 00:30,0.082,,
2018-07-05 00:30  to 2018-07-05 00:45,0.061,,
2018-07-05 00:45  to 2018-07-05 01:00,0.080,,
2018-07-05 01:00  to 2018-07-05 01:15,0.176,,
2018-07-05 01:15  to 2018-07-05 01:30,0.148,,
2018-07-05 01:30  to 2018-07-05 01:45,0.053,,
2018-07-05 01:45  to 2018-07-05 02:00,0.062,,
2018-07-05 02:00  to 2018-07-05 02:15,0.041,,
2018-07-05 02:15  to 2018-07-05 02:30,0.139,,
2018-07-05 02:30  to 2018-07-05 02:45,0.097,,
2018-07-05 02:45  to 2018-07-05 03:00,0.046,,
2018-07-05 03:00  to 2018-07-05 03:15,0.041,,
2018-07-05 03:15  to 2018-07-05 03:30,0.447,,
2018-07-05 03:30  to 2018-07-05 03:45,1.037,,
2018-07-05 03:45  to 2018-07-05 04:00,1.018,,
2018-07-05 04:00  to 2018-07-05 04:15,0.438,,
2018-07-05 04:15  to 2018-07-05 04:30,0.082,,
2018-07-05 04:30  to 2018-07-05 04:45,0.060,,
2018-07-05 04:45  to 2018-07-05 05:00,0.095,,
2018-07-05 05:00  to 2018-07-05 05:15,0.202,,
2018-07-05 05:15  to 2018-07-05 05:30,0.081,,
2018-07-05 05:30  to 2018-07-05 05:45,0.023,,
2018-07-05 05:45  to 2018-07-05 06:00,0.035,,
2018-07-05 06:00  to 2018-07-05 06:15,0.035,,
2018-07-05 06:15  to 2018-07-05 06:30,0.005,,
2018-07-05 06:30  to 2018-07-05 06:45,0.018,,
2018-07-05 06:45  to 2018-07-05 07:00,0.213,,
2018-07-05 07:00  to 2018-07-05 07:15,0.094,,
2018-07-05 07:15  to 2018-07-05 07:30,0.110,,
2018-07-05 07:30  to 2018-07-05 07:45,0.105,,
2018-07-05 07:45  to 2018-07-05 08:00,0.076,,
2018-07-05 08:00  to 2018-07-05 08:15,0.008,,
2018-07-05 08:15  to 2018-07-05 08:30,0.000,,
2018-07-05 08:30  to 2018-07-05 08:45,0.000,,
2018-07-05 08:45  to 2018-07-05 09:00,0.711,,
2018-07-05 09:00  to 2018-07-05 09:15,0.987,,
2018-07-05 09:15  to 2018-07-05 09:30,0.844,,
2018-07-05 09:30  to 2018-07-05 09:45,0.251,,
2018-07-05 09:45  to 2018-07-05 10:00,0.000,,
2018-07-05 10:00  to 2018-07-05 10:15,0.000,,
2018-07-05 10:15  to 2018-07-05 10:30,0.592,,
2018-07-05 10:30  to 2018-07-05 10:45,0.798,,
2018-07-05 10:45  to 2018-07-05 11:00,0.641,,
2018-07-05 11:00  to 2018-07-05 11:15,0.127,,
2018-07-05 11:15  to 2018-07-05 11:30,0.003,,
2018-07-05 11:30  to 2018-07-05 11:45,0.000,,
2018-07-05 11:45  to 2018-07-05 12:00,0.000,,
2018-07-05 12:00  to 2018-07-05 12:15,0.000,,
2018-07-05 12:15  to 2018-07-05 12:30,0.000,,
2018-07-05 12:30  to 2018-07-05 12:45,0.000,,
2018-07-05 12:45  to 2018-07-05 13:00,0.024,,
2018-07-05 13:00  to 2018-07-05 13:15,0.001,,
2018-07-05 13:15  to 2018-07-05 13:30,0.035,,
2018-07-05 13:30  to 2018-07-05 13:45,0.004,,
2018-07-05 13:45  to 2018-07-05 14:00,0.004,,
2018-07-05 14:00  to 2018-07-05 14:15,0.000,,
2018-07-05 14:15  to 2018-07-05 14:30,0.001,,
2018-07-05 14:30  to 2018-07-05 14:45,0.002,,
2018-07-05 14:45  to 2018-07-05 15:00,0.000,,
2018-07-05 15:00  to 2018-07-05 15:15,0.000,,
2018-07-05 15:15  to 2018-07-05 15:30,0.682,,
2018-07-05 15:30  to 2018-07-05 15:45,0.975,,
2018-07-05 15:45  to 2018-07-05 16:00,1.019,,
2018-07-05 16:00  to 2018-07-05 16:15,0.012,,
2018-07-05 16:15  to 2018-07-05 16:30,0.000,,
2018-07-05 16:30  to 2018-07-05 16:45,0.008,,
2018-07-05 16:45  to 2018-07-05 17:00,0.089,,
2018-07-05 17:00  to 2018-07-05 17:15,0.003,,
2018-07-05 17:15  to 2018-07-05 17:30,0.021,,
2018-07-05 17:30  to 2018-07-05 17:45,0.047,,
2018-07-05 17:45  to 2018-07-05 18:00,0.865,,
2018-07-05 18:00  to 2018-07-05 18:15,1.069,,
2018-07-05 18:15  to 2018-07-05 18:30,1.081,,
2018-07-05 18:30  to 2018-07-05 18:45,1.071,,
2018-07-05 18:45  to 2018-07-05 19:00,0.187,,
2018-07-05 19:00  to 2018-07-05 19:15,0.360,,
2018-07-05 19:15  to 2018-07-05 19:30,0.338,,
2018-07-05 19:30  to 2018-07-05 19:45,0.654,,
2018-07-05 19:45  to 2018-07-05 20:00,0.338,,
2018-07-05 20:00  to 2018-07-05 20:15,0.103,,
2018-07-05 20:15  to 2018-07-05 20:30,0.124,,
2018-07-05 20:30  to 2018-07-05 20:45,0.158,,
2018-07-05 20:45  to 2018-07-05 21:00,0.126,,
2018-07-05 21:00  to 2018-07-05 21:15,0.180,,
2018-07-05 21:15  to 2018-07-05 21:30,0.197,,
2018-07-05 21:30  to 2018-07-05 21:45,0.232,,
2018-07-05 21:45  to 2018-07-05 22:00,0.276,,
2018-07-05 22:00  to 2018-07-05 22:15,0.132,,
2018-07-05 22:15  to 2018-07-05 22:30,0.085,,
2018-07-05 22:30  to 2018-07-05 22:45,0.138,,
2018-07-05 22:45  to 2018-07-05 23:00,0.192,,
2018-07-05 23:00  to 2018-07-05 23:15,0.075,,
2018-07-05 23:15  to 2018-07-05 23:30,0.093,,
2018-07-05 23:30  to 2018-07-05 23:45,0.074,,
2018-07-05 23:45  to 2018-07-06 00:00,0.223,,

========================================
Interval Blockdata for period starting:, 2018-07-06 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWH),,

   -->
   
   2018-07-06 00:00  to 2018-07-06 00:15,0.155,,
2018-07-06 00:15  to 2018-07-06 00:30,0.069,,
2018-07-06 00:30  to 2018-07-06 00:45,0.052,,
2018-07-06 00:45  to 2018-07-06 01:00,0.130,,
2018-07-06 01:00  to 2018-07-06 01:15,0.134,,
2018-07-06 01:15  to 2018-07-06 01:30,0.051,,
2018-07-06 01:30  to 2018-07-06 01:45,0.054,,
2018-07-06 01:45  to 2018-07-06 02:00,0.104,,
2018-07-06 02:00  to 2018-07-06 02:15,0.158,,
2018-07-06 02:15  to 2018-07-06 02:30,0.071,,
2018-07-06 02:30  to 2018-07-06 02:45,0.097,,
2018-07-06 02:45  to 2018-07-06 03:00,0.103,,
2018-07-06 03:00  to 2018-07-06 03:15,0.194,,
2018-07-06 03:15  to 2018-07-06 03:30,0.088,,
2018-07-06 03:30  to 2018-07-06 03:45,0.086,,
2018-07-06 03:45  to 2018-07-06 04:00,0.067,,
2018-07-06 04:00  to 2018-07-06 04:15,0.210,,
2018-07-06 04:15  to 2018-07-06 04:30,0.166,,
2018-07-06 04:30  to 2018-07-06 04:45,0.054,,
2018-07-06 04:45  to 2018-07-06 05:00,0.051,,
2018-07-06 05:00  to 2018-07-06 05:15,0.164,,
2018-07-06 05:15  to 2018-07-06 05:30,0.081,,
2018-07-06 05:30  to 2018-07-06 05:45,0.039,,
2018-07-06 05:45  to 2018-07-06 06:00,0.044,,
2018-07-06 06:00  to 2018-07-06 06:15,0.053,,
2018-07-06 06:15  to 2018-07-06 06:30,0.028,,
2018-07-06 06:30  to 2018-07-06 06:45,0.133,,
2018-07-06 06:45  to 2018-07-06 07:00,0.101,,
2018-07-06 07:00  to 2018-07-06 07:15,0.049,,
2018-07-06 07:15  to 2018-07-06 07:30,0.000,,
2018-07-06 07:30  to 2018-07-06 07:45,0.000,,
2018-07-06 07:45  to 2018-07-06 08:00,0.000,,
2018-07-06 08:00  to 2018-07-06 08:15,0.000,,
2018-07-06 08:15  to 2018-07-06 08:30,0.000,,
2018-07-06 08:30  to 2018-07-06 08:45,0.000,,
2018-07-06 08:45  to 2018-07-06 09:00,0.000,,
2018-07-06 09:00  to 2018-07-06 09:15,0.000,,
2018-07-06 09:15  to 2018-07-06 09:30,0.000,,
2018-07-06 09:30  to 2018-07-06 09:45,0.000,,
2018-07-06 09:45  to 2018-07-06 10:00,0.000,,
2018-07-06 10:00  to 2018-07-06 10:15,0.000,,
2018-07-06 10:15  to 2018-07-06 10:30,0.000,,
2018-07-06 10:30  to 2018-07-06 10:45,0.000,,
2018-07-06 10:45  to 2018-07-06 11:00,0.000,,
2018-07-06 11:00  to 2018-07-06 11:15,0.000,,
2018-07-06 11:15  to 2018-07-06 11:30,0.000,,
2018-07-06 11:30  to 2018-07-06 11:45,0.001,,
2018-07-06 11:45  to 2018-07-06 12:00,0.000,,
2018-07-06 12:00  to 2018-07-06 12:15,0.005,,
2018-07-06 12:15  to 2018-07-06 12:30,0.000,,
2018-07-06 12:30  to 2018-07-06 12:45,0.000,,
2018-07-06 12:45  to 2018-07-06 13:00,0.001,,
2018-07-06 13:00  to 2018-07-06 13:15,0.000,,
2018-07-06 13:15  to 2018-07-06 13:30,0.000,,
2018-07-06 13:30  to 2018-07-06 13:45,0.000,,
2018-07-06 13:45  to 2018-07-06 14:00,0.000,,
2018-07-06 14:00  to 2018-07-06 14:15,0.000,,
2018-07-06 14:15  to 2018-07-06 14:30,0.000,,
2018-07-06 14:30  to 2018-07-06 14:45,0.000,,
2018-07-06 14:45  to 2018-07-06 15:00,0.003,,
2018-07-06 15:00  to 2018-07-06 15:15,0.016,,
2018-07-06 15:15  to 2018-07-06 15:30,0.000,,
2018-07-06 15:30  to 2018-07-06 15:45,0.000,,
2018-07-06 15:45  to 2018-07-06 16:00,0.000,,
2018-07-06 16:00  to 2018-07-06 16:15,0.000,,
2018-07-06 16:15  to 2018-07-06 16:30,0.002,,
2018-07-06 16:30  to 2018-07-06 16:45,0.331,,
2018-07-06 16:45  to 2018-07-06 17:00,0.667,,
2018-07-06 17:00  to 2018-07-06 17:15,0.197,,
2018-07-06 17:15  to 2018-07-06 17:30,0.124,,
2018-07-06 17:30  to 2018-07-06 17:45,0.212,,
2018-07-06 17:45  to 2018-07-06 18:00,0.095,,
2018-07-06 18:00  to 2018-07-06 18:15,0.128,,
2018-07-06 18:15  to 2018-07-06 18:30,0.219,,
2018-07-06 18:30  to 2018-07-06 18:45,0.350,,
2018-07-06 18:45  to 2018-07-06 19:00,0.104,,
2018-07-06 19:00  to 2018-07-06 19:15,0.083,,
2018-07-06 19:15  to 2018-07-06 19:30,0.088,,
2018-07-06 19:30  to 2018-07-06 19:45,0.109,,
2018-07-06 19:45  to 2018-07-06 20:00,0.129,,
2018-07-06 20:00  to 2018-07-06 20:15,0.049,,
2018-07-06 20:15  to 2018-07-06 20:30,0.060,,
2018-07-06 20:30  to 2018-07-06 20:45,0.134,,
2018-07-06 20:45  to 2018-07-06 21:00,0.218,,
2018-07-06 21:00  to 2018-07-06 21:15,0.145,,
2018-07-06 21:15  to 2018-07-06 21:30,0.199,,
2018-07-06 21:30  to 2018-07-06 21:45,0.176,,
2018-07-06 21:45  to 2018-07-06 22:00,0.245,,
2018-07-06 22:00  to 2018-07-06 22:15,0.120,,
2018-07-06 22:15  to 2018-07-06 22:30,0.078,,
2018-07-06 22:30  to 2018-07-06 22:45,0.073,,
2018-07-06 22:45  to 2018-07-06 23:00,0.183,,
2018-07-06 23:00  to 2018-07-06 23:15,0.115,,
2018-07-06 23:15  to 2018-07-06 23:30,0.052,,
2018-07-06 23:30  to 2018-07-06 23:45,0.056,,
2018-07-06 23:45  to 2018-07-07 00:00,0.115,,

========================================
Interval Blockdata for period starting:, 2018-07-07 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWH),,

   -->
   
   2018-07-07 00:00  to 2018-07-07 00:15,0.142,,
2018-07-07 00:15  to 2018-07-07 00:30,0.051,,
2018-07-07 00:30  to 2018-07-07 00:45,0.067,,
2018-07-07 00:45  to 2018-07-07 01:00,0.098,,
2018-07-07 01:00  to 2018-07-07 01:15,0.151,,
2018-07-07 01:15  to 2018-07-07 01:30,0.055,,
2018-07-07 01:30  to 2018-07-07 01:45,0.145,,
2018-07-07 01:45  to 2018-07-07 02:00,0.112,,
2018-07-07 02:00  to 2018-07-07 02:15,0.195,,
2018-07-07 02:15  to 2018-07-07 02:30,0.072,,
2018-07-07 02:30  to 2018-07-07 02:45,0.099,,
2018-07-07 02:45  to 2018-07-07 03:00,0.080,,
2018-07-07 03:00  to 2018-07-07 03:15,0.156,,
2018-07-07 03:15  to 2018-07-07 03:30,0.106,,
2018-07-07 03:30  to 2018-07-07 03:45,0.075,,
2018-07-07 03:45  to 2018-07-07 04:00,0.051,,
2018-07-07 04:00  to 2018-07-07 04:15,0.090,,
2018-07-07 04:15  to 2018-07-07 04:30,0.142,,
2018-07-07 04:30  to 2018-07-07 04:45,0.079,,
2018-07-07 04:45  to 2018-07-07 05:00,0.055,,
2018-07-07 05:00  to 2018-07-07 05:15,0.082,,
2018-07-07 05:15  to 2018-07-07 05:30,0.134,,
2018-07-07 05:30  to 2018-07-07 05:45,0.053,,
2018-07-07 05:45  to 2018-07-07 06:00,0.026,,
2018-07-07 06:00  to 2018-07-07 06:15,0.023,,
2018-07-07 06:15  to 2018-07-07 06:30,0.019,,
2018-07-07 06:30  to 2018-07-07 06:45,0.013,,
2018-07-07 06:45  to 2018-07-07 07:00,0.000,,
2018-07-07 07:00  to 2018-07-07 07:15,0.000,,
2018-07-07 07:15  to 2018-07-07 07:30,0.000,,
2018-07-07 07:30  to 2018-07-07 07:45,0.033,,
2018-07-07 07:45  to 2018-07-07 08:00,0.082,,
2018-07-07 08:00  to 2018-07-07 08:15,0.005,,
2018-07-07 08:15  to 2018-07-07 08:30,0.000,,
2018-07-07 08:30  to 2018-07-07 08:45,0.000,,
2018-07-07 08:45  to 2018-07-07 09:00,0.000,,
2018-07-07 09:00  to 2018-07-07 09:15,0.000,,
2018-07-07 09:15  to 2018-07-07 09:30,0.000,,
2018-07-07 09:30  to 2018-07-07 09:45,0.000,,
2018-07-07 09:45  to 2018-07-07 10:00,0.000,,
2018-07-07 10:00  to 2018-07-07 10:15,0.000,,
2018-07-07 10:15  to 2018-07-07 10:30,0.000,,
2018-07-07 10:30  to 2018-07-07 10:45,0.000,,
2018-07-07 10:45  to 2018-07-07 11:00,0.000,,
2018-07-07 11:00  to 2018-07-07 11:15,0.000,,
2018-07-07 11:15  to 2018-07-07 11:30,0.001,,
2018-07-07 11:30  to 2018-07-07 11:45,0.080,,
2018-07-07 11:45  to 2018-07-07 12:00,0.039,,
2018-07-07 12:00  to 2018-07-07 12:15,0.035,,
2018-07-07 12:15  to 2018-07-07 12:30,0.000,,
2018-07-07 12:30  to 2018-07-07 12:45,0.000,,
2018-07-07 12:45  to 2018-07-07 13:00,0.000,,
2018-07-07 13:00  to 2018-07-07 13:15,0.000,,
2018-07-07 13:15  to 2018-07-07 13:30,0.000,,
2018-07-07 13:30  to 2018-07-07 13:45,0.000,,
2018-07-07 13:45  to 2018-07-07 14:00,0.000,,
2018-07-07 14:00  to 2018-07-07 14:15,0.000,,
2018-07-07 14:15  to 2018-07-07 14:30,0.000,,
2018-07-07 14:30  to 2018-07-07 14:45,0.000,,
2018-07-07 14:45  to 2018-07-07 15:00,0.000,,
2018-07-07 15:00  to 2018-07-07 15:15,0.000,,
2018-07-07 15:15  to 2018-07-07 15:30,0.001,,
2018-07-07 15:30  to 2018-07-07 15:45,0.000,,
2018-07-07 15:45  to 2018-07-07 16:00,0.000,,
2018-07-07 16:00  to 2018-07-07 16:15,0.000,,
2018-07-07 16:15  to 2018-07-07 16:30,0.000,,
2018-07-07 16:30  to 2018-07-07 16:45,0.000,,
2018-07-07 16:45  to 2018-07-07 17:00,0.082,,
2018-07-07 17:00  to 2018-07-07 17:15,0.112,,
2018-07-07 17:15  to 2018-07-07 17:30,0.004,,
2018-07-07 17:30  to 2018-07-07 17:45,0.018,,
2018-07-07 17:45  to 2018-07-07 18:00,0.048,,
2018-07-07 18:00  to 2018-07-07 18:15,0.099,,
2018-07-07 18:15  to 2018-07-07 18:30,0.422,,
2018-07-07 18:30  to 2018-07-07 18:45,0.305,,
2018-07-07 18:45  to 2018-07-07 19:00,0.414,,
2018-07-07 19:00  to 2018-07-07 19:15,0.206,,
2018-07-07 19:15  to 2018-07-07 19:30,0.101,,
2018-07-07 19:30  to 2018-07-07 19:45,0.057,,
2018-07-07 19:45  to 2018-07-07 20:00,0.106,,
2018-07-07 20:00  to 2018-07-07 20:15,0.124,,
2018-07-07 20:15  to 2018-07-07 20:30,0.086,,
2018-07-07 20:30  to 2018-07-07 20:45,0.093,,
2018-07-07 20:45  to 2018-07-07 21:00,0.105,,
2018-07-07 21:00  to 2018-07-07 21:15,0.079,,
2018-07-07 21:15  to 2018-07-07 21:30,0.080,,
2018-07-07 21:30  to 2018-07-07 21:45,0.102,,
2018-07-07 21:45  to 2018-07-07 22:00,0.094,,
2018-07-07 22:00  to 2018-07-07 22:15,0.063,,
2018-07-07 22:15  to 2018-07-07 22:30,0.062,,
2018-07-07 22:30  to 2018-07-07 22:45,0.079,,
2018-07-07 22:45  to 2018-07-07 23:00,0.064,,
2018-07-07 23:00  to 2018-07-07 23:15,0.052,,
2018-07-07 23:15  to 2018-07-07 23:30,0.054,,
2018-07-07 23:30  to 2018-07-07 23:45,0.082,,
2018-07-07 23:45  to 2018-07-08 00:00,0.056,,

========================================
Interval Blockdata for period starting:, 2018-07-08 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWH),,

   -->
   
   2018-07-08 00:00  to 2018-07-08 00:15,0.101,,
2018-07-08 00:15  to 2018-07-08 00:30,0.157,,
2018-07-08 00:30  to 2018-07-08 00:45,0.183,,
2018-07-08 00:45  to 2018-07-08 01:00,0.076,,
2018-07-08 01:00  to 2018-07-08 01:15,0.073,,
2018-07-08 01:15  to 2018-07-08 01:30,0.080,,
2018-07-08 01:30  to 2018-07-08 01:45,0.099,,
2018-07-08 01:45  to 2018-07-08 02:00,0.071,,
2018-07-08 02:00  to 2018-07-08 02:15,0.072,,
2018-07-08 02:15  to 2018-07-08 02:30,0.112,,
2018-07-08 02:30  to 2018-07-08 02:45,0.077,,
2018-07-08 02:45  to 2018-07-08 03:00,0.050,,
2018-07-08 03:00  to 2018-07-08 03:15,0.055,,
2018-07-08 03:15  to 2018-07-08 03:30,0.066,,
2018-07-08 03:30  to 2018-07-08 03:45,0.049,,
2018-07-08 03:45  to 2018-07-08 04:00,0.067,,
2018-07-08 04:00  to 2018-07-08 04:15,0.050,,
2018-07-08 04:15  to 2018-07-08 04:30,0.051,,
2018-07-08 04:30  to 2018-07-08 04:45,0.063,,
2018-07-08 04:45  to 2018-07-08 05:00,0.069,,
2018-07-08 05:00  to 2018-07-08 05:15,0.055,,
2018-07-08 05:15  to 2018-07-08 05:30,0.064,,
2018-07-08 05:30  to 2018-07-08 05:45,0.069,,
2018-07-08 05:45  to 2018-07-08 06:00,0.076,,
2018-07-08 06:00  to 2018-07-08 06:15,0.096,,
2018-07-08 06:15  to 2018-07-08 06:30,0.022,,
2018-07-08 06:30  to 2018-07-08 06:45,0.134,,
2018-07-08 06:45  to 2018-07-08 07:00,0.181,,
2018-07-08 07:00  to 2018-07-08 07:15,0.098,,
2018-07-08 07:15  to 2018-07-08 07:30,0.000,,
2018-07-08 07:30  to 2018-07-08 07:45,0.011,,
2018-07-08 07:45  to 2018-07-08 08:00,0.000,,
2018-07-08 08:00  to 2018-07-08 08:15,0.000,,
2018-07-08 08:15  to 2018-07-08 08:30,0.000,,
2018-07-08 08:30  to 2018-07-08 08:45,0.000,,
2018-07-08 08:45  to 2018-07-08 09:00,0.000,,
2018-07-08 09:00  to 2018-07-08 09:15,0.000,,
2018-07-08 09:15  to 2018-07-08 09:30,0.000,,
2018-07-08 09:30  to 2018-07-08 09:45,0.000,,
2018-07-08 09:45  to 2018-07-08 10:00,0.000,,
2018-07-08 10:00  to 2018-07-08 10:15,0.000,,
2018-07-08 10:15  to 2018-07-08 10:30,0.000,,
