2018-07-14 20:30  to 2018-07-14 20:45,0.055,,
2018-07-14 20:45  to 2018-07-14 21:00,0.047,,
2018-07-14 21:00  to 2018-07-14 21:15,0.069,,
2018-07-14 21:15  to 2018-07-14 21:30,0.069,,
2018-07-14 21:30  to 2018-07-14 21:45,0.130,,
2018-07-14 21:45  to 2018-07-14 22:00,0.078,,
2018-07-14 22:00  to 2018-07-14 22:15,0.065,,
2018-07-14 22:15  to 2018-07-14 22:30,0.035,,
2018-07-14 22:30  to 2018-07-14 22:45,0.027,,
2018-07-14 22:45  to 2018-07-14 23:00,0.056,,
2018-07-14 23:00  to 2018-07-14 23:15,0.146,,
2018-07-14 23:15  to 2018-07-14 23:30,0.035,,
2018-07-14 23:30  to 2018-07-14 23:45,0.049,,
2018-07-14 23:45  to 2018-07-15 00:00,0.039,,

========================================
Interval Blockdata for period starting:, 2018-07-15 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWH),,

   -->
   
   2018-07-15 00:00  to 2018-07-15 00:15,0.025,,
2018-07-15 00:15  to 2018-07-15 00:30,0.042,,
2018-07-15 00:30  to 2018-07-15 00:45,0.048,,
2018-07-15 00:45  to 2018-07-15 01:00,0.046,,
2018-07-15 01:00  to 2018-07-15 01:15,0.054,,
2018-07-15 01:15  to 2018-07-15 01:30,0.077,,
2018-07-15 01:30  to 2018-07-15 01:45,0.050,,
2018-07-15 01:45  to 2018-07-15 02:00,0.047,,
2018-07-15 02:00  to 2018-07-15 02:15,0.071,,
2018-07-15 02:15  to 2018-07-15 02:30,0.058,,
2018-07-15 02:30  to 2018-07-15 02:45,0.054,,
2018-07-15 02:45  to 2018-07-15 03:00,0.164,,
2018-07-15 03:00  to 2018-07-15 03:15,0.045,,
2018-07-15 03:15  to 2018-07-15 03:30,0.025,,
2018-07-15 03:30  to 2018-07-15 03:45,0.073,,
2018-07-15 03:45  to 2018-07-15 04:00,0.144,,
2018-07-15 04:00  to 2018-07-15 04:15,0.046,,
2018-07-15 04:15  to 2018-07-15 04:30,0.027,,
2018-07-15 04:30  to 2018-07-15 04:45,0.052,,
2018-07-15 04:45  to 2018-07-15 05:00,0.035,,
2018-07-15 05:00  to 2018-07-15 05:15,0.025,,
2018-07-15 05:15  to 2018-07-15 05:30,0.041,,
2018-07-15 05:30  to 2018-07-15 05:45,0.051,,
2018-07-15 05:45  to 2018-07-15 06:00,0.024,,
2018-07-15 06:00  to 2018-07-15 06:15,0.029,,
2018-07-15 06:15  to 2018-07-15 06:30,0.034,,
2018-07-15 06:30  to 2018-07-15 06:45,0.102,,
2018-07-15 06:45  to 2018-07-15 07:00,0.001,,
2018-07-15 07:00  to 2018-07-15 07:15,0.016,,
2018-07-15 07:15  to 2018-07-15 07:30,0.001,,
2018-07-15 07:30  to 2018-07-15 07:45,0.000,,
2018-07-15 07:45  to 2018-07-15 08:00,0.000,,
2018-07-15 08:00  to 2018-07-15 08:15,0.000,,
2018-07-15 08:15  to 2018-07-15 08:30,0.000,,
2018-07-15 08:30  to 2018-07-15 08:45,0.000,,
2018-07-15 08:45  to 2018-07-15 09:00,0.000,,
2018-07-15 09:00  to 2018-07-15 09:15,0.000,,
2018-07-15 09:15  to 2018-07-15 09:30,0.001,,
2018-07-15 09:30  to 2018-07-15 09:45,0.000,,
2018-07-15 09:45  to 2018-07-15 10:00,0.000,,
2018-07-15 10:00  to 2018-07-15 10:15,0.000,,
2018-07-15 10:15  to 2018-07-15 10:30,0.036,,
2018-07-15 10:30  to 2018-07-15 10:45,0.000,,
2018-07-15 10:45  to 2018-07-15 11:00,0.000,,
2018-07-15 11:00  to 2018-07-15 11:15,0.000,,
2018-07-15 11:15  to 2018-07-15 11:30,0.000,,
2018-07-15 11:30  to 2018-07-15 11:45,0.000,,
2018-07-15 11:45  to 2018-07-15 12:00,0.000,,
2018-07-15 12:00  to 2018-07-15 12:15,0.000,,
2018-07-15 12:15  to 2018-07-15 12:30,0.000,,
2018-07-15 12:30  to 2018-07-15 12:45,0.000,,
2018-07-15 12:45  to 2018-07-15 13:00,0.000,,
2018-07-15 13:00  to 2018-07-15 13:15,0.000,,
2018-07-15 13:15  to 2018-07-15 13:30,0.000,,
2018-07-15 13:30  to 2018-07-15 13:45,0.005,,
2018-07-15 13:45  to 2018-07-15 14:00,0.001,,
2018-07-15 14:00  to 2018-07-15 14:15,0.000,,
2018-07-15 14:15  to 2018-07-15 14:30,0.000,,
2018-07-15 14:30  to 2018-07-15 14:45,0.000,,
2018-07-15 14:45  to 2018-07-15 15:00,0.000,,
2018-07-15 15:00  to 2018-07-15 15:15,0.000,,
2018-07-15 15:15  to 2018-07-15 15:30,0.006,,
2018-07-15 15:30  to 2018-07-15 15:45,0.000,,
2018-07-15 15:45  to 2018-07-15 16:00,0.000,,
2018-07-15 16:00  to 2018-07-15 16:15,0.003,,
2018-07-15 16:15  to 2018-07-15 16:30,0.000,,
2018-07-15 16:30  to 2018-07-15 16:45,0.000,,
2018-07-15 16:45  to 2018-07-15 17:00,0.000,,
2018-07-15 17:00  to 2018-07-15 17:15,0.096,,
2018-07-15 17:15  to 2018-07-15 17:30,0.000,,
2018-07-15 17:30  to 2018-07-15 17:45,0.006,,
2018-07-15 17:45  to 2018-07-15 18:00,0.009,,
2018-07-15 18:00  to 2018-07-15 18:15,0.003,,
2018-07-15 18:15  to 2018-07-15 18:30,0.019,,
2018-07-15 18:30  to 2018-07-15 18:45,0.036,,
2018-07-15 18:45  to 2018-07-15 19:00,0.012,,
2018-07-15 19:00  to 2018-07-15 19:15,0.020,,
2018-07-15 19:15  to 2018-07-15 19:30,0.050,,
2018-07-15 19:30  to 2018-07-15 19:45,0.028,,
2018-07-15 19:45  to 2018-07-15 20:00,0.042,,
2018-07-15 20:00  to 2018-07-15 20:15,0.074,,
2018-07-15 20:15  to 2018-07-15 20:30,0.059,,
2018-07-15 20:30  to 2018-07-15 20:45,0.109,,
2018-07-15 20:45  to 2018-07-15 21:00,0.114,,
2018-07-15 21:00  to 2018-07-15 21:15,0.066,,
2018-07-15 21:15  to 2018-07-15 21:30,0.046,,
2018-07-15 21:30  to 2018-07-15 21:45,0.055,,
2018-07-15 21:45  to 2018-07-15 22:00,0.069,,
2018-07-15 22:00  to 2018-07-15 22:15,0.026,,
2018-07-15 22:15  to 2018-07-15 22:30,0.026,,
2018-07-15 22:30  to 2018-07-15 22:45,0.053,,
2018-07-15 22:45  to 2018-07-15 23:00,0.034,,
2018-07-15 23:00  to 2018-07-15 23:15,0.026,,
2018-07-15 23:15  to 2018-07-15 23:30,0.045,,
2018-07-15 23:30  to 2018-07-15 23:45,0.043,,
2018-07-15 23:45  to 2018-07-16 00:00,0.025,,

========================================
Interval Blockdata for period starting:, 2018-07-16 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWH),,

   -->
   
   2018-07-16 00:00  to 2018-07-16 00:15,0.037,,
2018-07-16 00:15  to 2018-07-16 00:30,0.174,,
2018-07-16 00:30  to 2018-07-16 00:45,0.042,,
2018-07-16 00:45  to 2018-07-16 01:00,0.050,,
2018-07-16 01:00  to 2018-07-16 01:15,0.077,,
2018-07-16 01:15  to 2018-07-16 01:30,0.055,,
2018-07-16 01:30  to 2018-07-16 01:45,0.047,,
2018-07-16 01:45  to 2018-07-16 02:00,0.068,,
2018-07-16 02:00  to 2018-07-16 02:15,0.063,,
2018-07-16 02:15  to 2018-07-16 02:30,0.047,,
2018-07-16 02:30  to 2018-07-16 02:45,0.054,,
2018-07-16 02:45  to 2018-07-16 03:00,0.053,,
2018-07-16 03:00  to 2018-07-16 03:15,0.026,,
2018-07-16 03:15  to 2018-07-16 03:30,0.026,,
2018-07-16 03:30  to 2018-07-16 03:45,0.085,,
2018-07-16 03:45  to 2018-07-16 04:00,0.123,,
2018-07-16 04:00  to 2018-07-16 04:15,0.046,,
2018-07-16 04:15  to 2018-07-16 04:30,0.095,,
2018-07-16 04:30  to 2018-07-16 04:45,0.106,,
2018-07-16 04:45  to 2018-07-16 05:00,0.026,,
2018-07-16 05:00  to 2018-07-16 05:15,0.028,,
2018-07-16 05:15  to 2018-07-16 05:30,0.056,,
2018-07-16 05:30  to 2018-07-16 05:45,0.039,,
2018-07-16 05:45  to 2018-07-16 06:00,0.021,,
2018-07-16 06:00  to 2018-07-16 06:15,0.041,,
2018-07-16 06:15  to 2018-07-16 06:30,0.019,,
2018-07-16 06:30  to 2018-07-16 06:45,0.004,,
2018-07-16 06:45  to 2018-07-16 07:00,0.008,,
2018-07-16 07:00  to 2018-07-16 07:15,0.005,,
2018-07-16 07:15  to 2018-07-16 07:30,0.000,,
2018-07-16 07:30  to 2018-07-16 07:45,0.000,,
2018-07-16 07:45  to 2018-07-16 08:00,0.000,,
2018-07-16 08:00  to 2018-07-16 08:15,0.038,,
2018-07-16 08:15  to 2018-07-16 08:30,0.016,,
2018-07-16 08:30  to 2018-07-16 08:45,0.000,,
2018-07-16 08:45  to 2018-07-16 09:00,0.000,,
2018-07-16 09:00  to 2018-07-16 09:15,0.000,,
2018-07-16 09:15  to 2018-07-16 09:30,0.000,,
2018-07-16 09:30  to 2018-07-16 09:45,0.000,,
2018-07-16 09:45  to 2018-07-16 10:00,0.000,,
2018-07-16 10:00  to 2018-07-16 10:15,0.000,,
2018-07-16 10:15  to 2018-07-16 10:30,0.000,,
2018-07-16 10:30  to 2018-07-16 10:45,0.000,,
2018-07-16 10:45  to 2018-07-16 11:00,0.000,,
2018-07-16 11:00  to 2018-07-16 11:15,0.000,,
2018-07-16 11:15  to 2018-07-16 11:30,0.000,,
2018-07-16 11:30  to 2018-07-16 11:45,0.000,,
2018-07-16 11:45  to 2018-07-16 12:00,0.000,,
2018-07-16 12:00  to 2018-07-16 12:15,0.000,,
2018-07-16 12:15  to 2018-07-16 12:30,0.000,,
2018-07-16 12:30  to 2018-07-16 12:45,0.000,,
2018-07-16 12:45  to 2018-07-16 13:00,0.000,,
2018-07-16 13:00  to 2018-07-16 13:15,0.000,,
2018-07-16 13:15  to 2018-07-16 13:30,0.000,,
2018-07-16 13:30  to 2018-07-16 13:45,0.000,,
2018-07-16 13:45  to 2018-07-16 14:00,0.000,,
2018-07-16 14:00  to 2018-07-16 14:15,0.000,,
2018-07-16 14:15  to 2018-07-16 14:30,0.000,,
2018-07-16 14:30  to 2018-07-16 14:45,0.000,,
2018-07-16 14:45  to 2018-07-16 15:00,0.000,,
2018-07-16 15:00  to 2018-07-16 15:15,0.000,,
2018-07-16 15:15  to 2018-07-16 15:30,0.000,,
2018-07-16 15:30  to 2018-07-16 15:45,0.000,,
2018-07-16 15:45  to 2018-07-16 16:00,0.000,,
2018-07-16 16:00  to 2018-07-16 16:15,0.000,,
2018-07-16 16:15  to 2018-07-16 16:30,0.000,,
2018-07-16 16:30  to 2018-07-16 16:45,0.000,,
2018-07-16 16:45  to 2018-07-16 17:00,0.001,,
2018-07-16 17:00  to 2018-07-16 17:15,0.000,,
2018-07-16 17:15  to 2018-07-16 17:30,0.000,,
2018-07-16 17:30  to 2018-07-16 17:45,0.000,,
2018-07-16 17:45  to 2018-07-16 18:00,0.031,,
2018-07-16 18:00  to 2018-07-16 18:15,0.017,,
2018-07-16 18:15  to 2018-07-16 18:30,0.010,,
2018-07-16 18:30  to 2018-07-16 18:45,0.130,,
2018-07-16 18:45  to 2018-07-16 19:00,0.063,,
2018-07-16 19:00  to 2018-07-16 19:15,0.016,,
2018-07-16 19:15  to 2018-07-16 19:30,0.036,,
2018-07-16 19:30  to 2018-07-16 19:45,0.043,,
2018-07-16 19:45  to 2018-07-16 20:00,0.050,,
2018-07-16 20:00  to 2018-07-16 20:15,0.057,,
2018-07-16 20:15  to 2018-07-16 20:30,0.076,,
2018-07-16 20:30  to 2018-07-16 20:45,0.047,,
2018-07-16 20:45  to 2018-07-16 21:00,0.048,,
2018-07-16 21:00  to 2018-07-16 21:15,0.074,,
2018-07-16 21:15  to 2018-07-16 21:30,0.055,,
2018-07-16 21:30  to 2018-07-16 21:45,0.047,,
2018-07-16 21:45  to 2018-07-16 22:00,0.052,,
2018-07-16 22:00  to 2018-07-16 22:15,0.048,,
2018-07-16 22:15  to 2018-07-16 22:30,0.151,,
2018-07-16 22:30  to 2018-07-16 22:45,0.039,,
2018-07-16 22:45  to 2018-07-16 23:00,0.050,,
2018-07-16 23:00  to 2018-07-16 23:15,0.025,,
2018-07-16 23:15  to 2018-07-16 23:30,0.030,,
2018-07-16 23:30  to 2018-07-16 23:45,0.054,,
2018-07-16 23:45  to 2018-07-17 00:00,0.030,,

========================================
Interval Blockdata for period starting:, 2018-07-17 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWH),,

   -->
   
   2018-07-17 00:00  to 2018-07-17 00:15,0.026,,
2018-07-17 00:15  to 2018-07-17 00:30,0.052,,
2018-07-17 00:30  to 2018-07-17 00:45,0.063,,
2018-07-17 00:45  to 2018-07-17 01:00,0.048,,
2018-07-17 01:00  to 2018-07-17 01:15,0.064,,
2018-07-17 01:15  to 2018-07-17 01:30,0.068,,
2018-07-17 01:30  to 2018-07-17 01:45,0.047,,
2018-07-17 01:45  to 2018-07-17 02:00,0.127,,
2018-07-17 02:00  to 2018-07-17 02:15,0.129,,
2018-07-17 02:15  to 2018-07-17 02:30,0.050,,
2018-07-17 02:30  to 2018-07-17 02:45,0.033,,
2018-07-17 02:45  to 2018-07-17 03:00,0.049,,
2018-07-17 03:00  to 2018-07-17 03:15,0.039,,
2018-07-17 03:15  to 2018-07-17 03:30,0.025,,
2018-07-17 03:30  to 2018-07-17 03:45,0.067,,
2018-07-17 03:45  to 2018-07-17 04:00,0.140,,
2018-07-17 04:00  to 2018-07-17 04:15,0.039,,
2018-07-17 04:15  to 2018-07-17 04:30,0.026,,
2018-07-17 04:30  to 2018-07-17 04:45,0.053,,
2018-07-17 04:45  to 2018-07-17 05:00,0.035,,
2018-07-17 05:00  to 2018-07-17 05:15,0.024,,
2018-07-17 05:15  to 2018-07-17 05:30,0.056,,
2018-07-17 05:30  to 2018-07-17 05:45,0.074,,
2018-07-17 05:45  to 2018-07-17 06:00,0.119,,
2018-07-17 06:00  to 2018-07-17 06:15,0.026,,
2018-07-17 06:15  to 2018-07-17 06:30,0.024,,
2018-07-17 06:30  to 2018-07-17 06:45,0.002,,
2018-07-17 06:45  to 2018-07-17 07:00,0.000,,
2018-07-17 07:00  to 2018-07-17 07:15,0.001,,
2018-07-17 07:15  to 2018-07-17 07:30,0.000,,
2018-07-17 07:30  to 2018-07-17 07:45,0.000,,
2018-07-17 07:45  to 2018-07-17 08:00,0.000,,
2018-07-17 08:00  to 2018-07-17 08:15,0.000,,
2018-07-17 08:15  to 2018-07-17 08:30,0.000,,
2018-07-17 08:30  to 2018-07-17 08:45,0.000,,
2018-07-17 08:45  to 2018-07-17 09:00,0.000,,
2018-07-17 09:00  to 2018-07-17 09:15,0.000,,
2018-07-17 09:15  to 2018-07-17 09:30,0.000,,
2018-07-17 09:30  to 2018-07-17 09:45,0.000,,
2018-07-17 09:45  to 2018-07-17 10:00,0.000,,
2018-07-17 10:00  to 2018-07-17 10:15,0.000,,
2018-07-17 10:15  to 2018-07-17 10:30,0.000,,
2018-07-17 10:30  to 2018-07-17 10:45,0.000,,
2018-07-17 10:45  to 2018-07-17 11:00,0.000,,
2018-07-17 11:00  to 2018-07-17 11:15,0.000,,
2018-07-17 11:15  to 2018-07-17 11:30,0.000,,
2018-07-17 11:30  to 2018-07-17 11:45,0.000,,
2018-07-17 11:45  to 2018-07-17 12:00,0.000,,
2018-07-17 12:00  to 2018-07-17 12:15,0.000,,
2018-07-17 12:15  to 2018-07-17 12:30,0.000,,
2018-07-17 12:30  to 2018-07-17 12:45,0.000,,
2018-07-17 12:45  to 2018-07-17 13:00,0.000,,
2018-07-17 13:00  to 2018-07-17 13:15,0.000,,
2018-07-17 13:15  to 2018-07-17 13:30,0.000,,
2018-07-17 13:30  to 2018-07-17 13:45,0.000,,
2018-07-17 13:45  to 2018-07-17 14:00,0.000,,
2018-07-17 14:00  to 2018-07-17 14:15,0.000,,
2018-07-17 14:15  to 2018-07-17 14:30,0.000,,
2018-07-17 14:30  to 2018-07-17 14:45,0.000,,
2018-07-17 14:45  to 2018-07-17 15:00,0.000,,
2018-07-17 15:00  to 2018-07-17 15:15,0.000,,
2018-07-17 15:15  to 2018-07-17 15:30,0.008,,
2018-07-17 15:30  to 2018-07-17 15:45,0.002,,
2018-07-17 15:45  to 2018-07-17 16:00,0.000,,
2018-07-17 16:00  to 2018-07-17 16:15,0.000,,
2018-07-17 16:15  to 2018-07-17 16:30,0.000,,
2018-07-17 16:30  to 2018-07-17 16:45,0.000,,
2018-07-17 16:45  to 2018-07-17 17:00,0.000,,
2018-07-17 17:00  to 2018-07-17 17:15,0.107,,
2018-07-17 17:15  to 2018-07-17 17:30,0.007,,
2018-07-17 17:30  to 2018-07-17 17:45,0.001,,
2018-07-17 17:45  to 2018-07-17 18:00,0.017,,
2018-07-17 18:00  to 2018-07-17 18:15,0.033,,
2018-07-17 18:15  to 2018-07-17 18:30,0.010,,
2018-07-17 18:30  to 2018-07-17 18:45,0.017,,
2018-07-17 18:45  to 2018-07-17 19:00,0.043,,
2018-07-17 19:00  to 2018-07-17 19:15,0.060,,
2018-07-17 19:15  to 2018-07-17 19:30,0.090,,
2018-07-17 19:30  to 2018-07-17 19:45,0.079,,
2018-07-17 19:45  to 2018-07-17 20:00,0.076,,
2018-07-17 20:00  to 2018-07-17 20:15,0.050,,
2018-07-17 20:15  to 2018-07-17 20:30,0.056,,
2018-07-17 20:30  to 2018-07-17 20:45,0.075,,
2018-07-17 20:45  to 2018-07-17 21:00,0.154,,
2018-07-17 21:00  to 2018-07-17 21:15,0.060,,
2018-07-17 21:15  to 2018-07-17 21:30,0.076,,
2018-07-17 21:30  to 2018-07-17 21:45,0.033,,
2018-07-17 21:45  to 2018-07-17 22:00,0.026,,
2018-07-17 22:00  to 2018-07-17 22:15,0.053,,
2018-07-17 22:15  to 2018-07-17 22:30,0.035,,
2018-07-17 22:30  to 2018-07-17 22:45,0.026,,
2018-07-17 22:45  to 2018-07-17 23:00,0.046,,
2018-07-17 23:00  to 2018-07-17 23:15,0.040,,
2018-07-17 23:15  to 2018-07-17 23:30,0.026,,
2018-07-17 23:30  to 2018-07-17 23:45,0.042,,
2018-07-17 23:45  to 2018-07-18 00:00,0.045,,

========================================
Interval Blockdata for period starting:, 2018-07-18 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWH),,

   -->
   
   2018-07-18 00:00  to 2018-07-18 00:15,0.028,,
2018-07-18 00:15  to 2018-07-18 00:30,0.058,,
2018-07-18 00:30  to 2018-07-18 00:45,0.164,,
2018-07-18 00:45  to 2018-07-18 01:00,0.069,,
2018-07-18 01:00  to 2018-07-18 01:15,0.048,,
2018-07-18 01:15  to 2018-07-18 01:30,0.075,,
2018-07-18 01:30  to 2018-07-18 01:45,0.055,,
2018-07-18 01:45  to 2018-07-18 02:00,0.046,,
2018-07-18 02:00  to 2018-07-18 02:15,0.064,,
2018-07-18 02:15  to 2018-07-18 02:30,0.049,,
2018-07-18 02:30  to 2018-07-18 02:45,0.025,,
2018-07-18 02:45  to 2018-07-18 03:00,0.033,,
2018-07-18 03:00  to 2018-07-18 03:15,0.054,,
2018-07-18 03:15  to 2018-07-18 03:30,0.026,,
2018-07-18 03:30  to 2018-07-18 03:45,0.053,,
2018-07-18 03:45  to 2018-07-18 04:00,0.137,,
2018-07-18 04:00  to 2018-07-18 04:15,0.049,,
2018-07-18 04:15  to 2018-07-18 04:30,0.025,,
2018-07-18 04:30  to 2018-07-18 04:45,0.040,,
2018-07-18 04:45  to 2018-07-18 05:00,0.147,,
2018-07-18 05:00  to 2018-07-18 05:15,0.049,,
2018-07-18 05:15  to 2018-07-18 05:30,0.047,,
2018-07-18 05:30  to 2018-07-18 05:45,0.066,,
2018-07-18 05:45  to 2018-07-18 06:00,0.036,,
2018-07-18 06:00  to 2018-07-18 06:15,0.028,,
2018-07-18 06:15  to 2018-07-18 06:30,0.019,,
2018-07-18 06:30  to 2018-07-18 06:45,0.003,,
2018-07-18 06:45  to 2018-07-18 07:00,0.000,,
2018-07-18 07:00  to 2018-07-18 07:15,0.000,,
2018-07-18 07:15  to 2018-07-18 07:30,0.000,,
2018-07-18 07:30  to 2018-07-18 07:45,0.000,,
2018-07-18 07:45  to 2018-07-18 08:00,0.000,,
2018-07-18 08:00  to 2018-07-18 08:15,0.000,,
2018-07-18 08:15  to 2018-07-18 08:30,0.000,,
2018-07-18 08:30  to 2018-07-18 08:45,0.000,,
2018-07-18 08:45  to 2018-07-18 09:00,0.000,,
2018-07-18 09:00  to 2018-07-18 09:15,0.000,,
2018-07-18 09:15  to 2018-07-18 09:30,0.000,,
2018-07-18 09:30  to 2018-07-18 09:45,0.000,,
2018-07-18 09:45  to 2018-07-18 10:00,0.000,,
2018-07-18 10:00  to 2018-07-18 10:15,0.000,,
2018-07-18 10:15  to 2018-07-18 10:30,0.000,,
2018-07-18 10:30  to 2018-07-18 10:45,0.000,,
2018-07-18 10:45  to 2018-07-18 11:00,0.000,,
2018-07-18 11:00  to 2018-07-18 11:15,0.000,,
2018-07-18 11:15  to 2018-07-18 11:30,0.000,,
2018-07-18 11:30  to 2018-07-18 11:45,0.000,,
2018-07-18 11:45  to 2018-07-18 12:00,0.000,,
2018-07-18 12:00  to 2018-07-18 12:15,0.000,,
2018-07-18 12:15  to 2018-07-18 12:30,0.000,,
2018-07-18 12:30  to 2018-07-18 12:45,0.010,,
2018-07-18 12:45  to 2018-07-18 13:00,0.000,,
2018-07-18 13:00  to 2018-07-18 13:15,0.000,,
2018-07-18 13:15  to 2018-07-18 13:30,0.019,,
2018-07-18 13:30  to 2018-07-18 13:45,0.005,,
2018-07-18 13:45  to 2018-07-18 14:00,0.000,,
2018-07-18 14:00  to 2018-07-18 14:15,0.000,,
2018-07-18 14:15  to 2018-07-18 14:30,0.014,,
2018-07-18 14:30  to 2018-07-18 14:45,0.000,,
2018-07-18 14:45  to 2018-07-18 15:00,0.000,,
2018-07-18 15:00  to 2018-07-18 15:15,0.000,,
2018-07-18 15:15  to 2018-07-18 15:30,0.031,,
2018-07-18 15:30  to 2018-07-18 15:45,0.064,,
2018-07-18 15:45  to 2018-07-18 16:00,0.000,,
2018-07-18 16:00  to 2018-07-18 16:15,0.046,,
2018-07-18 16:15  to 2018-07-18 16:30,0.000,,
2018-07-18 16:30  to 2018-07-18 16:45,0.000,,
