2019-01-26 05:15  to 2019-01-26 05:30,0.128,,
2019-01-26 05:30  to 2019-01-26 05:45,0.171,,
2019-01-26 05:45  to 2019-01-26 06:00,0.181,,
2019-01-26 06:00  to 2019-01-26 06:15,0.300,,
2019-01-26 06:15  to 2019-01-26 06:30,0.299,,
2019-01-26 06:30  to 2019-01-26 06:45,0.302,,
2019-01-26 06:45  to 2019-01-26 07:00,0.332,,
2019-01-26 07:00  to 2019-01-26 07:15,0.348,,
2019-01-26 07:15  to 2019-01-26 07:30,0.448,,
2019-01-26 07:30  to 2019-01-26 07:45,0.568,,
2019-01-26 07:45  to 2019-01-26 08:00,0.380,,
2019-01-26 08:00  to 2019-01-26 08:15,0.476,,
2019-01-26 08:15  to 2019-01-26 08:30,0.354,,
2019-01-26 08:30  to 2019-01-26 08:45,0.236,,
2019-01-26 08:45  to 2019-01-26 09:00,0.103,,
2019-01-26 09:00  to 2019-01-26 09:15,0.258,,
2019-01-26 09:15  to 2019-01-26 09:30,0.243,,
2019-01-26 09:30  to 2019-01-26 09:45,0.207,,
2019-01-26 09:45  to 2019-01-26 10:00,0.175,,
2019-01-26 10:00  to 2019-01-26 10:15,0.124,,
2019-01-26 10:15  to 2019-01-26 10:30,0.186,,
2019-01-26 10:30  to 2019-01-26 10:45,0.348,,
2019-01-26 10:45  to 2019-01-26 11:00,0.365,,
2019-01-26 11:00  to 2019-01-26 11:15,0.197,,
2019-01-26 11:15  to 2019-01-26 11:30,0.367,,
2019-01-26 11:30  to 2019-01-26 11:45,0.354,,
2019-01-26 11:45  to 2019-01-26 12:00,0.379,,
2019-01-26 12:00  to 2019-01-26 12:15,0.343,,
2019-01-26 12:15  to 2019-01-26 12:30,0.211,,
2019-01-26 12:30  to 2019-01-26 12:45,0.159,,
2019-01-26 12:45  to 2019-01-26 13:00,0.303,,
2019-01-26 13:00  to 2019-01-26 13:15,0.191,,
2019-01-26 13:15  to 2019-01-26 13:30,0.335,,
2019-01-26 13:30  to 2019-01-26 13:45,0.237,,
2019-01-26 13:45  to 2019-01-26 14:00,0.269,,
2019-01-26 14:00  to 2019-01-26 14:15,0.222,,
2019-01-26 14:15  to 2019-01-26 14:30,0.250,,
2019-01-26 14:30  to 2019-01-26 14:45,0.137,,
2019-01-26 14:45  to 2019-01-26 15:00,0.228,,
2019-01-26 15:00  to 2019-01-26 15:15,0.151,,
2019-01-26 15:15  to 2019-01-26 15:30,0.199,,
2019-01-26 15:30  to 2019-01-26 15:45,0.109,,
2019-01-26 15:45  to 2019-01-26 16:00,0.257,,
2019-01-26 16:00  to 2019-01-26 16:15,0.079,,
2019-01-26 16:15  to 2019-01-26 16:30,0.187,,
2019-01-26 16:30  to 2019-01-26 16:45,0.084,,
2019-01-26 16:45  to 2019-01-26 17:00,0.208,,
2019-01-26 17:00  to 2019-01-26 17:15,0.075,,
2019-01-26 17:15  to 2019-01-26 17:30,0.201,,
2019-01-26 17:30  to 2019-01-26 17:45,0.064,,
2019-01-26 17:45  to 2019-01-26 18:00,0.226,,
2019-01-26 18:00  to 2019-01-26 18:15,0.080,,
2019-01-26 18:15  to 2019-01-26 18:30,0.146,,
2019-01-26 18:30  to 2019-01-26 18:45,0.194,,
2019-01-26 18:45  to 2019-01-26 19:00,0.224,,
2019-01-26 19:00  to 2019-01-26 19:15,0.283,,
2019-01-26 19:15  to 2019-01-26 19:30,0.256,,
2019-01-26 19:30  to 2019-01-26 19:45,0.215,,
2019-01-26 19:45  to 2019-01-26 20:00,0.222,,
2019-01-26 20:00  to 2019-01-26 20:15,0.192,,
2019-01-26 20:15  to 2019-01-26 20:30,0.167,,
2019-01-26 20:30  to 2019-01-26 20:45,0.171,,
2019-01-26 20:45  to 2019-01-26 21:00,0.259,,
2019-01-26 21:00  to 2019-01-26 21:15,0.133,,
2019-01-26 21:15  to 2019-01-26 21:30,0.220,,
2019-01-26 21:30  to 2019-01-26 21:45,0.120,,
2019-01-26 21:45  to 2019-01-26 22:00,0.253,,
2019-01-26 22:00  to 2019-01-26 22:15,0.127,,
2019-01-26 22:15  to 2019-01-26 22:30,0.127,,
2019-01-26 22:30  to 2019-01-26 22:45,0.127,,
2019-01-26 22:45  to 2019-01-26 23:00,0.133,,
2019-01-26 23:00  to 2019-01-26 23:15,0.143,,
2019-01-26 23:15  to 2019-01-26 23:30,0.235,,
2019-01-26 23:30  to 2019-01-26 23:45,0.130,,
2019-01-26 23:45  to 2019-01-27 00:00,0.129,,

========================================
Interval Blockdata for period starting:, 2019-01-27 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWH),,

   -->
   
   2019-01-27 00:00  to 2019-01-27 00:15,0.260,,
2019-01-27 00:15  to 2019-01-27 00:30,0.126,,
2019-01-27 00:30  to 2019-01-27 00:45,0.217,,
2019-01-27 00:45  to 2019-01-27 01:00,0.142,,
2019-01-27 01:00  to 2019-01-27 01:15,0.260,,
2019-01-27 01:15  to 2019-01-27 01:30,0.286,,
2019-01-27 01:30  to 2019-01-27 01:45,0.241,,
2019-01-27 01:45  to 2019-01-27 02:00,0.281,,
2019-01-27 02:00  to 2019-01-27 02:15,0.153,,
2019-01-27 02:15  to 2019-01-27 02:30,0.214,,
2019-01-27 02:30  to 2019-01-27 02:45,0.122,,
2019-01-27 02:45  to 2019-01-27 03:00,0.174,,
2019-01-27 03:00  to 2019-01-27 03:15,0.152,,
2019-01-27 03:15  to 2019-01-27 03:30,0.119,,
2019-01-27 03:30  to 2019-01-27 03:45,0.198,,
2019-01-27 03:45  to 2019-01-27 04:00,0.132,,
2019-01-27 04:00  to 2019-01-27 04:15,0.176,,
2019-01-27 04:15  to 2019-01-27 04:30,0.140,,
2019-01-27 04:30  to 2019-01-27 04:45,0.150,,
2019-01-27 04:45  to 2019-01-27 05:00,0.137,,
2019-01-27 05:00  to 2019-01-27 05:15,0.225,,
2019-01-27 05:15  to 2019-01-27 05:30,0.247,,
2019-01-27 05:30  to 2019-01-27 05:45,0.132,,
2019-01-27 05:45  to 2019-01-27 06:00,0.213,,
2019-01-27 06:00  to 2019-01-27 06:15,0.115,,
2019-01-27 06:15  to 2019-01-27 06:30,0.236,,
2019-01-27 06:30  to 2019-01-27 06:45,0.182,,
2019-01-27 06:45  to 2019-01-27 07:00,0.245,,
2019-01-27 07:00  to 2019-01-27 07:15,0.174,,
2019-01-27 07:15  to 2019-01-27 07:30,0.295,,
2019-01-27 07:30  to 2019-01-27 07:45,0.114,,
2019-01-27 07:45  to 2019-01-27 08:00,0.212,,
2019-01-27 08:00  to 2019-01-27 08:15,0.076,,
2019-01-27 08:15  to 2019-01-27 08:30,0.160,,
2019-01-27 08:30  to 2019-01-27 08:45,0.071,,
2019-01-27 08:45  to 2019-01-27 09:00,0.118,,
2019-01-27 09:00  to 2019-01-27 09:15,0.029,,
2019-01-27 09:15  to 2019-01-27 09:30,0.043,,
2019-01-27 09:30  to 2019-01-27 09:45,0.034,,
2019-01-27 09:45  to 2019-01-27 10:00,0.037,,
2019-01-27 10:00  to 2019-01-27 10:15,0.040,,
2019-01-27 10:15  to 2019-01-27 10:30,0.029,,
2019-01-27 10:30  to 2019-01-27 10:45,0.027,,
2019-01-27 10:45  to 2019-01-27 11:00,0.234,,
2019-01-27 11:00  to 2019-01-27 11:15,0.309,,
2019-01-27 11:15  to 2019-01-27 11:30,0.100,,
2019-01-27 11:30  to 2019-01-27 11:45,0.087,,
2019-01-27 11:45  to 2019-01-27 12:00,0.091,,
2019-01-27 12:00  to 2019-01-27 12:15,0.034,,
2019-01-27 12:15  to 2019-01-27 12:30,0.084,,
2019-01-27 12:30  to 2019-01-27 12:45,0.201,,
2019-01-27 12:45  to 2019-01-27 13:00,0.366,,
2019-01-27 13:00  to 2019-01-27 13:15,0.334,,
2019-01-27 13:15  to 2019-01-27 13:30,0.261,,
2019-01-27 13:30  to 2019-01-27 13:45,0.125,,
2019-01-27 13:45  to 2019-01-27 14:00,0.174,,
2019-01-27 14:00  to 2019-01-27 14:15,0.260,,
2019-01-27 14:15  to 2019-01-27 14:30,0.417,,
2019-01-27 14:30  to 2019-01-27 14:45,0.594,,
2019-01-27 14:45  to 2019-01-27 15:00,0.353,,
2019-01-27 15:00  to 2019-01-27 15:15,0.595,,
2019-01-27 15:15  to 2019-01-27 15:30,0.270,,
2019-01-27 15:30  to 2019-01-27 15:45,0.279,,
2019-01-27 15:45  to 2019-01-27 16:00,0.227,,
2019-01-27 16:00  to 2019-01-27 16:15,0.290,,
2019-01-27 16:15  to 2019-01-27 16:30,0.328,,
2019-01-27 16:30  to 2019-01-27 16:45,0.732,,
2019-01-27 16:45  to 2019-01-27 17:00,0.728,,
2019-01-27 17:00  to 2019-01-27 17:15,0.554,,
2019-01-27 17:15  to 2019-01-27 17:30,0.335,,
2019-01-27 17:30  to 2019-01-27 17:45,0.116,,
2019-01-27 17:45  to 2019-01-27 18:00,0.158,,
2019-01-27 18:00  to 2019-01-27 18:15,0.263,,
2019-01-27 18:15  to 2019-01-27 18:30,0.120,,
2019-01-27 18:30  to 2019-01-27 18:45,0.176,,
2019-01-27 18:45  to 2019-01-27 19:00,0.225,,
2019-01-27 19:00  to 2019-01-27 19:15,0.217,,
2019-01-27 19:15  to 2019-01-27 19:30,0.238,,
2019-01-27 19:30  to 2019-01-27 19:45,0.265,,
2019-01-27 19:45  to 2019-01-27 20:00,0.248,,
2019-01-27 20:00  to 2019-01-27 20:15,0.203,,
2019-01-27 20:15  to 2019-01-27 20:30,0.203,,
2019-01-27 20:30  to 2019-01-27 20:45,0.294,,
2019-01-27 20:45  to 2019-01-27 21:00,0.215,,
2019-01-27 21:00  to 2019-01-27 21:15,0.289,,
2019-01-27 21:15  to 2019-01-27 21:30,0.294,,
2019-01-27 21:30  to 2019-01-27 21:45,0.206,,
2019-01-27 21:45  to 2019-01-27 22:00,0.298,,
2019-01-27 22:00  to 2019-01-27 22:15,0.223,,
2019-01-27 22:15  to 2019-01-27 22:30,0.190,,
2019-01-27 22:30  to 2019-01-27 22:45,0.182,,
2019-01-27 22:45  to 2019-01-27 23:00,0.219,,
2019-01-27 23:00  to 2019-01-27 23:15,0.219,,
2019-01-27 23:15  to 2019-01-27 23:30,0.246,,
2019-01-27 23:30  to 2019-01-27 23:45,0.317,,
2019-01-27 23:45  to 2019-01-28 00:00,0.317,,

========================================
Interval Blockdata for period starting:, 2019-01-28 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWH),,

   -->
   
   2019-01-28 00:00  to 2019-01-28 00:15,0.214,,
2019-01-28 00:15  to 2019-01-28 00:30,0.296,,
2019-01-28 00:30  to 2019-01-28 00:45,0.268,,
2019-01-28 00:45  to 2019-01-28 01:00,0.163,,
2019-01-28 01:00  to 2019-01-28 01:15,0.264,,
2019-01-28 01:15  to 2019-01-28 01:30,0.242,,
2019-01-28 01:30  to 2019-01-28 01:45,0.199,,
2019-01-28 01:45  to 2019-01-28 02:00,0.290,,
2019-01-28 02:00  to 2019-01-28 02:15,0.341,,
2019-01-28 02:15  to 2019-01-28 02:30,0.308,,
2019-01-28 02:30  to 2019-01-28 02:45,0.330,,
2019-01-28 02:45  to 2019-01-28 03:00,0.176,,
2019-01-28 03:00  to 2019-01-28 03:15,0.274,,
2019-01-28 03:15  to 2019-01-28 03:30,0.203,,
2019-01-28 03:30  to 2019-01-28 03:45,0.164,,
2019-01-28 03:45  to 2019-01-28 04:00,0.276,,
2019-01-28 04:00  to 2019-01-28 04:15,0.224,,
2019-01-28 04:15  to 2019-01-28 04:30,0.175,,
2019-01-28 04:30  to 2019-01-28 04:45,0.230,,
2019-01-28 04:45  to 2019-01-28 05:00,0.308,,
2019-01-28 05:00  to 2019-01-28 05:15,0.180,,
2019-01-28 05:15  to 2019-01-28 05:30,0.209,,
2019-01-28 05:30  to 2019-01-28 05:45,0.364,,
2019-01-28 05:45  to 2019-01-28 06:00,0.274,,
2019-01-28 06:00  to 2019-01-28 06:15,0.214,,
2019-01-28 06:15  to 2019-01-28 06:30,0.207,,
2019-01-28 06:30  to 2019-01-28 06:45,0.175,,
2019-01-28 06:45  to 2019-01-28 07:00,0.202,,
2019-01-28 07:00  to 2019-01-28 07:15,0.251,,
2019-01-28 07:15  to 2019-01-28 07:30,0.284,,
2019-01-28 07:30  to 2019-01-28 07:45,0.384,,
2019-01-28 07:45  to 2019-01-28 08:00,0.153,,
2019-01-28 08:00  to 2019-01-28 08:15,0.209,,
2019-01-28 08:15  to 2019-01-28 08:30,0.173,,
2019-01-28 08:30  to 2019-01-28 08:45,0.368,,
2019-01-28 08:45  to 2019-01-28 09:00,0.085,,
2019-01-28 09:00  to 2019-01-28 09:15,0.307,,
2019-01-28 09:15  to 2019-01-28 09:30,0.313,,
2019-01-28 09:30  to 2019-01-28 09:45,0.134,,
2019-01-28 09:45  to 2019-01-28 10:00,0.055,,
2019-01-28 10:00  to 2019-01-28 10:15,0.375,,
2019-01-28 10:15  to 2019-01-28 10:30,0.544,,
2019-01-28 10:30  to 2019-01-28 10:45,0.452,,
2019-01-28 10:45  to 2019-01-28 11:00,0.419,,
2019-01-28 11:00  to 2019-01-28 11:15,0.606,,
2019-01-28 11:15  to 2019-01-28 11:30,0.241,,
2019-01-28 11:30  to 2019-01-28 11:45,0.298,,
2019-01-28 11:45  to 2019-01-28 12:00,0.111,,
2019-01-28 12:00  to 2019-01-28 12:15,0.198,,
2019-01-28 12:15  to 2019-01-28 12:30,0.043,,
2019-01-28 12:30  to 2019-01-28 12:45,0.147,,
2019-01-28 12:45  to 2019-01-28 13:00,0.090,,
2019-01-28 13:00  to 2019-01-28 13:15,0.095,,
2019-01-28 13:15  to 2019-01-28 13:30,0.127,,
2019-01-28 13:30  to 2019-01-28 13:45,0.041,,
2019-01-28 13:45  to 2019-01-28 14:00,0.040,,
2019-01-28 14:00  to 2019-01-28 14:15,0.068,,
2019-01-28 14:15  to 2019-01-28 14:30,0.160,,
2019-01-28 14:30  to 2019-01-28 14:45,0.175,,
2019-01-28 14:45  to 2019-01-28 15:00,0.066,,
2019-01-28 15:00  to 2019-01-28 15:15,0.175,,
2019-01-28 15:15  to 2019-01-28 15:30,0.040,,
2019-01-28 15:30  to 2019-01-28 15:45,0.146,,
2019-01-28 15:45  to 2019-01-28 16:00,0.075,,
2019-01-28 16:00  to 2019-01-28 16:15,0.034,,
2019-01-28 16:15  to 2019-01-28 16:30,0.054,,
2019-01-28 16:30  to 2019-01-28 16:45,0.369,,
2019-01-28 16:45  to 2019-01-28 17:00,0.232,,
2019-01-28 17:00  to 2019-01-28 17:15,0.106,,
2019-01-28 17:15  to 2019-01-28 17:30,0.173,,
2019-01-28 17:30  to 2019-01-28 17:45,0.059,,
2019-01-28 17:45  to 2019-01-28 18:00,0.150,,
2019-01-28 18:00  to 2019-01-28 18:15,0.050,,
2019-01-28 18:15  to 2019-01-28 18:30,0.091,,
2019-01-28 18:30  to 2019-01-28 18:45,0.297,,
2019-01-28 18:45  to 2019-01-28 19:00,0.258,,
2019-01-28 19:00  to 2019-01-28 19:15,0.177,,
2019-01-28 19:15  to 2019-01-28 19:30,0.097,,
2019-01-28 19:30  to 2019-01-28 19:45,0.206,,
2019-01-28 19:45  to 2019-01-28 20:00,0.300,,
2019-01-28 20:00  to 2019-01-28 20:15,0.320,,
2019-01-28 20:15  to 2019-01-28 20:30,0.352,,
2019-01-28 20:30  to 2019-01-28 20:45,0.273,,
2019-01-28 20:45  to 2019-01-28 21:00,0.248,,
2019-01-28 21:00  to 2019-01-28 21:15,0.217,,
2019-01-28 21:15  to 2019-01-28 21:30,0.223,,
2019-01-28 21:30  to 2019-01-28 21:45,0.201,,
2019-01-28 21:45  to 2019-01-28 22:00,0.272,,
2019-01-28 22:00  to 2019-01-28 22:15,0.169,,
2019-01-28 22:15  to 2019-01-28 22:30,0.290,,
2019-01-28 22:30  to 2019-01-28 22:45,0.174,,
2019-01-28 22:45  to 2019-01-28 23:00,0.235,,
2019-01-28 23:00  to 2019-01-28 23:15,0.157,,
2019-01-28 23:15  to 2019-01-28 23:30,0.213,,
2019-01-28 23:30  to 2019-01-28 23:45,0.241,,
2019-01-28 23:45  to 2019-01-29 00:00,0.213,,

========================================
Interval Blockdata for period starting:, 2019-01-29 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWH),,

   -->
   
   2019-01-29 00:00  to 2019-01-29 00:15,0.154,,
2019-01-29 00:15  to 2019-01-29 00:30,0.177,,
2019-01-29 00:30  to 2019-01-29 00:45,0.224,,
2019-01-29 00:45  to 2019-01-29 01:00,0.184,,
2019-01-29 01:00  to 2019-01-29 01:15,0.210,,
2019-01-29 01:15  to 2019-01-29 01:30,0.210,,
2019-01-29 01:30  to 2019-01-29 01:45,0.166,,
2019-01-29 01:45  to 2019-01-29 02:00,0.186,,
2019-01-29 02:00  to 2019-01-29 02:15,0.190,,
2019-01-29 02:15  to 2019-01-29 02:30,0.219,,
2019-01-29 02:30  to 2019-01-29 02:45,0.179,,
2019-01-29 02:45  to 2019-01-29 03:00,0.152,,
2019-01-29 03:00  to 2019-01-29 03:15,0.237,,
2019-01-29 03:15  to 2019-01-29 03:30,0.172,,
2019-01-29 03:30  to 2019-01-29 03:45,0.141,,
2019-01-29 03:45  to 2019-01-29 04:00,0.288,,
2019-01-29 04:00  to 2019-01-29 04:15,0.220,,
2019-01-29 04:15  to 2019-01-29 04:30,0.151,,
2019-01-29 04:30  to 2019-01-29 04:45,0.249,,
2019-01-29 04:45  to 2019-01-29 05:00,0.233,,
2019-01-29 05:00  to 2019-01-29 05:15,0.259,,
2019-01-29 05:15  to 2019-01-29 05:30,0.302,,
2019-01-29 05:30  to 2019-01-29 05:45,0.299,,
2019-01-29 05:45  to 2019-01-29 06:00,0.219,,
2019-01-29 06:00  to 2019-01-29 06:15,0.121,,
2019-01-29 06:15  to 2019-01-29 06:30,0.204,,
2019-01-29 06:30  to 2019-01-29 06:45,0.182,,
2019-01-29 06:45  to 2019-01-29 07:00,0.302,,
2019-01-29 07:00  to 2019-01-29 07:15,0.283,,
2019-01-29 07:15  to 2019-01-29 07:30,0.187,,
2019-01-29 07:30  to 2019-01-29 07:45,0.233,,
2019-01-29 07:45  to 2019-01-29 08:00,0.298,,
2019-01-29 08:00  to 2019-01-29 08:15,0.147,,
2019-01-29 08:15  to 2019-01-29 08:30,0.088,,
2019-01-29 08:30  to 2019-01-29 08:45,0.107,,
2019-01-29 08:45  to 2019-01-29 09:00,0.083,,
2019-01-29 09:00  to 2019-01-29 09:15,0.040,,
2019-01-29 09:15  to 2019-01-29 09:30,0.153,,
2019-01-29 09:30  to 2019-01-29 09:45,0.074,,
2019-01-29 09:45  to 2019-01-29 10:00,0.089,,
2019-01-29 10:00  to 2019-01-29 10:15,0.252,,
2019-01-29 10:15  to 2019-01-29 10:30,0.145,,
2019-01-29 10:30  to 2019-01-29 10:45,0.136,,
2019-01-29 10:45  to 2019-01-29 11:00,0.215,,
2019-01-29 11:00  to 2019-01-29 11:15,0.235,,
2019-01-29 11:15  to 2019-01-29 11:30,0.170,,
2019-01-29 11:30  to 2019-01-29 11:45,0.140,,
2019-01-29 11:45  to 2019-01-29 12:00,0.192,,
2019-01-29 12:00  to 2019-01-29 12:15,0.209,,
2019-01-29 12:15  to 2019-01-29 12:30,0.096,,
2019-01-29 12:30  to 2019-01-29 12:45,0.106,,
2019-01-29 12:45  to 2019-01-29 13:00,0.198,,
2019-01-29 13:00  to 2019-01-29 13:15,0.090,,
2019-01-29 13:15  to 2019-01-29 13:30,0.089,,
2019-01-29 13:30  to 2019-01-29 13:45,0.357,,
2019-01-29 13:45  to 2019-01-29 14:00,0.237,,
2019-01-29 14:00  to 2019-01-29 14:15,0.237,,
2019-01-29 14:15  to 2019-01-29 14:30,0.100,,
2019-01-29 14:30  to 2019-01-29 14:45,0.149,,
2019-01-29 14:45  to 2019-01-29 15:00,0.163,,
2019-01-29 15:00  to 2019-01-29 15:15,0.162,,
2019-01-29 15:15  to 2019-01-29 15:30,0.289,,
2019-01-29 15:30  to 2019-01-29 15:45,0.154,,
2019-01-29 15:45  to 2019-01-29 16:00,0.186,,
2019-01-29 16:00  to 2019-01-29 16:15,0.205,,
2019-01-29 16:15  to 2019-01-29 16:30,0.195,,
2019-01-29 16:30  to 2019-01-29 16:45,0.159,,
