2018-08-14 08:00  to 2018-08-14 08:15,0.098,,
2018-08-14 08:15  to 2018-08-14 08:30,0.004,,
2018-08-14 08:30  to 2018-08-14 08:45,0.000,,
2018-08-14 08:45  to 2018-08-14 09:00,0.016,,
2018-08-14 09:00  to 2018-08-14 09:15,0.021,,
2018-08-14 09:15  to 2018-08-14 09:30,0.000,,
2018-08-14 09:30  to 2018-08-14 09:45,0.000,,
2018-08-14 09:45  to 2018-08-14 10:00,0.000,,
2018-08-14 10:00  to 2018-08-14 10:15,0.000,,
2018-08-14 10:15  to 2018-08-14 10:30,0.000,,
2018-08-14 10:30  to 2018-08-14 10:45,0.000,,
2018-08-14 10:45  to 2018-08-14 11:00,0.000,,
2018-08-14 11:00  to 2018-08-14 11:15,0.000,,
2018-08-14 11:15  to 2018-08-14 11:30,0.000,,
2018-08-14 11:30  to 2018-08-14 11:45,0.000,,
2018-08-14 11:45  to 2018-08-14 12:00,0.533,,
2018-08-14 12:00  to 2018-08-14 12:15,0.866,,
2018-08-14 12:15  to 2018-08-14 12:30,0.776,,
2018-08-14 12:30  to 2018-08-14 12:45,0.974,,
2018-08-14 12:45  to 2018-08-14 13:00,1.050,,
2018-08-14 13:00  to 2018-08-14 13:15,0.922,,
2018-08-14 13:15  to 2018-08-14 13:30,0.020,,
2018-08-14 13:30  to 2018-08-14 13:45,0.053,,
2018-08-14 13:45  to 2018-08-14 14:00,0.009,,
2018-08-14 14:00  to 2018-08-14 14:15,0.003,,
2018-08-14 14:15  to 2018-08-14 14:30,0.001,,
2018-08-14 14:30  to 2018-08-14 14:45,0.111,,
2018-08-14 14:45  to 2018-08-14 15:00,0.111,,
2018-08-14 15:00  to 2018-08-14 15:15,0.142,,
2018-08-14 15:15  to 2018-08-14 15:30,0.195,,
2018-08-14 15:30  to 2018-08-14 15:45,0.098,,
2018-08-14 15:45  to 2018-08-14 16:00,0.040,,
2018-08-14 16:00  to 2018-08-14 16:15,0.130,,
2018-08-14 16:15  to 2018-08-14 16:30,1.539,,
2018-08-14 16:30  to 2018-08-14 16:45,1.377,,
2018-08-14 16:45  to 2018-08-14 17:00,1.146,,
2018-08-14 17:00  to 2018-08-14 17:15,1.120,,
2018-08-14 17:15  to 2018-08-14 17:30,0.603,,
2018-08-14 17:30  to 2018-08-14 17:45,0.111,,
2018-08-14 17:45  to 2018-08-14 18:00,0.113,,
2018-08-14 18:00  to 2018-08-14 18:15,0.135,,
2018-08-14 18:15  to 2018-08-14 18:30,0.170,,
2018-08-14 18:30  to 2018-08-14 18:45,0.314,,
2018-08-14 18:45  to 2018-08-14 19:00,0.293,,
2018-08-14 19:00  to 2018-08-14 19:15,0.136,,
2018-08-14 19:15  to 2018-08-14 19:30,0.148,,
2018-08-14 19:30  to 2018-08-14 19:45,0.119,,
2018-08-14 19:45  to 2018-08-14 20:00,0.131,,
2018-08-14 20:00  to 2018-08-14 20:15,0.118,,
2018-08-14 20:15  to 2018-08-14 20:30,0.139,,
2018-08-14 20:30  to 2018-08-14 20:45,0.130,,
2018-08-14 20:45  to 2018-08-14 21:00,0.100,,
2018-08-14 21:00  to 2018-08-14 21:15,0.072,,
2018-08-14 21:15  to 2018-08-14 21:30,0.077,,
2018-08-14 21:30  to 2018-08-14 21:45,0.054,,
2018-08-14 21:45  to 2018-08-14 22:00,0.051,,
2018-08-14 22:00  to 2018-08-14 22:15,0.225,,
2018-08-14 22:15  to 2018-08-14 22:30,0.136,,
2018-08-14 22:30  to 2018-08-14 22:45,0.125,,
2018-08-14 22:45  to 2018-08-14 23:00,0.097,,
2018-08-14 23:00  to 2018-08-14 23:15,0.080,,
2018-08-14 23:15  to 2018-08-14 23:30,0.069,,
2018-08-14 23:30  to 2018-08-14 23:45,0.088,,
2018-08-14 23:45  to 2018-08-15 00:00,0.087,,

========================================
Interval Blockdata for period starting:, 2018-08-15 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWH),,

   -->
   
   2018-08-15 00:00  to 2018-08-15 00:15,0.068,,
2018-08-15 00:15  to 2018-08-15 00:30,0.072,,
2018-08-15 00:30  to 2018-08-15 00:45,0.088,,
2018-08-15 00:45  to 2018-08-15 01:00,0.189,,
2018-08-15 01:00  to 2018-08-15 01:15,0.121,,
2018-08-15 01:15  to 2018-08-15 01:30,0.075,,
2018-08-15 01:30  to 2018-08-15 01:45,0.069,,
2018-08-15 01:45  to 2018-08-15 02:00,0.147,,
2018-08-15 02:00  to 2018-08-15 02:15,0.156,,
2018-08-15 02:15  to 2018-08-15 02:30,0.068,,
2018-08-15 02:30  to 2018-08-15 02:45,0.046,,
2018-08-15 02:45  to 2018-08-15 03:00,0.052,,
2018-08-15 03:00  to 2018-08-15 03:15,0.071,,
2018-08-15 03:15  to 2018-08-15 03:30,0.182,,
2018-08-15 03:30  to 2018-08-15 03:45,1.048,,
2018-08-15 03:45  to 2018-08-15 04:00,1.216,,
2018-08-15 04:00  to 2018-08-15 04:15,1.206,,
2018-08-15 04:15  to 2018-08-15 04:30,1.053,,
2018-08-15 04:30  to 2018-08-15 04:45,0.147,,
2018-08-15 04:45  to 2018-08-15 05:00,0.164,,
2018-08-15 05:00  to 2018-08-15 05:15,0.133,,
2018-08-15 05:15  to 2018-08-15 05:30,0.129,,
2018-08-15 05:30  to 2018-08-15 05:45,0.160,,
2018-08-15 05:45  to 2018-08-15 06:00,0.308,,
2018-08-15 06:00  to 2018-08-15 06:15,0.253,,
2018-08-15 06:15  to 2018-08-15 06:30,0.487,,
2018-08-15 06:30  to 2018-08-15 06:45,0.291,,
2018-08-15 06:45  to 2018-08-15 07:00,0.227,,
2018-08-15 07:00  to 2018-08-15 07:15,0.217,,
2018-08-15 07:15  to 2018-08-15 07:30,0.111,,
2018-08-15 07:30  to 2018-08-15 07:45,0.031,,
2018-08-15 07:45  to 2018-08-15 08:00,0.032,,
2018-08-15 08:00  to 2018-08-15 08:15,0.119,,
2018-08-15 08:15  to 2018-08-15 08:30,0.132,,
2018-08-15 08:30  to 2018-08-15 08:45,0.012,,
2018-08-15 08:45  to 2018-08-15 09:00,0.015,,
2018-08-15 09:00  to 2018-08-15 09:15,0.104,,
2018-08-15 09:15  to 2018-08-15 09:30,0.047,,
2018-08-15 09:30  to 2018-08-15 09:45,0.004,,
2018-08-15 09:45  to 2018-08-15 10:00,0.008,,
2018-08-15 10:00  to 2018-08-15 10:15,0.010,,
2018-08-15 10:15  to 2018-08-15 10:30,0.028,,
2018-08-15 10:30  to 2018-08-15 10:45,0.012,,
2018-08-15 10:45  to 2018-08-15 11:00,0.000,,
2018-08-15 11:00  to 2018-08-15 11:15,0.000,,
2018-08-15 11:15  to 2018-08-15 11:30,0.046,,
2018-08-15 11:30  to 2018-08-15 11:45,0.001,,
2018-08-15 11:45  to 2018-08-15 12:00,0.002,,
2018-08-15 12:00  to 2018-08-15 12:15,0.010,,
2018-08-15 12:15  to 2018-08-15 12:30,0.005,,
2018-08-15 12:30  to 2018-08-15 12:45,0.006,,
2018-08-15 12:45  to 2018-08-15 13:00,0.061,,
2018-08-15 13:00  to 2018-08-15 13:15,0.006,,
2018-08-15 13:15  to 2018-08-15 13:30,0.057,,
2018-08-15 13:30  to 2018-08-15 13:45,0.067,,
2018-08-15 13:45  to 2018-08-15 14:00,0.077,,
2018-08-15 14:00  to 2018-08-15 14:15,0.070,,
2018-08-15 14:15  to 2018-08-15 14:30,0.235,,
2018-08-15 14:30  to 2018-08-15 14:45,0.241,,
2018-08-15 14:45  to 2018-08-15 15:00,0.083,,
2018-08-15 15:00  to 2018-08-15 15:15,0.141,,
2018-08-15 15:15  to 2018-08-15 15:30,0.220,,
2018-08-15 15:30  to 2018-08-15 15:45,0.242,,
2018-08-15 15:45  to 2018-08-15 16:00,0.249,,
2018-08-15 16:00  to 2018-08-15 16:15,0.264,,
2018-08-15 16:15  to 2018-08-15 16:30,0.405,,
2018-08-15 16:30  to 2018-08-15 16:45,0.298,,
2018-08-15 16:45  to 2018-08-15 17:00,0.259,,
2018-08-15 17:00  to 2018-08-15 17:15,0.282,,
2018-08-15 17:15  to 2018-08-15 17:30,0.477,,
2018-08-15 17:30  to 2018-08-15 17:45,0.476,,
2018-08-15 17:45  to 2018-08-15 18:00,0.638,,
2018-08-15 18:00  to 2018-08-15 18:15,0.435,,
2018-08-15 18:15  to 2018-08-15 18:30,0.316,,
2018-08-15 18:30  to 2018-08-15 18:45,0.183,,
2018-08-15 18:45  to 2018-08-15 19:00,0.196,,
2018-08-15 19:00  to 2018-08-15 19:15,0.206,,
2018-08-15 19:15  to 2018-08-15 19:30,0.221,,
2018-08-15 19:30  to 2018-08-15 19:45,0.184,,
2018-08-15 19:45  to 2018-08-15 20:00,0.242,,
2018-08-15 20:00  to 2018-08-15 20:15,0.280,,
2018-08-15 20:15  to 2018-08-15 20:30,0.239,,
2018-08-15 20:30  to 2018-08-15 20:45,0.226,,
2018-08-15 20:45  to 2018-08-15 21:00,0.206,,
2018-08-15 21:00  to 2018-08-15 21:15,0.178,,
2018-08-15 21:15  to 2018-08-15 21:30,0.184,,
2018-08-15 21:30  to 2018-08-15 21:45,0.157,,
2018-08-15 21:45  to 2018-08-15 22:00,0.174,,
2018-08-15 22:00  to 2018-08-15 22:15,0.157,,
2018-08-15 22:15  to 2018-08-15 22:30,0.159,,
2018-08-15 22:30  to 2018-08-15 22:45,0.146,,
2018-08-15 22:45  to 2018-08-15 23:00,0.156,,
2018-08-15 23:00  to 2018-08-15 23:15,0.142,,
2018-08-15 23:15  to 2018-08-15 23:30,0.159,,
2018-08-15 23:30  to 2018-08-15 23:45,0.149,,
2018-08-15 23:45  to 2018-08-16 00:00,0.112,,

========================================
Interval Blockdata for period starting:, 2018-08-16 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWH),,

   -->
   
   2018-08-16 00:00  to 2018-08-16 00:15,0.198,,
2018-08-16 00:15  to 2018-08-16 00:30,0.144,,
2018-08-16 00:30  to 2018-08-16 00:45,0.171,,
2018-08-16 00:45  to 2018-08-16 01:00,0.109,,
2018-08-16 01:00  to 2018-08-16 01:15,0.079,,
2018-08-16 01:15  to 2018-08-16 01:30,0.131,,
2018-08-16 01:30  to 2018-08-16 01:45,0.211,,
2018-08-16 01:45  to 2018-08-16 02:00,0.127,,
2018-08-16 02:00  to 2018-08-16 02:15,0.081,,
2018-08-16 02:15  to 2018-08-16 02:30,0.099,,
2018-08-16 02:30  to 2018-08-16 02:45,0.055,,
2018-08-16 02:45  to 2018-08-16 03:00,0.198,,
2018-08-16 03:00  to 2018-08-16 03:15,0.173,,
2018-08-16 03:15  to 2018-08-16 03:30,0.121,,
2018-08-16 03:30  to 2018-08-16 03:45,0.059,,
2018-08-16 03:45  to 2018-08-16 04:00,0.083,,
2018-08-16 04:00  to 2018-08-16 04:15,0.055,,
2018-08-16 04:15  to 2018-08-16 04:30,0.061,,
2018-08-16 04:30  to 2018-08-16 04:45,0.082,,
2018-08-16 04:45  to 2018-08-16 05:00,0.055,,
2018-08-16 05:00  to 2018-08-16 05:15,0.062,,
2018-08-16 05:15  to 2018-08-16 05:30,0.089,,
2018-08-16 05:30  to 2018-08-16 05:45,0.195,,
2018-08-16 05:45  to 2018-08-16 06:00,0.186,,
2018-08-16 06:00  to 2018-08-16 06:15,0.214,,
2018-08-16 06:15  to 2018-08-16 06:30,0.230,,
2018-08-16 06:30  to 2018-08-16 06:45,0.184,,
2018-08-16 06:45  to 2018-08-16 07:00,0.167,,
2018-08-16 07:00  to 2018-08-16 07:15,0.165,,
2018-08-16 07:15  to 2018-08-16 07:30,0.121,,
2018-08-16 07:30  to 2018-08-16 07:45,0.052,,
2018-08-16 07:45  to 2018-08-16 08:00,0.000,,
2018-08-16 08:00  to 2018-08-16 08:15,0.023,,
2018-08-16 08:15  to 2018-08-16 08:30,0.069,,
2018-08-16 08:30  to 2018-08-16 08:45,0.032,,
2018-08-16 08:45  to 2018-08-16 09:00,0.090,,
2018-08-16 09:00  to 2018-08-16 09:15,0.071,,
2018-08-16 09:15  to 2018-08-16 09:30,0.030,,
2018-08-16 09:30  to 2018-08-16 09:45,0.000,,
2018-08-16 09:45  to 2018-08-16 10:00,0.000,,
2018-08-16 10:00  to 2018-08-16 10:15,0.000,,
2018-08-16 10:15  to 2018-08-16 10:30,0.000,,
2018-08-16 10:30  to 2018-08-16 10:45,0.000,,
2018-08-16 10:45  to 2018-08-16 11:00,0.000,,
2018-08-16 11:00  to 2018-08-16 11:15,0.000,,
2018-08-16 11:15  to 2018-08-16 11:30,0.002,,
2018-08-16 11:30  to 2018-08-16 11:45,0.043,,
2018-08-16 11:45  to 2018-08-16 12:00,0.023,,
2018-08-16 12:00  to 2018-08-16 12:15,0.008,,
2018-08-16 12:15  to 2018-08-16 12:30,0.000,,
2018-08-16 12:30  to 2018-08-16 12:45,0.000,,
2018-08-16 12:45  to 2018-08-16 13:00,0.020,,
2018-08-16 13:00  to 2018-08-16 13:15,0.000,,
2018-08-16 13:15  to 2018-08-16 13:30,0.000,,
2018-08-16 13:30  to 2018-08-16 13:45,0.000,,
2018-08-16 13:45  to 2018-08-16 14:00,0.022,,
2018-08-16 14:00  to 2018-08-16 14:15,0.186,,
2018-08-16 14:15  to 2018-08-16 14:30,0.083,,
2018-08-16 14:30  to 2018-08-16 14:45,0.144,,
2018-08-16 14:45  to 2018-08-16 15:00,0.587,,
2018-08-16 15:00  to 2018-08-16 15:15,0.576,,
2018-08-16 15:15  to 2018-08-16 15:30,0.507,,
2018-08-16 15:30  to 2018-08-16 15:45,0.464,,
2018-08-16 15:45  to 2018-08-16 16:00,0.769,,
2018-08-16 16:00  to 2018-08-16 16:15,0.343,,
2018-08-16 16:15  to 2018-08-16 16:30,0.196,,
2018-08-16 16:30  to 2018-08-16 16:45,0.350,,
2018-08-16 16:45  to 2018-08-16 17:00,0.352,,
2018-08-16 17:00  to 2018-08-16 17:15,0.301,,
2018-08-16 17:15  to 2018-08-16 17:30,0.151,,
2018-08-16 17:30  to 2018-08-16 17:45,0.209,,
2018-08-16 17:45  to 2018-08-16 18:00,0.199,,
2018-08-16 18:00  to 2018-08-16 18:15,0.208,,
2018-08-16 18:15  to 2018-08-16 18:30,0.179,,
2018-08-16 18:30  to 2018-08-16 18:45,0.182,,
2018-08-16 18:45  to 2018-08-16 19:00,0.145,,
2018-08-16 19:00  to 2018-08-16 19:15,0.157,,
2018-08-16 19:15  to 2018-08-16 19:30,0.186,,
2018-08-16 19:30  to 2018-08-16 19:45,0.174,,
2018-08-16 19:45  to 2018-08-16 20:00,0.173,,
2018-08-16 20:00  to 2018-08-16 20:15,0.155,,
2018-08-16 20:15  to 2018-08-16 20:30,0.161,,
2018-08-16 20:30  to 2018-08-16 20:45,0.179,,
2018-08-16 20:45  to 2018-08-16 21:00,0.137,,
2018-08-16 21:00  to 2018-08-16 21:15,0.164,,
2018-08-16 21:15  to 2018-08-16 21:30,0.180,,
2018-08-16 21:30  to 2018-08-16 21:45,0.166,,
2018-08-16 21:45  to 2018-08-16 22:00,0.487,,
2018-08-16 22:00  to 2018-08-16 22:15,0.416,,
2018-08-16 22:15  to 2018-08-16 22:30,0.590,,
2018-08-16 22:30  to 2018-08-16 22:45,0.404,,
2018-08-16 22:45  to 2018-08-16 23:00,0.201,,
2018-08-16 23:00  to 2018-08-16 23:15,0.148,,
2018-08-16 23:15  to 2018-08-16 23:30,0.160,,
2018-08-16 23:30  to 2018-08-16 23:45,0.105,,
2018-08-16 23:45  to 2018-08-17 00:00,0.062,,

========================================
Interval Blockdata for period starting:, 2018-08-17 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWH),,

   -->
   
   2018-08-17 00:00  to 2018-08-17 00:15,0.070,,
2018-08-17 00:15  to 2018-08-17 00:30,0.051,,
2018-08-17 00:30  to 2018-08-17 00:45,0.064,,
2018-08-17 00:45  to 2018-08-17 01:00,0.068,,
2018-08-17 01:00  to 2018-08-17 01:15,0.050,,
2018-08-17 01:15  to 2018-08-17 01:30,0.065,,
2018-08-17 01:30  to 2018-08-17 01:45,0.067,,
2018-08-17 01:45  to 2018-08-17 02:00,0.145,,
2018-08-17 02:00  to 2018-08-17 02:15,0.110,,
2018-08-17 02:15  to 2018-08-17 02:30,0.066,,
2018-08-17 02:30  to 2018-08-17 02:45,0.055,,
2018-08-17 02:45  to 2018-08-17 03:00,0.089,,
2018-08-17 03:00  to 2018-08-17 03:15,0.085,,
2018-08-17 03:15  to 2018-08-17 03:30,0.068,,
2018-08-17 03:30  to 2018-08-17 03:45,0.086,,
2018-08-17 03:45  to 2018-08-17 04:00,0.088,,
2018-08-17 04:00  to 2018-08-17 04:15,0.073,,
2018-08-17 04:15  to 2018-08-17 04:30,0.126,,
2018-08-17 04:30  to 2018-08-17 04:45,0.193,,
2018-08-17 04:45  to 2018-08-17 05:00,0.073,,
2018-08-17 05:00  to 2018-08-17 05:15,0.072,,
2018-08-17 05:15  to 2018-08-17 05:30,0.065,,
2018-08-17 05:30  to 2018-08-17 05:45,0.054,,
2018-08-17 05:45  to 2018-08-17 06:00,0.070,,
2018-08-17 06:00  to 2018-08-17 06:15,0.074,,
2018-08-17 06:15  to 2018-08-17 06:30,0.058,,
2018-08-17 06:30  to 2018-08-17 06:45,0.070,,
2018-08-17 06:45  to 2018-08-17 07:00,0.057,,
2018-08-17 07:00  to 2018-08-17 07:15,0.223,,
2018-08-17 07:15  to 2018-08-17 07:30,0.140,,
2018-08-17 07:30  to 2018-08-17 07:45,0.077,,
2018-08-17 07:45  to 2018-08-17 08:00,0.181,,
2018-08-17 08:00  to 2018-08-17 08:15,0.002,,
2018-08-17 08:15  to 2018-08-17 08:30,0.000,,
2018-08-17 08:30  to 2018-08-17 08:45,0.000,,
2018-08-17 08:45  to 2018-08-17 09:00,0.000,,
2018-08-17 09:00  to 2018-08-17 09:15,0.000,,
2018-08-17 09:15  to 2018-08-17 09:30,0.002,,
2018-08-17 09:30  to 2018-08-17 09:45,0.077,,
2018-08-17 09:45  to 2018-08-17 10:00,0.022,,
2018-08-17 10:00  to 2018-08-17 10:15,0.057,,
2018-08-17 10:15  to 2018-08-17 10:30,0.055,,
2018-08-17 10:30  to 2018-08-17 10:45,0.015,,
2018-08-17 10:45  to 2018-08-17 11:00,0.001,,
2018-08-17 11:00  to 2018-08-17 11:15,0.000,,
2018-08-17 11:15  to 2018-08-17 11:30,0.000,,
2018-08-17 11:30  to 2018-08-17 11:45,0.000,,
2018-08-17 11:45  to 2018-08-17 12:00,0.000,,
2018-08-17 12:00  to 2018-08-17 12:15,0.079,,
2018-08-17 12:15  to 2018-08-17 12:30,0.079,,
2018-08-17 12:30  to 2018-08-17 12:45,0.023,,
2018-08-17 12:45  to 2018-08-17 13:00,0.000,,
2018-08-17 13:00  to 2018-08-17 13:15,0.004,,
2018-08-17 13:15  to 2018-08-17 13:30,0.003,,
2018-08-17 13:30  to 2018-08-17 13:45,0.010,,
2018-08-17 13:45  to 2018-08-17 14:00,0.001,,
2018-08-17 14:00  to 2018-08-17 14:15,0.013,,
2018-08-17 14:15  to 2018-08-17 14:30,0.031,,
2018-08-17 14:30  to 2018-08-17 14:45,0.007,,
2018-08-17 14:45  to 2018-08-17 15:00,0.035,,
2018-08-17 15:00  to 2018-08-17 15:15,0.006,,
2018-08-17 15:15  to 2018-08-17 15:30,0.001,,
2018-08-17 15:30  to 2018-08-17 15:45,0.003,,
2018-08-17 15:45  to 2018-08-17 16:00,0.002,,
2018-08-17 16:00  to 2018-08-17 16:15,0.034,,
2018-08-17 16:15  to 2018-08-17 16:30,0.221,,
2018-08-17 16:30  to 2018-08-17 16:45,0.219,,
