2018-06-14 08:15  to 2018-06-14 08:30,0.000,,
2018-06-14 08:30  to 2018-06-14 08:45,0.019,,
2018-06-14 08:45  to 2018-06-14 09:00,0.010,,
2018-06-14 09:00  to 2018-06-14 09:15,0.000,,
2018-06-14 09:15  to 2018-06-14 09:30,0.109,,
2018-06-14 09:30  to 2018-06-14 09:45,0.029,,
2018-06-14 09:45  to 2018-06-14 10:00,0.016,,
2018-06-14 10:00  to 2018-06-14 10:15,0.007,,
2018-06-14 10:15  to 2018-06-14 10:30,0.190,,
2018-06-14 10:30  to 2018-06-14 10:45,0.174,,
2018-06-14 10:45  to 2018-06-14 11:00,0.091,,
2018-06-14 11:00  to 2018-06-14 11:15,0.108,,
2018-06-14 11:15  to 2018-06-14 11:30,0.098,,
2018-06-14 11:30  to 2018-06-14 11:45,0.104,,
2018-06-14 11:45  to 2018-06-14 12:00,0.060,,
2018-06-14 12:00  to 2018-06-14 12:15,0.036,,
2018-06-14 12:15  to 2018-06-14 12:30,0.060,,
2018-06-14 12:30  to 2018-06-14 12:45,0.150,,
2018-06-14 12:45  to 2018-06-14 13:00,0.058,,
2018-06-14 13:00  to 2018-06-14 13:15,0.034,,
2018-06-14 13:15  to 2018-06-14 13:30,0.025,,
2018-06-14 13:30  to 2018-06-14 13:45,0.130,,
2018-06-14 13:45  to 2018-06-14 14:00,0.124,,
2018-06-14 14:00  to 2018-06-14 14:15,0.147,,
2018-06-14 14:15  to 2018-06-14 14:30,0.058,,
2018-06-14 14:30  to 2018-06-14 14:45,0.178,,
2018-06-14 14:45  to 2018-06-14 15:00,0.041,,
2018-06-14 15:00  to 2018-06-14 15:15,0.016,,
2018-06-14 15:15  to 2018-06-14 15:30,0.000,,
2018-06-14 15:30  to 2018-06-14 15:45,0.050,,
2018-06-14 15:45  to 2018-06-14 16:00,0.025,,
2018-06-14 16:00  to 2018-06-14 16:15,0.002,,
2018-06-14 16:15  to 2018-06-14 16:30,0.000,,
2018-06-14 16:30  to 2018-06-14 16:45,0.033,,
2018-06-14 16:45  to 2018-06-14 17:00,0.008,,
2018-06-14 17:00  to 2018-06-14 17:15,0.000,,
2018-06-14 17:15  to 2018-06-14 17:30,0.000,,
2018-06-14 17:30  to 2018-06-14 17:45,0.098,,
2018-06-14 17:45  to 2018-06-14 18:00,0.110,,
2018-06-14 18:00  to 2018-06-14 18:15,0.006,,
2018-06-14 18:15  to 2018-06-14 18:30,0.000,,
2018-06-14 18:30  to 2018-06-14 18:45,0.000,,
2018-06-14 18:45  to 2018-06-14 19:00,0.205,,
2018-06-14 19:00  to 2018-06-14 19:15,0.162,,
2018-06-14 19:15  to 2018-06-14 19:30,0.106,,
2018-06-14 19:30  to 2018-06-14 19:45,0.036,,
2018-06-14 19:45  to 2018-06-14 20:00,0.107,,
2018-06-14 20:00  to 2018-06-14 20:15,0.114,,
2018-06-14 20:15  to 2018-06-14 20:30,0.029,,
2018-06-14 20:30  to 2018-06-14 20:45,0.035,,
2018-06-14 20:45  to 2018-06-14 21:00,0.084,,
2018-06-14 21:00  to 2018-06-14 21:15,0.184,,
2018-06-14 21:15  to 2018-06-14 21:30,0.051,,
2018-06-14 21:30  to 2018-06-14 21:45,0.050,,
2018-06-14 21:45  to 2018-06-14 22:00,0.057,,
2018-06-14 22:00  to 2018-06-14 22:15,0.078,,
2018-06-14 22:15  to 2018-06-14 22:30,0.144,,
2018-06-14 22:30  to 2018-06-14 22:45,0.108,,
2018-06-14 22:45  to 2018-06-14 23:00,0.142,,
2018-06-14 23:00  to 2018-06-14 23:15,0.116,,
2018-06-14 23:15  to 2018-06-14 23:30,0.034,,
2018-06-14 23:30  to 2018-06-14 23:45,0.030,,
2018-06-14 23:45  to 2018-06-15 00:00,0.029,,

========================================
Interval Blockdata for period starting:, 2018-06-15 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWH),,

   -->
   
   2018-06-15 00:00  to 2018-06-15 00:15,0.054,,
2018-06-15 00:15  to 2018-06-15 00:30,0.039,,
2018-06-15 00:30  to 2018-06-15 00:45,0.029,,
2018-06-15 00:45  to 2018-06-15 01:00,0.029,,
2018-06-15 01:00  to 2018-06-15 01:15,0.050,,
2018-06-15 01:15  to 2018-06-15 01:30,0.062,,
2018-06-15 01:30  to 2018-06-15 01:45,0.052,,
2018-06-15 01:45  to 2018-06-15 02:00,0.051,,
2018-06-15 02:00  to 2018-06-15 02:15,0.158,,
2018-06-15 02:15  to 2018-06-15 02:30,0.171,,
2018-06-15 02:30  to 2018-06-15 02:45,0.083,,
2018-06-15 02:45  to 2018-06-15 03:00,0.049,,
2018-06-15 03:00  to 2018-06-15 03:15,0.042,,
2018-06-15 03:15  to 2018-06-15 03:30,0.054,,
2018-06-15 03:30  to 2018-06-15 03:45,0.087,,
2018-06-15 03:45  to 2018-06-15 04:00,0.098,,
2018-06-15 04:00  to 2018-06-15 04:15,0.032,,
2018-06-15 04:15  to 2018-06-15 04:30,0.057,,
2018-06-15 04:30  to 2018-06-15 04:45,0.034,,
2018-06-15 04:45  to 2018-06-15 05:00,0.028,,
2018-06-15 05:00  to 2018-06-15 05:15,0.025,,
2018-06-15 05:15  to 2018-06-15 05:30,0.043,,
2018-06-15 05:30  to 2018-06-15 05:45,0.069,,
2018-06-15 05:45  to 2018-06-15 06:00,0.159,,
2018-06-15 06:00  to 2018-06-15 06:15,0.075,,
2018-06-15 06:15  to 2018-06-15 06:30,0.013,,
2018-06-15 06:30  to 2018-06-15 06:45,0.004,,
2018-06-15 06:45  to 2018-06-15 07:00,0.000,,
2018-06-15 07:00  to 2018-06-15 07:15,0.000,,
2018-06-15 07:15  to 2018-06-15 07:30,0.000,,
2018-06-15 07:30  to 2018-06-15 07:45,0.000,,
2018-06-15 07:45  to 2018-06-15 08:00,0.000,,
2018-06-15 08:00  to 2018-06-15 08:15,0.000,,
2018-06-15 08:15  to 2018-06-15 08:30,0.000,,
2018-06-15 08:30  to 2018-06-15 08:45,0.000,,
2018-06-15 08:45  to 2018-06-15 09:00,0.000,,
2018-06-15 09:00  to 2018-06-15 09:15,0.000,,
2018-06-15 09:15  to 2018-06-15 09:30,0.001,,
2018-06-15 09:30  to 2018-06-15 09:45,0.000,,
2018-06-15 09:45  to 2018-06-15 10:00,0.000,,
2018-06-15 10:00  to 2018-06-15 10:15,0.000,,
2018-06-15 10:15  to 2018-06-15 10:30,0.000,,
2018-06-15 10:30  to 2018-06-15 10:45,0.000,,
2018-06-15 10:45  to 2018-06-15 11:00,0.000,,
2018-06-15 11:00  to 2018-06-15 11:15,0.000,,
2018-06-15 11:15  to 2018-06-15 11:30,0.000,,
2018-06-15 11:30  to 2018-06-15 11:45,0.000,,
2018-06-15 11:45  to 2018-06-15 12:00,0.000,,
2018-06-15 12:00  to 2018-06-15 12:15,0.000,,
2018-06-15 12:15  to 2018-06-15 12:30,0.000,,
2018-06-15 12:30  to 2018-06-15 12:45,0.000,,
2018-06-15 12:45  to 2018-06-15 13:00,0.000,,
2018-06-15 13:00  to 2018-06-15 13:15,0.000,,
2018-06-15 13:15  to 2018-06-15 13:30,0.000,,
2018-06-15 13:30  to 2018-06-15 13:45,0.000,,
2018-06-15 13:45  to 2018-06-15 14:00,0.000,,
2018-06-15 14:00  to 2018-06-15 14:15,0.000,,
2018-06-15 14:15  to 2018-06-15 14:30,0.000,,
2018-06-15 14:30  to 2018-06-15 14:45,0.000,,
2018-06-15 14:45  to 2018-06-15 15:00,0.000,,
2018-06-15 15:00  to 2018-06-15 15:15,0.000,,
2018-06-15 15:15  to 2018-06-15 15:30,0.000,,
2018-06-15 15:30  to 2018-06-15 15:45,0.001,,
2018-06-15 15:45  to 2018-06-15 16:00,0.000,,
2018-06-15 16:00  to 2018-06-15 16:15,0.000,,
2018-06-15 16:15  to 2018-06-15 16:30,0.000,,
2018-06-15 16:30  to 2018-06-15 16:45,0.000,,
2018-06-15 16:45  to 2018-06-15 17:00,0.090,,
2018-06-15 17:00  to 2018-06-15 17:15,0.154,,
2018-06-15 17:15  to 2018-06-15 17:30,0.083,,
2018-06-15 17:30  to 2018-06-15 17:45,0.096,,
2018-06-15 17:45  to 2018-06-15 18:00,0.111,,
2018-06-15 18:00  to 2018-06-15 18:15,0.245,,
2018-06-15 18:15  to 2018-06-15 18:30,0.074,,
2018-06-15 18:30  to 2018-06-15 18:45,0.138,,
2018-06-15 18:45  to 2018-06-15 19:00,0.070,,
2018-06-15 19:00  to 2018-06-15 19:15,0.272,,
2018-06-15 19:15  to 2018-06-15 19:30,0.139,,
2018-06-15 19:30  to 2018-06-15 19:45,0.130,,
2018-06-15 19:45  to 2018-06-15 20:00,0.100,,
2018-06-15 20:00  to 2018-06-15 20:15,0.309,,
2018-06-15 20:15  to 2018-06-15 20:30,0.136,,
2018-06-15 20:30  to 2018-06-15 20:45,0.062,,
2018-06-15 20:45  to 2018-06-15 21:00,0.049,,
2018-06-15 21:00  to 2018-06-15 21:15,0.166,,
2018-06-15 21:15  to 2018-06-15 21:30,0.199,,
2018-06-15 21:30  to 2018-06-15 21:45,0.042,,
2018-06-15 21:45  to 2018-06-15 22:00,0.029,,
2018-06-15 22:00  to 2018-06-15 22:15,0.042,,
2018-06-15 22:15  to 2018-06-15 22:30,0.050,,
2018-06-15 22:30  to 2018-06-15 22:45,0.029,,
2018-06-15 22:45  to 2018-06-15 23:00,0.029,,
2018-06-15 23:00  to 2018-06-15 23:15,0.098,,
2018-06-15 23:15  to 2018-06-15 23:30,0.187,,
2018-06-15 23:30  to 2018-06-15 23:45,0.095,,
2018-06-15 23:45  to 2018-06-16 00:00,0.115,,

========================================
Interval Blockdata for period starting:, 2018-06-16 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWH),,

   -->
   
   2018-06-16 00:00  to 2018-06-16 00:15,0.057,,
2018-06-16 00:15  to 2018-06-16 00:30,0.047,,
2018-06-16 00:30  to 2018-06-16 00:45,0.052,,
2018-06-16 00:45  to 2018-06-16 01:00,0.068,,
2018-06-16 01:00  to 2018-06-16 01:15,0.069,,
2018-06-16 01:15  to 2018-06-16 01:30,0.050,,
2018-06-16 01:30  to 2018-06-16 01:45,0.050,,
2018-06-16 01:45  to 2018-06-16 02:00,0.073,,
2018-06-16 02:00  to 2018-06-16 02:15,0.051,,
2018-06-16 02:15  to 2018-06-16 02:30,0.029,,
2018-06-16 02:30  to 2018-06-16 02:45,0.038,,
2018-06-16 02:45  to 2018-06-16 03:00,0.167,,
2018-06-16 03:00  to 2018-06-16 03:15,0.127,,
2018-06-16 03:15  to 2018-06-16 03:30,0.121,,
2018-06-16 03:30  to 2018-06-16 03:45,0.103,,
2018-06-16 03:45  to 2018-06-16 04:00,0.118,,
2018-06-16 04:00  to 2018-06-16 04:15,0.030,,
2018-06-16 04:15  to 2018-06-16 04:30,0.029,,
2018-06-16 04:30  to 2018-06-16 04:45,0.056,,
2018-06-16 04:45  to 2018-06-16 05:00,0.041,,
2018-06-16 05:00  to 2018-06-16 05:15,0.047,,
2018-06-16 05:15  to 2018-06-16 05:30,0.047,,
2018-06-16 05:30  to 2018-06-16 05:45,0.056,,
2018-06-16 05:45  to 2018-06-16 06:00,0.015,,
2018-06-16 06:00  to 2018-06-16 06:15,0.001,,
2018-06-16 06:15  to 2018-06-16 06:30,0.034,,
2018-06-16 06:30  to 2018-06-16 06:45,0.121,,
2018-06-16 06:45  to 2018-06-16 07:00,0.000,,
2018-06-16 07:00  to 2018-06-16 07:15,0.000,,
2018-06-16 07:15  to 2018-06-16 07:30,0.000,,
2018-06-16 07:30  to 2018-06-16 07:45,0.000,,
2018-06-16 07:45  to 2018-06-16 08:00,0.000,,
2018-06-16 08:00  to 2018-06-16 08:15,0.000,,
2018-06-16 08:15  to 2018-06-16 08:30,0.000,,
2018-06-16 08:30  to 2018-06-16 08:45,0.000,,
2018-06-16 08:45  to 2018-06-16 09:00,0.000,,
2018-06-16 09:00  to 2018-06-16 09:15,0.000,,
2018-06-16 09:15  to 2018-06-16 09:30,0.006,,
2018-06-16 09:30  to 2018-06-16 09:45,0.000,,
2018-06-16 09:45  to 2018-06-16 10:00,0.000,,
2018-06-16 10:00  to 2018-06-16 10:15,0.000,,
2018-06-16 10:15  to 2018-06-16 10:30,0.000,,
2018-06-16 10:30  to 2018-06-16 10:45,0.000,,
2018-06-16 10:45  to 2018-06-16 11:00,0.000,,
2018-06-16 11:00  to 2018-06-16 11:15,0.000,,
2018-06-16 11:15  to 2018-06-16 11:30,0.000,,
2018-06-16 11:30  to 2018-06-16 11:45,0.000,,
2018-06-16 11:45  to 2018-06-16 12:00,0.000,,
2018-06-16 12:00  to 2018-06-16 12:15,0.000,,
2018-06-16 12:15  to 2018-06-16 12:30,0.004,,
2018-06-16 12:30  to 2018-06-16 12:45,0.000,,
2018-06-16 12:45  to 2018-06-16 13:00,0.000,,
2018-06-16 13:00  to 2018-06-16 13:15,0.000,,
2018-06-16 13:15  to 2018-06-16 13:30,0.001,,
2018-06-16 13:30  to 2018-06-16 13:45,0.002,,
2018-06-16 13:45  to 2018-06-16 14:00,0.018,,
2018-06-16 14:00  to 2018-06-16 14:15,0.001,,
2018-06-16 14:15  to 2018-06-16 14:30,0.073,,
2018-06-16 14:30  to 2018-06-16 14:45,0.084,,
2018-06-16 14:45  to 2018-06-16 15:00,0.006,,
2018-06-16 15:00  to 2018-06-16 15:15,0.047,,
2018-06-16 15:15  to 2018-06-16 15:30,0.037,,
2018-06-16 15:30  to 2018-06-16 15:45,0.218,,
2018-06-16 15:45  to 2018-06-16 16:00,0.084,,
2018-06-16 16:00  to 2018-06-16 16:15,0.059,,
2018-06-16 16:15  to 2018-06-16 16:30,0.156,,
2018-06-16 16:30  to 2018-06-16 16:45,0.261,,
2018-06-16 16:45  to 2018-06-16 17:00,0.188,,
2018-06-16 17:00  to 2018-06-16 17:15,0.229,,
2018-06-16 17:15  to 2018-06-16 17:30,0.416,,
2018-06-16 17:30  to 2018-06-16 17:45,0.281,,
2018-06-16 17:45  to 2018-06-16 18:00,0.113,,
2018-06-16 18:00  to 2018-06-16 18:15,0.143,,
2018-06-16 18:15  to 2018-06-16 18:30,1.115,,
2018-06-16 18:30  to 2018-06-16 18:45,1.127,,
2018-06-16 18:45  to 2018-06-16 19:00,1.200,,
2018-06-16 19:00  to 2018-06-16 19:15,1.227,,
2018-06-16 19:15  to 2018-06-16 19:30,0.946,,
2018-06-16 19:30  to 2018-06-16 19:45,1.093,,
2018-06-16 19:45  to 2018-06-16 20:00,1.108,,
2018-06-16 20:00  to 2018-06-16 20:15,1.112,,
2018-06-16 20:15  to 2018-06-16 20:30,1.095,,
2018-06-16 20:30  to 2018-06-16 20:45,1.098,,
2018-06-16 20:45  to 2018-06-16 21:00,0.785,,
2018-06-16 21:00  to 2018-06-16 21:15,0.159,,
2018-06-16 21:15  to 2018-06-16 21:30,0.171,,
2018-06-16 21:30  to 2018-06-16 21:45,0.156,,
2018-06-16 21:45  to 2018-06-16 22:00,0.102,,
2018-06-16 22:00  to 2018-06-16 22:15,0.063,,
2018-06-16 22:15  to 2018-06-16 22:30,0.049,,
2018-06-16 22:30  to 2018-06-16 22:45,0.073,,
2018-06-16 22:45  to 2018-06-16 23:00,0.071,,
2018-06-16 23:00  to 2018-06-16 23:15,0.141,,
2018-06-16 23:15  to 2018-06-16 23:30,0.097,,
2018-06-16 23:30  to 2018-06-16 23:45,0.100,,
2018-06-16 23:45  to 2018-06-17 00:00,0.089,,

========================================
Interval Blockdata for period starting:, 2018-06-17 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWH),,

   -->
   
   2018-06-17 00:00  to 2018-06-17 00:15,0.069,,
2018-06-17 00:15  to 2018-06-17 00:30,0.118,,
2018-06-17 00:30  to 2018-06-17 00:45,0.089,,
2018-06-17 00:45  to 2018-06-17 01:00,0.963,,
2018-06-17 01:00  to 2018-06-17 01:15,1.087,,
2018-06-17 01:15  to 2018-06-17 01:30,1.079,,
2018-06-17 01:30  to 2018-06-17 01:45,1.051,,
2018-06-17 01:45  to 2018-06-17 02:00,0.107,,
2018-06-17 02:00  to 2018-06-17 02:15,0.073,,
2018-06-17 02:15  to 2018-06-17 02:30,0.047,,
2018-06-17 02:30  to 2018-06-17 02:45,0.051,,
2018-06-17 02:45  to 2018-06-17 03:00,0.076,,
2018-06-17 03:00  to 2018-06-17 03:15,0.053,,
2018-06-17 03:15  to 2018-06-17 03:30,0.045,,
2018-06-17 03:30  to 2018-06-17 03:45,0.065,,
2018-06-17 03:45  to 2018-06-17 04:00,0.616,,
2018-06-17 04:00  to 2018-06-17 04:15,1.074,,
2018-06-17 04:15  to 2018-06-17 04:30,1.083,,
2018-06-17 04:30  to 2018-06-17 04:45,1.074,,
2018-06-17 04:45  to 2018-06-17 05:00,0.117,,
2018-06-17 05:00  to 2018-06-17 05:15,0.070,,
2018-06-17 05:15  to 2018-06-17 05:30,0.077,,
2018-06-17 05:30  to 2018-06-17 05:45,0.038,,
2018-06-17 05:45  to 2018-06-17 06:00,0.016,,
2018-06-17 06:00  to 2018-06-17 06:15,0.032,,
2018-06-17 06:15  to 2018-06-17 06:30,0.006,,
2018-06-17 06:30  to 2018-06-17 06:45,0.000,,
2018-06-17 06:45  to 2018-06-17 07:00,0.001,,
2018-06-17 07:00  to 2018-06-17 07:15,0.086,,
2018-06-17 07:15  to 2018-06-17 07:30,0.079,,
2018-06-17 07:30  to 2018-06-17 07:45,0.000,,
2018-06-17 07:45  to 2018-06-17 08:00,0.000,,
2018-06-17 08:00  to 2018-06-17 08:15,0.000,,
2018-06-17 08:15  to 2018-06-17 08:30,0.000,,
2018-06-17 08:30  to 2018-06-17 08:45,0.000,,
2018-06-17 08:45  to 2018-06-17 09:00,0.000,,
2018-06-17 09:00  to 2018-06-17 09:15,0.000,,
2018-06-17 09:15  to 2018-06-17 09:30,0.000,,
2018-06-17 09:30  to 2018-06-17 09:45,0.000,,
2018-06-17 09:45  to 2018-06-17 10:00,0.000,,
2018-06-17 10:00  to 2018-06-17 10:15,0.000,,
2018-06-17 10:15  to 2018-06-17 10:30,0.000,,
2018-06-17 10:30  to 2018-06-17 10:45,0.015,,
2018-06-17 10:45  to 2018-06-17 11:00,0.000,,
2018-06-17 11:00  to 2018-06-17 11:15,0.000,,
2018-06-17 11:15  to 2018-06-17 11:30,0.007,,
2018-06-17 11:30  to 2018-06-17 11:45,0.024,,
2018-06-17 11:45  to 2018-06-17 12:00,0.415,,
2018-06-17 12:00  to 2018-06-17 12:15,0.780,,
2018-06-17 12:15  to 2018-06-17 12:30,0.739,,
2018-06-17 12:30  to 2018-06-17 12:45,0.753,,
2018-06-17 12:45  to 2018-06-17 13:00,0.780,,
2018-06-17 13:00  to 2018-06-17 13:15,0.771,,
2018-06-17 13:15  to 2018-06-17 13:30,0.119,,
2018-06-17 13:30  to 2018-06-17 13:45,0.015,,
2018-06-17 13:45  to 2018-06-17 14:00,0.016,,
2018-06-17 14:00  to 2018-06-17 14:15,0.015,,
2018-06-17 14:15  to 2018-06-17 14:30,0.016,,
2018-06-17 14:30  to 2018-06-17 14:45,0.004,,
2018-06-17 14:45  to 2018-06-17 15:00,0.058,,
2018-06-17 15:00  to 2018-06-17 15:15,0.116,,
2018-06-17 15:15  to 2018-06-17 15:30,1.008,,
2018-06-17 15:30  to 2018-06-17 15:45,1.334,,
2018-06-17 15:45  to 2018-06-17 16:00,1.274,,
2018-06-17 16:00  to 2018-06-17 16:15,1.401,,
2018-06-17 16:15  to 2018-06-17 16:30,1.238,,
2018-06-17 16:30  to 2018-06-17 16:45,1.156,,
2018-06-17 16:45  to 2018-06-17 17:00,1.075,,
2018-06-17 17:00  to 2018-06-17 17:15,1.063,,
2018-06-17 17:15  to 2018-06-17 17:30,1.088,,
2018-06-17 17:30  to 2018-06-17 17:45,1.083,,
2018-06-17 17:45  to 2018-06-17 18:00,0.618,,
2018-06-17 18:00  to 2018-06-17 18:15,0.187,,
2018-06-17 18:15  to 2018-06-17 18:30,0.067,,
2018-06-17 18:30  to 2018-06-17 18:45,0.154,,
2018-06-17 18:45  to 2018-06-17 19:00,0.156,,
2018-06-17 19:00  to 2018-06-17 19:15,0.059,,
2018-06-17 19:15  to 2018-06-17 19:30,0.078,,
2018-06-17 19:30  to 2018-06-17 19:45,0.113,,
2018-06-17 19:45  to 2018-06-17 20:00,0.135,,
2018-06-17 20:00  to 2018-06-17 20:15,0.084,,
2018-06-17 20:15  to 2018-06-17 20:30,0.083,,
2018-06-17 20:30  to 2018-06-17 20:45,0.090,,
2018-06-17 20:45  to 2018-06-17 21:00,0.224,,
2018-06-17 21:00  to 2018-06-17 21:15,0.197,,
2018-06-17 21:15  to 2018-06-17 21:30,0.337,,
2018-06-17 21:30  to 2018-06-17 21:45,1.115,,
2018-06-17 21:45  to 2018-06-17 22:00,1.121,,
2018-06-17 22:00  to 2018-06-17 22:15,1.110,,
2018-06-17 22:15  to 2018-06-17 22:30,1.092,,
2018-06-17 22:30  to 2018-06-17 22:45,1.132,,
2018-06-17 22:45  to 2018-06-17 23:00,1.104,,
2018-06-17 23:00  to 2018-06-17 23:15,1.113,,
2018-06-17 23:15  to 2018-06-17 23:30,1.109,,
2018-06-17 23:30  to 2018-06-17 23:45,1.095,,
2018-06-17 23:45  to 2018-06-18 00:00,0.804,,

========================================
Interval Blockdata for period starting:, 2018-06-18 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWH),,

   -->
   
   2018-06-18 00:00  to 2018-06-18 00:15,0.063,,
2018-06-18 00:15  to 2018-06-18 00:30,0.064,,
2018-06-18 00:30  to 2018-06-18 00:45,0.064,,
2018-06-18 00:45  to 2018-06-18 01:00,0.047,,
2018-06-18 01:00  to 2018-06-18 01:15,0.076,,
2018-06-18 01:15  to 2018-06-18 01:30,0.052,,
2018-06-18 01:30  to 2018-06-18 01:45,0.062,,
2018-06-18 01:45  to 2018-06-18 02:00,0.066,,
2018-06-18 02:00  to 2018-06-18 02:15,0.047,,
2018-06-18 02:15  to 2018-06-18 02:30,0.073,,
2018-06-18 02:30  to 2018-06-18 02:45,0.054,,
2018-06-18 02:45  to 2018-06-18 03:00,0.063,,
2018-06-18 03:00  to 2018-06-18 03:15,0.095,,
2018-06-18 03:15  to 2018-06-18 03:30,0.114,,
2018-06-18 03:30  to 2018-06-18 03:45,0.189,,
2018-06-18 03:45  to 2018-06-18 04:00,0.185,,
2018-06-18 04:00  to 2018-06-18 04:15,0.542,,
2018-06-18 04:15  to 2018-06-18 04:30,1.107,,
2018-06-18 04:30  to 2018-06-18 04:45,1.068,,
2018-06-18 04:45  to 2018-06-18 05:00,1.058,,
2018-06-18 05:00  to 2018-06-18 05:15,0.151,,
2018-06-18 05:15  to 2018-06-18 05:30,0.049,,
2018-06-18 05:30  to 2018-06-18 05:45,0.074,,
2018-06-18 05:45  to 2018-06-18 06:00,0.097,,
2018-06-18 06:00  to 2018-06-18 06:15,0.013,,
2018-06-18 06:15  to 2018-06-18 06:30,0.010,,
2018-06-18 06:30  to 2018-06-18 06:45,0.048,,
2018-06-18 06:45  to 2018-06-18 07:00,0.156,,
2018-06-18 07:00  to 2018-06-18 07:15,0.124,,
2018-06-18 07:15  to 2018-06-18 07:30,0.297,,
2018-06-18 07:30  to 2018-06-18 07:45,0.111,,
2018-06-18 07:45  to 2018-06-18 08:00,0.680,,
2018-06-18 08:00  to 2018-06-18 08:15,0.835,,
2018-06-18 08:15  to 2018-06-18 08:30,0.772,,
2018-06-18 08:30  to 2018-06-18 08:45,0.750,,
2018-06-18 08:45  to 2018-06-18 09:00,0.941,,
2018-06-18 09:00  to 2018-06-18 09:15,0.415,,
2018-06-18 09:15  to 2018-06-18 09:30,0.001,,
2018-06-18 09:30  to 2018-06-18 09:45,0.001,,
2018-06-18 09:45  to 2018-06-18 10:00,0.000,,
2018-06-18 10:00  to 2018-06-18 10:15,0.000,,
2018-06-18 10:15  to 2018-06-18 10:30,0.000,,
2018-06-18 10:30  to 2018-06-18 10:45,0.021,,
2018-06-18 10:45  to 2018-06-18 11:00,0.786,,
2018-06-18 11:00  to 2018-06-18 11:15,0.750,,
2018-06-18 11:15  to 2018-06-18 11:30,0.829,,
2018-06-18 11:30  to 2018-06-18 11:45,0.869,,
2018-06-18 11:45  to 2018-06-18 12:00,0.885,,
2018-06-18 12:00  to 2018-06-18 12:15,0.139,,
2018-06-18 12:15  to 2018-06-18 12:30,0.000,,
2018-06-18 12:30  to 2018-06-18 12:45,0.000,,
2018-06-18 12:45  to 2018-06-18 13:00,0.001,,
2018-06-18 13:00  to 2018-06-18 13:15,0.000,,
2018-06-18 13:15  to 2018-06-18 13:30,0.000,,
2018-06-18 13:30  to 2018-06-18 13:45,0.038,,
2018-06-18 13:45  to 2018-06-18 14:00,0.329,,
2018-06-18 14:00  to 2018-06-18 14:15,0.217,,
2018-06-18 14:15  to 2018-06-18 14:30,0.601,,
2018-06-18 14:30  to 2018-06-18 14:45,0.897,,
2018-06-18 14:45  to 2018-06-18 15:00,0.939,,
2018-06-18 15:00  to 2018-06-18 15:15,0.992,,
2018-06-18 15:15  to 2018-06-18 15:30,0.789,,
2018-06-18 15:30  to 2018-06-18 15:45,0.028,,
2018-06-18 15:45  to 2018-06-18 16:00,0.054,,
2018-06-18 16:00  to 2018-06-18 16:15,0.059,,
2018-06-18 16:15  to 2018-06-18 16:30,0.249,,
2018-06-18 16:30  to 2018-06-18 16:45,0.087,,
