2019-02-09 15:00  to 2019-02-09 15:15,0.027,,
2019-02-09 15:15  to 2019-02-09 15:30,0.223,,
2019-02-09 15:30  to 2019-02-09 15:45,0.179,,
2019-02-09 15:45  to 2019-02-09 16:00,0.190,,
2019-02-09 16:00  to 2019-02-09 16:15,0.168,,
2019-02-09 16:15  to 2019-02-09 16:30,0.074,,
2019-02-09 16:30  to 2019-02-09 16:45,0.180,,
2019-02-09 16:45  to 2019-02-09 17:00,0.136,,
2019-02-09 17:00  to 2019-02-09 17:15,0.122,,
2019-02-09 17:15  to 2019-02-09 17:30,0.200,,
2019-02-09 17:30  to 2019-02-09 17:45,0.120,,
2019-02-09 17:45  to 2019-02-09 18:00,0.126,,
2019-02-09 18:00  to 2019-02-09 18:15,0.210,,
2019-02-09 18:15  to 2019-02-09 18:30,0.118,,
2019-02-09 18:30  to 2019-02-09 18:45,0.224,,
2019-02-09 18:45  to 2019-02-09 19:00,0.263,,
2019-02-09 19:00  to 2019-02-09 19:15,0.152,,
2019-02-09 19:15  to 2019-02-09 19:30,0.256,,
2019-02-09 19:30  to 2019-02-09 19:45,0.216,,
2019-02-09 19:45  to 2019-02-09 20:00,0.289,,
2019-02-09 20:00  to 2019-02-09 20:15,0.270,,
2019-02-09 20:15  to 2019-02-09 20:30,0.256,,
2019-02-09 20:30  to 2019-02-09 20:45,0.321,,
2019-02-09 20:45  to 2019-02-09 21:00,0.251,,
2019-02-09 21:00  to 2019-02-09 21:15,0.385,,
2019-02-09 21:15  to 2019-02-09 21:30,0.263,,
2019-02-09 21:30  to 2019-02-09 21:45,0.255,,
2019-02-09 21:45  to 2019-02-09 22:00,0.290,,
2019-02-09 22:00  to 2019-02-09 22:15,0.229,,
2019-02-09 22:15  to 2019-02-09 22:30,0.229,,
2019-02-09 22:30  to 2019-02-09 22:45,0.360,,
2019-02-09 22:45  to 2019-02-09 23:00,0.244,,
2019-02-09 23:00  to 2019-02-09 23:15,0.218,,
2019-02-09 23:15  to 2019-02-09 23:30,0.230,,
2019-02-09 23:30  to 2019-02-09 23:45,0.369,,
2019-02-09 23:45  to 2019-02-10 00:00,0.280,,

========================================
Interval Blockdata for period starting:, 2019-02-10 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWH),,

   -->
   
   2019-02-10 00:00  to 2019-02-10 00:15,0.309,,
2019-02-10 00:15  to 2019-02-10 00:30,0.440,,
2019-02-10 00:30  to 2019-02-10 00:45,0.427,,
2019-02-10 00:45  to 2019-02-10 01:00,0.205,,
2019-02-10 01:00  to 2019-02-10 01:15,0.243,,
2019-02-10 01:15  to 2019-02-10 01:30,0.303,,
2019-02-10 01:30  to 2019-02-10 01:45,0.299,,
2019-02-10 01:45  to 2019-02-10 02:00,0.164,,
2019-02-10 02:00  to 2019-02-10 02:15,0.249,,
2019-02-10 02:15  to 2019-02-10 02:30,0.298,,
2019-02-10 02:30  to 2019-02-10 02:45,0.290,,
2019-02-10 02:45  to 2019-02-10 03:00,0.147,,
2019-02-10 03:00  to 2019-02-10 03:15,0.241,,
2019-02-10 03:15  to 2019-02-10 03:30,0.319,,
2019-02-10 03:30  to 2019-02-10 03:45,0.223,,
2019-02-10 03:45  to 2019-02-10 04:00,0.238,,
2019-02-10 04:00  to 2019-02-10 04:15,0.199,,
2019-02-10 04:15  to 2019-02-10 04:30,0.320,,
2019-02-10 04:30  to 2019-02-10 04:45,0.183,,
2019-02-10 04:45  to 2019-02-10 05:00,0.177,,
2019-02-10 05:00  to 2019-02-10 05:15,0.291,,
2019-02-10 05:15  to 2019-02-10 05:30,0.291,,
2019-02-10 05:30  to 2019-02-10 05:45,0.280,,
2019-02-10 05:45  to 2019-02-10 06:00,0.300,,
2019-02-10 06:00  to 2019-02-10 06:15,0.281,,
2019-02-10 06:15  to 2019-02-10 06:30,0.148,,
2019-02-10 06:30  to 2019-02-10 06:45,0.234,,
2019-02-10 06:45  to 2019-02-10 07:00,0.125,,
2019-02-10 07:00  to 2019-02-10 07:15,0.277,,
2019-02-10 07:15  to 2019-02-10 07:30,0.148,,
2019-02-10 07:30  to 2019-02-10 07:45,0.229,,
2019-02-10 07:45  to 2019-02-10 08:00,0.069,,
2019-02-10 08:00  to 2019-02-10 08:15,0.106,,
2019-02-10 08:15  to 2019-02-10 08:30,0.105,,
2019-02-10 08:30  to 2019-02-10 08:45,0.135,,
2019-02-10 08:45  to 2019-02-10 09:00,0.029,,
2019-02-10 09:00  to 2019-02-10 09:15,0.049,,
2019-02-10 09:15  to 2019-02-10 09:30,0.018,,
2019-02-10 09:30  to 2019-02-10 09:45,0.057,,
2019-02-10 09:45  to 2019-02-10 10:00,0.007,,
2019-02-10 10:00  to 2019-02-10 10:15,0.023,,
2019-02-10 10:15  to 2019-02-10 10:30,0.023,,
2019-02-10 10:30  to 2019-02-10 10:45,0.135,,
2019-02-10 10:45  to 2019-02-10 11:00,0.550,,
2019-02-10 11:00  to 2019-02-10 11:15,0.553,,
2019-02-10 11:15  to 2019-02-10 11:30,0.589,,
2019-02-10 11:30  to 2019-02-10 11:45,0.625,,
2019-02-10 11:45  to 2019-02-10 12:00,0.488,,
2019-02-10 12:00  to 2019-02-10 12:15,0.826,,
2019-02-10 12:15  to 2019-02-10 12:30,0.528,,
2019-02-10 12:30  to 2019-02-10 12:45,0.577,,
2019-02-10 12:45  to 2019-02-10 13:00,0.337,,
2019-02-10 13:00  to 2019-02-10 13:15,0.404,,
2019-02-10 13:15  to 2019-02-10 13:30,0.341,,
2019-02-10 13:30  to 2019-02-10 13:45,0.347,,
2019-02-10 13:45  to 2019-02-10 14:00,0.380,,
2019-02-10 14:00  to 2019-02-10 14:15,0.233,,
2019-02-10 14:15  to 2019-02-10 14:30,0.166,,
2019-02-10 14:30  to 2019-02-10 14:45,0.112,,
2019-02-10 14:45  to 2019-02-10 15:00,0.219,,
2019-02-10 15:00  to 2019-02-10 15:15,0.118,,
2019-02-10 15:15  to 2019-02-10 15:30,0.123,,
2019-02-10 15:30  to 2019-02-10 15:45,0.182,,
2019-02-10 15:45  to 2019-02-10 16:00,0.206,,
2019-02-10 16:00  to 2019-02-10 16:15,0.121,,
2019-02-10 16:15  to 2019-02-10 16:30,0.409,,
2019-02-10 16:30  to 2019-02-10 16:45,0.367,,
2019-02-10 16:45  to 2019-02-10 17:00,0.161,,
2019-02-10 17:00  to 2019-02-10 17:15,0.198,,
2019-02-10 17:15  to 2019-02-10 17:30,0.138,,
2019-02-10 17:30  to 2019-02-10 17:45,0.089,,
2019-02-10 17:45  to 2019-02-10 18:00,0.091,,
2019-02-10 18:00  to 2019-02-10 18:15,0.318,,
2019-02-10 18:15  to 2019-02-10 18:30,0.306,,
2019-02-10 18:30  to 2019-02-10 18:45,0.359,,
2019-02-10 18:45  to 2019-02-10 19:00,0.279,,
2019-02-10 19:00  to 2019-02-10 19:15,0.311,,
2019-02-10 19:15  to 2019-02-10 19:30,0.380,,
2019-02-10 19:30  to 2019-02-10 19:45,0.316,,
2019-02-10 19:45  to 2019-02-10 20:00,0.418,,
2019-02-10 20:00  to 2019-02-10 20:15,0.408,,
2019-02-10 20:15  to 2019-02-10 20:30,0.304,,
2019-02-10 20:30  to 2019-02-10 20:45,0.263,,
2019-02-10 20:45  to 2019-02-10 21:00,0.342,,
2019-02-10 21:00  to 2019-02-10 21:15,0.203,,
2019-02-10 21:15  to 2019-02-10 21:30,0.214,,
2019-02-10 21:30  to 2019-02-10 21:45,0.331,,
2019-02-10 21:45  to 2019-02-10 22:00,0.252,,
2019-02-10 22:00  to 2019-02-10 22:15,0.170,,
2019-02-10 22:15  to 2019-02-10 22:30,0.192,,
2019-02-10 22:30  to 2019-02-10 22:45,0.258,,
2019-02-10 22:45  to 2019-02-10 23:00,0.214,,
2019-02-10 23:00  to 2019-02-10 23:15,0.247,,
2019-02-10 23:15  to 2019-02-10 23:30,0.232,,
2019-02-10 23:30  to 2019-02-10 23:45,0.257,,
2019-02-10 23:45  to 2019-02-11 00:00,0.214,,

========================================
Interval Blockdata for period starting:, 2019-02-11 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWH),,

   -->
   
   2019-02-11 00:00  to 2019-02-11 00:15,0.282,,
2019-02-11 00:15  to 2019-02-11 00:30,0.201,,
2019-02-11 00:30  to 2019-02-11 00:45,0.326,,
2019-02-11 00:45  to 2019-02-11 01:00,0.142,,
2019-02-11 01:00  to 2019-02-11 01:15,0.222,,
2019-02-11 01:15  to 2019-02-11 01:30,0.279,,
2019-02-11 01:30  to 2019-02-11 01:45,0.308,,
2019-02-11 01:45  to 2019-02-11 02:00,0.273,,
2019-02-11 02:00  to 2019-02-11 02:15,0.201,,
2019-02-11 02:15  to 2019-02-11 02:30,0.219,,
2019-02-11 02:30  to 2019-02-11 02:45,0.245,,
2019-02-11 02:45  to 2019-02-11 03:00,0.297,,
2019-02-11 03:00  to 2019-02-11 03:15,0.289,,
2019-02-11 03:15  to 2019-02-11 03:30,0.175,,
2019-02-11 03:30  to 2019-02-11 03:45,0.155,,
2019-02-11 03:45  to 2019-02-11 04:00,0.226,,
2019-02-11 04:00  to 2019-02-11 04:15,0.280,,
2019-02-11 04:15  to 2019-02-11 04:30,0.276,,
2019-02-11 04:30  to 2019-02-11 04:45,0.141,,
2019-02-11 04:45  to 2019-02-11 05:00,0.159,,
2019-02-11 05:00  to 2019-02-11 05:15,0.238,,
2019-02-11 05:15  to 2019-02-11 05:30,0.291,,
2019-02-11 05:30  to 2019-02-11 05:45,0.343,,
2019-02-11 05:45  to 2019-02-11 06:00,0.271,,
2019-02-11 06:00  to 2019-02-11 06:15,0.215,,
2019-02-11 06:15  to 2019-02-11 06:30,0.142,,
2019-02-11 06:30  to 2019-02-11 06:45,0.129,,
2019-02-11 06:45  to 2019-02-11 07:00,0.256,,
2019-02-11 07:00  to 2019-02-11 07:15,0.258,,
2019-02-11 07:15  to 2019-02-11 07:30,0.097,,
2019-02-11 07:30  to 2019-02-11 07:45,0.197,,
2019-02-11 07:45  to 2019-02-11 08:00,0.061,,
2019-02-11 08:00  to 2019-02-11 08:15,0.113,,
2019-02-11 08:15  to 2019-02-11 08:30,0.088,,
2019-02-11 08:30  to 2019-02-11 08:45,0.038,,
2019-02-11 08:45  to 2019-02-11 09:00,0.157,,
2019-02-11 09:00  to 2019-02-11 09:15,0.055,,
2019-02-11 09:15  to 2019-02-11 09:30,0.136,,
2019-02-11 09:30  to 2019-02-11 09:45,0.124,,
2019-02-11 09:45  to 2019-02-11 10:00,0.058,,
2019-02-11 10:00  to 2019-02-11 10:15,0.036,,
2019-02-11 10:15  to 2019-02-11 10:30,0.052,,
2019-02-11 10:30  to 2019-02-11 10:45,0.029,,
2019-02-11 10:45  to 2019-02-11 11:00,0.029,,
2019-02-11 11:00  to 2019-02-11 11:15,0.028,,
2019-02-11 11:15  to 2019-02-11 11:30,0.045,,
2019-02-11 11:30  to 2019-02-11 11:45,0.030,,
2019-02-11 11:45  to 2019-02-11 12:00,0.049,,
2019-02-11 12:00  to 2019-02-11 12:15,0.047,,
2019-02-11 12:15  to 2019-02-11 12:30,0.062,,
2019-02-11 12:30  to 2019-02-11 12:45,0.054,,
2019-02-11 12:45  to 2019-02-11 13:00,0.039,,
2019-02-11 13:00  to 2019-02-11 13:15,0.027,,
2019-02-11 13:15  to 2019-02-11 13:30,0.027,,
2019-02-11 13:30  to 2019-02-11 13:45,0.047,,
2019-02-11 13:45  to 2019-02-11 14:00,0.027,,
2019-02-11 14:00  to 2019-02-11 14:15,0.029,,
2019-02-11 14:15  to 2019-02-11 14:30,0.028,,
2019-02-11 14:30  to 2019-02-11 14:45,0.038,,
2019-02-11 14:45  to 2019-02-11 15:00,0.038,,
2019-02-11 15:00  to 2019-02-11 15:15,0.029,,
2019-02-11 15:15  to 2019-02-11 15:30,0.031,,
2019-02-11 15:30  to 2019-02-11 15:45,0.030,,
2019-02-11 15:45  to 2019-02-11 16:00,0.258,,
2019-02-11 16:00  to 2019-02-11 16:15,0.336,,
2019-02-11 16:15  to 2019-02-11 16:30,0.273,,
2019-02-11 16:30  to 2019-02-11 16:45,0.080,,
2019-02-11 16:45  to 2019-02-11 17:00,0.166,,
2019-02-11 17:00  to 2019-02-11 17:15,0.393,,
2019-02-11 17:15  to 2019-02-11 17:30,0.481,,
2019-02-11 17:30  to 2019-02-11 17:45,0.270,,
2019-02-11 17:45  to 2019-02-11 18:00,0.141,,
2019-02-11 18:00  to 2019-02-11 18:15,0.148,,
2019-02-11 18:15  to 2019-02-11 18:30,0.046,,
2019-02-11 18:30  to 2019-02-11 18:45,0.330,,
2019-02-11 18:45  to 2019-02-11 19:00,0.153,,
2019-02-11 19:00  to 2019-02-11 19:15,0.528,,
2019-02-11 19:15  to 2019-02-11 19:30,0.676,,
2019-02-11 19:30  to 2019-02-11 19:45,0.437,,
2019-02-11 19:45  to 2019-02-11 20:00,0.597,,
2019-02-11 20:00  to 2019-02-11 20:15,0.629,,
2019-02-11 20:15  to 2019-02-11 20:30,0.360,,
2019-02-11 20:30  to 2019-02-11 20:45,0.306,,
2019-02-11 20:45  to 2019-02-11 21:00,0.417,,
2019-02-11 21:00  to 2019-02-11 21:15,0.222,,
2019-02-11 21:15  to 2019-02-11 21:30,0.335,,
2019-02-11 21:30  to 2019-02-11 21:45,0.153,,
2019-02-11 21:45  to 2019-02-11 22:00,0.226,,
2019-02-11 22:00  to 2019-02-11 22:15,0.303,,
2019-02-11 22:15  to 2019-02-11 22:30,0.225,,
2019-02-11 22:30  to 2019-02-11 22:45,0.279,,
2019-02-11 22:45  to 2019-02-11 23:00,0.175,,
2019-02-11 23:00  to 2019-02-11 23:15,0.303,,
2019-02-11 23:15  to 2019-02-11 23:30,0.261,,
2019-02-11 23:30  to 2019-02-11 23:45,0.256,,
2019-02-11 23:45  to 2019-02-12 00:00,0.254,,

========================================
Interval Blockdata for period starting:, 2019-02-12 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWH),,

   -->
   
   2019-02-12 00:00  to 2019-02-12 00:15,0.156,,
2019-02-12 00:15  to 2019-02-12 00:30,0.326,,
2019-02-12 00:30  to 2019-02-12 00:45,0.162,,
2019-02-12 00:45  to 2019-02-12 01:00,0.235,,
2019-02-12 01:00  to 2019-02-12 01:15,0.256,,
2019-02-12 01:15  to 2019-02-12 01:30,0.274,,
2019-02-12 01:30  to 2019-02-12 01:45,0.269,,
2019-02-12 01:45  to 2019-02-12 02:00,0.180,,
2019-02-12 02:00  to 2019-02-12 02:15,0.182,,
2019-02-12 02:15  to 2019-02-12 02:30,0.243,,
2019-02-12 02:30  to 2019-02-12 02:45,0.298,,
2019-02-12 02:45  to 2019-02-12 03:00,0.299,,
2019-02-12 03:00  to 2019-02-12 03:15,0.172,,
2019-02-12 03:15  to 2019-02-12 03:30,0.175,,
2019-02-12 03:30  to 2019-02-12 03:45,0.256,,
2019-02-12 03:45  to 2019-02-12 04:00,0.271,,
2019-02-12 04:00  to 2019-02-12 04:15,0.294,,
2019-02-12 04:15  to 2019-02-12 04:30,0.169,,
2019-02-12 04:30  to 2019-02-12 04:45,0.178,,
2019-02-12 04:45  to 2019-02-12 05:00,0.205,,
2019-02-12 05:00  to 2019-02-12 05:15,0.240,,
2019-02-12 05:15  to 2019-02-12 05:30,0.239,,
2019-02-12 05:30  to 2019-02-12 05:45,0.122,,
2019-02-12 05:45  to 2019-02-12 06:00,0.262,,
2019-02-12 06:00  to 2019-02-12 06:15,0.204,,
2019-02-12 06:15  to 2019-02-12 06:30,0.306,,
2019-02-12 06:30  to 2019-02-12 06:45,0.116,,
2019-02-12 06:45  to 2019-02-12 07:00,0.149,,
2019-02-12 07:00  to 2019-02-12 07:15,0.352,,
2019-02-12 07:15  to 2019-02-12 07:30,0.375,,
2019-02-12 07:30  to 2019-02-12 07:45,0.165,,
2019-02-12 07:45  to 2019-02-12 08:00,0.275,,
2019-02-12 08:00  to 2019-02-12 08:15,0.224,,
2019-02-12 08:15  to 2019-02-12 08:30,0.196,,
2019-02-12 08:30  to 2019-02-12 08:45,0.189,,
2019-02-12 08:45  to 2019-02-12 09:00,0.130,,
2019-02-12 09:00  to 2019-02-12 09:15,0.408,,
2019-02-12 09:15  to 2019-02-12 09:30,0.406,,
2019-02-12 09:30  to 2019-02-12 09:45,0.363,,
2019-02-12 09:45  to 2019-02-12 10:00,0.395,,
2019-02-12 10:00  to 2019-02-12 10:15,0.114,,
2019-02-12 10:15  to 2019-02-12 10:30,0.182,,
2019-02-12 10:30  to 2019-02-12 10:45,0.300,,
2019-02-12 10:45  to 2019-02-12 11:00,0.274,,
2019-02-12 11:00  to 2019-02-12 11:15,0.219,,
2019-02-12 11:15  to 2019-02-12 11:30,0.263,,
2019-02-12 11:30  to 2019-02-12 11:45,0.190,,
2019-02-12 11:45  to 2019-02-12 12:00,0.326,,
2019-02-12 12:00  to 2019-02-12 12:15,0.202,,
2019-02-12 12:15  to 2019-02-12 12:30,0.201,,
2019-02-12 12:30  to 2019-02-12 12:45,0.236,,
2019-02-12 12:45  to 2019-02-12 13:00,0.176,,
2019-02-12 13:00  to 2019-02-12 13:15,0.430,,
2019-02-12 13:15  to 2019-02-12 13:30,0.158,,
2019-02-12 13:30  to 2019-02-12 13:45,0.132,,
2019-02-12 13:45  to 2019-02-12 14:00,0.076,,
2019-02-12 14:00  to 2019-02-12 14:15,0.047,,
2019-02-12 14:15  to 2019-02-12 14:30,0.163,,
2019-02-12 14:30  to 2019-02-12 14:45,0.039,,
2019-02-12 14:45  to 2019-02-12 15:00,0.050,,
2019-02-12 15:00  to 2019-02-12 15:15,0.075,,
2019-02-12 15:15  to 2019-02-12 15:30,0.097,,
2019-02-12 15:30  to 2019-02-12 15:45,0.035,,
2019-02-12 15:45  to 2019-02-12 16:00,0.052,,
2019-02-12 16:00  to 2019-02-12 16:15,0.059,,
2019-02-12 16:15  to 2019-02-12 16:30,0.110,,
2019-02-12 16:30  to 2019-02-12 16:45,0.162,,
2019-02-12 16:45  to 2019-02-12 17:00,0.290,,
2019-02-12 17:00  to 2019-02-12 17:15,0.421,,
2019-02-12 17:15  to 2019-02-12 17:30,0.313,,
2019-02-12 17:30  to 2019-02-12 17:45,0.172,,
2019-02-12 17:45  to 2019-02-12 18:00,0.214,,
2019-02-12 18:00  to 2019-02-12 18:15,0.340,,
2019-02-12 18:15  to 2019-02-12 18:30,0.183,,
2019-02-12 18:30  to 2019-02-12 18:45,0.260,,
2019-02-12 18:45  to 2019-02-12 19:00,0.282,,
2019-02-12 19:00  to 2019-02-12 19:15,0.404,,
2019-02-12 19:15  to 2019-02-12 19:30,0.357,,
2019-02-12 19:30  to 2019-02-12 19:45,0.270,,
2019-02-12 19:45  to 2019-02-12 20:00,0.245,,
2019-02-12 20:00  to 2019-02-12 20:15,0.319,,
2019-02-12 20:15  to 2019-02-12 20:30,0.247,,
2019-02-12 20:30  to 2019-02-12 20:45,0.287,,
2019-02-12 20:45  to 2019-02-12 21:00,0.170,,
2019-02-12 21:00  to 2019-02-12 21:15,0.242,,
2019-02-12 21:15  to 2019-02-12 21:30,0.276,,
2019-02-12 21:30  to 2019-02-12 21:45,0.253,,
2019-02-12 21:45  to 2019-02-12 22:00,0.156,,
2019-02-12 22:00  to 2019-02-12 22:15,0.260,,
2019-02-12 22:15  to 2019-02-12 22:30,0.245,,
2019-02-12 22:30  to 2019-02-12 22:45,0.109,,
2019-02-12 22:45  to 2019-02-12 23:00,0.219,,
2019-02-12 23:00  to 2019-02-12 23:15,0.165,,
2019-02-12 23:15  to 2019-02-12 23:30,0.184,,
2019-02-12 23:30  to 2019-02-12 23:45,0.232,,
2019-02-12 23:45  to 2019-02-13 00:00,0.105,,

========================================
Interval Blockdata for period starting:, 2019-02-13 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWH),,

   -->
   
   2019-02-13 00:00  to 2019-02-13 00:15,0.266,,
2019-02-13 00:15  to 2019-02-13 00:30,0.240,,
2019-02-13 00:30  to 2019-02-13 00:45,0.130,,
2019-02-13 00:45  to 2019-02-13 01:00,0.248,,
2019-02-13 01:00  to 2019-02-13 01:15,0.297,,
2019-02-13 01:15  to 2019-02-13 01:30,0.267,,
2019-02-13 01:30  to 2019-02-13 01:45,0.308,,
2019-02-13 01:45  to 2019-02-13 02:00,0.267,,
2019-02-13 02:00  to 2019-02-13 02:15,0.269,,
2019-02-13 02:15  to 2019-02-13 02:30,0.270,,
2019-02-13 02:30  to 2019-02-13 02:45,0.203,,
2019-02-13 02:45  to 2019-02-13 03:00,0.130,,
2019-02-13 03:00  to 2019-02-13 03:15,0.241,,
2019-02-13 03:15  to 2019-02-13 03:30,0.278,,
2019-02-13 03:30  to 2019-02-13 03:45,0.157,,
2019-02-13 03:45  to 2019-02-13 04:00,0.162,,
2019-02-13 04:00  to 2019-02-13 04:15,0.218,,
2019-02-13 04:15  to 2019-02-13 04:30,0.277,,
2019-02-13 04:30  to 2019-02-13 04:45,0.149,,
2019-02-13 04:45  to 2019-02-13 05:00,0.164,,
2019-02-13 05:00  to 2019-02-13 05:15,0.206,,
2019-02-13 05:15  to 2019-02-13 05:30,0.277,,
2019-02-13 05:30  to 2019-02-13 05:45,0.225,,
2019-02-13 05:45  to 2019-02-13 06:00,0.164,,
2019-02-13 06:00  to 2019-02-13 06:15,0.209,,
2019-02-13 06:15  to 2019-02-13 06:30,0.084,,
2019-02-13 06:30  to 2019-02-13 06:45,0.172,,
2019-02-13 06:45  to 2019-02-13 07:00,0.115,,
2019-02-13 07:00  to 2019-02-13 07:15,0.289,,
2019-02-13 07:15  to 2019-02-13 07:30,0.186,,
2019-02-13 07:30  to 2019-02-13 07:45,0.138,,
2019-02-13 07:45  to 2019-02-13 08:00,0.380,,
2019-02-13 08:00  to 2019-02-13 08:15,0.243,,
2019-02-13 08:15  to 2019-02-13 08:30,0.063,,
2019-02-13 08:30  to 2019-02-13 08:45,0.083,,
2019-02-13 08:45  to 2019-02-13 09:00,0.258,,
2019-02-13 09:00  to 2019-02-13 09:15,0.530,,
2019-02-13 09:15  to 2019-02-13 09:30,0.519,,
2019-02-13 09:30  to 2019-02-13 09:45,0.485,,
2019-02-13 09:45  to 2019-02-13 10:00,0.464,,
2019-02-13 10:00  to 2019-02-13 10:15,0.324,,
2019-02-13 10:15  to 2019-02-13 10:30,0.222,,
2019-02-13 10:30  to 2019-02-13 10:45,0.127,,
2019-02-13 10:45  to 2019-02-13 11:00,0.098,,
2019-02-13 11:00  to 2019-02-13 11:15,0.097,,
2019-02-13 11:15  to 2019-02-13 11:30,0.075,,
2019-02-13 11:30  to 2019-02-13 11:45,0.259,,
2019-02-13 11:45  to 2019-02-13 12:00,0.175,,
2019-02-13 12:00  to 2019-02-13 12:15,0.063,,
2019-02-13 12:15  to 2019-02-13 12:30,0.054,,
2019-02-13 12:30  to 2019-02-13 12:45,0.139,,
2019-02-13 12:45  to 2019-02-13 13:00,0.086,,
2019-02-13 13:00  to 2019-02-13 13:15,0.042,,
2019-02-13 13:15  to 2019-02-13 13:30,0.050,,
2019-02-13 13:30  to 2019-02-13 13:45,0.067,,
2019-02-13 13:45  to 2019-02-13 14:00,0.046,,
2019-02-13 14:00  to 2019-02-13 14:15,0.046,,
2019-02-13 14:15  to 2019-02-13 14:30,0.048,,
2019-02-13 14:30  to 2019-02-13 14:45,0.059,,
2019-02-13 14:45  to 2019-02-13 15:00,0.062,,
2019-02-13 15:00  to 2019-02-13 15:15,0.053,,
2019-02-13 15:15  to 2019-02-13 15:30,0.075,,
2019-02-13 15:30  to 2019-02-13 15:45,0.064,,
2019-02-13 15:45  to 2019-02-13 16:00,0.079,,
2019-02-13 16:00  to 2019-02-13 16:15,0.079,,
2019-02-13 16:15  to 2019-02-13 16:30,0.081,,
2019-02-13 16:30  to 2019-02-13 16:45,0.173,,
