2019-04-25 07:00  to 2019-04-25 07:15,0.000,,
2019-04-25 07:15  to 2019-04-25 07:30,0.000,,
2019-04-25 07:30  to 2019-04-25 07:45,0.000,,
2019-04-25 07:45  to 2019-04-25 08:00,0.000,,
2019-04-25 08:00  to 2019-04-25 08:15,0.000,,
2019-04-25 08:15  to 2019-04-25 08:30,0.000,,
2019-04-25 08:30  to 2019-04-25 08:45,0.000,,
2019-04-25 08:45  to 2019-04-25 09:00,0.000,,
2019-04-25 09:00  to 2019-04-25 09:15,0.000,,
2019-04-25 09:15  to 2019-04-25 09:30,0.000,,
2019-04-25 09:30  to 2019-04-25 09:45,0.000,,
2019-04-25 09:45  to 2019-04-25 10:00,0.000,,
2019-04-25 10:00  to 2019-04-25 10:15,0.000,,
2019-04-25 10:15  to 2019-04-25 10:30,0.000,,
2019-04-25 10:30  to 2019-04-25 10:45,0.000,,
2019-04-25 10:45  to 2019-04-25 11:00,0.000,,
2019-04-25 11:00  to 2019-04-25 11:15,0.000,,
2019-04-25 11:15  to 2019-04-25 11:30,0.000,,
2019-04-25 11:30  to 2019-04-25 11:45,0.002,,
2019-04-25 11:45  to 2019-04-25 12:00,0.008,,
2019-04-25 12:00  to 2019-04-25 12:15,0.000,,
2019-04-25 12:15  to 2019-04-25 12:30,0.000,,
2019-04-25 12:30  to 2019-04-25 12:45,0.000,,
2019-04-25 12:45  to 2019-04-25 13:00,0.000,,
2019-04-25 13:00  to 2019-04-25 13:15,0.000,,
2019-04-25 13:15  to 2019-04-25 13:30,0.000,,
2019-04-25 13:30  to 2019-04-25 13:45,0.000,,
2019-04-25 13:45  to 2019-04-25 14:00,0.000,,
2019-04-25 14:00  to 2019-04-25 14:15,0.000,,
2019-04-25 14:15  to 2019-04-25 14:30,0.001,,
2019-04-25 14:30  to 2019-04-25 14:45,0.000,,
2019-04-25 14:45  to 2019-04-25 15:00,0.022,,
2019-04-25 15:00  to 2019-04-25 15:15,0.000,,
2019-04-25 15:15  to 2019-04-25 15:30,0.000,,
2019-04-25 15:30  to 2019-04-25 15:45,0.000,,
2019-04-25 15:45  to 2019-04-25 16:00,0.260,,
2019-04-25 16:00  to 2019-04-25 16:15,0.190,,
2019-04-25 16:15  to 2019-04-25 16:30,0.060,,
2019-04-25 16:30  to 2019-04-25 16:45,0.089,,
2019-04-25 16:45  to 2019-04-25 17:00,0.289,,
2019-04-25 17:00  to 2019-04-25 17:15,0.371,,
2019-04-25 17:15  to 2019-04-25 17:30,0.205,,
2019-04-25 17:30  to 2019-04-25 17:45,0.430,,
2019-04-25 17:45  to 2019-04-25 18:00,0.256,,
2019-04-25 18:00  to 2019-04-25 18:15,0.152,,
2019-04-25 18:15  to 2019-04-25 18:30,0.182,,
2019-04-25 18:30  to 2019-04-25 18:45,0.073,,
2019-04-25 18:45  to 2019-04-25 19:00,0.068,,
2019-04-25 19:00  to 2019-04-25 19:15,0.111,,
2019-04-25 19:15  to 2019-04-25 19:30,0.185,,
2019-04-25 19:30  to 2019-04-25 19:45,0.127,,
2019-04-25 19:45  to 2019-04-25 20:00,0.135,,
2019-04-25 20:00  to 2019-04-25 20:15,0.068,,
2019-04-25 20:15  to 2019-04-25 20:30,0.045,,
2019-04-25 20:30  to 2019-04-25 20:45,0.057,,
2019-04-25 20:45  to 2019-04-25 21:00,0.047,,
2019-04-25 21:00  to 2019-04-25 21:15,0.037,,
2019-04-25 21:15  to 2019-04-25 21:30,0.038,,
2019-04-25 21:30  to 2019-04-25 21:45,0.063,,
2019-04-25 21:45  to 2019-04-25 22:00,0.041,,
2019-04-25 22:00  to 2019-04-25 22:15,0.035,,
2019-04-25 22:15  to 2019-04-25 22:30,0.035,,
2019-04-25 22:30  to 2019-04-25 22:45,0.068,,
2019-04-25 22:45  to 2019-04-25 23:00,0.065,,
2019-04-25 23:00  to 2019-04-25 23:15,0.056,,
2019-04-25 23:15  to 2019-04-25 23:30,0.055,,
2019-04-25 23:30  to 2019-04-25 23:45,0.076,,
2019-04-25 23:45  to 2019-04-26 00:00,0.055,,

========================================
Interval Blockdata for period starting:, 2019-04-26 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWH),,

   -->
   
   2019-04-26 00:00  to 2019-04-26 00:15,0.053,,
2019-04-26 00:15  to 2019-04-26 00:30,0.041,,
2019-04-26 00:30  to 2019-04-26 00:45,0.034,,
2019-04-26 00:45  to 2019-04-26 01:00,0.035,,
2019-04-26 01:00  to 2019-04-26 01:15,0.050,,
2019-04-26 01:15  to 2019-04-26 01:30,0.047,,
2019-04-26 01:30  to 2019-04-26 01:45,0.034,,
2019-04-26 01:45  to 2019-04-26 02:00,0.034,,
2019-04-26 02:00  to 2019-04-26 02:15,0.044,,
2019-04-26 02:15  to 2019-04-26 02:30,0.047,,
2019-04-26 02:30  to 2019-04-26 02:45,0.045,,
2019-04-26 02:45  to 2019-04-26 03:00,0.045,,
2019-04-26 03:00  to 2019-04-26 03:15,0.039,,
2019-04-26 03:15  to 2019-04-26 03:30,0.126,,
2019-04-26 03:30  to 2019-04-26 03:45,0.154,,
2019-04-26 03:45  to 2019-04-26 04:00,0.172,,
2019-04-26 04:00  to 2019-04-26 04:15,0.139,,
2019-04-26 04:15  to 2019-04-26 04:30,0.054,,
2019-04-26 04:30  to 2019-04-26 04:45,0.039,,
2019-04-26 04:45  to 2019-04-26 05:00,0.052,,
2019-04-26 05:00  to 2019-04-26 05:15,0.034,,
2019-04-26 05:15  to 2019-04-26 05:30,0.042,,
2019-04-26 05:30  to 2019-04-26 05:45,0.142,,
2019-04-26 05:45  to 2019-04-26 06:00,0.033,,
2019-04-26 06:00  to 2019-04-26 06:15,0.009,,
2019-04-26 06:15  to 2019-04-26 06:30,0.128,,
2019-04-26 06:30  to 2019-04-26 06:45,0.069,,
2019-04-26 06:45  to 2019-04-26 07:00,0.020,,
2019-04-26 07:00  to 2019-04-26 07:15,0.000,,
2019-04-26 07:15  to 2019-04-26 07:30,0.000,,
2019-04-26 07:30  to 2019-04-26 07:45,0.000,,
2019-04-26 07:45  to 2019-04-26 08:00,0.000,,
2019-04-26 08:00  to 2019-04-26 08:15,0.000,,
2019-04-26 08:15  to 2019-04-26 08:30,0.000,,
2019-04-26 08:30  to 2019-04-26 08:45,0.000,,
2019-04-26 08:45  to 2019-04-26 09:00,0.000,,
2019-04-26 09:00  to 2019-04-26 09:15,0.000,,
2019-04-26 09:15  to 2019-04-26 09:30,0.000,,
2019-04-26 09:30  to 2019-04-26 09:45,0.000,,
2019-04-26 09:45  to 2019-04-26 10:00,0.000,,
2019-04-26 10:00  to 2019-04-26 10:15,0.000,,
2019-04-26 10:15  to 2019-04-26 10:30,0.000,,
2019-04-26 10:30  to 2019-04-26 10:45,0.000,,
2019-04-26 10:45  to 2019-04-26 11:00,0.000,,
2019-04-26 11:00  to 2019-04-26 11:15,0.000,,
2019-04-26 11:15  to 2019-04-26 11:30,0.000,,
2019-04-26 11:30  to 2019-04-26 11:45,0.000,,
2019-04-26 11:45  to 2019-04-26 12:00,0.000,,
2019-04-26 12:00  to 2019-04-26 12:15,0.000,,
2019-04-26 12:15  to 2019-04-26 12:30,0.000,,
2019-04-26 12:30  to 2019-04-26 12:45,0.000,,
2019-04-26 12:45  to 2019-04-26 13:00,0.000,,
2019-04-26 13:00  to 2019-04-26 13:15,0.000,,
2019-04-26 13:15  to 2019-04-26 13:30,0.000,,
2019-04-26 13:30  to 2019-04-26 13:45,0.000,,
2019-04-26 13:45  to 2019-04-26 14:00,0.000,,
2019-04-26 14:00  to 2019-04-26 14:15,0.000,,
2019-04-26 14:15  to 2019-04-26 14:30,0.000,,
2019-04-26 14:30  to 2019-04-26 14:45,0.000,,
2019-04-26 14:45  to 2019-04-26 15:00,0.000,,
2019-04-26 15:00  to 2019-04-26 15:15,0.000,,
2019-04-26 15:15  to 2019-04-26 15:30,0.000,,
2019-04-26 15:30  to 2019-04-26 15:45,0.000,,
2019-04-26 15:45  to 2019-04-26 16:00,0.000,,
2019-04-26 16:00  to 2019-04-26 16:15,0.000,,
2019-04-26 16:15  to 2019-04-26 16:30,0.000,,
2019-04-26 16:30  to 2019-04-26 16:45,0.000,,
2019-04-26 16:45  to 2019-04-26 17:00,0.000,,
2019-04-26 17:00  to 2019-04-26 17:15,0.005,,
2019-04-26 17:15  to 2019-04-26 17:30,0.032,,
2019-04-26 17:30  to 2019-04-26 17:45,0.058,,
2019-04-26 17:45  to 2019-04-26 18:00,0.053,,
2019-04-26 18:00  to 2019-04-26 18:15,0.150,,
2019-04-26 18:15  to 2019-04-26 18:30,0.069,,
2019-04-26 18:30  to 2019-04-26 18:45,0.029,,
2019-04-26 18:45  to 2019-04-26 19:00,0.044,,
2019-04-26 19:00  to 2019-04-26 19:15,0.038,,
2019-04-26 19:15  to 2019-04-26 19:30,0.033,,
2019-04-26 19:30  to 2019-04-26 19:45,0.109,,
2019-04-26 19:45  to 2019-04-26 20:00,0.055,,
2019-04-26 20:00  to 2019-04-26 20:15,0.111,,
2019-04-26 20:15  to 2019-04-26 20:30,0.072,,
2019-04-26 20:30  to 2019-04-26 20:45,0.051,,
2019-04-26 20:45  to 2019-04-26 21:00,0.049,,
2019-04-26 21:00  to 2019-04-26 21:15,0.049,,
2019-04-26 21:15  to 2019-04-26 21:30,0.083,,
2019-04-26 21:30  to 2019-04-26 21:45,0.074,,
2019-04-26 21:45  to 2019-04-26 22:00,0.061,,
2019-04-26 22:00  to 2019-04-26 22:15,0.057,,
2019-04-26 22:15  to 2019-04-26 22:30,0.074,,
2019-04-26 22:30  to 2019-04-26 22:45,0.064,,
2019-04-26 22:45  to 2019-04-26 23:00,0.034,,
2019-04-26 23:00  to 2019-04-26 23:15,0.034,,
2019-04-26 23:15  to 2019-04-26 23:30,0.074,,
2019-04-26 23:30  to 2019-04-26 23:45,0.139,,
2019-04-26 23:45  to 2019-04-27 00:00,0.133,,

========================================
Interval Blockdata for period starting:, 2019-04-27 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWH),,

   -->
   
   2019-04-27 00:00  to 2019-04-27 00:15,0.108,,
2019-04-27 00:15  to 2019-04-27 00:30,0.034,,
2019-04-27 00:30  to 2019-04-27 00:45,0.034,,
2019-04-27 00:45  to 2019-04-27 01:00,0.034,,
2019-04-27 01:00  to 2019-04-27 01:15,0.062,,
2019-04-27 01:15  to 2019-04-27 01:30,0.034,,
2019-04-27 01:30  to 2019-04-27 01:45,0.034,,
2019-04-27 01:45  to 2019-04-27 02:00,0.040,,
2019-04-27 02:00  to 2019-04-27 02:15,0.072,,
2019-04-27 02:15  to 2019-04-27 02:30,0.062,,
2019-04-27 02:30  to 2019-04-27 02:45,0.067,,
2019-04-27 02:45  to 2019-04-27 03:00,0.064,,
2019-04-27 03:00  to 2019-04-27 03:15,0.054,,
2019-04-27 03:15  to 2019-04-27 03:30,0.035,,
2019-04-27 03:30  to 2019-04-27 03:45,0.032,,
2019-04-27 03:45  to 2019-04-27 04:00,0.051,,
2019-04-27 04:00  to 2019-04-27 04:15,0.038,,
2019-04-27 04:15  to 2019-04-27 04:30,0.050,,
2019-04-27 04:30  to 2019-04-27 04:45,0.034,,
2019-04-27 04:45  to 2019-04-27 05:00,0.035,,
2019-04-27 05:00  to 2019-04-27 05:15,0.034,,
2019-04-27 05:15  to 2019-04-27 05:30,0.056,,
2019-04-27 05:30  to 2019-04-27 05:45,0.034,,
2019-04-27 05:45  to 2019-04-27 06:00,0.049,,
2019-04-27 06:00  to 2019-04-27 06:15,0.119,,
2019-04-27 06:15  to 2019-04-27 06:30,0.035,,
2019-04-27 06:30  to 2019-04-27 06:45,0.107,,
2019-04-27 06:45  to 2019-04-27 07:00,0.160,,
2019-04-27 07:00  to 2019-04-27 07:15,0.201,,
2019-04-27 07:15  to 2019-04-27 07:30,0.149,,
2019-04-27 07:30  to 2019-04-27 07:45,0.141,,
2019-04-27 07:45  to 2019-04-27 08:00,0.188,,
2019-04-27 08:00  to 2019-04-27 08:15,0.127,,
2019-04-27 08:15  to 2019-04-27 08:30,0.082,,
2019-04-27 08:30  to 2019-04-27 08:45,0.089,,
2019-04-27 08:45  to 2019-04-27 09:00,0.101,,
2019-04-27 09:00  to 2019-04-27 09:15,0.170,,
2019-04-27 09:15  to 2019-04-27 09:30,0.110,,
2019-04-27 09:30  to 2019-04-27 09:45,0.117,,
2019-04-27 09:45  to 2019-04-27 10:00,0.195,,
2019-04-27 10:00  to 2019-04-27 10:15,0.129,,
2019-04-27 10:15  to 2019-04-27 10:30,0.582,,
2019-04-27 10:30  to 2019-04-27 10:45,0.503,,
2019-04-27 10:45  to 2019-04-27 11:00,0.316,,
2019-04-27 11:00  to 2019-04-27 11:15,0.366,,
2019-04-27 11:15  to 2019-04-27 11:30,0.420,,
2019-04-27 11:30  to 2019-04-27 11:45,0.187,,
2019-04-27 11:45  to 2019-04-27 12:00,0.149,,
2019-04-27 12:00  to 2019-04-27 12:15,0.167,,
2019-04-27 12:15  to 2019-04-27 12:30,0.087,,
2019-04-27 12:30  to 2019-04-27 12:45,0.162,,
2019-04-27 12:45  to 2019-04-27 13:00,0.044,,
2019-04-27 13:00  to 2019-04-27 13:15,0.051,,
2019-04-27 13:15  to 2019-04-27 13:30,0.059,,
2019-04-27 13:30  to 2019-04-27 13:45,0.037,,
2019-04-27 13:45  to 2019-04-27 14:00,0.032,,
2019-04-27 14:00  to 2019-04-27 14:15,0.161,,
2019-04-27 14:15  to 2019-04-27 14:30,0.054,,
2019-04-27 14:30  to 2019-04-27 14:45,0.032,,
2019-04-27 14:45  to 2019-04-27 15:00,0.053,,
2019-04-27 15:00  to 2019-04-27 15:15,0.031,,
2019-04-27 15:15  to 2019-04-27 15:30,0.059,,
2019-04-27 15:30  to 2019-04-27 15:45,0.185,,
2019-04-27 15:45  to 2019-04-27 16:00,0.839,,
2019-04-27 16:00  to 2019-04-27 16:15,0.430,,
2019-04-27 16:15  to 2019-04-27 16:30,0.058,,
2019-04-27 16:30  to 2019-04-27 16:45,0.155,,
2019-04-27 16:45  to 2019-04-27 17:00,0.324,,
2019-04-27 17:00  to 2019-04-27 17:15,0.261,,
2019-04-27 17:15  to 2019-04-27 17:30,0.158,,
2019-04-27 17:30  to 2019-04-27 17:45,0.190,,
2019-04-27 17:45  to 2019-04-27 18:00,0.037,,
2019-04-27 18:00  to 2019-04-27 18:15,0.034,,
2019-04-27 18:15  to 2019-04-27 18:30,0.040,,
2019-04-27 18:30  to 2019-04-27 18:45,0.059,,
2019-04-27 18:45  to 2019-04-27 19:00,0.034,,
2019-04-27 19:00  to 2019-04-27 19:15,0.034,,
2019-04-27 19:15  to 2019-04-27 19:30,0.035,,
2019-04-27 19:30  to 2019-04-27 19:45,0.055,,
2019-04-27 19:45  to 2019-04-27 20:00,0.047,,
2019-04-27 20:00  to 2019-04-27 20:15,0.050,,
2019-04-27 20:15  to 2019-04-27 20:30,0.060,,
2019-04-27 20:30  to 2019-04-27 20:45,0.071,,
2019-04-27 20:45  to 2019-04-27 21:00,0.072,,
2019-04-27 21:00  to 2019-04-27 21:15,0.057,,
2019-04-27 21:15  to 2019-04-27 21:30,0.052,,
2019-04-27 21:30  to 2019-04-27 21:45,0.034,,
2019-04-27 21:45  to 2019-04-27 22:00,0.053,,
2019-04-27 22:00  to 2019-04-27 22:15,0.034,,
2019-04-27 22:15  to 2019-04-27 22:30,0.046,,
2019-04-27 22:30  to 2019-04-27 22:45,0.045,,
2019-04-27 22:45  to 2019-04-27 23:00,0.035,,
2019-04-27 23:00  to 2019-04-27 23:15,0.034,,
2019-04-27 23:15  to 2019-04-27 23:30,0.033,,
2019-04-27 23:30  to 2019-04-27 23:45,0.054,,
2019-04-27 23:45  to 2019-04-28 00:00,0.033,,

========================================
Interval Blockdata for period starting:, 2019-04-28 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWH),,

   -->
   
   2019-04-28 00:00  to 2019-04-28 00:15,0.033,,
2019-04-28 00:15  to 2019-04-28 00:30,0.055,,
2019-04-28 00:30  to 2019-04-28 00:45,0.037,,
2019-04-28 00:45  to 2019-04-28 01:00,0.077,,
2019-04-28 01:00  to 2019-04-28 01:15,0.067,,
2019-04-28 01:15  to 2019-04-28 01:30,0.065,,
2019-04-28 01:30  to 2019-04-28 01:45,0.091,,
2019-04-28 01:45  to 2019-04-28 02:00,0.073,,
2019-04-28 02:00  to 2019-04-28 02:15,0.068,,
2019-04-28 02:15  to 2019-04-28 02:30,0.103,,
2019-04-28 02:30  to 2019-04-28 02:45,0.048,,
2019-04-28 02:45  to 2019-04-28 03:00,0.141,,
2019-04-28 03:00  to 2019-04-28 03:15,0.049,,
2019-04-28 03:15  to 2019-04-28 03:30,0.077,,
2019-04-28 03:30  to 2019-04-28 03:45,0.078,,
2019-04-28 03:45  to 2019-04-28 04:00,0.083,,
2019-04-28 04:00  to 2019-04-28 04:15,0.190,,
2019-04-28 04:15  to 2019-04-28 04:30,0.052,,
2019-04-28 04:30  to 2019-04-28 04:45,0.076,,
2019-04-28 04:45  to 2019-04-28 05:00,0.143,,
2019-04-28 05:00  to 2019-04-28 05:15,0.124,,
2019-04-28 05:15  to 2019-04-28 05:30,0.320,,
2019-04-28 05:30  to 2019-04-28 05:45,0.338,,
2019-04-28 05:45  to 2019-04-28 06:00,0.052,,
2019-04-28 06:00  to 2019-04-28 06:15,0.109,,
2019-04-28 06:15  to 2019-04-28 06:30,0.353,,
2019-04-28 06:30  to 2019-04-28 06:45,0.283,,
2019-04-28 06:45  to 2019-04-28 07:00,0.020,,
2019-04-28 07:00  to 2019-04-28 07:15,0.060,,
2019-04-28 07:15  to 2019-04-28 07:30,0.074,,
2019-04-28 07:30  to 2019-04-28 07:45,0.006,,
2019-04-28 07:45  to 2019-04-28 08:00,0.044,,
2019-04-28 08:00  to 2019-04-28 08:15,0.053,,
2019-04-28 08:15  to 2019-04-28 08:30,0.039,,
2019-04-28 08:30  to 2019-04-28 08:45,0.052,,
2019-04-28 08:45  to 2019-04-28 09:00,0.057,,
2019-04-28 09:00  to 2019-04-28 09:15,0.000,,
2019-04-28 09:15  to 2019-04-28 09:30,0.000,,
2019-04-28 09:30  to 2019-04-28 09:45,0.000,,
2019-04-28 09:45  to 2019-04-28 10:00,0.000,,
2019-04-28 10:00  to 2019-04-28 10:15,0.001,,
2019-04-28 10:15  to 2019-04-28 10:30,0.000,,
2019-04-28 10:30  to 2019-04-28 10:45,0.000,,
2019-04-28 10:45  to 2019-04-28 11:00,0.000,,
2019-04-28 11:00  to 2019-04-28 11:15,0.000,,
2019-04-28 11:15  to 2019-04-28 11:30,0.000,,
2019-04-28 11:30  to 2019-04-28 11:45,0.000,,
2019-04-28 11:45  to 2019-04-28 12:00,0.010,,
2019-04-28 12:00  to 2019-04-28 12:15,0.002,,
2019-04-28 12:15  to 2019-04-28 12:30,0.002,,
2019-04-28 12:30  to 2019-04-28 12:45,0.094,,
2019-04-28 12:45  to 2019-04-28 13:00,0.269,,
2019-04-28 13:00  to 2019-04-28 13:15,0.192,,
2019-04-28 13:15  to 2019-04-28 13:30,0.368,,
2019-04-28 13:30  to 2019-04-28 13:45,0.134,,
2019-04-28 13:45  to 2019-04-28 14:00,0.006,,
2019-04-28 14:00  to 2019-04-28 14:15,0.025,,
2019-04-28 14:15  to 2019-04-28 14:30,0.124,,
2019-04-28 14:30  to 2019-04-28 14:45,0.179,,
2019-04-28 14:45  to 2019-04-28 15:00,0.076,,
2019-04-28 15:00  to 2019-04-28 15:15,0.112,,
2019-04-28 15:15  to 2019-04-28 15:30,0.148,,
2019-04-28 15:30  to 2019-04-28 15:45,0.187,,
2019-04-28 15:45  to 2019-04-28 16:00,0.174,,
2019-04-28 16:00  to 2019-04-28 16:15,0.011,,
2019-04-28 16:15  to 2019-04-28 16:30,0.040,,
2019-04-28 16:30  to 2019-04-28 16:45,0.004,,
2019-04-28 16:45  to 2019-04-28 17:00,0.002,,
2019-04-28 17:00  to 2019-04-28 17:15,0.014,,
2019-04-28 17:15  to 2019-04-28 17:30,0.039,,
2019-04-28 17:30  to 2019-04-28 17:45,0.097,,
2019-04-28 17:45  to 2019-04-28 18:00,0.064,,
2019-04-28 18:00  to 2019-04-28 18:15,0.017,,
2019-04-28 18:15  to 2019-04-28 18:30,0.014,,
2019-04-28 18:30  to 2019-04-28 18:45,0.036,,
2019-04-28 18:45  to 2019-04-28 19:00,0.048,,
2019-04-28 19:00  to 2019-04-28 19:15,0.055,,
2019-04-28 19:15  to 2019-04-28 19:30,0.080,,
2019-04-28 19:30  to 2019-04-28 19:45,0.073,,
2019-04-28 19:45  to 2019-04-28 20:00,0.060,,
2019-04-28 20:00  to 2019-04-28 20:15,0.071,,
2019-04-28 20:15  to 2019-04-28 20:30,0.061,,
2019-04-28 20:30  to 2019-04-28 20:45,0.040,,
2019-04-28 20:45  to 2019-04-28 21:00,0.040,,
2019-04-28 21:00  to 2019-04-28 21:15,0.046,,
2019-04-28 21:15  to 2019-04-28 21:30,0.052,,
2019-04-28 21:30  to 2019-04-28 21:45,0.036,,
2019-04-28 21:45  to 2019-04-28 22:00,0.035,,
2019-04-28 22:00  to 2019-04-28 22:15,0.035,,
2019-04-28 22:15  to 2019-04-28 22:30,0.054,,
2019-04-28 22:30  to 2019-04-28 22:45,0.044,,
2019-04-28 22:45  to 2019-04-28 23:00,0.033,,
2019-04-28 23:00  to 2019-04-28 23:15,0.033,,
2019-04-28 23:15  to 2019-04-28 23:30,0.035,,
2019-04-28 23:30  to 2019-04-28 23:45,0.061,,
2019-04-28 23:45  to 2019-04-29 00:00,0.057,,

========================================
Interval Blockdata for period starting:, 2019-04-29 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWH),,

   -->
   
   2019-04-29 00:00  to 2019-04-29 00:15,0.066,,
2019-04-29 00:15  to 2019-04-29 00:30,0.186,,
2019-04-29 00:30  to 2019-04-29 00:45,0.054,,
2019-04-29 00:45  to 2019-04-29 01:00,0.051,,
2019-04-29 01:00  to 2019-04-29 01:15,0.033,,
2019-04-29 01:15  to 2019-04-29 01:30,0.054,,
2019-04-29 01:30  to 2019-04-29 01:45,0.035,,
2019-04-29 01:45  to 2019-04-29 02:00,0.185,,
2019-04-29 02:00  to 2019-04-29 02:15,0.056,,
2019-04-29 02:15  to 2019-04-29 02:30,0.033,,
2019-04-29 02:30  to 2019-04-29 02:45,0.034,,
2019-04-29 02:45  to 2019-04-29 03:00,0.033,,
2019-04-29 03:00  to 2019-04-29 03:15,0.194,,
2019-04-29 03:15  to 2019-04-29 03:30,0.033,,
2019-04-29 03:30  to 2019-04-29 03:45,0.050,,
2019-04-29 03:45  to 2019-04-29 04:00,0.042,,
2019-04-29 04:00  to 2019-04-29 04:15,0.165,,
2019-04-29 04:15  to 2019-04-29 04:30,0.057,,
2019-04-29 04:30  to 2019-04-29 04:45,0.056,,
2019-04-29 04:45  to 2019-04-29 05:00,0.145,,
2019-04-29 05:00  to 2019-04-29 05:15,0.253,,
2019-04-29 05:15  to 2019-04-29 05:30,0.265,,
2019-04-29 05:30  to 2019-04-29 05:45,0.240,,
2019-04-29 05:45  to 2019-04-29 06:00,0.112,,
2019-04-29 06:00  to 2019-04-29 06:15,0.045,,
2019-04-29 06:15  to 2019-04-29 06:30,0.354,,
2019-04-29 06:30  to 2019-04-29 06:45,0.163,,
2019-04-29 06:45  to 2019-04-29 07:00,0.029,,
2019-04-29 07:00  to 2019-04-29 07:15,0.116,,
2019-04-29 07:15  to 2019-04-29 07:30,0.063,,
2019-04-29 07:30  to 2019-04-29 07:45,0.037,,
2019-04-29 07:45  to 2019-04-29 08:00,0.014,,
2019-04-29 08:00  to 2019-04-29 08:15,0.101,,
2019-04-29 08:15  to 2019-04-29 08:30,0.060,,
2019-04-29 08:30  to 2019-04-29 08:45,0.027,,
2019-04-29 08:45  to 2019-04-29 09:00,0.031,,
2019-04-29 09:00  to 2019-04-29 09:15,0.016,,
2019-04-29 09:15  to 2019-04-29 09:30,0.028,,
2019-04-29 09:30  to 2019-04-29 09:45,0.029,,
2019-04-29 09:45  to 2019-04-29 10:00,0.000,,
2019-04-29 10:00  to 2019-04-29 10:15,0.000,,
2019-04-29 10:15  to 2019-04-29 10:30,0.000,,
2019-04-29 10:30  to 2019-04-29 10:45,0.001,,
2019-04-29 10:45  to 2019-04-29 11:00,0.000,,
2019-04-29 11:00  to 2019-04-29 11:15,0.000,,
2019-04-29 11:15  to 2019-04-29 11:30,0.000,,
2019-04-29 11:30  to 2019-04-29 11:45,0.000,,
2019-04-29 11:45  to 2019-04-29 12:00,0.000,,
2019-04-29 12:00  to 2019-04-29 12:15,0.000,,
2019-04-29 12:15  to 2019-04-29 12:30,0.000,,
2019-04-29 12:30  to 2019-04-29 12:45,0.000,,
2019-04-29 12:45  to 2019-04-29 13:00,0.000,,
2019-04-29 13:00  to 2019-04-29 13:15,0.000,,
2019-04-29 13:15  to 2019-04-29 13:30,0.000,,
2019-04-29 13:30  to 2019-04-29 13:45,0.000,,
2019-04-29 13:45  to 2019-04-29 14:00,0.000,,
2019-04-29 14:00  to 2019-04-29 14:15,0.000,,
2019-04-29 14:15  to 2019-04-29 14:30,0.144,,
2019-04-29 14:30  to 2019-04-29 14:45,0.092,,
2019-04-29 14:45  to 2019-04-29 15:00,0.008,,
2019-04-29 15:00  to 2019-04-29 15:15,0.018,,
2019-04-29 15:15  to 2019-04-29 15:30,0.044,,
2019-04-29 15:30  to 2019-04-29 15:45,0.000,,
2019-04-29 15:45  to 2019-04-29 16:00,0.012,,
2019-04-29 16:00  to 2019-04-29 16:15,0.069,,
2019-04-29 16:15  to 2019-04-29 16:30,0.002,,
2019-04-29 16:30  to 2019-04-29 16:45,0.000,,
