2019-07-20 16:30  to 2019-07-20 16:45,0.000,,
2019-07-20 16:45  to 2019-07-20 17:00,0.000,,
2019-07-20 17:00  to 2019-07-20 17:15,0.000,,
2019-07-20 17:15  to 2019-07-20 17:30,0.000,,
2019-07-20 17:30  to 2019-07-20 17:45,0.000,,
2019-07-20 17:45  to 2019-07-20 18:00,0.000,,
2019-07-20 18:00  to 2019-07-20 18:15,0.000,,
2019-07-20 18:15  to 2019-07-20 18:30,0.000,,
2019-07-20 18:30  to 2019-07-20 18:45,0.000,,
2019-07-20 18:45  to 2019-07-20 19:00,0.000,,
2019-07-20 19:00  to 2019-07-20 19:15,0.000,,
2019-07-20 19:15  to 2019-07-20 19:30,0.000,,
2019-07-20 19:30  to 2019-07-20 19:45,0.000,,
2019-07-20 19:45  to 2019-07-20 20:00,0.000,,
2019-07-20 20:00  to 2019-07-20 20:15,0.000,,
2019-07-20 20:15  to 2019-07-20 20:30,0.000,,
2019-07-20 20:30  to 2019-07-20 20:45,0.000,,
2019-07-20 20:45  to 2019-07-20 21:00,0.000,,
2019-07-20 21:00  to 2019-07-20 21:15,0.000,,
2019-07-20 21:15  to 2019-07-20 21:30,0.000,,
2019-07-20 21:30  to 2019-07-20 21:45,0.000,,
2019-07-20 21:45  to 2019-07-20 22:00,0.000,,
2019-07-20 22:00  to 2019-07-20 22:15,0.000,,
2019-07-20 22:15  to 2019-07-20 22:30,0.000,,
2019-07-20 22:30  to 2019-07-20 22:45,0.000,,
2019-07-20 22:45  to 2019-07-20 23:00,0.000,,
2019-07-20 23:00  to 2019-07-20 23:15,0.000,,
2019-07-20 23:15  to 2019-07-20 23:30,0.000,,
2019-07-20 23:30  to 2019-07-20 23:45,0.000,,
2019-07-20 23:45  to 2019-07-21 00:00,0.000,,

========================================
Interval Blockdata for period starting:, 2019-07-21 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWHR),,

   -->
   
   2019-07-21 00:00  to 2019-07-21 00:15,0.000,,
2019-07-21 00:15  to 2019-07-21 00:30,0.000,,
2019-07-21 00:30  to 2019-07-21 00:45,0.000,,
2019-07-21 00:45  to 2019-07-21 01:00,0.000,,
2019-07-21 01:00  to 2019-07-21 01:15,0.000,,
2019-07-21 01:15  to 2019-07-21 01:30,0.000,,
2019-07-21 01:30  to 2019-07-21 01:45,0.000,,
2019-07-21 01:45  to 2019-07-21 02:00,0.000,,
2019-07-21 02:00  to 2019-07-21 02:15,0.000,,
2019-07-21 02:15  to 2019-07-21 02:30,0.000,,
2019-07-21 02:30  to 2019-07-21 02:45,0.000,,
2019-07-21 02:45  to 2019-07-21 03:00,0.000,,
2019-07-21 03:00  to 2019-07-21 03:15,0.000,,
2019-07-21 03:15  to 2019-07-21 03:30,0.000,,
2019-07-21 03:30  to 2019-07-21 03:45,0.000,,
2019-07-21 03:45  to 2019-07-21 04:00,0.000,,
2019-07-21 04:00  to 2019-07-21 04:15,0.000,,
2019-07-21 04:15  to 2019-07-21 04:30,0.000,,
2019-07-21 04:30  to 2019-07-21 04:45,0.000,,
2019-07-21 04:45  to 2019-07-21 05:00,0.000,,
2019-07-21 05:00  to 2019-07-21 05:15,0.000,,
2019-07-21 05:15  to 2019-07-21 05:30,0.000,,
2019-07-21 05:30  to 2019-07-21 05:45,0.000,,
2019-07-21 05:45  to 2019-07-21 06:00,0.000,,
2019-07-21 06:00  to 2019-07-21 06:15,0.000,,
2019-07-21 06:15  to 2019-07-21 06:30,0.000,,
2019-07-21 06:30  to 2019-07-21 06:45,0.000,,
2019-07-21 06:45  to 2019-07-21 07:00,0.011,,
2019-07-21 07:00  to 2019-07-21 07:15,0.006,,
2019-07-21 07:15  to 2019-07-21 07:30,0.007,,
2019-07-21 07:30  to 2019-07-21 07:45,0.117,,
2019-07-21 07:45  to 2019-07-21 08:00,0.072,,
2019-07-21 08:00  to 2019-07-21 08:15,0.022,,
2019-07-21 08:15  to 2019-07-21 08:30,0.049,,
2019-07-21 08:30  to 2019-07-21 08:45,0.011,,
2019-07-21 08:45  to 2019-07-21 09:00,0.009,,
2019-07-21 09:00  to 2019-07-21 09:15,0.009,,
2019-07-21 09:15  to 2019-07-21 09:30,0.189,,
2019-07-21 09:30  to 2019-07-21 09:45,0.244,,
2019-07-21 09:45  to 2019-07-21 10:00,0.040,,
2019-07-21 10:00  to 2019-07-21 10:15,0.000,,
2019-07-21 10:15  to 2019-07-21 10:30,0.000,,
2019-07-21 10:30  to 2019-07-21 10:45,0.000,,
2019-07-21 10:45  to 2019-07-21 11:00,0.000,,
2019-07-21 11:00  to 2019-07-21 11:15,0.181,,
2019-07-21 11:15  to 2019-07-21 11:30,0.348,,
2019-07-21 11:30  to 2019-07-21 11:45,0.367,,
2019-07-21 11:45  to 2019-07-21 12:00,0.240,,
2019-07-21 12:00  to 2019-07-21 12:15,0.358,,
2019-07-21 12:15  to 2019-07-21 12:30,0.151,,
2019-07-21 12:30  to 2019-07-21 12:45,0.000,,
2019-07-21 12:45  to 2019-07-21 13:00,0.000,,
2019-07-21 13:00  to 2019-07-21 13:15,0.016,,
2019-07-21 13:15  to 2019-07-21 13:30,0.350,,
2019-07-21 13:30  to 2019-07-21 13:45,0.183,,
2019-07-21 13:45  to 2019-07-21 14:00,0.256,,
2019-07-21 14:00  to 2019-07-21 14:15,0.310,,
2019-07-21 14:15  to 2019-07-21 14:30,0.291,,
2019-07-21 14:30  to 2019-07-21 14:45,0.279,,
2019-07-21 14:45  to 2019-07-21 15:00,0.170,,
2019-07-21 15:00  to 2019-07-21 15:15,0.232,,
2019-07-21 15:15  to 2019-07-21 15:30,0.208,,
2019-07-21 15:30  to 2019-07-21 15:45,0.131,,
2019-07-21 15:45  to 2019-07-21 16:00,0.080,,
2019-07-21 16:00  to 2019-07-21 16:15,0.036,,
2019-07-21 16:15  to 2019-07-21 16:30,0.029,,
2019-07-21 16:30  to 2019-07-21 16:45,0.030,,
2019-07-21 16:45  to 2019-07-21 17:00,0.000,,
2019-07-21 17:00  to 2019-07-21 17:15,0.000,,
2019-07-21 17:15  to 2019-07-21 17:30,0.000,,
2019-07-21 17:30  to 2019-07-21 17:45,0.000,,
2019-07-21 17:45  to 2019-07-21 18:00,0.004,,
2019-07-21 18:00  to 2019-07-21 18:15,0.000,,
2019-07-21 18:15  to 2019-07-21 18:30,0.000,,
2019-07-21 18:30  to 2019-07-21 18:45,0.000,,
2019-07-21 18:45  to 2019-07-21 19:00,0.000,,
2019-07-21 19:00  to 2019-07-21 19:15,0.000,,
2019-07-21 19:15  to 2019-07-21 19:30,0.000,,
2019-07-21 19:30  to 2019-07-21 19:45,0.000,,
2019-07-21 19:45  to 2019-07-21 20:00,0.000,,
2019-07-21 20:00  to 2019-07-21 20:15,0.000,,
2019-07-21 20:15  to 2019-07-21 20:30,0.000,,
2019-07-21 20:30  to 2019-07-21 20:45,0.000,,
2019-07-21 20:45  to 2019-07-21 21:00,0.000,,
2019-07-21 21:00  to 2019-07-21 21:15,0.000,,
2019-07-21 21:15  to 2019-07-21 21:30,0.000,,
2019-07-21 21:30  to 2019-07-21 21:45,0.000,,
2019-07-21 21:45  to 2019-07-21 22:00,0.000,,
2019-07-21 22:00  to 2019-07-21 22:15,0.000,,
2019-07-21 22:15  to 2019-07-21 22:30,0.000,,
2019-07-21 22:30  to 2019-07-21 22:45,0.000,,
2019-07-21 22:45  to 2019-07-21 23:00,0.000,,
2019-07-21 23:00  to 2019-07-21 23:15,0.000,,
2019-07-21 23:15  to 2019-07-21 23:30,0.000,,
2019-07-21 23:30  to 2019-07-21 23:45,0.000,,
2019-07-21 23:45  to 2019-07-22 00:00,0.000,,

========================================
Interval Blockdata for period starting:, 2019-07-22 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWHR),,

   -->
   
   2019-07-22 00:00  to 2019-07-22 00:15,0.000,,
2019-07-22 00:15  to 2019-07-22 00:30,0.000,,
2019-07-22 00:30  to 2019-07-22 00:45,0.000,,
2019-07-22 00:45  to 2019-07-22 01:00,0.000,,
2019-07-22 01:00  to 2019-07-22 01:15,0.000,,
2019-07-22 01:15  to 2019-07-22 01:30,0.000,,
2019-07-22 01:30  to 2019-07-22 01:45,0.000,,
2019-07-22 01:45  to 2019-07-22 02:00,0.000,,
2019-07-22 02:00  to 2019-07-22 02:15,0.000,,
2019-07-22 02:15  to 2019-07-22 02:30,0.000,,
2019-07-22 02:30  to 2019-07-22 02:45,0.000,,
2019-07-22 02:45  to 2019-07-22 03:00,0.000,,
2019-07-22 03:00  to 2019-07-22 03:15,0.000,,
2019-07-22 03:15  to 2019-07-22 03:30,0.000,,
2019-07-22 03:30  to 2019-07-22 03:45,0.000,,
2019-07-22 03:45  to 2019-07-22 04:00,0.000,,
2019-07-22 04:00  to 2019-07-22 04:15,0.000,,
2019-07-22 04:15  to 2019-07-22 04:30,0.000,,
2019-07-22 04:30  to 2019-07-22 04:45,0.000,,
2019-07-22 04:45  to 2019-07-22 05:00,0.000,,
2019-07-22 05:00  to 2019-07-22 05:15,0.000,,
2019-07-22 05:15  to 2019-07-22 05:30,0.000,,
2019-07-22 05:30  to 2019-07-22 05:45,0.000,,
2019-07-22 05:45  to 2019-07-22 06:00,0.000,,
2019-07-22 06:00  to 2019-07-22 06:15,0.000,,
2019-07-22 06:15  to 2019-07-22 06:30,0.000,,
2019-07-22 06:30  to 2019-07-22 06:45,0.000,,
2019-07-22 06:45  to 2019-07-22 07:00,0.000,,
2019-07-22 07:00  to 2019-07-22 07:15,0.000,,
2019-07-22 07:15  to 2019-07-22 07:30,0.028,,
2019-07-22 07:30  to 2019-07-22 07:45,0.123,,
2019-07-22 07:45  to 2019-07-22 08:00,0.000,,
2019-07-22 08:00  to 2019-07-22 08:15,0.153,,
2019-07-22 08:15  to 2019-07-22 08:30,0.241,,
2019-07-22 08:30  to 2019-07-22 08:45,0.282,,
2019-07-22 08:45  to 2019-07-22 09:00,0.307,,
2019-07-22 09:00  to 2019-07-22 09:15,0.302,,
2019-07-22 09:15  to 2019-07-22 09:30,0.339,,
2019-07-22 09:30  to 2019-07-22 09:45,0.335,,
2019-07-22 09:45  to 2019-07-22 10:00,0.202,,
2019-07-22 10:00  to 2019-07-22 10:15,0.188,,
2019-07-22 10:15  to 2019-07-22 10:30,0.387,,
2019-07-22 10:30  to 2019-07-22 10:45,0.154,,
2019-07-22 10:45  to 2019-07-22 11:00,0.330,,
2019-07-22 11:00  to 2019-07-22 11:15,0.404,,
2019-07-22 11:15  to 2019-07-22 11:30,0.323,,
2019-07-22 11:30  to 2019-07-22 11:45,0.338,,
2019-07-22 11:45  to 2019-07-22 12:00,0.324,,
2019-07-22 12:00  to 2019-07-22 12:15,0.378,,
2019-07-22 12:15  to 2019-07-22 12:30,0.264,,
2019-07-22 12:30  to 2019-07-22 12:45,0.229,,
2019-07-22 12:45  to 2019-07-22 13:00,0.363,,
2019-07-22 13:00  to 2019-07-22 13:15,0.290,,
2019-07-22 13:15  to 2019-07-22 13:30,0.171,,
2019-07-22 13:30  to 2019-07-22 13:45,0.247,,
2019-07-22 13:45  to 2019-07-22 14:00,0.293,,
2019-07-22 14:00  to 2019-07-22 14:15,0.041,,
2019-07-22 14:15  to 2019-07-22 14:30,0.303,,
2019-07-22 14:30  to 2019-07-22 14:45,0.258,,
2019-07-22 14:45  to 2019-07-22 15:00,0.231,,
2019-07-22 15:00  to 2019-07-22 15:15,0.145,,
2019-07-22 15:15  to 2019-07-22 15:30,0.211,,
2019-07-22 15:30  to 2019-07-22 15:45,0.197,,
2019-07-22 15:45  to 2019-07-22 16:00,0.183,,
2019-07-22 16:00  to 2019-07-22 16:15,0.095,,
2019-07-22 16:15  to 2019-07-22 16:30,0.149,,
2019-07-22 16:30  to 2019-07-22 16:45,0.043,,
2019-07-22 16:45  to 2019-07-22 17:00,0.047,,
2019-07-22 17:00  to 2019-07-22 17:15,0.000,,
2019-07-22 17:15  to 2019-07-22 17:30,0.000,,
2019-07-22 17:30  to 2019-07-22 17:45,0.000,,
2019-07-22 17:45  to 2019-07-22 18:00,0.000,,
2019-07-22 18:00  to 2019-07-22 18:15,0.000,,
2019-07-22 18:15  to 2019-07-22 18:30,0.000,,
2019-07-22 18:30  to 2019-07-22 18:45,0.000,,
2019-07-22 18:45  to 2019-07-22 19:00,0.000,,
2019-07-22 19:00  to 2019-07-22 19:15,0.000,,
2019-07-22 19:15  to 2019-07-22 19:30,0.000,,
2019-07-22 19:30  to 2019-07-22 19:45,0.000,,
2019-07-22 19:45  to 2019-07-22 20:00,0.000,,
2019-07-22 20:00  to 2019-07-22 20:15,0.000,,
2019-07-22 20:15  to 2019-07-22 20:30,0.000,,
2019-07-22 20:30  to 2019-07-22 20:45,0.000,,
2019-07-22 20:45  to 2019-07-22 21:00,0.000,,
2019-07-22 21:00  to 2019-07-22 21:15,0.000,,
2019-07-22 21:15  to 2019-07-22 21:30,0.000,,
2019-07-22 21:30  to 2019-07-22 21:45,0.000,,
2019-07-22 21:45  to 2019-07-22 22:00,0.000,,
2019-07-22 22:00  to 2019-07-22 22:15,0.000,,
2019-07-22 22:15  to 2019-07-22 22:30,0.000,,
2019-07-22 22:30  to 2019-07-22 22:45,0.000,,
2019-07-22 22:45  to 2019-07-22 23:00,0.000,,
2019-07-22 23:00  to 2019-07-22 23:15,0.000,,
2019-07-22 23:15  to 2019-07-22 23:30,0.000,,
2019-07-22 23:30  to 2019-07-22 23:45,0.000,,
2019-07-22 23:45  to 2019-07-23 00:00,0.000,,

========================================
Interval Blockdata for period starting:, 2019-07-23 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWHR),,

   -->
   
   2019-07-23 00:00  to 2019-07-23 00:15,0.000,,
2019-07-23 00:15  to 2019-07-23 00:30,0.000,,
2019-07-23 00:30  to 2019-07-23 00:45,0.000,,
2019-07-23 00:45  to 2019-07-23 01:00,0.000,,
2019-07-23 01:00  to 2019-07-23 01:15,0.000,,
2019-07-23 01:15  to 2019-07-23 01:30,0.000,,
2019-07-23 01:30  to 2019-07-23 01:45,0.000,,
2019-07-23 01:45  to 2019-07-23 02:00,0.000,,
2019-07-23 02:00  to 2019-07-23 02:15,0.000,,
2019-07-23 02:15  to 2019-07-23 02:30,0.000,,
2019-07-23 02:30  to 2019-07-23 02:45,0.000,,
2019-07-23 02:45  to 2019-07-23 03:00,0.000,,
2019-07-23 03:00  to 2019-07-23 03:15,0.000,,
2019-07-23 03:15  to 2019-07-23 03:30,0.000,,
2019-07-23 03:30  to 2019-07-23 03:45,0.000,,
2019-07-23 03:45  to 2019-07-23 04:00,0.000,,
2019-07-23 04:00  to 2019-07-23 04:15,0.000,,
2019-07-23 04:15  to 2019-07-23 04:30,0.000,,
2019-07-23 04:30  to 2019-07-23 04:45,0.000,,
2019-07-23 04:45  to 2019-07-23 05:00,0.000,,
2019-07-23 05:00  to 2019-07-23 05:15,0.000,,
2019-07-23 05:15  to 2019-07-23 05:30,0.000,,
2019-07-23 05:30  to 2019-07-23 05:45,0.000,,
2019-07-23 05:45  to 2019-07-23 06:00,0.000,,
2019-07-23 06:00  to 2019-07-23 06:15,0.001,,
2019-07-23 06:15  to 2019-07-23 06:30,0.028,,
2019-07-23 06:30  to 2019-07-23 06:45,0.042,,
2019-07-23 06:45  to 2019-07-23 07:00,0.059,,
2019-07-23 07:00  to 2019-07-23 07:15,0.114,,
2019-07-23 07:15  to 2019-07-23 07:30,0.154,,
2019-07-23 07:30  to 2019-07-23 07:45,0.181,,
2019-07-23 07:45  to 2019-07-23 08:00,0.183,,
2019-07-23 08:00  to 2019-07-23 08:15,0.238,,
2019-07-23 08:15  to 2019-07-23 08:30,0.207,,
2019-07-23 08:30  to 2019-07-23 08:45,0.146,,
2019-07-23 08:45  to 2019-07-23 09:00,0.289,,
2019-07-23 09:00  to 2019-07-23 09:15,0.289,,
2019-07-23 09:15  to 2019-07-23 09:30,0.307,,
2019-07-23 09:30  to 2019-07-23 09:45,0.254,,
2019-07-23 09:45  to 2019-07-23 10:00,0.234,,
2019-07-23 10:00  to 2019-07-23 10:15,0.066,,
2019-07-23 10:15  to 2019-07-23 10:30,0.361,,
2019-07-23 10:30  to 2019-07-23 10:45,0.401,,
2019-07-23 10:45  to 2019-07-23 11:00,0.188,,
2019-07-23 11:00  to 2019-07-23 11:15,0.150,,
2019-07-23 11:15  to 2019-07-23 11:30,0.395,,
2019-07-23 11:30  to 2019-07-23 11:45,0.310,,
2019-07-23 11:45  to 2019-07-23 12:00,0.302,,
2019-07-23 12:00  to 2019-07-23 12:15,0.352,,
2019-07-23 12:15  to 2019-07-23 12:30,0.260,,
2019-07-23 12:30  to 2019-07-23 12:45,0.388,,
2019-07-23 12:45  to 2019-07-23 13:00,0.369,,
2019-07-23 13:00  to 2019-07-23 13:15,0.386,,
2019-07-23 13:15  to 2019-07-23 13:30,0.240,,
2019-07-23 13:30  to 2019-07-23 13:45,0.240,,
2019-07-23 13:45  to 2019-07-23 14:00,0.211,,
2019-07-23 14:00  to 2019-07-23 14:15,0.306,,
2019-07-23 14:15  to 2019-07-23 14:30,0.313,,
2019-07-23 14:30  to 2019-07-23 14:45,0.289,,
2019-07-23 14:45  to 2019-07-23 15:00,0.272,,
2019-07-23 15:00  to 2019-07-23 15:15,0.217,,
2019-07-23 15:15  to 2019-07-23 15:30,0.198,,
2019-07-23 15:30  to 2019-07-23 15:45,0.097,,
2019-07-23 15:45  to 2019-07-23 16:00,0.011,,
2019-07-23 16:00  to 2019-07-23 16:15,0.105,,
2019-07-23 16:15  to 2019-07-23 16:30,0.118,,
2019-07-23 16:30  to 2019-07-23 16:45,0.086,,
2019-07-23 16:45  to 2019-07-23 17:00,0.073,,
2019-07-23 17:00  to 2019-07-23 17:15,0.043,,
2019-07-23 17:15  to 2019-07-23 17:30,0.000,,
2019-07-23 17:30  to 2019-07-23 17:45,0.000,,
2019-07-23 17:45  to 2019-07-23 18:00,0.000,,
2019-07-23 18:00  to 2019-07-23 18:15,0.000,,
2019-07-23 18:15  to 2019-07-23 18:30,0.000,,
2019-07-23 18:30  to 2019-07-23 18:45,0.000,,
2019-07-23 18:45  to 2019-07-23 19:00,0.001,,
2019-07-23 19:00  to 2019-07-23 19:15,0.005,,
2019-07-23 19:15  to 2019-07-23 19:30,0.000,,
2019-07-23 19:30  to 2019-07-23 19:45,0.000,,
2019-07-23 19:45  to 2019-07-23 20:00,0.000,,
2019-07-23 20:00  to 2019-07-23 20:15,0.000,,
2019-07-23 20:15  to 2019-07-23 20:30,0.000,,
2019-07-23 20:30  to 2019-07-23 20:45,0.000,,
2019-07-23 20:45  to 2019-07-23 21:00,0.000,,
2019-07-23 21:00  to 2019-07-23 21:15,0.000,,
2019-07-23 21:15  to 2019-07-23 21:30,0.000,,
2019-07-23 21:30  to 2019-07-23 21:45,0.000,,
2019-07-23 21:45  to 2019-07-23 22:00,0.000,,
2019-07-23 22:00  to 2019-07-23 22:15,0.000,,
2019-07-23 22:15  to 2019-07-23 22:30,0.000,,
2019-07-23 22:30  to 2019-07-23 22:45,0.000,,
2019-07-23 22:45  to 2019-07-23 23:00,0.000,,
2019-07-23 23:00  to 2019-07-23 23:15,0.000,,
2019-07-23 23:15  to 2019-07-23 23:30,0.000,,
2019-07-23 23:30  to 2019-07-23 23:45,0.000,,
2019-07-23 23:45  to 2019-07-24 00:00,0.000,,

========================================
Interval Blockdata for period starting:, 2019-07-24 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWHR),,

   -->
   
   2019-07-24 00:00  to 2019-07-24 00:15,0.000,,
2019-07-24 00:15  to 2019-07-24 00:30,0.000,,
2019-07-24 00:30  to 2019-07-24 00:45,0.000,,
2019-07-24 00:45  to 2019-07-24 01:00,0.000,,
2019-07-24 01:00  to 2019-07-24 01:15,0.000,,
2019-07-24 01:15  to 2019-07-24 01:30,0.000,,
2019-07-24 01:30  to 2019-07-24 01:45,0.000,,
2019-07-24 01:45  to 2019-07-24 02:00,0.000,,
2019-07-24 02:00  to 2019-07-24 02:15,0.000,,
2019-07-24 02:15  to 2019-07-24 02:30,0.000,,
2019-07-24 02:30  to 2019-07-24 02:45,0.000,,
2019-07-24 02:45  to 2019-07-24 03:00,0.000,,
2019-07-24 03:00  to 2019-07-24 03:15,0.000,,
2019-07-24 03:15  to 2019-07-24 03:30,0.000,,
2019-07-24 03:30  to 2019-07-24 03:45,0.000,,
2019-07-24 03:45  to 2019-07-24 04:00,0.000,,
2019-07-24 04:00  to 2019-07-24 04:15,0.000,,
2019-07-24 04:15  to 2019-07-24 04:30,0.000,,
2019-07-24 04:30  to 2019-07-24 04:45,0.000,,
2019-07-24 04:45  to 2019-07-24 05:00,0.000,,
2019-07-24 05:00  to 2019-07-24 05:15,0.000,,
2019-07-24 05:15  to 2019-07-24 05:30,0.000,,
2019-07-24 05:30  to 2019-07-24 05:45,0.000,,
2019-07-24 05:45  to 2019-07-24 06:00,0.000,,
2019-07-24 06:00  to 2019-07-24 06:15,0.000,,
2019-07-24 06:15  to 2019-07-24 06:30,0.000,,
2019-07-24 06:30  to 2019-07-24 06:45,0.000,,
2019-07-24 06:45  to 2019-07-24 07:00,0.041,,
2019-07-24 07:00  to 2019-07-24 07:15,0.035,,
2019-07-24 07:15  to 2019-07-24 07:30,0.010,,
2019-07-24 07:30  to 2019-07-24 07:45,0.071,,
2019-07-24 07:45  to 2019-07-24 08:00,0.109,,
2019-07-24 08:00  to 2019-07-24 08:15,0.226,,
2019-07-24 08:15  to 2019-07-24 08:30,0.239,,
2019-07-24 08:30  to 2019-07-24 08:45,0.261,,
2019-07-24 08:45  to 2019-07-24 09:00,0.284,,
2019-07-24 09:00  to 2019-07-24 09:15,0.310,,
2019-07-24 09:15  to 2019-07-24 09:30,0.332,,
2019-07-24 09:30  to 2019-07-24 09:45,0.370,,
2019-07-24 09:45  to 2019-07-24 10:00,0.374,,
2019-07-24 10:00  to 2019-07-24 10:15,0.358,,
2019-07-24 10:15  to 2019-07-24 10:30,0.376,,
2019-07-24 10:30  to 2019-07-24 10:45,0.310,,
2019-07-24 10:45  to 2019-07-24 11:00,0.248,,
2019-07-24 11:00  to 2019-07-24 11:15,0.041,,
2019-07-24 11:15  to 2019-07-24 11:30,0.069,,
2019-07-24 11:30  to 2019-07-24 11:45,0.248,,
2019-07-24 11:45  to 2019-07-24 12:00,0.227,,
2019-07-24 12:00  to 2019-07-24 12:15,0.005,,
2019-07-24 12:15  to 2019-07-24 12:30,0.147,,
2019-07-24 12:30  to 2019-07-24 12:45,0.370,,
2019-07-24 12:45  to 2019-07-24 13:00,0.328,,
2019-07-24 13:00  to 2019-07-24 13:15,0.165,,
2019-07-24 13:15  to 2019-07-24 13:30,0.312,,
2019-07-24 13:30  to 2019-07-24 13:45,0.334,,
2019-07-24 13:45  to 2019-07-24 14:00,0.335,,
2019-07-24 14:00  to 2019-07-24 14:15,0.342,,
2019-07-24 14:15  to 2019-07-24 14:30,0.301,,
2019-07-24 14:30  to 2019-07-24 14:45,0.196,,
2019-07-24 14:45  to 2019-07-24 15:00,0.298,,
2019-07-24 15:00  to 2019-07-24 15:15,0.112,,
2019-07-24 15:15  to 2019-07-24 15:30,0.194,,
2019-07-24 15:30  to 2019-07-24 15:45,0.085,,
2019-07-24 15:45  to 2019-07-24 16:00,0.104,,
2019-07-24 16:00  to 2019-07-24 16:15,0.161,,
2019-07-24 16:15  to 2019-07-24 16:30,0.127,,
2019-07-24 16:30  to 2019-07-24 16:45,0.066,,
2019-07-24 16:45  to 2019-07-24 17:00,0.037,,
2019-07-24 17:00  to 2019-07-24 17:15,0.058,,
2019-07-24 17:15  to 2019-07-24 17:30,0.012,,
2019-07-24 17:30  to 2019-07-24 17:45,0.000,,
2019-07-24 17:45  to 2019-07-24 18:00,0.000,,
2019-07-24 18:00  to 2019-07-24 18:15,0.000,,
2019-07-24 18:15  to 2019-07-24 18:30,0.000,,
2019-07-24 18:30  to 2019-07-24 18:45,0.000,,
2019-07-24 18:45  to 2019-07-24 19:00,0.000,,
2019-07-24 19:00  to 2019-07-24 19:15,0.000,,
2019-07-24 19:15  to 2019-07-24 19:30,0.000,,
2019-07-24 19:30  to 2019-07-24 19:45,0.000,,
2019-07-24 19:45  to 2019-07-24 20:00,0.000,,
2019-07-24 20:00  to 2019-07-24 20:15,0.000,,
2019-07-24 20:15  to 2019-07-24 20:30,0.000,,
2019-07-24 20:30  to 2019-07-24 20:45,0.000,,
2019-07-24 20:45  to 2019-07-24 21:00,0.000,,
2019-07-24 21:00  to 2019-07-24 21:15,0.000,,
2019-07-24 21:15  to 2019-07-24 21:30,0.000,,
2019-07-24 21:30  to 2019-07-24 21:45,0.000,,
2019-07-24 21:45  to 2019-07-24 22:00,0.000,,
2019-07-24 22:00  to 2019-07-24 22:15,0.000,,
2019-07-24 22:15  to 2019-07-24 22:30,0.000,,
2019-07-24 22:30  to 2019-07-24 22:45,0.000,,
2019-07-24 22:45  to 2019-07-24 23:00,0.000,,
2019-07-24 23:00  to 2019-07-24 23:15,0.000,,
2019-07-24 23:15  to 2019-07-24 23:30,0.000,,
2019-07-24 23:30  to 2019-07-24 23:45,0.000,,
2019-07-24 23:45  to 2019-07-25 00:00,0.000,,

========================================
Interval Blockdata for period starting:, 2019-07-25 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWHR),,

   -->
   
   2019-07-25 00:00  to 2019-07-25 00:15,0.000,,
2019-07-25 00:00  to 2019-07-25 00:15,0.000,,
2019-07-25 00:15  to 2019-07-25 00:30,0.000,,
2019-07-25 00:15  to 2019-07-25 00:30,0.000,,
2019-07-25 00:30  to 2019-07-25 00:45,0.000,,
2019-07-25 00:30  to 2019-07-25 00:45,0.000,,
2019-07-25 00:45  to 2019-07-25 01:00,0.000,,
2019-07-25 00:45  to 2019-07-25 01:00,0.000,,
2019-07-25 01:00  to 2019-07-25 01:15,0.000,,
2019-07-25 01:00  to 2019-07-25 01:15,0.000,,
2019-07-25 01:15  to 2019-07-25 01:30,0.000,,
2019-07-25 01:15  to 2019-07-25 01:30,0.000,,
2019-07-25 01:30  to 2019-07-25 01:45,0.000,,
2019-07-25 01:30  to 2019-07-25 01:45,0.000,,
2019-07-25 01:45  to 2019-07-25 02:00,0.000,,
2019-07-25 01:45  to 2019-07-25 02:00,0.000,,
2019-07-25 02:00  to 2019-07-25 02:15,0.000,,
2019-07-25 02:00  to 2019-07-25 02:15,0.000,,
2019-07-25 02:15  to 2019-07-25 02:30,0.000,,
2019-07-25 02:15  to 2019-07-25 02:30,0.000,,
2019-07-25 02:30  to 2019-07-25 02:45,0.000,,
2019-07-25 02:30  to 2019-07-25 02:45,0.000,,
2019-07-25 02:45  to 2019-07-25 03:00,0.000,,
2019-07-25 02:45  to 2019-07-25 03:00,0.000,,
2019-07-25 03:00  to 2019-07-25 03:15,0.000,,
2019-07-25 03:00  to 2019-07-25 03:15,0.000,,
2019-07-25 03:15  to 2019-07-25 03:30,0.000,,
2019-07-25 03:15  to 2019-07-25 03:30,0.000,,
2019-07-25 03:30  to 2019-07-25 03:45,0.000,,
2019-07-25 03:30  to 2019-07-25 03:45,0.000,,
2019-07-25 03:45  to 2019-07-25 04:00,0.000,,
2019-07-25 03:45  to 2019-07-25 04:00,0.000,,
2019-07-25 04:00  to 2019-07-25 04:15,0.000,,
2019-07-25 04:00  to 2019-07-25 04:15,0.000,,
2019-07-25 04:15  to 2019-07-25 04:30,0.000,,
2019-07-25 04:15  to 2019-07-25 04:30,0.000,,
2019-07-25 04:30  to 2019-07-25 04:45,0.000,,
2019-07-25 04:30  to 2019-07-25 04:45,0.000,,
2019-07-25 04:45  to 2019-07-25 05:00,0.000,,
2019-07-25 04:45  to 2019-07-25 05:00,0.000,,
