2019-03-03 17:00  to 2019-03-03 17:15,0.000,,
2019-03-03 17:15  to 2019-03-03 17:30,0.000,,
2019-03-03 17:30  to 2019-03-03 17:45,0.000,,
2019-03-03 17:45  to 2019-03-03 18:00,0.000,,
2019-03-03 18:00  to 2019-03-03 18:15,0.000,,
2019-03-03 18:15  to 2019-03-03 18:30,0.000,,
2019-03-03 18:30  to 2019-03-03 18:45,0.000,,
2019-03-03 18:45  to 2019-03-03 19:00,0.000,,
2019-03-03 19:00  to 2019-03-03 19:15,0.000,,
2019-03-03 19:15  to 2019-03-03 19:30,0.000,,
2019-03-03 19:30  to 2019-03-03 19:45,0.000,,
2019-03-03 19:45  to 2019-03-03 20:00,0.000,,
2019-03-03 20:00  to 2019-03-03 20:15,0.000,,
2019-03-03 20:15  to 2019-03-03 20:30,0.000,,
2019-03-03 20:30  to 2019-03-03 20:45,0.000,,
2019-03-03 20:45  to 2019-03-03 21:00,0.000,,
2019-03-03 21:00  to 2019-03-03 21:15,0.000,,
2019-03-03 21:15  to 2019-03-03 21:30,0.000,,
2019-03-03 21:30  to 2019-03-03 21:45,0.000,,
2019-03-03 21:45  to 2019-03-03 22:00,0.000,,
2019-03-03 22:00  to 2019-03-03 22:15,0.000,,
2019-03-03 22:15  to 2019-03-03 22:30,0.000,,
2019-03-03 22:30  to 2019-03-03 22:45,0.000,,
2019-03-03 22:45  to 2019-03-03 23:00,0.000,,
2019-03-03 23:00  to 2019-03-03 23:15,0.000,,
2019-03-03 23:15  to 2019-03-03 23:30,0.000,,
2019-03-03 23:30  to 2019-03-03 23:45,0.000,,
2019-03-03 23:45  to 2019-03-04 00:00,0.000,,

========================================
Interval Blockdata for period starting:, 2019-03-04 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWHR),,

   -->
   
   2019-03-04 00:00  to 2019-03-04 00:15,0.000,,
2019-03-04 00:15  to 2019-03-04 00:30,0.000,,
2019-03-04 00:30  to 2019-03-04 00:45,0.000,,
2019-03-04 00:45  to 2019-03-04 01:00,0.000,,
2019-03-04 01:00  to 2019-03-04 01:15,0.000,,
2019-03-04 01:15  to 2019-03-04 01:30,0.000,,
2019-03-04 01:30  to 2019-03-04 01:45,0.000,,
2019-03-04 01:45  to 2019-03-04 02:00,0.000,,
2019-03-04 02:00  to 2019-03-04 02:15,0.000,,
2019-03-04 02:15  to 2019-03-04 02:30,0.000,,
2019-03-04 02:30  to 2019-03-04 02:45,0.000,,
2019-03-04 02:45  to 2019-03-04 03:00,0.000,,
2019-03-04 03:00  to 2019-03-04 03:15,0.000,,
2019-03-04 03:15  to 2019-03-04 03:30,0.000,,
2019-03-04 03:30  to 2019-03-04 03:45,0.000,,
2019-03-04 03:45  to 2019-03-04 04:00,0.000,,
2019-03-04 04:00  to 2019-03-04 04:15,0.000,,
2019-03-04 04:15  to 2019-03-04 04:30,0.000,,
2019-03-04 04:30  to 2019-03-04 04:45,0.000,,
2019-03-04 04:45  to 2019-03-04 05:00,0.000,,
2019-03-04 05:00  to 2019-03-04 05:15,0.000,,
2019-03-04 05:15  to 2019-03-04 05:30,0.000,,
2019-03-04 05:30  to 2019-03-04 05:45,0.000,,
2019-03-04 05:45  to 2019-03-04 06:00,0.000,,
2019-03-04 06:00  to 2019-03-04 06:15,0.000,,
2019-03-04 06:15  to 2019-03-04 06:30,0.000,,
2019-03-04 06:30  to 2019-03-04 06:45,0.000,,
2019-03-04 06:45  to 2019-03-04 07:00,0.000,,
2019-03-04 07:00  to 2019-03-04 07:15,0.000,,
2019-03-04 07:15  to 2019-03-04 07:30,0.000,,
2019-03-04 07:30  to 2019-03-04 07:45,0.000,,
2019-03-04 07:45  to 2019-03-04 08:00,0.002,,
2019-03-04 08:00  to 2019-03-04 08:15,0.023,,
2019-03-04 08:15  to 2019-03-04 08:30,0.204,,
2019-03-04 08:30  to 2019-03-04 08:45,0.154,,
2019-03-04 08:45  to 2019-03-04 09:00,0.257,,
2019-03-04 09:00  to 2019-03-04 09:15,0.284,,
2019-03-04 09:15  to 2019-03-04 09:30,0.211,,
2019-03-04 09:30  to 2019-03-04 09:45,0.339,,
2019-03-04 09:45  to 2019-03-04 10:00,0.354,,
2019-03-04 10:00  to 2019-03-04 10:15,0.371,,
2019-03-04 10:15  to 2019-03-04 10:30,0.333,,
2019-03-04 10:30  to 2019-03-04 10:45,0.414,,
2019-03-04 10:45  to 2019-03-04 11:00,0.436,,
2019-03-04 11:00  to 2019-03-04 11:15,0.459,,
2019-03-04 11:15  to 2019-03-04 11:30,0.464,,
2019-03-04 11:30  to 2019-03-04 11:45,0.462,,
2019-03-04 11:45  to 2019-03-04 12:00,0.470,,
2019-03-04 12:00  to 2019-03-04 12:15,0.457,,
2019-03-04 12:15  to 2019-03-04 12:30,0.490,,
2019-03-04 12:30  to 2019-03-04 12:45,0.479,,
2019-03-04 12:45  to 2019-03-04 13:00,0.490,,
2019-03-04 13:00  to 2019-03-04 13:15,0.475,,
2019-03-04 13:15  to 2019-03-04 13:30,0.442,,
2019-03-04 13:30  to 2019-03-04 13:45,0.434,,
2019-03-04 13:45  to 2019-03-04 14:00,0.393,,
2019-03-04 14:00  to 2019-03-04 14:15,0.383,,
2019-03-04 14:15  to 2019-03-04 14:30,0.347,,
2019-03-04 14:30  to 2019-03-04 14:45,0.307,,
2019-03-04 14:45  to 2019-03-04 15:00,0.264,,
2019-03-04 15:00  to 2019-03-04 15:15,0.248,,
2019-03-04 15:15  to 2019-03-04 15:30,0.215,,
2019-03-04 15:30  to 2019-03-04 15:45,0.056,,
2019-03-04 15:45  to 2019-03-04 16:00,0.000,,
2019-03-04 16:00  to 2019-03-04 16:15,0.000,,
2019-03-04 16:15  to 2019-03-04 16:30,0.000,,
2019-03-04 16:30  to 2019-03-04 16:45,0.000,,
2019-03-04 16:45  to 2019-03-04 17:00,0.003,,
2019-03-04 17:00  to 2019-03-04 17:15,0.000,,
2019-03-04 17:15  to 2019-03-04 17:30,0.000,,
2019-03-04 17:30  to 2019-03-04 17:45,0.000,,
2019-03-04 17:45  to 2019-03-04 18:00,0.000,,
2019-03-04 18:00  to 2019-03-04 18:15,0.000,,
2019-03-04 18:15  to 2019-03-04 18:30,0.000,,
2019-03-04 18:30  to 2019-03-04 18:45,0.000,,
2019-03-04 18:45  to 2019-03-04 19:00,0.000,,
2019-03-04 19:00  to 2019-03-04 19:15,0.000,,
2019-03-04 19:15  to 2019-03-04 19:30,0.000,,
2019-03-04 19:30  to 2019-03-04 19:45,0.000,,
2019-03-04 19:45  to 2019-03-04 20:00,0.000,,
2019-03-04 20:00  to 2019-03-04 20:15,0.000,,
2019-03-04 20:15  to 2019-03-04 20:30,0.000,,
2019-03-04 20:30  to 2019-03-04 20:45,0.000,,
2019-03-04 20:45  to 2019-03-04 21:00,0.000,,
2019-03-04 21:00  to 2019-03-04 21:15,0.000,,
2019-03-04 21:15  to 2019-03-04 21:30,0.000,,
2019-03-04 21:30  to 2019-03-04 21:45,0.000,,
2019-03-04 21:45  to 2019-03-04 22:00,0.000,,
2019-03-04 22:00  to 2019-03-04 22:15,0.000,,
2019-03-04 22:15  to 2019-03-04 22:30,0.000,,
2019-03-04 22:30  to 2019-03-04 22:45,0.000,,
2019-03-04 22:45  to 2019-03-04 23:00,0.000,,
2019-03-04 23:00  to 2019-03-04 23:15,0.000,,
2019-03-04 23:15  to 2019-03-04 23:30,0.000,,
2019-03-04 23:30  to 2019-03-04 23:45,0.000,,
2019-03-04 23:45  to 2019-03-05 00:00,0.000,,

========================================
Interval Blockdata for period starting:, 2019-03-05 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWHR),,

   -->
   
   2019-03-05 00:00  to 2019-03-05 00:15,0.000,,
2019-03-05 00:15  to 2019-03-05 00:30,0.000,,
2019-03-05 00:30  to 2019-03-05 00:45,0.000,,
2019-03-05 00:45  to 2019-03-05 01:00,0.000,,
2019-03-05 01:00  to 2019-03-05 01:15,0.000,,
2019-03-05 01:15  to 2019-03-05 01:30,0.000,,
2019-03-05 01:30  to 2019-03-05 01:45,0.000,,
2019-03-05 01:45  to 2019-03-05 02:00,0.000,,
2019-03-05 02:00  to 2019-03-05 02:15,0.000,,
2019-03-05 02:15  to 2019-03-05 02:30,0.000,,
2019-03-05 02:30  to 2019-03-05 02:45,0.000,,
2019-03-05 02:45  to 2019-03-05 03:00,0.000,,
2019-03-05 03:00  to 2019-03-05 03:15,0.000,,
2019-03-05 03:15  to 2019-03-05 03:30,0.000,,
2019-03-05 03:30  to 2019-03-05 03:45,0.000,,
2019-03-05 03:45  to 2019-03-05 04:00,0.000,,
2019-03-05 04:00  to 2019-03-05 04:15,0.000,,
2019-03-05 04:15  to 2019-03-05 04:30,0.000,,
2019-03-05 04:30  to 2019-03-05 04:45,0.000,,
2019-03-05 04:45  to 2019-03-05 05:00,0.000,,
2019-03-05 05:00  to 2019-03-05 05:15,0.000,,
2019-03-05 05:15  to 2019-03-05 05:30,0.000,,
2019-03-05 05:30  to 2019-03-05 05:45,0.000,,
2019-03-05 05:45  to 2019-03-05 06:00,0.000,,
2019-03-05 06:00  to 2019-03-05 06:15,0.000,,
2019-03-05 06:15  to 2019-03-05 06:30,0.000,,
2019-03-05 06:30  to 2019-03-05 06:45,0.000,,
2019-03-05 06:45  to 2019-03-05 07:00,0.000,,
2019-03-05 07:00  to 2019-03-05 07:15,0.000,,
2019-03-05 07:15  to 2019-03-05 07:30,0.000,,
2019-03-05 07:30  to 2019-03-05 07:45,0.000,,
2019-03-05 07:45  to 2019-03-05 08:00,0.000,,
2019-03-05 08:00  to 2019-03-05 08:15,0.000,,
2019-03-05 08:15  to 2019-03-05 08:30,0.023,,
2019-03-05 08:30  to 2019-03-05 08:45,0.161,,
2019-03-05 08:45  to 2019-03-05 09:00,0.138,,
2019-03-05 09:00  to 2019-03-05 09:15,0.235,,
2019-03-05 09:15  to 2019-03-05 09:30,0.282,,
2019-03-05 09:30  to 2019-03-05 09:45,0.336,,
2019-03-05 09:45  to 2019-03-05 10:00,0.265,,
2019-03-05 10:00  to 2019-03-05 10:15,0.390,,
2019-03-05 10:15  to 2019-03-05 10:30,0.401,,
2019-03-05 10:30  to 2019-03-05 10:45,0.395,,
2019-03-05 10:45  to 2019-03-05 11:00,0.421,,
2019-03-05 11:00  to 2019-03-05 11:15,0.419,,
2019-03-05 11:15  to 2019-03-05 11:30,0.443,,
2019-03-05 11:30  to 2019-03-05 11:45,0.408,,
2019-03-05 11:45  to 2019-03-05 12:00,0.320,,
2019-03-05 12:00  to 2019-03-05 12:15,0.320,,
2019-03-05 12:15  to 2019-03-05 12:30,0.344,,
2019-03-05 12:30  to 2019-03-05 12:45,0.403,,
2019-03-05 12:45  to 2019-03-05 13:00,0.331,,
2019-03-05 13:00  to 2019-03-05 13:15,0.319,,
2019-03-05 13:15  to 2019-03-05 13:30,0.395,,
2019-03-05 13:30  to 2019-03-05 13:45,0.311,,
2019-03-05 13:45  to 2019-03-05 14:00,0.253,,
2019-03-05 14:00  to 2019-03-05 14:15,0.253,,
2019-03-05 14:15  to 2019-03-05 14:30,0.322,,
2019-03-05 14:30  to 2019-03-05 14:45,0.338,,
2019-03-05 14:45  to 2019-03-05 15:00,0.121,,
2019-03-05 15:00  to 2019-03-05 15:15,0.067,,
2019-03-05 15:15  to 2019-03-05 15:30,0.064,,
2019-03-05 15:30  to 2019-03-05 15:45,0.200,,
2019-03-05 15:45  to 2019-03-05 16:00,0.052,,
2019-03-05 16:00  to 2019-03-05 16:15,0.047,,
2019-03-05 16:15  to 2019-03-05 16:30,0.019,,
2019-03-05 16:30  to 2019-03-05 16:45,0.006,,
2019-03-05 16:45  to 2019-03-05 17:00,0.000,,
2019-03-05 17:00  to 2019-03-05 17:15,0.000,,
2019-03-05 17:15  to 2019-03-05 17:30,0.000,,
2019-03-05 17:30  to 2019-03-05 17:45,0.000,,
2019-03-05 17:45  to 2019-03-05 18:00,0.000,,
2019-03-05 18:00  to 2019-03-05 18:15,0.000,,
2019-03-05 18:15  to 2019-03-05 18:30,0.000,,
2019-03-05 18:30  to 2019-03-05 18:45,0.000,,
2019-03-05 18:45  to 2019-03-05 19:00,0.000,,
2019-03-05 19:00  to 2019-03-05 19:15,0.000,,
2019-03-05 19:15  to 2019-03-05 19:30,0.000,,
2019-03-05 19:30  to 2019-03-05 19:45,0.000,,
2019-03-05 19:45  to 2019-03-05 20:00,0.000,,
2019-03-05 20:00  to 2019-03-05 20:15,0.000,,
2019-03-05 20:15  to 2019-03-05 20:30,0.000,,
2019-03-05 20:30  to 2019-03-05 20:45,0.000,,
2019-03-05 20:45  to 2019-03-05 21:00,0.000,,
2019-03-05 21:00  to 2019-03-05 21:15,0.000,,
2019-03-05 21:15  to 2019-03-05 21:30,0.000,,
2019-03-05 21:30  to 2019-03-05 21:45,0.000,,
2019-03-05 21:45  to 2019-03-05 22:00,0.000,,
2019-03-05 22:00  to 2019-03-05 22:15,0.000,,
2019-03-05 22:15  to 2019-03-05 22:30,0.000,,
2019-03-05 22:30  to 2019-03-05 22:45,0.000,,
2019-03-05 22:45  to 2019-03-05 23:00,0.000,,
2019-03-05 23:00  to 2019-03-05 23:15,0.000,,
2019-03-05 23:15  to 2019-03-05 23:30,0.000,,
2019-03-05 23:30  to 2019-03-05 23:45,0.000,,
2019-03-05 23:45  to 2019-03-06 00:00,0.000,,

========================================
Interval Blockdata for period starting:, 2019-03-06 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWHR),,

   -->
   
   2019-03-06 00:00  to 2019-03-06 00:15,0.000,,
2019-03-06 00:15  to 2019-03-06 00:30,0.000,,
2019-03-06 00:30  to 2019-03-06 00:45,0.000,,
2019-03-06 00:45  to 2019-03-06 01:00,0.000,,
2019-03-06 01:00  to 2019-03-06 01:15,0.000,,
2019-03-06 01:15  to 2019-03-06 01:30,0.000,,
2019-03-06 01:30  to 2019-03-06 01:45,0.000,,
2019-03-06 01:45  to 2019-03-06 02:00,0.000,,
2019-03-06 02:00  to 2019-03-06 02:15,0.000,,
2019-03-06 02:15  to 2019-03-06 02:30,0.000,,
2019-03-06 02:30  to 2019-03-06 02:45,0.000,,
2019-03-06 02:45  to 2019-03-06 03:00,0.000,,
2019-03-06 03:00  to 2019-03-06 03:15,0.000,,
2019-03-06 03:15  to 2019-03-06 03:30,0.000,,
2019-03-06 03:30  to 2019-03-06 03:45,0.000,,
2019-03-06 03:45  to 2019-03-06 04:00,0.000,,
2019-03-06 04:00  to 2019-03-06 04:15,0.000,,
2019-03-06 04:15  to 2019-03-06 04:30,0.000,,
2019-03-06 04:30  to 2019-03-06 04:45,0.000,,
2019-03-06 04:45  to 2019-03-06 05:00,0.000,,
2019-03-06 05:00  to 2019-03-06 05:15,0.000,,
2019-03-06 05:15  to 2019-03-06 05:30,0.000,,
2019-03-06 05:30  to 2019-03-06 05:45,0.000,,
2019-03-06 05:45  to 2019-03-06 06:00,0.000,,
2019-03-06 06:00  to 2019-03-06 06:15,0.000,,
2019-03-06 06:15  to 2019-03-06 06:30,0.000,,
2019-03-06 06:30  to 2019-03-06 06:45,0.000,,
2019-03-06 06:45  to 2019-03-06 07:00,0.000,,
2019-03-06 07:00  to 2019-03-06 07:15,0.000,,
2019-03-06 07:15  to 2019-03-06 07:30,0.000,,
2019-03-06 07:30  to 2019-03-06 07:45,0.000,,
2019-03-06 07:45  to 2019-03-06 08:00,0.000,,
2019-03-06 08:00  to 2019-03-06 08:15,0.000,,
2019-03-06 08:15  to 2019-03-06 08:30,0.000,,
2019-03-06 08:30  to 2019-03-06 08:45,0.009,,
2019-03-06 08:45  to 2019-03-06 09:00,0.059,,
2019-03-06 09:00  to 2019-03-06 09:15,0.094,,
2019-03-06 09:15  to 2019-03-06 09:30,0.110,,
2019-03-06 09:30  to 2019-03-06 09:45,0.157,,
2019-03-06 09:45  to 2019-03-06 10:00,0.195,,
2019-03-06 10:00  to 2019-03-06 10:15,0.214,,
2019-03-06 10:15  to 2019-03-06 10:30,0.262,,
2019-03-06 10:30  to 2019-03-06 10:45,0.349,,
2019-03-06 10:45  to 2019-03-06 11:00,0.433,,
2019-03-06 11:00  to 2019-03-06 11:15,0.456,,
2019-03-06 11:15  to 2019-03-06 11:30,0.360,,
2019-03-06 11:30  to 2019-03-06 11:45,0.495,,
2019-03-06 11:45  to 2019-03-06 12:00,0.478,,
2019-03-06 12:00  to 2019-03-06 12:15,0.487,,
2019-03-06 12:15  to 2019-03-06 12:30,0.437,,
2019-03-06 12:30  to 2019-03-06 12:45,0.458,,
2019-03-06 12:45  to 2019-03-06 13:00,0.476,,
2019-03-06 13:00  to 2019-03-06 13:15,0.425,,
2019-03-06 13:15  to 2019-03-06 13:30,0.436,,
2019-03-06 13:30  to 2019-03-06 13:45,0.365,,
2019-03-06 13:45  to 2019-03-06 14:00,0.303,,
2019-03-06 14:00  to 2019-03-06 14:15,0.265,,
2019-03-06 14:15  to 2019-03-06 14:30,0.259,,
2019-03-06 14:30  to 2019-03-06 14:45,0.240,,
2019-03-06 14:45  to 2019-03-06 15:00,0.315,,
2019-03-06 15:00  to 2019-03-06 15:15,0.322,,
2019-03-06 15:15  to 2019-03-06 15:30,0.220,,
2019-03-06 15:30  to 2019-03-06 15:45,0.199,,
2019-03-06 15:45  to 2019-03-06 16:00,0.006,,
2019-03-06 16:00  to 2019-03-06 16:15,0.000,,
2019-03-06 16:15  to 2019-03-06 16:30,0.000,,
2019-03-06 16:30  to 2019-03-06 16:45,0.004,,
2019-03-06 16:45  to 2019-03-06 17:00,0.008,,
2019-03-06 17:00  to 2019-03-06 17:15,0.000,,
2019-03-06 17:15  to 2019-03-06 17:30,0.000,,
2019-03-06 17:30  to 2019-03-06 17:45,0.000,,
2019-03-06 17:45  to 2019-03-06 18:00,0.000,,
2019-03-06 18:00  to 2019-03-06 18:15,0.000,,
2019-03-06 18:15  to 2019-03-06 18:30,0.000,,
2019-03-06 18:30  to 2019-03-06 18:45,0.000,,
2019-03-06 18:45  to 2019-03-06 19:00,0.000,,
2019-03-06 19:00  to 2019-03-06 19:15,0.000,,
2019-03-06 19:15  to 2019-03-06 19:30,0.000,,
2019-03-06 19:30  to 2019-03-06 19:45,0.000,,
2019-03-06 19:45  to 2019-03-06 20:00,0.000,,
2019-03-06 20:00  to 2019-03-06 20:15,0.000,,
2019-03-06 20:15  to 2019-03-06 20:30,0.000,,
2019-03-06 20:30  to 2019-03-06 20:45,0.000,,
2019-03-06 20:45  to 2019-03-06 21:00,0.000,,
2019-03-06 21:00  to 2019-03-06 21:15,0.000,,
2019-03-06 21:15  to 2019-03-06 21:30,0.000,,
2019-03-06 21:30  to 2019-03-06 21:45,0.000,,
2019-03-06 21:45  to 2019-03-06 22:00,0.000,,
2019-03-06 22:00  to 2019-03-06 22:15,0.000,,
2019-03-06 22:15  to 2019-03-06 22:30,0.000,,
2019-03-06 22:30  to 2019-03-06 22:45,0.000,,
2019-03-06 22:45  to 2019-03-06 23:00,0.000,,
2019-03-06 23:00  to 2019-03-06 23:15,0.000,,
2019-03-06 23:15  to 2019-03-06 23:30,0.000,,
2019-03-06 23:30  to 2019-03-06 23:45,0.000,,
2019-03-06 23:45  to 2019-03-07 00:00,0.000,,

========================================
Interval Blockdata for period starting:, 2019-03-07 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWHR),,

   -->
   
   2019-03-07 00:00  to 2019-03-07 00:15,0.000,,
2019-03-07 00:15  to 2019-03-07 00:30,0.000,,
2019-03-07 00:30  to 2019-03-07 00:45,0.000,,
2019-03-07 00:45  to 2019-03-07 01:00,0.000,,
2019-03-07 01:00  to 2019-03-07 01:15,0.000,,
2019-03-07 01:15  to 2019-03-07 01:30,0.000,,
2019-03-07 01:30  to 2019-03-07 01:45,0.000,,
2019-03-07 01:45  to 2019-03-07 02:00,0.000,,
2019-03-07 02:00  to 2019-03-07 02:15,0.000,,
2019-03-07 02:15  to 2019-03-07 02:30,0.000,,
2019-03-07 02:30  to 2019-03-07 02:45,0.000,,
2019-03-07 02:45  to 2019-03-07 03:00,0.000,,
2019-03-07 03:00  to 2019-03-07 03:15,0.000,,
2019-03-07 03:15  to 2019-03-07 03:30,0.000,,
2019-03-07 03:30  to 2019-03-07 03:45,0.000,,
2019-03-07 03:45  to 2019-03-07 04:00,0.000,,
2019-03-07 04:00  to 2019-03-07 04:15,0.000,,
2019-03-07 04:15  to 2019-03-07 04:30,0.000,,
2019-03-07 04:30  to 2019-03-07 04:45,0.000,,
2019-03-07 04:45  to 2019-03-07 05:00,0.000,,
2019-03-07 05:00  to 2019-03-07 05:15,0.000,,
2019-03-07 05:15  to 2019-03-07 05:30,0.000,,
2019-03-07 05:30  to 2019-03-07 05:45,0.000,,
2019-03-07 05:45  to 2019-03-07 06:00,0.000,,
2019-03-07 06:00  to 2019-03-07 06:15,0.000,,
2019-03-07 06:15  to 2019-03-07 06:30,0.000,,
2019-03-07 06:30  to 2019-03-07 06:45,0.000,,
2019-03-07 06:45  to 2019-03-07 07:00,0.000,,
2019-03-07 07:00  to 2019-03-07 07:15,0.000,,
2019-03-07 07:15  to 2019-03-07 07:30,0.000,,
2019-03-07 07:30  to 2019-03-07 07:45,0.000,,
2019-03-07 07:45  to 2019-03-07 08:00,0.000,,
2019-03-07 08:00  to 2019-03-07 08:15,0.000,,
2019-03-07 08:15  to 2019-03-07 08:30,0.000,,
2019-03-07 08:30  to 2019-03-07 08:45,0.000,,
2019-03-07 08:45  to 2019-03-07 09:00,0.000,,
2019-03-07 09:00  to 2019-03-07 09:15,0.000,,
2019-03-07 09:15  to 2019-03-07 09:30,0.000,,
2019-03-07 09:30  to 2019-03-07 09:45,0.000,,
2019-03-07 09:45  to 2019-03-07 10:00,0.000,,
2019-03-07 10:00  to 2019-03-07 10:15,0.000,,
2019-03-07 10:15  to 2019-03-07 10:30,0.006,,
2019-03-07 10:30  to 2019-03-07 10:45,0.061,,
2019-03-07 10:45  to 2019-03-07 11:00,0.065,,
2019-03-07 11:00  to 2019-03-07 11:15,0.080,,
2019-03-07 11:15  to 2019-03-07 11:30,0.114,,
2019-03-07 11:30  to 2019-03-07 11:45,0.138,,
2019-03-07 11:45  to 2019-03-07 12:00,0.162,,
2019-03-07 12:00  to 2019-03-07 12:15,0.168,,
2019-03-07 12:15  to 2019-03-07 12:30,0.137,,
2019-03-07 12:30  to 2019-03-07 12:45,0.026,,
2019-03-07 12:45  to 2019-03-07 13:00,0.105,,
2019-03-07 13:00  to 2019-03-07 13:15,0.107,,
2019-03-07 13:15  to 2019-03-07 13:30,0.147,,
2019-03-07 13:30  to 2019-03-07 13:45,0.144,,
2019-03-07 13:45  to 2019-03-07 14:00,0.046,,
2019-03-07 14:00  to 2019-03-07 14:15,0.127,,
2019-03-07 14:15  to 2019-03-07 14:30,0.142,,
2019-03-07 14:30  to 2019-03-07 14:45,0.188,,
2019-03-07 14:45  to 2019-03-07 15:00,0.223,,
2019-03-07 15:00  to 2019-03-07 15:15,0.166,,
2019-03-07 15:15  to 2019-03-07 15:30,0.134,,
2019-03-07 15:30  to 2019-03-07 15:45,0.078,,
2019-03-07 15:45  to 2019-03-07 16:00,0.064,,
2019-03-07 16:00  to 2019-03-07 16:15,0.006,,
2019-03-07 16:15  to 2019-03-07 16:30,0.000,,
