2019-10-14 13:00  to 2019-10-14 13:15,0.380,,
2019-10-14 13:15  to 2019-10-14 13:30,0.337,,
2019-10-14 13:30  to 2019-10-14 13:45,0.295,,
2019-10-14 13:45  to 2019-10-14 14:00,0.294,,
2019-10-14 14:00  to 2019-10-14 14:15,0.260,,
2019-10-14 14:15  to 2019-10-14 14:30,0.266,,
2019-10-14 14:30  to 2019-10-14 14:45,0.261,,
2019-10-14 14:45  to 2019-10-14 15:00,0.030,,
2019-10-14 15:00  to 2019-10-14 15:15,0.042,,
2019-10-14 15:15  to 2019-10-14 15:30,0.122,,
2019-10-14 15:30  to 2019-10-14 15:45,0.000,,
2019-10-14 15:45  to 2019-10-14 16:00,0.000,,
2019-10-14 16:00  to 2019-10-14 16:15,0.000,,
2019-10-14 16:15  to 2019-10-14 16:30,0.000,,
2019-10-14 16:30  to 2019-10-14 16:45,0.000,,
2019-10-14 16:45  to 2019-10-14 17:00,0.000,,
2019-10-14 17:00  to 2019-10-14 17:15,0.000,,
2019-10-14 17:15  to 2019-10-14 17:30,0.000,,
2019-10-14 17:30  to 2019-10-14 17:45,0.000,,
2019-10-14 17:45  to 2019-10-14 18:00,0.000,,
2019-10-14 18:00  to 2019-10-14 18:15,0.000,,
2019-10-14 18:15  to 2019-10-14 18:30,0.000,,
2019-10-14 18:30  to 2019-10-14 18:45,0.000,,
2019-10-14 18:45  to 2019-10-14 19:00,0.000,,
2019-10-14 19:00  to 2019-10-14 19:15,0.000,,
2019-10-14 19:15  to 2019-10-14 19:30,0.000,,
2019-10-14 19:30  to 2019-10-14 19:45,0.000,,
2019-10-14 19:45  to 2019-10-14 20:00,0.000,,
2019-10-14 20:00  to 2019-10-14 20:15,0.000,,
2019-10-14 20:15  to 2019-10-14 20:30,0.000,,
2019-10-14 20:30  to 2019-10-14 20:45,0.000,,
2019-10-14 20:45  to 2019-10-14 21:00,0.000,,
2019-10-14 21:00  to 2019-10-14 21:15,0.000,,
2019-10-14 21:15  to 2019-10-14 21:30,0.000,,
2019-10-14 21:30  to 2019-10-14 21:45,0.000,,
2019-10-14 21:45  to 2019-10-14 22:00,0.000,,
2019-10-14 22:00  to 2019-10-14 22:15,0.000,,
2019-10-14 22:15  to 2019-10-14 22:30,0.000,,
2019-10-14 22:30  to 2019-10-14 22:45,0.000,,
2019-10-14 22:45  to 2019-10-14 23:00,0.000,,
2019-10-14 23:00  to 2019-10-14 23:15,0.000,,
2019-10-14 23:15  to 2019-10-14 23:30,0.000,,
2019-10-14 23:30  to 2019-10-14 23:45,0.000,,
2019-10-14 23:45  to 2019-10-15 00:00,0.000,,

========================================
Interval Blockdata for period starting:, 2019-10-15 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWHR),,

   -->
   
   2019-10-15 00:00  to 2019-10-15 00:15,0.000,,
2019-10-15 00:15  to 2019-10-15 00:30,0.000,,
2019-10-15 00:30  to 2019-10-15 00:45,0.000,,
2019-10-15 00:45  to 2019-10-15 01:00,0.000,,
2019-10-15 01:00  to 2019-10-15 01:15,0.000,,
2019-10-15 01:15  to 2019-10-15 01:30,0.000,,
2019-10-15 01:30  to 2019-10-15 01:45,0.000,,
2019-10-15 01:45  to 2019-10-15 02:00,0.000,,
2019-10-15 02:00  to 2019-10-15 02:15,0.000,,
2019-10-15 02:15  to 2019-10-15 02:30,0.000,,
2019-10-15 02:30  to 2019-10-15 02:45,0.000,,
2019-10-15 02:45  to 2019-10-15 03:00,0.000,,
2019-10-15 03:00  to 2019-10-15 03:15,0.000,,
2019-10-15 03:15  to 2019-10-15 03:30,0.000,,
2019-10-15 03:30  to 2019-10-15 03:45,0.000,,
2019-10-15 03:45  to 2019-10-15 04:00,0.000,,
2019-10-15 04:00  to 2019-10-15 04:15,0.000,,
2019-10-15 04:15  to 2019-10-15 04:30,0.000,,
2019-10-15 04:30  to 2019-10-15 04:45,0.000,,
2019-10-15 04:45  to 2019-10-15 05:00,0.000,,
2019-10-15 05:00  to 2019-10-15 05:15,0.000,,
2019-10-15 05:15  to 2019-10-15 05:30,0.000,,
2019-10-15 05:30  to 2019-10-15 05:45,0.000,,
2019-10-15 05:45  to 2019-10-15 06:00,0.000,,
2019-10-15 06:00  to 2019-10-15 06:15,0.000,,
2019-10-15 06:15  to 2019-10-15 06:30,0.000,,
2019-10-15 06:30  to 2019-10-15 06:45,0.000,,
2019-10-15 06:45  to 2019-10-15 07:00,0.000,,
2019-10-15 07:00  to 2019-10-15 07:15,0.000,,
2019-10-15 07:15  to 2019-10-15 07:30,0.000,,
2019-10-15 07:30  to 2019-10-15 07:45,0.001,,
2019-10-15 07:45  to 2019-10-15 08:00,0.017,,
2019-10-15 08:00  to 2019-10-15 08:15,0.139,,
2019-10-15 08:15  to 2019-10-15 08:30,0.229,,
2019-10-15 08:30  to 2019-10-15 08:45,0.269,,
2019-10-15 08:45  to 2019-10-15 09:00,0.298,,
2019-10-15 09:00  to 2019-10-15 09:15,0.298,,
2019-10-15 09:15  to 2019-10-15 09:30,0.341,,
2019-10-15 09:30  to 2019-10-15 09:45,0.337,,
2019-10-15 09:45  to 2019-10-15 10:00,0.373,,
2019-10-15 10:00  to 2019-10-15 10:15,0.276,,
2019-10-15 10:15  to 2019-10-15 10:30,0.318,,
2019-10-15 10:30  to 2019-10-15 10:45,0.285,,
2019-10-15 10:45  to 2019-10-15 11:00,0.381,,
2019-10-15 11:00  to 2019-10-15 11:15,0.411,,
2019-10-15 11:15  to 2019-10-15 11:30,0.231,,
2019-10-15 11:30  to 2019-10-15 11:45,0.346,,
2019-10-15 11:45  to 2019-10-15 12:00,0.156,,
2019-10-15 12:00  to 2019-10-15 12:15,0.241,,
2019-10-15 12:15  to 2019-10-15 12:30,0.289,,
2019-10-15 12:30  to 2019-10-15 12:45,0.223,,
2019-10-15 12:45  to 2019-10-15 13:00,0.153,,
2019-10-15 13:00  to 2019-10-15 13:15,0.119,,
2019-10-15 13:15  to 2019-10-15 13:30,0.101,,
2019-10-15 13:30  to 2019-10-15 13:45,0.080,,
2019-10-15 13:45  to 2019-10-15 14:00,0.068,,
2019-10-15 14:00  to 2019-10-15 14:15,0.026,,
2019-10-15 14:15  to 2019-10-15 14:30,0.037,,
2019-10-15 14:30  to 2019-10-15 14:45,0.026,,
2019-10-15 14:45  to 2019-10-15 15:00,0.000,,
2019-10-15 15:00  to 2019-10-15 15:15,0.000,,
2019-10-15 15:15  to 2019-10-15 15:30,0.014,,
2019-10-15 15:30  to 2019-10-15 15:45,0.005,,
2019-10-15 15:45  to 2019-10-15 16:00,0.004,,
2019-10-15 16:00  to 2019-10-15 16:15,0.000,,
2019-10-15 16:15  to 2019-10-15 16:30,0.000,,
2019-10-15 16:30  to 2019-10-15 16:45,0.000,,
2019-10-15 16:45  to 2019-10-15 17:00,0.000,,
2019-10-15 17:00  to 2019-10-15 17:15,0.000,,
2019-10-15 17:15  to 2019-10-15 17:30,0.000,,
2019-10-15 17:30  to 2019-10-15 17:45,0.000,,
2019-10-15 17:45  to 2019-10-15 18:00,0.000,,
2019-10-15 18:00  to 2019-10-15 18:15,0.000,,
2019-10-15 18:15  to 2019-10-15 18:30,0.000,,
2019-10-15 18:30  to 2019-10-15 18:45,0.000,,
2019-10-15 18:45  to 2019-10-15 19:00,0.000,,
2019-10-15 19:00  to 2019-10-15 19:15,0.000,,
2019-10-15 19:15  to 2019-10-15 19:30,0.000,,
2019-10-15 19:30  to 2019-10-15 19:45,0.000,,
2019-10-15 19:45  to 2019-10-15 20:00,0.000,,
2019-10-15 20:00  to 2019-10-15 20:15,0.000,,
2019-10-15 20:15  to 2019-10-15 20:30,0.000,,
2019-10-15 20:30  to 2019-10-15 20:45,0.000,,
2019-10-15 20:45  to 2019-10-15 21:00,0.000,,
2019-10-15 21:00  to 2019-10-15 21:15,0.000,,
2019-10-15 21:15  to 2019-10-15 21:30,0.000,,
2019-10-15 21:30  to 2019-10-15 21:45,0.000,,
2019-10-15 21:45  to 2019-10-15 22:00,0.000,,
2019-10-15 22:00  to 2019-10-15 22:15,0.000,,
2019-10-15 22:15  to 2019-10-15 22:30,0.000,,
2019-10-15 22:30  to 2019-10-15 22:45,0.000,,
2019-10-15 22:45  to 2019-10-15 23:00,0.000,,
2019-10-15 23:00  to 2019-10-15 23:15,0.000,,
2019-10-15 23:15  to 2019-10-15 23:30,0.000,,
2019-10-15 23:30  to 2019-10-15 23:45,0.000,,
2019-10-15 23:45  to 2019-10-16 00:00,0.000,,

========================================
Interval Blockdata for period starting:, 2019-10-16 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWHR),,

   -->
   
   2019-10-16 00:00  to 2019-10-16 00:15,0.000,,
2019-10-16 00:15  to 2019-10-16 00:30,0.000,,
2019-10-16 00:30  to 2019-10-16 00:45,0.000,,
2019-10-16 00:45  to 2019-10-16 01:00,0.000,,
2019-10-16 01:00  to 2019-10-16 01:15,0.000,,
2019-10-16 01:15  to 2019-10-16 01:30,0.000,,
2019-10-16 01:30  to 2019-10-16 01:45,0.000,,
2019-10-16 01:45  to 2019-10-16 02:00,0.000,,
2019-10-16 02:00  to 2019-10-16 02:15,0.000,,
2019-10-16 02:15  to 2019-10-16 02:30,0.000,,
2019-10-16 02:30  to 2019-10-16 02:45,0.000,,
2019-10-16 02:45  to 2019-10-16 03:00,0.000,,
2019-10-16 03:00  to 2019-10-16 03:15,0.000,,
2019-10-16 03:15  to 2019-10-16 03:30,0.000,,
2019-10-16 03:30  to 2019-10-16 03:45,0.000,,
2019-10-16 03:45  to 2019-10-16 04:00,0.000,,
2019-10-16 04:00  to 2019-10-16 04:15,0.000,,
2019-10-16 04:15  to 2019-10-16 04:30,0.000,,
2019-10-16 04:30  to 2019-10-16 04:45,0.000,,
2019-10-16 04:45  to 2019-10-16 05:00,0.000,,
2019-10-16 05:00  to 2019-10-16 05:15,0.000,,
2019-10-16 05:15  to 2019-10-16 05:30,0.000,,
2019-10-16 05:30  to 2019-10-16 05:45,0.000,,
2019-10-16 05:45  to 2019-10-16 06:00,0.000,,
2019-10-16 06:00  to 2019-10-16 06:15,0.000,,
2019-10-16 06:15  to 2019-10-16 06:30,0.000,,
2019-10-16 06:30  to 2019-10-16 06:45,0.000,,
2019-10-16 06:45  to 2019-10-16 07:00,0.000,,
2019-10-16 07:00  to 2019-10-16 07:15,0.000,,
2019-10-16 07:15  to 2019-10-16 07:30,0.000,,
2019-10-16 07:30  to 2019-10-16 07:45,0.000,,
2019-10-16 07:45  to 2019-10-16 08:00,0.000,,
2019-10-16 08:00  to 2019-10-16 08:15,0.000,,
2019-10-16 08:15  to 2019-10-16 08:30,0.002,,
2019-10-16 08:30  to 2019-10-16 08:45,0.109,,
2019-10-16 08:45  to 2019-10-16 09:00,0.000,,
2019-10-16 09:00  to 2019-10-16 09:15,0.006,,
2019-10-16 09:15  to 2019-10-16 09:30,0.018,,
2019-10-16 09:30  to 2019-10-16 09:45,0.030,,
2019-10-16 09:45  to 2019-10-16 10:00,0.058,,
2019-10-16 10:00  to 2019-10-16 10:15,0.114,,
2019-10-16 10:15  to 2019-10-16 10:30,0.086,,
2019-10-16 10:30  to 2019-10-16 10:45,0.074,,
2019-10-16 10:45  to 2019-10-16 11:00,0.178,,
2019-10-16 11:00  to 2019-10-16 11:15,0.070,,
2019-10-16 11:15  to 2019-10-16 11:30,0.093,,
2019-10-16 11:30  to 2019-10-16 11:45,0.104,,
2019-10-16 11:45  to 2019-10-16 12:00,0.137,,
2019-10-16 12:00  to 2019-10-16 12:15,0.135,,
2019-10-16 12:15  to 2019-10-16 12:30,0.116,,
2019-10-16 12:30  to 2019-10-16 12:45,0.087,,
2019-10-16 12:45  to 2019-10-16 13:00,0.097,,
2019-10-16 13:00  to 2019-10-16 13:15,0.119,,
2019-10-16 13:15  to 2019-10-16 13:30,0.150,,
2019-10-16 13:30  to 2019-10-16 13:45,0.256,,
2019-10-16 13:45  to 2019-10-16 14:00,0.329,,
2019-10-16 14:00  to 2019-10-16 14:15,0.130,,
2019-10-16 14:15  to 2019-10-16 14:30,0.055,,
2019-10-16 14:30  to 2019-10-16 14:45,0.032,,
2019-10-16 14:45  to 2019-10-16 15:00,0.029,,
2019-10-16 15:00  to 2019-10-16 15:15,0.046,,
2019-10-16 15:15  to 2019-10-16 15:30,0.011,,
2019-10-16 15:30  to 2019-10-16 15:45,0.071,,
2019-10-16 15:45  to 2019-10-16 16:00,0.012,,
2019-10-16 16:00  to 2019-10-16 16:15,0.025,,
2019-10-16 16:15  to 2019-10-16 16:30,0.002,,
2019-10-16 16:30  to 2019-10-16 16:45,0.000,,
2019-10-16 16:45  to 2019-10-16 17:00,0.000,,
2019-10-16 17:00  to 2019-10-16 17:15,0.000,,
2019-10-16 17:15  to 2019-10-16 17:30,0.000,,
2019-10-16 17:30  to 2019-10-16 17:45,0.000,,
2019-10-16 17:45  to 2019-10-16 18:00,0.000,,
2019-10-16 18:00  to 2019-10-16 18:15,0.000,,
2019-10-16 18:15  to 2019-10-16 18:30,0.000,,
2019-10-16 18:30  to 2019-10-16 18:45,0.000,,
2019-10-16 18:45  to 2019-10-16 19:00,0.000,,
2019-10-16 19:00  to 2019-10-16 19:15,0.000,,
2019-10-16 19:15  to 2019-10-16 19:30,0.000,,
2019-10-16 19:30  to 2019-10-16 19:45,0.000,,
2019-10-16 19:45  to 2019-10-16 20:00,0.000,,
2019-10-16 20:00  to 2019-10-16 20:15,0.000,,
2019-10-16 20:15  to 2019-10-16 20:30,0.000,,
2019-10-16 20:30  to 2019-10-16 20:45,0.000,,
2019-10-16 20:45  to 2019-10-16 21:00,0.000,,
2019-10-16 21:00  to 2019-10-16 21:15,0.000,,
2019-10-16 21:15  to 2019-10-16 21:30,0.000,,
2019-10-16 21:30  to 2019-10-16 21:45,0.000,,
2019-10-16 21:45  to 2019-10-16 22:00,0.000,,
2019-10-16 22:00  to 2019-10-16 22:15,0.000,,
2019-10-16 22:15  to 2019-10-16 22:30,0.000,,
2019-10-16 22:30  to 2019-10-16 22:45,0.000,,
2019-10-16 22:45  to 2019-10-16 23:00,0.000,,
2019-10-16 23:00  to 2019-10-16 23:15,0.000,,
2019-10-16 23:15  to 2019-10-16 23:30,0.000,,
2019-10-16 23:30  to 2019-10-16 23:45,0.000,,
2019-10-16 23:45  to 2019-10-17 00:00,0.000,,

========================================
Interval Blockdata for period starting:, 2019-10-17 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWHR),,

   -->
   
   2019-10-17 00:00  to 2019-10-17 00:15,0.000,,
2019-10-17 00:15  to 2019-10-17 00:30,0.000,,
2019-10-17 00:30  to 2019-10-17 00:45,0.000,,
2019-10-17 00:45  to 2019-10-17 01:00,0.000,,
2019-10-17 01:00  to 2019-10-17 01:15,0.000,,
2019-10-17 01:15  to 2019-10-17 01:30,0.000,,
2019-10-17 01:30  to 2019-10-17 01:45,0.000,,
2019-10-17 01:45  to 2019-10-17 02:00,0.000,,
2019-10-17 02:00  to 2019-10-17 02:15,0.000,,
2019-10-17 02:15  to 2019-10-17 02:30,0.000,,
2019-10-17 02:30  to 2019-10-17 02:45,0.000,,
2019-10-17 02:45  to 2019-10-17 03:00,0.000,,
2019-10-17 03:00  to 2019-10-17 03:15,0.000,,
2019-10-17 03:15  to 2019-10-17 03:30,0.000,,
2019-10-17 03:30  to 2019-10-17 03:45,0.000,,
2019-10-17 03:45  to 2019-10-17 04:00,0.000,,
2019-10-17 04:00  to 2019-10-17 04:15,0.000,,
2019-10-17 04:15  to 2019-10-17 04:30,0.000,,
2019-10-17 04:30  to 2019-10-17 04:45,0.000,,
2019-10-17 04:45  to 2019-10-17 05:00,0.000,,
2019-10-17 05:00  to 2019-10-17 05:15,0.000,,
2019-10-17 05:15  to 2019-10-17 05:30,0.000,,
2019-10-17 05:30  to 2019-10-17 05:45,0.000,,
2019-10-17 05:45  to 2019-10-17 06:00,0.000,,
2019-10-17 06:00  to 2019-10-17 06:15,0.000,,
2019-10-17 06:15  to 2019-10-17 06:30,0.000,,
2019-10-17 06:30  to 2019-10-17 06:45,0.000,,
2019-10-17 06:45  to 2019-10-17 07:00,0.000,,
2019-10-17 07:00  to 2019-10-17 07:15,0.000,,
2019-10-17 07:15  to 2019-10-17 07:30,0.000,,
2019-10-17 07:30  to 2019-10-17 07:45,0.074,,
2019-10-17 07:45  to 2019-10-17 08:00,0.142,,
2019-10-17 08:00  to 2019-10-17 08:15,0.190,,
2019-10-17 08:15  to 2019-10-17 08:30,0.254,,
2019-10-17 08:30  to 2019-10-17 08:45,0.281,,
2019-10-17 08:45  to 2019-10-17 09:00,0.300,,
2019-10-17 09:00  to 2019-10-17 09:15,0.336,,
2019-10-17 09:15  to 2019-10-17 09:30,0.337,,
2019-10-17 09:30  to 2019-10-17 09:45,0.325,,
2019-10-17 09:45  to 2019-10-17 10:00,0.312,,
2019-10-17 10:00  to 2019-10-17 10:15,0.331,,
2019-10-17 10:15  to 2019-10-17 10:30,0.407,,
2019-10-17 10:30  to 2019-10-17 10:45,0.423,,
2019-10-17 10:45  to 2019-10-17 11:00,0.408,,
2019-10-17 11:00  to 2019-10-17 11:15,0.394,,
2019-10-17 11:15  to 2019-10-17 11:30,0.412,,
2019-10-17 11:30  to 2019-10-17 11:45,0.414,,
2019-10-17 11:45  to 2019-10-17 12:00,0.404,,
2019-10-17 12:00  to 2019-10-17 12:15,0.377,,
2019-10-17 12:15  to 2019-10-17 12:30,0.391,,
2019-10-17 12:30  to 2019-10-17 12:45,0.370,,
2019-10-17 12:45  to 2019-10-17 13:00,0.394,,
2019-10-17 13:00  to 2019-10-17 13:15,0.380,,
2019-10-17 13:15  to 2019-10-17 13:30,0.368,,
2019-10-17 13:30  to 2019-10-17 13:45,0.326,,
2019-10-17 13:45  to 2019-10-17 14:00,0.241,,
2019-10-17 14:00  to 2019-10-17 14:15,0.271,,
2019-10-17 14:15  to 2019-10-17 14:30,0.204,,
2019-10-17 14:30  to 2019-10-17 14:45,0.245,,
2019-10-17 14:45  to 2019-10-17 15:00,0.101,,
2019-10-17 15:00  to 2019-10-17 15:15,0.038,,
2019-10-17 15:15  to 2019-10-17 15:30,0.070,,
2019-10-17 15:30  to 2019-10-17 15:45,0.045,,
2019-10-17 15:45  to 2019-10-17 16:00,0.047,,
2019-10-17 16:00  to 2019-10-17 16:15,0.013,,
2019-10-17 16:15  to 2019-10-17 16:30,0.000,,
2019-10-17 16:30  to 2019-10-17 16:45,0.000,,
2019-10-17 16:45  to 2019-10-17 17:00,0.000,,
2019-10-17 17:00  to 2019-10-17 17:15,0.000,,
2019-10-17 17:15  to 2019-10-17 17:30,0.000,,
2019-10-17 17:30  to 2019-10-17 17:45,0.000,,
2019-10-17 17:45  to 2019-10-17 18:00,0.000,,
2019-10-17 18:00  to 2019-10-17 18:15,0.000,,
2019-10-17 18:15  to 2019-10-17 18:30,0.000,,
2019-10-17 18:30  to 2019-10-17 18:45,0.000,,
2019-10-17 18:45  to 2019-10-17 19:00,0.000,,
2019-10-17 19:00  to 2019-10-17 19:15,0.000,,
2019-10-17 19:15  to 2019-10-17 19:30,0.000,,
2019-10-17 19:30  to 2019-10-17 19:45,0.000,,
2019-10-17 19:45  to 2019-10-17 20:00,0.000,,
2019-10-17 20:00  to 2019-10-17 20:15,0.000,,
2019-10-17 20:15  to 2019-10-17 20:30,0.000,,
2019-10-17 20:30  to 2019-10-17 20:45,0.000,,
2019-10-17 20:45  to 2019-10-17 21:00,0.000,,
2019-10-17 21:00  to 2019-10-17 21:15,0.000,,
2019-10-17 21:15  to 2019-10-17 21:30,0.000,,
2019-10-17 21:30  to 2019-10-17 21:45,0.000,,
2019-10-17 21:45  to 2019-10-17 22:00,0.000,,
2019-10-17 22:00  to 2019-10-17 22:15,0.000,,
2019-10-17 22:15  to 2019-10-17 22:30,0.000,,
2019-10-17 22:30  to 2019-10-17 22:45,0.000,,
2019-10-17 22:45  to 2019-10-17 23:00,0.000,,
2019-10-17 23:00  to 2019-10-17 23:15,0.000,,
2019-10-17 23:15  to 2019-10-17 23:30,0.000,,
2019-10-17 23:30  to 2019-10-17 23:45,0.000,,
2019-10-17 23:45  to 2019-10-18 00:00,0.000,,

========================================
Interval Blockdata for period starting:, 2019-10-18 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWHR),,

   -->
   
   2019-10-18 00:00  to 2019-10-18 00:15,0.000,,
2019-10-18 00:15  to 2019-10-18 00:30,0.000,,
2019-10-18 00:30  to 2019-10-18 00:45,0.000,,
2019-10-18 00:45  to 2019-10-18 01:00,0.000,,
2019-10-18 01:00  to 2019-10-18 01:15,0.000,,
2019-10-18 01:15  to 2019-10-18 01:30,0.000,,
2019-10-18 01:30  to 2019-10-18 01:45,0.000,,
2019-10-18 01:45  to 2019-10-18 02:00,0.000,,
2019-10-18 02:00  to 2019-10-18 02:15,0.000,,
2019-10-18 02:15  to 2019-10-18 02:30,0.000,,
2019-10-18 02:30  to 2019-10-18 02:45,0.000,,
2019-10-18 02:45  to 2019-10-18 03:00,0.000,,
2019-10-18 03:00  to 2019-10-18 03:15,0.000,,
2019-10-18 03:15  to 2019-10-18 03:30,0.000,,
2019-10-18 03:30  to 2019-10-18 03:45,0.000,,
2019-10-18 03:45  to 2019-10-18 04:00,0.000,,
2019-10-18 04:00  to 2019-10-18 04:15,0.000,,
2019-10-18 04:15  to 2019-10-18 04:30,0.000,,
2019-10-18 04:30  to 2019-10-18 04:45,0.000,,
2019-10-18 04:45  to 2019-10-18 05:00,0.000,,
2019-10-18 05:00  to 2019-10-18 05:15,0.000,,
2019-10-18 05:15  to 2019-10-18 05:30,0.000,,
2019-10-18 05:30  to 2019-10-18 05:45,0.000,,
2019-10-18 05:45  to 2019-10-18 06:00,0.000,,
2019-10-18 06:00  to 2019-10-18 06:15,0.000,,
2019-10-18 06:15  to 2019-10-18 06:30,0.000,,
2019-10-18 06:30  to 2019-10-18 06:45,0.000,,
2019-10-18 06:45  to 2019-10-18 07:00,0.000,,
2019-10-18 07:00  to 2019-10-18 07:15,0.000,,
2019-10-18 07:15  to 2019-10-18 07:30,0.048,,
2019-10-18 07:30  to 2019-10-18 07:45,0.088,,
2019-10-18 07:45  to 2019-10-18 08:00,0.121,,
2019-10-18 08:00  to 2019-10-18 08:15,0.158,,
2019-10-18 08:15  to 2019-10-18 08:30,0.157,,
2019-10-18 08:30  to 2019-10-18 08:45,0.197,,
2019-10-18 08:45  to 2019-10-18 09:00,0.262,,
2019-10-18 09:00  to 2019-10-18 09:15,0.274,,
2019-10-18 09:15  to 2019-10-18 09:30,0.296,,
2019-10-18 09:30  to 2019-10-18 09:45,0.104,,
2019-10-18 09:45  to 2019-10-18 10:00,0.229,,
2019-10-18 10:00  to 2019-10-18 10:15,0.330,,
2019-10-18 10:15  to 2019-10-18 10:30,0.317,,
2019-10-18 10:30  to 2019-10-18 10:45,0.069,,
2019-10-18 10:45  to 2019-10-18 11:00,0.230,,
2019-10-18 11:00  to 2019-10-18 11:15,0.406,,
2019-10-18 11:15  to 2019-10-18 11:30,0.414,,
2019-10-18 11:30  to 2019-10-18 11:45,0.357,,
2019-10-18 11:45  to 2019-10-18 12:00,0.392,,
2019-10-18 12:00  to 2019-10-18 12:15,0.402,,
2019-10-18 12:15  to 2019-10-18 12:30,0.404,,
2019-10-18 12:30  to 2019-10-18 12:45,0.409,,
2019-10-18 12:45  to 2019-10-18 13:00,0.392,,
2019-10-18 13:00  to 2019-10-18 13:15,0.314,,
2019-10-18 13:15  to 2019-10-18 13:30,0.327,,
2019-10-18 13:30  to 2019-10-18 13:45,0.314,,
2019-10-18 13:45  to 2019-10-18 14:00,0.306,,
2019-10-18 14:00  to 2019-10-18 14:15,0.252,,
2019-10-18 14:15  to 2019-10-18 14:30,0.248,,
2019-10-18 14:30  to 2019-10-18 14:45,0.211,,
2019-10-18 14:45  to 2019-10-18 15:00,0.068,,
2019-10-18 15:00  to 2019-10-18 15:15,0.036,,
2019-10-18 15:15  to 2019-10-18 15:30,0.013,,
2019-10-18 15:30  to 2019-10-18 15:45,0.063,,
2019-10-18 15:45  to 2019-10-18 16:00,0.009,,
2019-10-18 16:00  to 2019-10-18 16:15,0.007,,
2019-10-18 16:15  to 2019-10-18 16:30,0.000,,
