2018-08-20 19:30  to 2018-08-20 19:45,0.000,,
2018-08-20 19:45  to 2018-08-20 20:00,0.000,,
2018-08-20 20:00  to 2018-08-20 20:15,0.000,,
2018-08-20 20:15  to 2018-08-20 20:30,0.000,,
2018-08-20 20:30  to 2018-08-20 20:45,0.000,,
2018-08-20 20:45  to 2018-08-20 21:00,0.000,,
2018-08-20 21:00  to 2018-08-20 21:15,0.000,,
2018-08-20 21:15  to 2018-08-20 21:30,0.000,,
2018-08-20 21:30  to 2018-08-20 21:45,0.000,,
2018-08-20 21:45  to 2018-08-20 22:00,0.000,,
2018-08-20 22:00  to 2018-08-20 22:15,0.000,,
2018-08-20 22:15  to 2018-08-20 22:30,0.000,,
2018-08-20 22:30  to 2018-08-20 22:45,0.000,,
2018-08-20 22:45  to 2018-08-20 23:00,0.000,,
2018-08-20 23:00  to 2018-08-20 23:15,0.000,,
2018-08-20 23:15  to 2018-08-20 23:30,0.000,,
2018-08-20 23:30  to 2018-08-20 23:45,0.000,,
2018-08-20 23:45  to 2018-08-21 00:00,0.000,,

========================================
Interval Blockdata for period starting:, 2018-08-21 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWHR),,

   -->
   
   2018-08-21 00:00  to 2018-08-21 00:15,0.000,,
2018-08-21 00:15  to 2018-08-21 00:30,0.000,,
2018-08-21 00:30  to 2018-08-21 00:45,0.000,,
2018-08-21 00:45  to 2018-08-21 01:00,0.000,,
2018-08-21 01:00  to 2018-08-21 01:15,0.000,,
2018-08-21 01:15  to 2018-08-21 01:30,0.000,,
2018-08-21 01:30  to 2018-08-21 01:45,0.000,,
2018-08-21 01:45  to 2018-08-21 02:00,0.000,,
2018-08-21 02:00  to 2018-08-21 02:15,0.000,,
2018-08-21 02:15  to 2018-08-21 02:30,0.000,,
2018-08-21 02:30  to 2018-08-21 02:45,0.000,,
2018-08-21 02:45  to 2018-08-21 03:00,0.000,,
2018-08-21 03:00  to 2018-08-21 03:15,0.000,,
2018-08-21 03:15  to 2018-08-21 03:30,0.000,,
2018-08-21 03:30  to 2018-08-21 03:45,0.000,,
2018-08-21 03:45  to 2018-08-21 04:00,0.000,,
2018-08-21 04:00  to 2018-08-21 04:15,0.000,,
2018-08-21 04:15  to 2018-08-21 04:30,0.000,,
2018-08-21 04:30  to 2018-08-21 04:45,0.000,,
2018-08-21 04:45  to 2018-08-21 05:00,0.000,,
2018-08-21 05:00  to 2018-08-21 05:15,0.000,,
2018-08-21 05:15  to 2018-08-21 05:30,0.000,,
2018-08-21 05:30  to 2018-08-21 05:45,0.000,,
2018-08-21 05:45  to 2018-08-21 06:00,0.000,,
2018-08-21 06:00  to 2018-08-21 06:15,0.000,,
2018-08-21 06:15  to 2018-08-21 06:30,0.000,,
2018-08-21 06:30  to 2018-08-21 06:45,0.004,,
2018-08-21 06:45  to 2018-08-21 07:00,0.001,,
2018-08-21 07:00  to 2018-08-21 07:15,0.016,,
2018-08-21 07:15  to 2018-08-21 07:30,0.001,,
2018-08-21 07:30  to 2018-08-21 07:45,0.006,,
2018-08-21 07:45  to 2018-08-21 08:00,0.070,,
2018-08-21 08:00  to 2018-08-21 08:15,0.137,,
2018-08-21 08:15  to 2018-08-21 08:30,0.046,,
2018-08-21 08:30  to 2018-08-21 08:45,0.029,,
2018-08-21 08:45  to 2018-08-21 09:00,0.016,,
2018-08-21 09:00  to 2018-08-21 09:15,0.078,,
2018-08-21 09:15  to 2018-08-21 09:30,0.161,,
2018-08-21 09:30  to 2018-08-21 09:45,0.180,,
2018-08-21 09:45  to 2018-08-21 10:00,0.115,,
2018-08-21 10:00  to 2018-08-21 10:15,0.099,,
2018-08-21 10:15  to 2018-08-21 10:30,0.037,,
2018-08-21 10:30  to 2018-08-21 10:45,0.099,,
2018-08-21 10:45  to 2018-08-21 11:00,0.185,,
2018-08-21 11:00  to 2018-08-21 11:15,0.166,,
2018-08-21 11:15  to 2018-08-21 11:30,0.221,,
2018-08-21 11:30  to 2018-08-21 11:45,0.157,,
2018-08-21 11:45  to 2018-08-21 12:00,0.212,,
2018-08-21 12:00  to 2018-08-21 12:15,0.299,,
2018-08-21 12:15  to 2018-08-21 12:30,0.262,,
2018-08-21 12:30  to 2018-08-21 12:45,0.236,,
2018-08-21 12:45  to 2018-08-21 13:00,0.289,,
2018-08-21 13:00  to 2018-08-21 13:15,0.318,,
2018-08-21 13:15  to 2018-08-21 13:30,0.367,,
2018-08-21 13:30  to 2018-08-21 13:45,0.304,,
2018-08-21 13:45  to 2018-08-21 14:00,0.169,,
2018-08-21 14:00  to 2018-08-21 14:15,0.299,,
2018-08-21 14:15  to 2018-08-21 14:30,0.226,,
2018-08-21 14:30  to 2018-08-21 14:45,0.187,,
2018-08-21 14:45  to 2018-08-21 15:00,0.218,,
2018-08-21 15:00  to 2018-08-21 15:15,0.061,,
2018-08-21 15:15  to 2018-08-21 15:30,0.017,,
2018-08-21 15:30  to 2018-08-21 15:45,0.001,,
2018-08-21 15:45  to 2018-08-21 16:00,0.001,,
2018-08-21 16:00  to 2018-08-21 16:15,0.000,,
2018-08-21 16:15  to 2018-08-21 16:30,0.000,,
2018-08-21 16:30  to 2018-08-21 16:45,0.000,,
2018-08-21 16:45  to 2018-08-21 17:00,0.000,,
2018-08-21 17:00  to 2018-08-21 17:15,0.000,,
2018-08-21 17:15  to 2018-08-21 17:30,0.000,,
2018-08-21 17:30  to 2018-08-21 17:45,0.000,,
2018-08-21 17:45  to 2018-08-21 18:00,0.000,,
2018-08-21 18:00  to 2018-08-21 18:15,0.000,,
2018-08-21 18:15  to 2018-08-21 18:30,0.000,,
2018-08-21 18:30  to 2018-08-21 18:45,0.000,,
2018-08-21 18:45  to 2018-08-21 19:00,0.000,,
2018-08-21 19:00  to 2018-08-21 19:15,0.000,,
2018-08-21 19:15  to 2018-08-21 19:30,0.000,,
2018-08-21 19:30  to 2018-08-21 19:45,0.000,,
2018-08-21 19:45  to 2018-08-21 20:00,0.000,,
2018-08-21 20:00  to 2018-08-21 20:15,0.000,,
2018-08-21 20:15  to 2018-08-21 20:30,0.000,,
2018-08-21 20:30  to 2018-08-21 20:45,0.000,,
2018-08-21 20:45  to 2018-08-21 21:00,0.000,,
2018-08-21 21:00  to 2018-08-21 21:15,0.000,,
2018-08-21 21:15  to 2018-08-21 21:30,0.000,,
2018-08-21 21:30  to 2018-08-21 21:45,0.000,,
2018-08-21 21:45  to 2018-08-21 22:00,0.000,,
2018-08-21 22:00  to 2018-08-21 22:15,0.000,,
2018-08-21 22:15  to 2018-08-21 22:30,0.000,,
2018-08-21 22:30  to 2018-08-21 22:45,0.000,,
2018-08-21 22:45  to 2018-08-21 23:00,0.000,,
2018-08-21 23:00  to 2018-08-21 23:15,0.000,,
2018-08-21 23:15  to 2018-08-21 23:30,0.000,,
2018-08-21 23:30  to 2018-08-21 23:45,0.000,,
2018-08-21 23:45  to 2018-08-22 00:00,0.000,,

========================================
Interval Blockdata for period starting:, 2018-08-22 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWHR),,

   -->
   
   2018-08-22 00:00  to 2018-08-22 00:15,0.000,,
2018-08-22 00:15  to 2018-08-22 00:30,0.000,,
2018-08-22 00:30  to 2018-08-22 00:45,0.000,,
2018-08-22 00:45  to 2018-08-22 01:00,0.000,,
2018-08-22 01:00  to 2018-08-22 01:15,0.000,,
2018-08-22 01:15  to 2018-08-22 01:30,0.000,,
2018-08-22 01:30  to 2018-08-22 01:45,0.000,,
2018-08-22 01:45  to 2018-08-22 02:00,0.000,,
2018-08-22 02:00  to 2018-08-22 02:15,0.000,,
2018-08-22 02:15  to 2018-08-22 02:30,0.000,,
2018-08-22 02:30  to 2018-08-22 02:45,0.000,,
2018-08-22 02:45  to 2018-08-22 03:00,0.000,,
2018-08-22 03:00  to 2018-08-22 03:15,0.000,,
2018-08-22 03:15  to 2018-08-22 03:30,0.000,,
2018-08-22 03:30  to 2018-08-22 03:45,0.000,,
2018-08-22 03:45  to 2018-08-22 04:00,0.000,,
2018-08-22 04:00  to 2018-08-22 04:15,0.000,,
2018-08-22 04:15  to 2018-08-22 04:30,0.000,,
2018-08-22 04:30  to 2018-08-22 04:45,0.000,,
2018-08-22 04:45  to 2018-08-22 05:00,0.000,,
2018-08-22 05:00  to 2018-08-22 05:15,0.000,,
2018-08-22 05:15  to 2018-08-22 05:30,0.000,,
2018-08-22 05:30  to 2018-08-22 05:45,0.000,,
2018-08-22 05:45  to 2018-08-22 06:00,0.000,,
2018-08-22 06:00  to 2018-08-22 06:15,0.000,,
2018-08-22 06:15  to 2018-08-22 06:30,0.015,,
2018-08-22 06:30  to 2018-08-22 06:45,0.043,,
2018-08-22 06:45  to 2018-08-22 07:00,0.062,,
2018-08-22 07:00  to 2018-08-22 07:15,0.067,,
2018-08-22 07:15  to 2018-08-22 07:30,0.125,,
2018-08-22 07:30  to 2018-08-22 07:45,0.032,,
2018-08-22 07:45  to 2018-08-22 08:00,0.174,,
2018-08-22 08:00  to 2018-08-22 08:15,0.158,,
2018-08-22 08:15  to 2018-08-22 08:30,0.211,,
2018-08-22 08:30  to 2018-08-22 08:45,0.298,,
2018-08-22 08:45  to 2018-08-22 09:00,0.307,,
2018-08-22 09:00  to 2018-08-22 09:15,0.322,,
2018-08-22 09:15  to 2018-08-22 09:30,0.356,,
2018-08-22 09:30  to 2018-08-22 09:45,0.370,,
2018-08-22 09:45  to 2018-08-22 10:00,0.363,,
2018-08-22 10:00  to 2018-08-22 10:15,0.387,,
2018-08-22 10:15  to 2018-08-22 10:30,0.403,,
2018-08-22 10:30  to 2018-08-22 10:45,0.238,,
2018-08-22 10:45  to 2018-08-22 11:00,0.203,,
2018-08-22 11:00  to 2018-08-22 11:15,0.283,,
2018-08-22 11:15  to 2018-08-22 11:30,0.345,,
2018-08-22 11:30  to 2018-08-22 11:45,0.155,,
2018-08-22 11:45  to 2018-08-22 12:00,0.132,,
2018-08-22 12:00  to 2018-08-22 12:15,0.035,,
2018-08-22 12:15  to 2018-08-22 12:30,0.196,,
2018-08-22 12:30  to 2018-08-22 12:45,0.283,,
2018-08-22 12:45  to 2018-08-22 13:00,0.169,,
2018-08-22 13:00  to 2018-08-22 13:15,0.383,,
2018-08-22 13:15  to 2018-08-22 13:30,0.393,,
2018-08-22 13:30  to 2018-08-22 13:45,0.225,,
2018-08-22 13:45  to 2018-08-22 14:00,0.301,,
2018-08-22 14:00  to 2018-08-22 14:15,0.184,,
2018-08-22 14:15  to 2018-08-22 14:30,0.272,,
2018-08-22 14:30  to 2018-08-22 14:45,0.082,,
2018-08-22 14:45  to 2018-08-22 15:00,0.267,,
2018-08-22 15:00  to 2018-08-22 15:15,0.283,,
2018-08-22 15:15  to 2018-08-22 15:30,0.247,,
2018-08-22 15:30  to 2018-08-22 15:45,0.063,,
2018-08-22 15:45  to 2018-08-22 16:00,0.083,,
2018-08-22 16:00  to 2018-08-22 16:15,0.069,,
2018-08-22 16:15  to 2018-08-22 16:30,0.075,,
2018-08-22 16:30  to 2018-08-22 16:45,0.002,,
2018-08-22 16:45  to 2018-08-22 17:00,0.011,,
2018-08-22 17:00  to 2018-08-22 17:15,0.012,,
2018-08-22 17:15  to 2018-08-22 17:30,0.008,,
2018-08-22 17:30  to 2018-08-22 17:45,0.000,,
2018-08-22 17:45  to 2018-08-22 18:00,0.000,,
2018-08-22 18:00  to 2018-08-22 18:15,0.000,,
2018-08-22 18:15  to 2018-08-22 18:30,0.000,,
2018-08-22 18:30  to 2018-08-22 18:45,0.000,,
2018-08-22 18:45  to 2018-08-22 19:00,0.000,,
2018-08-22 19:00  to 2018-08-22 19:15,0.000,,
2018-08-22 19:15  to 2018-08-22 19:30,0.000,,
2018-08-22 19:30  to 2018-08-22 19:45,0.000,,
2018-08-22 19:45  to 2018-08-22 20:00,0.000,,
2018-08-22 20:00  to 2018-08-22 20:15,0.000,,
2018-08-22 20:15  to 2018-08-22 20:30,0.000,,
2018-08-22 20:30  to 2018-08-22 20:45,0.000,,
2018-08-22 20:45  to 2018-08-22 21:00,0.000,,
2018-08-22 21:00  to 2018-08-22 21:15,0.000,,
2018-08-22 21:15  to 2018-08-22 21:30,0.000,,
2018-08-22 21:30  to 2018-08-22 21:45,0.000,,
2018-08-22 21:45  to 2018-08-22 22:00,0.000,,
2018-08-22 22:00  to 2018-08-22 22:15,0.000,,
2018-08-22 22:15  to 2018-08-22 22:30,0.000,,
2018-08-22 22:30  to 2018-08-22 22:45,0.000,,
2018-08-22 22:45  to 2018-08-22 23:00,0.000,,
2018-08-22 23:00  to 2018-08-22 23:15,0.000,,
2018-08-22 23:15  to 2018-08-22 23:30,0.000,,
2018-08-22 23:30  to 2018-08-22 23:45,0.000,,
2018-08-22 23:45  to 2018-08-23 00:00,0.000,,

========================================
Interval Blockdata for period starting:, 2018-08-23 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWHR),,

   -->
   
   2018-08-23 00:00  to 2018-08-23 00:15,0.000,,
2018-08-23 00:15  to 2018-08-23 00:30,0.000,,
2018-08-23 00:30  to 2018-08-23 00:45,0.000,,
2018-08-23 00:45  to 2018-08-23 01:00,0.000,,
2018-08-23 01:00  to 2018-08-23 01:15,0.000,,
2018-08-23 01:15  to 2018-08-23 01:30,0.000,,
2018-08-23 01:30  to 2018-08-23 01:45,0.000,,
2018-08-23 01:45  to 2018-08-23 02:00,0.000,,
2018-08-23 02:00  to 2018-08-23 02:15,0.000,,
2018-08-23 02:15  to 2018-08-23 02:30,0.000,,
2018-08-23 02:30  to 2018-08-23 02:45,0.000,,
2018-08-23 02:45  to 2018-08-23 03:00,0.000,,
2018-08-23 03:00  to 2018-08-23 03:15,0.000,,
2018-08-23 03:15  to 2018-08-23 03:30,0.000,,
2018-08-23 03:30  to 2018-08-23 03:45,0.000,,
2018-08-23 03:45  to 2018-08-23 04:00,0.000,,
2018-08-23 04:00  to 2018-08-23 04:15,0.000,,
2018-08-23 04:15  to 2018-08-23 04:30,0.000,,
2018-08-23 04:30  to 2018-08-23 04:45,0.000,,
2018-08-23 04:45  to 2018-08-23 05:00,0.000,,
2018-08-23 05:00  to 2018-08-23 05:15,0.000,,
2018-08-23 05:15  to 2018-08-23 05:30,0.000,,
2018-08-23 05:30  to 2018-08-23 05:45,0.000,,
2018-08-23 05:45  to 2018-08-23 06:00,0.000,,
2018-08-23 06:00  to 2018-08-23 06:15,0.000,,
2018-08-23 06:15  to 2018-08-23 06:30,0.000,,
2018-08-23 06:30  to 2018-08-23 06:45,0.010,,
2018-08-23 06:45  to 2018-08-23 07:00,0.037,,
2018-08-23 07:00  to 2018-08-23 07:15,0.029,,
2018-08-23 07:15  to 2018-08-23 07:30,0.024,,
2018-08-23 07:30  to 2018-08-23 07:45,0.104,,
2018-08-23 07:45  to 2018-08-23 08:00,0.198,,
2018-08-23 08:00  to 2018-08-23 08:15,0.253,,
2018-08-23 08:15  to 2018-08-23 08:30,0.293,,
2018-08-23 08:30  to 2018-08-23 08:45,0.292,,
2018-08-23 08:45  to 2018-08-23 09:00,0.298,,
2018-08-23 09:00  to 2018-08-23 09:15,0.307,,
2018-08-23 09:15  to 2018-08-23 09:30,0.336,,
2018-08-23 09:30  to 2018-08-23 09:45,0.359,,
2018-08-23 09:45  to 2018-08-23 10:00,0.292,,
2018-08-23 10:00  to 2018-08-23 10:15,0.322,,
2018-08-23 10:15  to 2018-08-23 10:30,0.350,,
2018-08-23 10:30  to 2018-08-23 10:45,0.379,,
2018-08-23 10:45  to 2018-08-23 11:00,0.443,,
2018-08-23 11:00  to 2018-08-23 11:15,0.423,,
2018-08-23 11:15  to 2018-08-23 11:30,0.392,,
2018-08-23 11:30  to 2018-08-23 11:45,0.377,,
2018-08-23 11:45  to 2018-08-23 12:00,0.364,,
2018-08-23 12:00  to 2018-08-23 12:15,0.365,,
2018-08-23 12:15  to 2018-08-23 12:30,0.395,,
2018-08-23 12:30  to 2018-08-23 12:45,0.373,,
2018-08-23 12:45  to 2018-08-23 13:00,0.310,,
2018-08-23 13:00  to 2018-08-23 13:15,0.287,,
2018-08-23 13:15  to 2018-08-23 13:30,0.261,,
2018-08-23 13:30  to 2018-08-23 13:45,0.320,,
2018-08-23 13:45  to 2018-08-23 14:00,0.393,,
2018-08-23 14:00  to 2018-08-23 14:15,0.343,,
2018-08-23 14:15  to 2018-08-23 14:30,0.257,,
2018-08-23 14:30  to 2018-08-23 14:45,0.274,,
2018-08-23 14:45  to 2018-08-23 15:00,0.217,,
2018-08-23 15:00  to 2018-08-23 15:15,0.203,,
2018-08-23 15:15  to 2018-08-23 15:30,0.225,,
2018-08-23 15:30  to 2018-08-23 15:45,0.118,,
2018-08-23 15:45  to 2018-08-23 16:00,0.061,,
2018-08-23 16:00  to 2018-08-23 16:15,0.040,,
2018-08-23 16:15  to 2018-08-23 16:30,0.089,,
2018-08-23 16:30  to 2018-08-23 16:45,0.079,,
2018-08-23 16:45  to 2018-08-23 17:00,0.010,,
2018-08-23 17:00  to 2018-08-23 17:15,0.005,,
2018-08-23 17:15  to 2018-08-23 17:30,0.000,,
2018-08-23 17:30  to 2018-08-23 17:45,0.000,,
2018-08-23 17:45  to 2018-08-23 18:00,0.000,,
2018-08-23 18:00  to 2018-08-23 18:15,0.000,,
2018-08-23 18:15  to 2018-08-23 18:30,0.000,,
2018-08-23 18:30  to 2018-08-23 18:45,0.000,,
2018-08-23 18:45  to 2018-08-23 19:00,0.000,,
2018-08-23 19:00  to 2018-08-23 19:15,0.000,,
2018-08-23 19:15  to 2018-08-23 19:30,0.000,,
2018-08-23 19:30  to 2018-08-23 19:45,0.000,,
2018-08-23 19:45  to 2018-08-23 20:00,0.000,,
2018-08-23 20:00  to 2018-08-23 20:15,0.000,,
2018-08-23 20:15  to 2018-08-23 20:30,0.000,,
2018-08-23 20:30  to 2018-08-23 20:45,0.000,,
2018-08-23 20:45  to 2018-08-23 21:00,0.000,,
2018-08-23 21:00  to 2018-08-23 21:15,0.000,,
2018-08-23 21:15  to 2018-08-23 21:30,0.000,,
2018-08-23 21:30  to 2018-08-23 21:45,0.000,,
2018-08-23 21:45  to 2018-08-23 22:00,0.000,,
2018-08-23 22:00  to 2018-08-23 22:15,0.000,,
2018-08-23 22:15  to 2018-08-23 22:30,0.000,,
2018-08-23 22:30  to 2018-08-23 22:45,0.000,,
2018-08-23 22:45  to 2018-08-23 23:00,0.000,,
2018-08-23 23:00  to 2018-08-23 23:15,0.000,,
2018-08-23 23:15  to 2018-08-23 23:30,0.000,,
2018-08-23 23:30  to 2018-08-23 23:45,0.000,,
2018-08-23 23:45  to 2018-08-24 00:00,0.000,,

========================================
Interval Blockdata for period starting:, 2018-08-24 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWHR),,

   -->
   
   2018-08-24 00:00  to 2018-08-24 00:15,0.000,,
2018-08-24 00:00  to 2018-08-24 00:15,0.000,,
2018-08-24 00:15  to 2018-08-24 00:30,0.000,,
2018-08-24 00:15  to 2018-08-24 00:30,0.000,,
2018-08-24 00:30  to 2018-08-24 00:45,0.000,,
2018-08-24 00:30  to 2018-08-24 00:45,0.000,,
2018-08-24 00:45  to 2018-08-24 01:00,0.000,,
2018-08-24 00:45  to 2018-08-24 01:00,0.000,,
2018-08-24 01:00  to 2018-08-24 01:15,0.000,,
2018-08-24 01:00  to 2018-08-24 01:15,0.000,,
2018-08-24 01:15  to 2018-08-24 01:30,0.000,,
2018-08-24 01:15  to 2018-08-24 01:30,0.000,,
2018-08-24 01:30  to 2018-08-24 01:45,0.000,,
2018-08-24 01:30  to 2018-08-24 01:45,0.000,,
2018-08-24 01:45  to 2018-08-24 02:00,0.000,,
2018-08-24 01:45  to 2018-08-24 02:00,0.000,,
2018-08-24 02:00  to 2018-08-24 02:15,0.000,,
2018-08-24 02:00  to 2018-08-24 02:15,0.000,,
2018-08-24 02:15  to 2018-08-24 02:30,0.000,,
2018-08-24 02:15  to 2018-08-24 02:30,0.000,,
2018-08-24 02:30  to 2018-08-24 02:45,0.000,,
2018-08-24 02:30  to 2018-08-24 02:45,0.000,,
2018-08-24 02:45  to 2018-08-24 03:00,0.000,,
2018-08-24 02:45  to 2018-08-24 03:00,0.000,,
2018-08-24 03:00  to 2018-08-24 03:15,0.000,,
2018-08-24 03:00  to 2018-08-24 03:15,0.000,,
2018-08-24 03:15  to 2018-08-24 03:30,0.000,,
2018-08-24 03:15  to 2018-08-24 03:30,0.000,,
2018-08-24 03:30  to 2018-08-24 03:45,0.000,,
2018-08-24 03:30  to 2018-08-24 03:45,0.000,,
2018-08-24 03:45  to 2018-08-24 04:00,0.000,,
2018-08-24 03:45  to 2018-08-24 04:00,0.000,,
2018-08-24 04:00  to 2018-08-24 04:15,0.000,,
2018-08-24 04:00  to 2018-08-24 04:15,0.000,,
2018-08-24 04:15  to 2018-08-24 04:30,0.000,,
2018-08-24 04:15  to 2018-08-24 04:30,0.000,,
2018-08-24 04:30  to 2018-08-24 04:45,0.000,,
2018-08-24 04:30  to 2018-08-24 04:45,0.000,,
2018-08-24 04:45  to 2018-08-24 05:00,0.000,,
2018-08-24 04:45  to 2018-08-24 05:00,0.000,,
2018-08-24 05:00  to 2018-08-24 05:15,0.000,,
2018-08-24 05:00  to 2018-08-24 05:15,0.000,,
2018-08-24 05:15  to 2018-08-24 05:30,0.000,,
2018-08-24 05:15  to 2018-08-24 05:30,0.000,,
2018-08-24 05:30  to 2018-08-24 05:45,0.000,,
2018-08-24 05:30  to 2018-08-24 05:45,0.000,,
2018-08-24 05:45  to 2018-08-24 06:00,0.000,,
2018-08-24 05:45  to 2018-08-24 06:00,0.000,,
2018-08-24 06:00  to 2018-08-24 06:15,0.000,,
2018-08-24 06:00  to 2018-08-24 06:15,0.000,,
2018-08-24 06:15  to 2018-08-24 06:30,0.000,,
2018-08-24 06:15  to 2018-08-24 06:30,0.000,,
2018-08-24 06:30  to 2018-08-24 06:45,0.000,,
2018-08-24 06:30  to 2018-08-24 06:45,0.000,,
2018-08-24 06:45  to 2018-08-24 07:00,0.000,,
2018-08-24 06:45  to 2018-08-24 07:00,0.000,,
2018-08-24 07:00  to 2018-08-24 07:15,0.000,,
2018-08-24 07:00  to 2018-08-24 07:15,0.000,,
2018-08-24 07:15  to 2018-08-24 07:30,0.000,,
2018-08-24 07:15  to 2018-08-24 07:30,0.000,,
2018-08-24 07:30  to 2018-08-24 07:45,0.000,,
2018-08-24 07:30  to 2018-08-24 07:45,0.000,,
2018-08-24 07:45  to 2018-08-24 08:00,0.000,,
2018-08-24 07:45  to 2018-08-24 08:00,0.000,,
2018-08-24 08:00  to 2018-08-24 08:15,0.000,,
2018-08-24 08:00  to 2018-08-24 08:15,0.000,,
