2018-05-23 00:00  to 2018-05-23 00:15,0.000,,
2018-05-23 00:15  to 2018-05-23 00:30,0.000,,
2018-05-23 00:15  to 2018-05-23 00:30,0.000,,
2018-05-23 00:30  to 2018-05-23 00:45,0.000,,
2018-05-23 00:30  to 2018-05-23 00:45,0.000,,
2018-05-23 00:45  to 2018-05-23 01:00,0.000,,
2018-05-23 00:45  to 2018-05-23 01:00,0.000,,
2018-05-23 01:00  to 2018-05-23 01:15,0.000,,
2018-05-23 01:00  to 2018-05-23 01:15,0.000,,
2018-05-23 01:15  to 2018-05-23 01:30,0.000,,
2018-05-23 01:15  to 2018-05-23 01:30,0.000,,
2018-05-23 01:30  to 2018-05-23 01:45,0.000,,
2018-05-23 01:30  to 2018-05-23 01:45,0.000,,
2018-05-23 01:45  to 2018-05-23 02:00,0.000,,
2018-05-23 01:45  to 2018-05-23 02:00,0.000,,
2018-05-23 02:00  to 2018-05-23 02:15,0.000,,
2018-05-23 02:00  to 2018-05-23 02:15,0.000,,
2018-05-23 02:15  to 2018-05-23 02:30,0.000,,
2018-05-23 02:15  to 2018-05-23 02:30,0.000,,
2018-05-23 02:30  to 2018-05-23 02:45,0.000,,
2018-05-23 02:30  to 2018-05-23 02:45,0.000,,
2018-05-23 02:45  to 2018-05-23 03:00,0.000,,
2018-05-23 02:45  to 2018-05-23 03:00,0.000,,
2018-05-23 03:00  to 2018-05-23 03:15,0.000,,
2018-05-23 03:00  to 2018-05-23 03:15,0.000,,
2018-05-23 03:15  to 2018-05-23 03:30,0.000,,
2018-05-23 03:15  to 2018-05-23 03:30,0.000,,
2018-05-23 03:30  to 2018-05-23 03:45,0.000,,
2018-05-23 03:30  to 2018-05-23 03:45,0.000,,
2018-05-23 03:45  to 2018-05-23 04:00,0.000,,
2018-05-23 03:45  to 2018-05-23 04:00,0.000,,
2018-05-23 04:00  to 2018-05-23 04:15,0.000,,
2018-05-23 04:00  to 2018-05-23 04:15,0.000,,
2018-05-23 04:15  to 2018-05-23 04:30,0.000,,
2018-05-23 04:15  to 2018-05-23 04:30,0.000,,
2018-05-23 04:30  to 2018-05-23 04:45,0.000,,
2018-05-23 04:30  to 2018-05-23 04:45,0.000,,
2018-05-23 04:45  to 2018-05-23 05:00,0.000,,
2018-05-23 04:45  to 2018-05-23 05:00,0.000,,
2018-05-23 05:00  to 2018-05-23 05:15,0.000,,
2018-05-23 05:00  to 2018-05-23 05:15,0.000,,
2018-05-23 05:15  to 2018-05-23 05:30,0.000,,
2018-05-23 05:15  to 2018-05-23 05:30,0.000,,
2018-05-23 05:30  to 2018-05-23 05:45,0.000,,
2018-05-23 05:30  to 2018-05-23 05:45,0.000,,
2018-05-23 05:45  to 2018-05-23 06:00,0.000,,
2018-05-23 05:45  to 2018-05-23 06:00,0.000,,
2018-05-23 06:00  to 2018-05-23 06:15,0.000,,
2018-05-23 06:00  to 2018-05-23 06:15,0.000,,
2018-05-23 06:15  to 2018-05-23 06:30,0.008,,
2018-05-23 06:15  to 2018-05-23 06:30,0.008,,
2018-05-23 06:30  to 2018-05-23 06:45,0.010,,
2018-05-23 06:30  to 2018-05-23 06:45,0.010,,
2018-05-23 06:45  to 2018-05-23 07:00,0.000,,
2018-05-23 06:45  to 2018-05-23 07:00,0.000,,
2018-05-23 07:00  to 2018-05-23 07:15,0.004,,
2018-05-23 07:00  to 2018-05-23 07:15,0.004,,
2018-05-23 07:15  to 2018-05-23 07:30,0.103,,
2018-05-23 07:15  to 2018-05-23 07:30,0.103,,
2018-05-23 07:30  to 2018-05-23 07:45,0.195,,
2018-05-23 07:30  to 2018-05-23 07:45,0.195,,
2018-05-23 07:45  to 2018-05-23 08:00,0.129,,
2018-05-23 07:45  to 2018-05-23 08:00,0.129,,
2018-05-23 08:00  to 2018-05-23 08:15,0.025,,
2018-05-23 08:00  to 2018-05-23 08:15,0.025,,
2018-05-23 08:15  to 2018-05-23 08:30,0.068,,
2018-05-23 08:15  to 2018-05-23 08:30,0.068,,
2018-05-23 08:30  to 2018-05-23 08:45,0.084,,
2018-05-23 08:30  to 2018-05-23 08:45,0.084,,
2018-05-23 08:45  to 2018-05-23 09:00,0.071,,
2018-05-23 08:45  to 2018-05-23 09:00,0.071,,
2018-05-23 09:00  to 2018-05-23 09:15,0.151,,
2018-05-23 09:00  to 2018-05-23 09:15,0.151,,
2018-05-23 09:15  to 2018-05-23 09:30,0.230,,
2018-05-23 09:15  to 2018-05-23 09:30,0.230,,
2018-05-23 09:30  to 2018-05-23 09:45,0.209,,
2018-05-23 09:30  to 2018-05-23 09:45,0.209,,
2018-05-23 09:45  to 2018-05-23 10:00,0.223,,
2018-05-23 09:45  to 2018-05-23 10:00,0.223,,
2018-05-23 10:00  to 2018-05-23 10:15,0.259,,
2018-05-23 10:00  to 2018-05-23 10:15,0.259,,
2018-05-23 10:15  to 2018-05-23 10:30,0.243,,
2018-05-23 10:15  to 2018-05-23 10:30,0.243,,
2018-05-23 10:30  to 2018-05-23 10:45,0.406,,
2018-05-23 10:30  to 2018-05-23 10:45,0.406,,
2018-05-23 10:45  to 2018-05-23 11:00,0.359,,
2018-05-23 10:45  to 2018-05-23 11:00,0.359,,
2018-05-23 11:00  to 2018-05-23 11:15,0.312,,
2018-05-23 11:00  to 2018-05-23 11:15,0.312,,
2018-05-23 11:15  to 2018-05-23 11:30,0.087,,
2018-05-23 11:15  to 2018-05-23 11:30,0.087,,
2018-05-23 11:30  to 2018-05-23 11:45,0.255,,
2018-05-23 11:30  to 2018-05-23 11:45,0.255,,
2018-05-23 11:45  to 2018-05-23 12:00,0.111,,
2018-05-23 11:45  to 2018-05-23 12:00,0.111,,
2018-05-23 12:00  to 2018-05-23 12:15,0.090,,
2018-05-23 12:00  to 2018-05-23 12:15,0.090,,
2018-05-23 12:15  to 2018-05-23 12:30,0.045,,
2018-05-23 12:15  to 2018-05-23 12:30,0.045,,
2018-05-23 12:30  to 2018-05-23 12:45,0.073,,
2018-05-23 12:30  to 2018-05-23 12:45,0.073,,
2018-05-23 12:45  to 2018-05-23 13:00,0.128,,
2018-05-23 12:45  to 2018-05-23 13:00,0.128,,
2018-05-23 13:00  to 2018-05-23 13:15,0.293,,
2018-05-23 13:00  to 2018-05-23 13:15,0.293,,
2018-05-23 13:15  to 2018-05-23 13:30,0.275,,
2018-05-23 13:15  to 2018-05-23 13:30,0.275,,
2018-05-23 13:30  to 2018-05-23 13:45,0.308,,
2018-05-23 13:30  to 2018-05-23 13:45,0.308,,
2018-05-23 13:45  to 2018-05-23 14:00,0.297,,
2018-05-23 13:45  to 2018-05-23 14:00,0.297,,
2018-05-23 14:00  to 2018-05-23 14:15,0.312,,
2018-05-23 14:00  to 2018-05-23 14:15,0.312,,
2018-05-23 14:15  to 2018-05-23 14:30,0.208,,
2018-05-23 14:15  to 2018-05-23 14:30,0.208,,
2018-05-23 14:30  to 2018-05-23 14:45,0.223,,
2018-05-23 14:30  to 2018-05-23 14:45,0.223,,
2018-05-23 14:45  to 2018-05-23 15:00,0.221,,
2018-05-23 14:45  to 2018-05-23 15:00,0.221,,
2018-05-23 15:00  to 2018-05-23 15:15,0.216,,
2018-05-23 15:00  to 2018-05-23 15:15,0.216,,
2018-05-23 15:15  to 2018-05-23 15:30,0.204,,
2018-05-23 15:15  to 2018-05-23 15:30,0.204,,
2018-05-23 15:30  to 2018-05-23 15:45,0.183,,
2018-05-23 15:30  to 2018-05-23 15:45,0.183,,
2018-05-23 15:45  to 2018-05-23 16:00,0.137,,
2018-05-23 15:45  to 2018-05-23 16:00,0.137,,
2018-05-23 16:00  to 2018-05-23 16:15,0.128,,
2018-05-23 16:00  to 2018-05-23 16:15,0.128,,
2018-05-23 16:15  to 2018-05-23 16:30,0.023,,
2018-05-23 16:15  to 2018-05-23 16:30,0.023,,
2018-05-23 16:30  to 2018-05-23 16:45,0.046,,
2018-05-23 16:30  to 2018-05-23 16:45,0.046,,
2018-05-23 16:45  to 2018-05-23 17:00,0.018,,
2018-05-23 16:45  to 2018-05-23 17:00,0.018,,
2018-05-23 17:00  to 2018-05-23 17:15,0.008,,
2018-05-23 17:00  to 2018-05-23 17:15,0.008,,
2018-05-23 17:15  to 2018-05-23 17:30,0.000,,
2018-05-23 17:15  to 2018-05-23 17:30,0.000,,
2018-05-23 17:30  to 2018-05-23 17:45,0.000,,
2018-05-23 17:30  to 2018-05-23 17:45,0.000,,
2018-05-23 17:45  to 2018-05-23 18:00,0.000,,
2018-05-23 17:45  to 2018-05-23 18:00,0.000,,
2018-05-23 18:00  to 2018-05-23 18:15,0.000,,
2018-05-23 18:00  to 2018-05-23 18:15,0.000,,
2018-05-23 18:15  to 2018-05-23 18:30,0.000,,
2018-05-23 18:15  to 2018-05-23 18:30,0.000,,
2018-05-23 18:30  to 2018-05-23 18:45,0.000,,
2018-05-23 18:30  to 2018-05-23 18:45,0.000,,
2018-05-23 18:45  to 2018-05-23 19:00,0.000,,
2018-05-23 18:45  to 2018-05-23 19:00,0.000,,
2018-05-23 19:00  to 2018-05-23 19:15,0.000,,
2018-05-23 19:00  to 2018-05-23 19:15,0.000,,
2018-05-23 19:15  to 2018-05-23 19:30,0.000,,
2018-05-23 19:15  to 2018-05-23 19:30,0.000,,
2018-05-23 19:30  to 2018-05-23 19:45,0.000,,
2018-05-23 19:30  to 2018-05-23 19:45,0.000,,
2018-05-23 19:45  to 2018-05-23 20:00,0.000,,
2018-05-23 19:45  to 2018-05-23 20:00,0.000,,
2018-05-23 20:00  to 2018-05-23 20:15,0.000,,
2018-05-23 20:00  to 2018-05-23 20:15,0.000,,
2018-05-23 20:15  to 2018-05-23 20:30,0.000,,
2018-05-23 20:15  to 2018-05-23 20:30,0.000,,
2018-05-23 20:30  to 2018-05-23 20:45,0.000,,
2018-05-23 20:30  to 2018-05-23 20:45,0.000,,
2018-05-23 20:45  to 2018-05-23 21:00,0.000,,
2018-05-23 20:45  to 2018-05-23 21:00,0.000,,
2018-05-23 21:00  to 2018-05-23 21:15,0.000,,
2018-05-23 21:00  to 2018-05-23 21:15,0.000,,
2018-05-23 21:15  to 2018-05-23 21:30,0.000,,
2018-05-23 21:15  to 2018-05-23 21:30,0.000,,
2018-05-23 21:30  to 2018-05-23 21:45,0.000,,
2018-05-23 21:30  to 2018-05-23 21:45,0.000,,
2018-05-23 21:45  to 2018-05-23 22:00,0.000,,
2018-05-23 21:45  to 2018-05-23 22:00,0.000,,
2018-05-23 22:00  to 2018-05-23 22:15,0.000,,
2018-05-23 22:00  to 2018-05-23 22:15,0.000,,
2018-05-23 22:15  to 2018-05-23 22:30,0.000,,
2018-05-23 22:15  to 2018-05-23 22:30,0.000,,
2018-05-23 22:30  to 2018-05-23 22:45,0.000,,
2018-05-23 22:30  to 2018-05-23 22:45,0.000,,
2018-05-23 22:45  to 2018-05-23 23:00,0.000,,
2018-05-23 22:45  to 2018-05-23 23:00,0.000,,
2018-05-23 23:00  to 2018-05-23 23:15,0.000,,
2018-05-23 23:00  to 2018-05-23 23:15,0.000,,
2018-05-23 23:15  to 2018-05-23 23:30,0.000,,
2018-05-23 23:15  to 2018-05-23 23:30,0.000,,
2018-05-23 23:30  to 2018-05-23 23:45,0.000,,
2018-05-23 23:30  to 2018-05-23 23:45,0.000,,
2018-05-23 23:45  to 2018-05-24 00:00,0.000,,
2018-05-23 23:45  to 2018-05-24 00:00,0.000,,

========================================
Interval Blockdata for period starting:, 2018-05-24 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWHR),,

   -->
   
   2018-05-24 00:00  to 2018-05-24 00:15,0.000,,
2018-05-24 00:15  to 2018-05-24 00:30,0.000,,
2018-05-24 00:30  to 2018-05-24 00:45,0.000,,
2018-05-24 00:45  to 2018-05-24 01:00,0.000,,
2018-05-24 01:00  to 2018-05-24 01:15,0.000,,
2018-05-24 01:15  to 2018-05-24 01:30,0.000,,
2018-05-24 01:30  to 2018-05-24 01:45,0.000,,
2018-05-24 01:45  to 2018-05-24 02:00,0.000,,
2018-05-24 02:00  to 2018-05-24 02:15,0.000,,
2018-05-24 02:15  to 2018-05-24 02:30,0.000,,
2018-05-24 02:30  to 2018-05-24 02:45,0.000,,
2018-05-24 02:45  to 2018-05-24 03:00,0.000,,
2018-05-24 03:00  to 2018-05-24 03:15,0.000,,
2018-05-24 03:15  to 2018-05-24 03:30,0.000,,
2018-05-24 03:30  to 2018-05-24 03:45,0.000,,
2018-05-24 03:45  to 2018-05-24 04:00,0.000,,
2018-05-24 04:00  to 2018-05-24 04:15,0.000,,
2018-05-24 04:15  to 2018-05-24 04:30,0.000,,
2018-05-24 04:30  to 2018-05-24 04:45,0.000,,
2018-05-24 04:45  to 2018-05-24 05:00,0.000,,
2018-05-24 05:00  to 2018-05-24 05:15,0.000,,
2018-05-24 05:15  to 2018-05-24 05:30,0.000,,
2018-05-24 05:30  to 2018-05-24 05:45,0.000,,
2018-05-24 05:45  to 2018-05-24 06:00,0.000,,
2018-05-24 06:00  to 2018-05-24 06:15,0.000,,
2018-05-24 06:15  to 2018-05-24 06:30,0.000,,
2018-05-24 06:30  to 2018-05-24 06:45,0.051,,
2018-05-24 06:45  to 2018-05-24 07:00,0.010,,
2018-05-24 07:00  to 2018-05-24 07:15,0.020,,
2018-05-24 07:15  to 2018-05-24 07:30,0.004,,
2018-05-24 07:30  to 2018-05-24 07:45,0.004,,
2018-05-24 07:45  to 2018-05-24 08:00,0.067,,
2018-05-24 08:00  to 2018-05-24 08:15,0.065,,
2018-05-24 08:15  to 2018-05-24 08:30,0.185,,
2018-05-24 08:30  to 2018-05-24 08:45,0.244,,
2018-05-24 08:45  to 2018-05-24 09:00,0.267,,
2018-05-24 09:00  to 2018-05-24 09:15,0.272,,
2018-05-24 09:15  to 2018-05-24 09:30,0.271,,
2018-05-24 09:30  to 2018-05-24 09:45,0.319,,
2018-05-24 09:45  to 2018-05-24 10:00,0.328,,
2018-05-24 10:00  to 2018-05-24 10:15,0.347,,
2018-05-24 10:15  to 2018-05-24 10:30,0.234,,
2018-05-24 10:30  to 2018-05-24 10:45,0.139,,
2018-05-24 10:45  to 2018-05-24 11:00,0.171,,
2018-05-24 11:00  to 2018-05-24 11:15,0.006,,
2018-05-24 11:15  to 2018-05-24 11:30,0.013,,
2018-05-24 11:30  to 2018-05-24 11:45,0.098,,
2018-05-24 11:45  to 2018-05-24 12:00,0.266,,
2018-05-24 12:00  to 2018-05-24 12:15,0.350,,
2018-05-24 12:15  to 2018-05-24 12:30,0.228,,
2018-05-24 12:30  to 2018-05-24 12:45,0.186,,
2018-05-24 12:45  to 2018-05-24 13:00,0.314,,
2018-05-24 13:00  to 2018-05-24 13:15,0.346,,
2018-05-24 13:15  to 2018-05-24 13:30,0.205,,
2018-05-24 13:30  to 2018-05-24 13:45,0.272,,
2018-05-24 13:45  to 2018-05-24 14:00,0.293,,
2018-05-24 14:00  to 2018-05-24 14:15,0.302,,
2018-05-24 14:15  to 2018-05-24 14:30,0.335,,
2018-05-24 14:30  to 2018-05-24 14:45,0.052,,
2018-05-24 14:45  to 2018-05-24 15:00,0.184,,
2018-05-24 15:00  to 2018-05-24 15:15,0.173,,
2018-05-24 15:15  to 2018-05-24 15:30,0.121,,
2018-05-24 15:30  to 2018-05-24 15:45,0.108,,
2018-05-24 15:45  to 2018-05-24 16:00,0.145,,
2018-05-24 16:00  to 2018-05-24 16:15,0.141,,
2018-05-24 16:15  to 2018-05-24 16:30,0.125,,
2018-05-24 16:30  to 2018-05-24 16:45,0.089,,
2018-05-24 16:45  to 2018-05-24 17:00,0.027,,
2018-05-24 17:00  to 2018-05-24 17:15,0.022,,
2018-05-24 17:15  to 2018-05-24 17:30,0.000,,
2018-05-24 17:30  to 2018-05-24 17:45,0.000,,
2018-05-24 17:45  to 2018-05-24 18:00,0.000,,
2018-05-24 18:00  to 2018-05-24 18:15,0.000,,
2018-05-24 18:15  to 2018-05-24 18:30,0.000,,
2018-05-24 18:30  to 2018-05-24 18:45,0.000,,
2018-05-24 18:45  to 2018-05-24 19:00,0.000,,
2018-05-24 19:00  to 2018-05-24 19:15,0.000,,
2018-05-24 19:15  to 2018-05-24 19:30,0.000,,
2018-05-24 19:30  to 2018-05-24 19:45,0.000,,
2018-05-24 19:45  to 2018-05-24 20:00,0.000,,
2018-05-24 20:00  to 2018-05-24 20:15,0.000,,
2018-05-24 20:15  to 2018-05-24 20:30,0.000,,
2018-05-24 20:30  to 2018-05-24 20:45,0.000,,
2018-05-24 20:45  to 2018-05-24 21:00,0.000,,
2018-05-24 21:00  to 2018-05-24 21:15,0.000,,
2018-05-24 21:15  to 2018-05-24 21:30,0.000,,
2018-05-24 21:30  to 2018-05-24 21:45,0.000,,
2018-05-24 21:45  to 2018-05-24 22:00,0.000,,
2018-05-24 22:00  to 2018-05-24 22:15,0.000,,
2018-05-24 22:15  to 2018-05-24 22:30,0.000,,
2018-05-24 22:30  to 2018-05-24 22:45,0.000,,
2018-05-24 22:45  to 2018-05-24 23:00,0.000,,
2018-05-24 23:00  to 2018-05-24 23:15,0.000,,
2018-05-24 23:15  to 2018-05-24 23:30,0.000,,
2018-05-24 23:30  to 2018-05-24 23:45,0.000,,
2018-05-24 23:45  to 2018-05-25 00:00,0.000,,

========================================
Interval Blockdata for period starting:, 2018-05-25 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWHR),,

   -->
   
   2018-05-25 00:00  to 2018-05-25 00:15,0.000,,
2018-05-25 00:15  to 2018-05-25 00:30,0.000,,
2018-05-25 00:30  to 2018-05-25 00:45,0.000,,
2018-05-25 00:45  to 2018-05-25 01:00,0.000,,
2018-05-25 01:00  to 2018-05-25 01:15,0.000,,
2018-05-25 01:15  to 2018-05-25 01:30,0.000,,
2018-05-25 01:30  to 2018-05-25 01:45,0.000,,
2018-05-25 01:45  to 2018-05-25 02:00,0.000,,
2018-05-25 02:00  to 2018-05-25 02:15,0.000,,
2018-05-25 02:15  to 2018-05-25 02:30,0.000,,
2018-05-25 02:30  to 2018-05-25 02:45,0.000,,
2018-05-25 02:45  to 2018-05-25 03:00,0.000,,
2018-05-25 03:00  to 2018-05-25 03:15,0.000,,
2018-05-25 03:15  to 2018-05-25 03:30,0.000,,
2018-05-25 03:30  to 2018-05-25 03:45,0.000,,
2018-05-25 03:45  to 2018-05-25 04:00,0.000,,
2018-05-25 04:00  to 2018-05-25 04:15,0.000,,
2018-05-25 04:15  to 2018-05-25 04:30,0.000,,
2018-05-25 04:30  to 2018-05-25 04:45,0.000,,
2018-05-25 04:45  to 2018-05-25 05:00,0.000,,
2018-05-25 05:00  to 2018-05-25 05:15,0.000,,
2018-05-25 05:15  to 2018-05-25 05:30,0.000,,
2018-05-25 05:30  to 2018-05-25 05:45,0.000,,
2018-05-25 05:45  to 2018-05-25 06:00,0.000,,
2018-05-25 06:00  to 2018-05-25 06:15,0.000,,
2018-05-25 06:15  to 2018-05-25 06:30,0.000,,
2018-05-25 06:30  to 2018-05-25 06:45,0.001,,
2018-05-25 06:45  to 2018-05-25 07:00,0.000,,
2018-05-25 07:00  to 2018-05-25 07:15,0.004,,
2018-05-25 07:15  to 2018-05-25 07:30,0.017,,
2018-05-25 07:30  to 2018-05-25 07:45,0.000,,
2018-05-25 07:45  to 2018-05-25 08:00,0.002,,
2018-05-25 08:00  to 2018-05-25 08:15,0.015,,
2018-05-25 08:15  to 2018-05-25 08:30,0.121,,
2018-05-25 08:30  to 2018-05-25 08:45,0.194,,
2018-05-25 08:45  to 2018-05-25 09:00,0.171,,
2018-05-25 09:00  to 2018-05-25 09:15,0.280,,
2018-05-25 09:15  to 2018-05-25 09:30,0.180,,
2018-05-25 09:30  to 2018-05-25 09:45,0.106,,
2018-05-25 09:45  to 2018-05-25 10:00,0.169,,
2018-05-25 10:00  to 2018-05-25 10:15,0.030,,
2018-05-25 10:15  to 2018-05-25 10:30,0.015,,
2018-05-25 10:30  to 2018-05-25 10:45,0.162,,
2018-05-25 10:45  to 2018-05-25 11:00,0.233,,
2018-05-25 11:00  to 2018-05-25 11:15,0.128,,
2018-05-25 11:15  to 2018-05-25 11:30,0.096,,
2018-05-25 11:30  to 2018-05-25 11:45,0.092,,
2018-05-25 11:45  to 2018-05-25 12:00,0.145,,
2018-05-25 12:00  to 2018-05-25 12:15,0.014,,
2018-05-25 12:15  to 2018-05-25 12:30,0.013,,
2018-05-25 12:30  to 2018-05-25 12:45,0.037,,
2018-05-25 12:45  to 2018-05-25 13:00,0.026,,
2018-05-25 13:00  to 2018-05-25 13:15,0.047,,
2018-05-25 13:15  to 2018-05-25 13:30,0.056,,
2018-05-25 13:30  to 2018-05-25 13:45,0.023,,
2018-05-25 13:45  to 2018-05-25 14:00,0.127,,
2018-05-25 14:00  to 2018-05-25 14:15,0.135,,
2018-05-25 14:15  to 2018-05-25 14:30,0.188,,
2018-05-25 14:30  to 2018-05-25 14:45,0.033,,
2018-05-25 14:45  to 2018-05-25 15:00,0.054,,
2018-05-25 15:00  to 2018-05-25 15:15,0.091,,
2018-05-25 15:15  to 2018-05-25 15:30,0.207,,
2018-05-25 15:30  to 2018-05-25 15:45,0.168,,
2018-05-25 15:45  to 2018-05-25 16:00,0.087,,
2018-05-25 16:00  to 2018-05-25 16:15,0.106,,
2018-05-25 16:15  to 2018-05-25 16:30,0.129,,
2018-05-25 16:30  to 2018-05-25 16:45,0.051,,
2018-05-25 16:45  to 2018-05-25 17:00,0.029,,
2018-05-25 17:00  to 2018-05-25 17:15,0.006,,
