2018-08-05 14:30  to 2018-08-05 14:45,0.126,,
2018-08-05 14:45  to 2018-08-05 15:00,0.270,,
2018-08-05 15:00  to 2018-08-05 15:15,0.193,,
2018-08-05 15:15  to 2018-08-05 15:30,0.005,,
2018-08-05 15:30  to 2018-08-05 15:45,0.000,,
2018-08-05 15:45  to 2018-08-05 16:00,0.000,,
2018-08-05 16:00  to 2018-08-05 16:15,0.000,,
2018-08-05 16:15  to 2018-08-05 16:30,0.000,,
2018-08-05 16:30  to 2018-08-05 16:45,0.000,,
2018-08-05 16:45  to 2018-08-05 17:00,0.000,,
2018-08-05 17:00  to 2018-08-05 17:15,0.000,,
2018-08-05 17:15  to 2018-08-05 17:30,0.000,,
2018-08-05 17:30  to 2018-08-05 17:45,0.000,,
2018-08-05 17:45  to 2018-08-05 18:00,0.000,,
2018-08-05 18:00  to 2018-08-05 18:15,0.000,,
2018-08-05 18:15  to 2018-08-05 18:30,0.000,,
2018-08-05 18:30  to 2018-08-05 18:45,0.000,,
2018-08-05 18:45  to 2018-08-05 19:00,0.000,,
2018-08-05 19:00  to 2018-08-05 19:15,0.000,,
2018-08-05 19:15  to 2018-08-05 19:30,0.000,,
2018-08-05 19:30  to 2018-08-05 19:45,0.000,,
2018-08-05 19:45  to 2018-08-05 20:00,0.000,,
2018-08-05 20:00  to 2018-08-05 20:15,0.000,,
2018-08-05 20:15  to 2018-08-05 20:30,0.000,,
2018-08-05 20:30  to 2018-08-05 20:45,0.000,,
2018-08-05 20:45  to 2018-08-05 21:00,0.000,,
2018-08-05 21:00  to 2018-08-05 21:15,0.000,,
2018-08-05 21:15  to 2018-08-05 21:30,0.000,,
2018-08-05 21:30  to 2018-08-05 21:45,0.000,,
2018-08-05 21:45  to 2018-08-05 22:00,0.000,,
2018-08-05 22:00  to 2018-08-05 22:15,0.000,,
2018-08-05 22:15  to 2018-08-05 22:30,0.000,,
2018-08-05 22:30  to 2018-08-05 22:45,0.000,,
2018-08-05 22:45  to 2018-08-05 23:00,0.000,,
2018-08-05 23:00  to 2018-08-05 23:15,0.000,,
2018-08-05 23:15  to 2018-08-05 23:30,0.000,,
2018-08-05 23:30  to 2018-08-05 23:45,0.000,,
2018-08-05 23:45  to 2018-08-06 00:00,0.000,,

========================================
Interval Blockdata for period starting:, 2018-08-06 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWHR),,

   -->
   
   2018-08-06 00:00  to 2018-08-06 00:15,0.000,,
2018-08-06 00:15  to 2018-08-06 00:30,0.000,,
2018-08-06 00:30  to 2018-08-06 00:45,0.000,,
2018-08-06 00:45  to 2018-08-06 01:00,0.000,,
2018-08-06 01:00  to 2018-08-06 01:15,0.000,,
2018-08-06 01:15  to 2018-08-06 01:30,0.000,,
2018-08-06 01:30  to 2018-08-06 01:45,0.000,,
2018-08-06 01:45  to 2018-08-06 02:00,0.000,,
2018-08-06 02:00  to 2018-08-06 02:15,0.000,,
2018-08-06 02:15  to 2018-08-06 02:30,0.000,,
2018-08-06 02:30  to 2018-08-06 02:45,0.000,,
2018-08-06 02:45  to 2018-08-06 03:00,0.000,,
2018-08-06 03:00  to 2018-08-06 03:15,0.000,,
2018-08-06 03:15  to 2018-08-06 03:30,0.000,,
2018-08-06 03:30  to 2018-08-06 03:45,0.000,,
2018-08-06 03:45  to 2018-08-06 04:00,0.000,,
2018-08-06 04:00  to 2018-08-06 04:15,0.000,,
2018-08-06 04:15  to 2018-08-06 04:30,0.000,,
2018-08-06 04:30  to 2018-08-06 04:45,0.000,,
2018-08-06 04:45  to 2018-08-06 05:00,0.000,,
2018-08-06 05:00  to 2018-08-06 05:15,0.000,,
2018-08-06 05:15  to 2018-08-06 05:30,0.000,,
2018-08-06 05:30  to 2018-08-06 05:45,0.000,,
2018-08-06 05:45  to 2018-08-06 06:00,0.000,,
2018-08-06 06:00  to 2018-08-06 06:15,0.000,,
2018-08-06 06:15  to 2018-08-06 06:30,0.000,,
2018-08-06 06:30  to 2018-08-06 06:45,0.000,,
2018-08-06 06:45  to 2018-08-06 07:00,0.000,,
2018-08-06 07:00  to 2018-08-06 07:15,0.000,,
2018-08-06 07:15  to 2018-08-06 07:30,0.000,,
2018-08-06 07:30  to 2018-08-06 07:45,0.000,,
2018-08-06 07:45  to 2018-08-06 08:00,0.000,,
2018-08-06 08:00  to 2018-08-06 08:15,0.000,,
2018-08-06 08:15  to 2018-08-06 08:30,0.000,,
2018-08-06 08:30  to 2018-08-06 08:45,0.000,,
2018-08-06 08:45  to 2018-08-06 09:00,0.000,,
2018-08-06 09:00  to 2018-08-06 09:15,0.000,,
2018-08-06 09:15  to 2018-08-06 09:30,0.000,,
2018-08-06 09:30  to 2018-08-06 09:45,0.000,,
2018-08-06 09:45  to 2018-08-06 10:00,0.000,,
2018-08-06 10:00  to 2018-08-06 10:15,0.000,,
2018-08-06 10:15  to 2018-08-06 10:30,0.000,,
2018-08-06 10:30  to 2018-08-06 10:45,0.000,,
2018-08-06 10:45  to 2018-08-06 11:00,0.000,,
2018-08-06 11:00  to 2018-08-06 11:15,0.000,,
2018-08-06 11:15  to 2018-08-06 11:30,0.000,,
2018-08-06 11:30  to 2018-08-06 11:45,0.000,,
2018-08-06 11:45  to 2018-08-06 12:00,0.000,,
2018-08-06 12:00  to 2018-08-06 12:15,0.000,,
2018-08-06 12:15  to 2018-08-06 12:30,0.001,,
2018-08-06 12:30  to 2018-08-06 12:45,0.000,,
2018-08-06 12:45  to 2018-08-06 13:00,0.027,,
2018-08-06 13:00  to 2018-08-06 13:15,0.242,,
2018-08-06 13:15  to 2018-08-06 13:30,0.098,,
2018-08-06 13:30  to 2018-08-06 13:45,0.139,,
2018-08-06 13:45  to 2018-08-06 14:00,0.147,,
2018-08-06 14:00  to 2018-08-06 14:15,0.014,,
2018-08-06 14:15  to 2018-08-06 14:30,0.000,,
2018-08-06 14:30  to 2018-08-06 14:45,0.042,,
2018-08-06 14:45  to 2018-08-06 15:00,0.002,,
2018-08-06 15:00  to 2018-08-06 15:15,0.041,,
2018-08-06 15:15  to 2018-08-06 15:30,0.035,,
2018-08-06 15:30  to 2018-08-06 15:45,0.000,,
2018-08-06 15:45  to 2018-08-06 16:00,0.009,,
2018-08-06 16:00  to 2018-08-06 16:15,0.000,,
2018-08-06 16:15  to 2018-08-06 16:30,0.000,,
2018-08-06 16:30  to 2018-08-06 16:45,0.000,,
2018-08-06 16:45  to 2018-08-06 17:00,0.001,,
2018-08-06 17:00  to 2018-08-06 17:15,0.004,,
2018-08-06 17:15  to 2018-08-06 17:30,0.000,,
2018-08-06 17:30  to 2018-08-06 17:45,0.000,,
2018-08-06 17:45  to 2018-08-06 18:00,0.000,,
2018-08-06 18:00  to 2018-08-06 18:15,0.000,,
2018-08-06 18:15  to 2018-08-06 18:30,0.000,,
2018-08-06 18:30  to 2018-08-06 18:45,0.000,,
2018-08-06 18:45  to 2018-08-06 19:00,0.000,,
2018-08-06 19:00  to 2018-08-06 19:15,0.000,,
2018-08-06 19:15  to 2018-08-06 19:30,0.000,,
2018-08-06 19:30  to 2018-08-06 19:45,0.000,,
2018-08-06 19:45  to 2018-08-06 20:00,0.000,,
2018-08-06 20:00  to 2018-08-06 20:15,0.000,,
2018-08-06 20:15  to 2018-08-06 20:30,0.000,,
2018-08-06 20:30  to 2018-08-06 20:45,0.000,,
2018-08-06 20:45  to 2018-08-06 21:00,0.000,,
2018-08-06 21:00  to 2018-08-06 21:15,0.000,,
2018-08-06 21:15  to 2018-08-06 21:30,0.000,,
2018-08-06 21:30  to 2018-08-06 21:45,0.000,,
2018-08-06 21:45  to 2018-08-06 22:00,0.000,,
2018-08-06 22:00  to 2018-08-06 22:15,0.000,,
2018-08-06 22:15  to 2018-08-06 22:30,0.000,,
2018-08-06 22:30  to 2018-08-06 22:45,0.000,,
2018-08-06 22:45  to 2018-08-06 23:00,0.000,,
2018-08-06 23:00  to 2018-08-06 23:15,0.000,,
2018-08-06 23:15  to 2018-08-06 23:30,0.000,,
2018-08-06 23:30  to 2018-08-06 23:45,0.000,,
2018-08-06 23:45  to 2018-08-07 00:00,0.000,,

========================================
Interval Blockdata for period starting:, 2018-08-07 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWHR),,

   -->
   
   2018-08-07 00:00  to 2018-08-07 00:15,0.000,,
2018-08-07 00:15  to 2018-08-07 00:30,0.000,,
2018-08-07 00:30  to 2018-08-07 00:45,0.000,,
2018-08-07 00:45  to 2018-08-07 01:00,0.000,,
2018-08-07 01:00  to 2018-08-07 01:15,0.000,,
2018-08-07 01:15  to 2018-08-07 01:30,0.000,,
2018-08-07 01:30  to 2018-08-07 01:45,0.000,,
2018-08-07 01:45  to 2018-08-07 02:00,0.000,,
2018-08-07 02:00  to 2018-08-07 02:15,0.000,,
2018-08-07 02:15  to 2018-08-07 02:30,0.000,,
2018-08-07 02:30  to 2018-08-07 02:45,0.000,,
2018-08-07 02:45  to 2018-08-07 03:00,0.000,,
2018-08-07 03:00  to 2018-08-07 03:15,0.000,,
2018-08-07 03:15  to 2018-08-07 03:30,0.000,,
2018-08-07 03:30  to 2018-08-07 03:45,0.000,,
2018-08-07 03:45  to 2018-08-07 04:00,0.000,,
2018-08-07 04:00  to 2018-08-07 04:15,0.000,,
2018-08-07 04:15  to 2018-08-07 04:30,0.000,,
2018-08-07 04:30  to 2018-08-07 04:45,0.000,,
2018-08-07 04:45  to 2018-08-07 05:00,0.000,,
2018-08-07 05:00  to 2018-08-07 05:15,0.000,,
2018-08-07 05:15  to 2018-08-07 05:30,0.000,,
2018-08-07 05:30  to 2018-08-07 05:45,0.000,,
2018-08-07 05:45  to 2018-08-07 06:00,0.000,,
2018-08-07 06:00  to 2018-08-07 06:15,0.000,,
2018-08-07 06:15  to 2018-08-07 06:30,0.000,,
2018-08-07 06:30  to 2018-08-07 06:45,0.000,,
2018-08-07 06:45  to 2018-08-07 07:00,0.000,,
2018-08-07 07:00  to 2018-08-07 07:15,0.000,,
2018-08-07 07:15  to 2018-08-07 07:30,0.000,,
2018-08-07 07:30  to 2018-08-07 07:45,0.000,,
2018-08-07 07:45  to 2018-08-07 08:00,0.001,,
2018-08-07 08:00  to 2018-08-07 08:15,0.000,,
2018-08-07 08:15  to 2018-08-07 08:30,0.002,,
2018-08-07 08:30  to 2018-08-07 08:45,0.001,,
2018-08-07 08:45  to 2018-08-07 09:00,0.000,,
2018-08-07 09:00  to 2018-08-07 09:15,0.000,,
2018-08-07 09:15  to 2018-08-07 09:30,0.003,,
2018-08-07 09:30  to 2018-08-07 09:45,0.000,,
2018-08-07 09:45  to 2018-08-07 10:00,0.000,,
2018-08-07 10:00  to 2018-08-07 10:15,0.000,,
2018-08-07 10:15  to 2018-08-07 10:30,0.000,,
2018-08-07 10:30  to 2018-08-07 10:45,0.000,,
2018-08-07 10:45  to 2018-08-07 11:00,0.000,,
2018-08-07 11:00  to 2018-08-07 11:15,0.000,,
2018-08-07 11:15  to 2018-08-07 11:30,0.000,,
2018-08-07 11:30  to 2018-08-07 11:45,0.000,,
2018-08-07 11:45  to 2018-08-07 12:00,0.000,,
2018-08-07 12:00  to 2018-08-07 12:15,0.034,,
2018-08-07 12:15  to 2018-08-07 12:30,0.018,,
2018-08-07 12:30  to 2018-08-07 12:45,0.000,,
2018-08-07 12:45  to 2018-08-07 13:00,0.000,,
2018-08-07 13:00  to 2018-08-07 13:15,0.000,,
2018-08-07 13:15  to 2018-08-07 13:30,0.000,,
2018-08-07 13:30  to 2018-08-07 13:45,0.139,,
2018-08-07 13:45  to 2018-08-07 14:00,0.096,,
2018-08-07 14:00  to 2018-08-07 14:15,0.063,,
2018-08-07 14:15  to 2018-08-07 14:30,0.023,,
2018-08-07 14:30  to 2018-08-07 14:45,0.000,,
2018-08-07 14:45  to 2018-08-07 15:00,0.000,,
2018-08-07 15:00  to 2018-08-07 15:15,0.002,,
2018-08-07 15:15  to 2018-08-07 15:30,0.031,,
2018-08-07 15:30  to 2018-08-07 15:45,0.027,,
2018-08-07 15:45  to 2018-08-07 16:00,0.015,,
2018-08-07 16:00  to 2018-08-07 16:15,0.009,,
2018-08-07 16:15  to 2018-08-07 16:30,0.023,,
2018-08-07 16:30  to 2018-08-07 16:45,0.002,,
2018-08-07 16:45  to 2018-08-07 17:00,0.011,,
2018-08-07 17:00  to 2018-08-07 17:15,0.004,,
2018-08-07 17:15  to 2018-08-07 17:30,0.001,,
2018-08-07 17:30  to 2018-08-07 17:45,0.000,,
2018-08-07 17:45  to 2018-08-07 18:00,0.000,,
2018-08-07 18:00  to 2018-08-07 18:15,0.000,,
2018-08-07 18:15  to 2018-08-07 18:30,0.000,,
2018-08-07 18:30  to 2018-08-07 18:45,0.000,,
2018-08-07 18:45  to 2018-08-07 19:00,0.000,,
2018-08-07 19:00  to 2018-08-07 19:15,0.000,,
2018-08-07 19:15  to 2018-08-07 19:30,0.000,,
2018-08-07 19:30  to 2018-08-07 19:45,0.000,,
2018-08-07 19:45  to 2018-08-07 20:00,0.000,,
2018-08-07 20:00  to 2018-08-07 20:15,0.000,,
2018-08-07 20:15  to 2018-08-07 20:30,0.000,,
2018-08-07 20:30  to 2018-08-07 20:45,0.000,,
2018-08-07 20:45  to 2018-08-07 21:00,0.000,,
2018-08-07 21:00  to 2018-08-07 21:15,0.000,,
2018-08-07 21:15  to 2018-08-07 21:30,0.000,,
2018-08-07 21:30  to 2018-08-07 21:45,0.000,,
2018-08-07 21:45  to 2018-08-07 22:00,0.000,,
2018-08-07 22:00  to 2018-08-07 22:15,0.000,,
2018-08-07 22:15  to 2018-08-07 22:30,0.000,,
2018-08-07 22:30  to 2018-08-07 22:45,0.000,,
2018-08-07 22:45  to 2018-08-07 23:00,0.000,,
2018-08-07 23:00  to 2018-08-07 23:15,0.000,,
2018-08-07 23:15  to 2018-08-07 23:30,0.000,,
2018-08-07 23:30  to 2018-08-07 23:45,0.000,,
2018-08-07 23:45  to 2018-08-08 00:00,0.000,,

========================================
Interval Blockdata for period starting:, 2018-08-08 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWHR),,

   -->
   
   2018-08-08 00:00  to 2018-08-08 00:15,0.000,,
2018-08-08 00:15  to 2018-08-08 00:30,0.000,,
2018-08-08 00:30  to 2018-08-08 00:45,0.000,,
2018-08-08 00:45  to 2018-08-08 01:00,0.000,,
2018-08-08 01:00  to 2018-08-08 01:15,0.000,,
2018-08-08 01:15  to 2018-08-08 01:30,0.000,,
2018-08-08 01:30  to 2018-08-08 01:45,0.000,,
2018-08-08 01:45  to 2018-08-08 02:00,0.000,,
2018-08-08 02:00  to 2018-08-08 02:15,0.000,,
2018-08-08 02:15  to 2018-08-08 02:30,0.000,,
2018-08-08 02:30  to 2018-08-08 02:45,0.000,,
2018-08-08 02:45  to 2018-08-08 03:00,0.000,,
2018-08-08 03:00  to 2018-08-08 03:15,0.000,,
2018-08-08 03:15  to 2018-08-08 03:30,0.000,,
2018-08-08 03:30  to 2018-08-08 03:45,0.000,,
2018-08-08 03:45  to 2018-08-08 04:00,0.000,,
2018-08-08 04:00  to 2018-08-08 04:15,0.000,,
2018-08-08 04:15  to 2018-08-08 04:30,0.000,,
2018-08-08 04:30  to 2018-08-08 04:45,0.000,,
2018-08-08 04:45  to 2018-08-08 05:00,0.000,,
2018-08-08 05:00  to 2018-08-08 05:15,0.000,,
2018-08-08 05:15  to 2018-08-08 05:30,0.000,,
2018-08-08 05:30  to 2018-08-08 05:45,0.000,,
2018-08-08 05:45  to 2018-08-08 06:00,0.000,,
2018-08-08 06:00  to 2018-08-08 06:15,0.000,,
2018-08-08 06:15  to 2018-08-08 06:30,0.000,,
2018-08-08 06:30  to 2018-08-08 06:45,0.000,,
2018-08-08 06:45  to 2018-08-08 07:00,0.000,,
2018-08-08 07:00  to 2018-08-08 07:15,0.000,,
2018-08-08 07:15  to 2018-08-08 07:30,0.000,,
2018-08-08 07:30  to 2018-08-08 07:45,0.000,,
2018-08-08 07:45  to 2018-08-08 08:00,0.000,,
2018-08-08 08:00  to 2018-08-08 08:15,0.001,,
2018-08-08 08:15  to 2018-08-08 08:30,0.003,,
2018-08-08 08:30  to 2018-08-08 08:45,0.014,,
2018-08-08 08:45  to 2018-08-08 09:00,0.023,,
2018-08-08 09:00  to 2018-08-08 09:15,0.018,,
2018-08-08 09:15  to 2018-08-08 09:30,0.018,,
2018-08-08 09:30  to 2018-08-08 09:45,0.170,,
2018-08-08 09:45  to 2018-08-08 10:00,0.032,,
2018-08-08 10:00  to 2018-08-08 10:15,0.251,,
2018-08-08 10:15  to 2018-08-08 10:30,0.313,,
2018-08-08 10:30  to 2018-08-08 10:45,0.219,,
2018-08-08 10:45  to 2018-08-08 11:00,0.181,,
2018-08-08 11:00  to 2018-08-08 11:15,0.322,,
2018-08-08 11:15  to 2018-08-08 11:30,0.126,,
2018-08-08 11:30  to 2018-08-08 11:45,0.208,,
2018-08-08 11:45  to 2018-08-08 12:00,0.253,,
2018-08-08 12:00  to 2018-08-08 12:15,0.083,,
2018-08-08 12:15  to 2018-08-08 12:30,0.170,,
2018-08-08 12:30  to 2018-08-08 12:45,0.099,,
2018-08-08 12:45  to 2018-08-08 13:00,0.112,,
2018-08-08 13:00  to 2018-08-08 13:15,0.125,,
2018-08-08 13:15  to 2018-08-08 13:30,0.229,,
2018-08-08 13:30  to 2018-08-08 13:45,0.275,,
2018-08-08 13:45  to 2018-08-08 14:00,0.263,,
2018-08-08 14:00  to 2018-08-08 14:15,0.256,,
2018-08-08 14:15  to 2018-08-08 14:30,0.249,,
2018-08-08 14:30  to 2018-08-08 14:45,0.240,,
2018-08-08 14:45  to 2018-08-08 15:00,0.245,,
2018-08-08 15:00  to 2018-08-08 15:15,0.268,,
2018-08-08 15:15  to 2018-08-08 15:30,0.212,,
2018-08-08 15:30  to 2018-08-08 15:45,0.212,,
2018-08-08 15:45  to 2018-08-08 16:00,0.176,,
2018-08-08 16:00  to 2018-08-08 16:15,0.046,,
2018-08-08 16:15  to 2018-08-08 16:30,0.086,,
2018-08-08 16:30  to 2018-08-08 16:45,0.064,,
2018-08-08 16:45  to 2018-08-08 17:00,0.034,,
2018-08-08 17:00  to 2018-08-08 17:15,0.002,,
2018-08-08 17:15  to 2018-08-08 17:30,0.000,,
2018-08-08 17:30  to 2018-08-08 17:45,0.000,,
2018-08-08 17:45  to 2018-08-08 18:00,0.000,,
2018-08-08 18:00  to 2018-08-08 18:15,0.000,,
2018-08-08 18:15  to 2018-08-08 18:30,0.000,,
2018-08-08 18:30  to 2018-08-08 18:45,0.000,,
2018-08-08 18:45  to 2018-08-08 19:00,0.000,,
2018-08-08 19:00  to 2018-08-08 19:15,0.000,,
2018-08-08 19:15  to 2018-08-08 19:30,0.000,,
2018-08-08 19:30  to 2018-08-08 19:45,0.000,,
2018-08-08 19:45  to 2018-08-08 20:00,0.000,,
2018-08-08 20:00  to 2018-08-08 20:15,0.000,,
2018-08-08 20:15  to 2018-08-08 20:30,0.000,,
2018-08-08 20:30  to 2018-08-08 20:45,0.000,,
2018-08-08 20:45  to 2018-08-08 21:00,0.000,,
2018-08-08 21:00  to 2018-08-08 21:15,0.000,,
2018-08-08 21:15  to 2018-08-08 21:30,0.000,,
2018-08-08 21:30  to 2018-08-08 21:45,0.000,,
2018-08-08 21:45  to 2018-08-08 22:00,0.000,,
2018-08-08 22:00  to 2018-08-08 22:15,0.000,,
2018-08-08 22:15  to 2018-08-08 22:30,0.000,,
2018-08-08 22:30  to 2018-08-08 22:45,0.000,,
2018-08-08 22:45  to 2018-08-08 23:00,0.000,,
2018-08-08 23:00  to 2018-08-08 23:15,0.000,,
2018-08-08 23:15  to 2018-08-08 23:30,0.000,,
2018-08-08 23:30  to 2018-08-08 23:45,0.000,,
2018-08-08 23:45  to 2018-08-09 00:00,0.000,,

========================================
Interval Blockdata for period starting:, 2018-08-09 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWHR),,

   -->
   
   2018-08-09 00:00  to 2018-08-09 00:15,0.000,,
2018-08-09 00:15  to 2018-08-09 00:30,0.000,,
2018-08-09 00:30  to 2018-08-09 00:45,0.000,,
2018-08-09 00:45  to 2018-08-09 01:00,0.000,,
2018-08-09 01:00  to 2018-08-09 01:15,0.000,,
2018-08-09 01:15  to 2018-08-09 01:30,0.000,,
2018-08-09 01:30  to 2018-08-09 01:45,0.000,,
2018-08-09 01:45  to 2018-08-09 02:00,0.000,,
2018-08-09 02:00  to 2018-08-09 02:15,0.000,,
2018-08-09 02:15  to 2018-08-09 02:30,0.000,,
2018-08-09 02:30  to 2018-08-09 02:45,0.000,,
2018-08-09 02:45  to 2018-08-09 03:00,0.000,,
2018-08-09 03:00  to 2018-08-09 03:15,0.000,,
2018-08-09 03:15  to 2018-08-09 03:30,0.000,,
2018-08-09 03:30  to 2018-08-09 03:45,0.000,,
2018-08-09 03:45  to 2018-08-09 04:00,0.000,,
2018-08-09 04:00  to 2018-08-09 04:15,0.000,,
2018-08-09 04:15  to 2018-08-09 04:30,0.000,,
2018-08-09 04:30  to 2018-08-09 04:45,0.000,,
2018-08-09 04:45  to 2018-08-09 05:00,0.000,,
2018-08-09 05:00  to 2018-08-09 05:15,0.000,,
2018-08-09 05:15  to 2018-08-09 05:30,0.000,,
2018-08-09 05:30  to 2018-08-09 05:45,0.000,,
2018-08-09 05:45  to 2018-08-09 06:00,0.000,,
2018-08-09 06:00  to 2018-08-09 06:15,0.000,,
2018-08-09 06:15  to 2018-08-09 06:30,0.002,,
2018-08-09 06:30  to 2018-08-09 06:45,0.000,,
2018-08-09 06:45  to 2018-08-09 07:00,0.000,,
2018-08-09 07:00  to 2018-08-09 07:15,0.000,,
2018-08-09 07:15  to 2018-08-09 07:30,0.000,,
2018-08-09 07:30  to 2018-08-09 07:45,0.000,,
2018-08-09 07:45  to 2018-08-09 08:00,0.002,,
2018-08-09 08:00  to 2018-08-09 08:15,0.012,,
2018-08-09 08:15  to 2018-08-09 08:30,0.071,,
2018-08-09 08:30  to 2018-08-09 08:45,0.118,,
2018-08-09 08:45  to 2018-08-09 09:00,0.215,,
2018-08-09 09:00  to 2018-08-09 09:15,0.211,,
2018-08-09 09:15  to 2018-08-09 09:30,0.286,,
2018-08-09 09:30  to 2018-08-09 09:45,0.264,,
2018-08-09 09:45  to 2018-08-09 10:00,0.366,,
2018-08-09 10:00  to 2018-08-09 10:15,0.378,,
2018-08-09 10:15  to 2018-08-09 10:30,0.366,,
2018-08-09 10:30  to 2018-08-09 10:45,0.409,,
2018-08-09 10:45  to 2018-08-09 11:00,0.403,,
2018-08-09 11:00  to 2018-08-09 11:15,0.418,,
2018-08-09 11:15  to 2018-08-09 11:30,0.288,,
2018-08-09 11:30  to 2018-08-09 11:45,0.308,,
2018-08-09 11:45  to 2018-08-09 12:00,0.363,,
2018-08-09 12:00  to 2018-08-09 12:15,0.417,,
2018-08-09 12:15  to 2018-08-09 12:30,0.405,,
2018-08-09 12:30  to 2018-08-09 12:45,0.421,,
2018-08-09 12:45  to 2018-08-09 13:00,0.350,,
2018-08-09 13:00  to 2018-08-09 13:15,0.351,,
2018-08-09 13:15  to 2018-08-09 13:30,0.255,,
2018-08-09 13:30  to 2018-08-09 13:45,0.312,,
2018-08-09 13:45  to 2018-08-09 14:00,0.335,,
2018-08-09 14:00  to 2018-08-09 14:15,0.222,,
2018-08-09 14:15  to 2018-08-09 14:30,0.142,,
2018-08-09 14:30  to 2018-08-09 14:45,0.000,,
2018-08-09 14:45  to 2018-08-09 15:00,0.000,,
2018-08-09 15:00  to 2018-08-09 15:15,0.022,,
2018-08-09 15:15  to 2018-08-09 15:30,0.064,,
2018-08-09 15:30  to 2018-08-09 15:45,0.045,,
2018-08-09 15:45  to 2018-08-09 16:00,0.131,,
2018-08-09 16:00  to 2018-08-09 16:15,0.152,,
2018-08-09 16:15  to 2018-08-09 16:30,0.137,,
