DateTimeStamp,Random_ID,AcadTerm,flg_NetDep,City,State,Gender,ACTcomp,SATcomp,Best_Test_ACT_Equivalent,HSGPA,Ath1,Ath2,Ath3,Religion
8/10/2018 7:50,266,18/FA,0,Naperville,IL,M,,,,3.61,VOLLEYBALL,,,Roman Catholic
8/10/2018 7:50,271,18/FA,0,Evergreen Park,IL,M,,,,,FOOTBALL,,,Christian
8/10/2018 7:50,277,18/FA,0,Toronto,IA,F,20,,20,3.64,SOFTBALL,,,
8/10/2018 7:50,280,18/FA,1,Dubuque,IA,M,23,,23,3.977,FOOTBALL,TRACK,WRESTLING,Roman Catholic
8/10/2018 7:50,284,18/FA,0,Zion,IL,F,,,,1.84,,,,Baptist
8/10/2018 7:50,286,18/FA,1,Dubuque,IA,M,19,,19,3.29,BASEBALL,BASKETBALL,GOLF,Roman Catholic
8/10/2018 7:50,288,18/FA,1,Buckingham,IL,M,,1120,22,3.52,FOOTBALL,,,
8/10/2018 7:50,292,18/FA,0,Grinnell,IA,M,25,,25,2.92,,,,Methodist
8/10/2018 7:50,296,18/FA,0,Chicago,IL,F,17,,17,2.31,,,,Roman Catholic
8/10/2018 7:50,306,18/FA,0,Paxton,IL,F,18,1000,19,4,BASKETBALL,SOFTBALL,,Other
8/10/2018 7:50,308,18/FA,0,Peosta,IA,M,20,,20,3.54,BASKETBALL,,,Roman Catholic
8/10/2018 7:50,311,18/FA,0,Chicago,IL,F,20,,20,3.14,,,,Roman Catholic
8/10/2018 7:50,312,18/FA,0,Raleigh,NC,M,13,,13,3.29,FOOTBALL,,,Christian
8/10/2018 7:50,316,18/FA,0,Clive,IA,M,22,,22,3.58,,,,Christian
8/10/2018 7:50,318,18/FA,0,Pueblo,CO,M,,820,15,2.95,FOOTBALL,BASKETBALL,,
8/10/2018 7:50,319,18/FA,0,Peoria,IL,M,,,,3.42,BASKETBALL,,,Baptist
8/10/2018 7:50,320,18/FA,0,Tucson,AZ,F,18,,18,,GOLF,,,Christian
8/10/2018 7:50,321,18/FA,1,Bogota D.C,,F,,,,,TENNIS,,,Roman Catholic
8/10/2018 7:50,322,18/FA,1,Darlington,WI,F,18,,18,3.616,VOLLEYBALL,TRACK,BASKETBALL,
8/10/2018 7:50,323,18/FA,0,Chicago,IL,M,18,,18,2.53,BASKETBALL,,,Roman Catholic
8/10/2018 7:50,325,18/FA,0,Harpers Ferry,IA,M,,,,,FOOTBALL,TRACK,,Lutheran
8/10/2018 7:50,337,18/FA,0,Morton Grove,IL,F,,,,,,,,Christian
8/10/2018 7:50,350,18/FA,1,Elmhurst,IL,M,21,,21,2.59,BASEBALL,FOOTBALL,,Roman Catholic
8/10/2018 7:50,352,18/FA,1,Mount Horeb,WI,M,28,,28,3.767,SOCCER,,,Other
8/10/2018 7:50,356,18/FA,0,Plainfield,IL,M,19,980,19,3.2,BASEBALL,FOOTBALL,,Roman Catholic
8/10/2018 7:50,360,18/FA,0,Menomonee Falls,WI,F,28,,28,3.94,SOFTBALL,,,Roman Catholic
8/10/2018 7:50,366,18/FA,0,Chicago,IL,F,,,,,,,,Roman Catholic
8/10/2018 7:50,375,18/FA,0,Chicago,IL,F,22,,22,3.92,TRACK,,,Baptist
8/10/2018 7:50,377,18/FA,0,Crystal Lake,IL,M,20,,20,2.03,FOOTBALL,,,Roman Catholic
8/10/2018 7:50,381,18/FA,0,Memphis,TN,M,17,,17,3.31,SOCCER,CROSS COUNTRY,BASKETBALL,Baptist
8/10/2018 7:50,383,18/FA,0,La Motte,IA,F,24,,24,3.94,SOFTBALL,CROSS COUNTRY,,Roman Catholic
8/10/2018 7:50,386,18/FA,0,Beaver Dam,,M,,1010,19,2.37,TRACK,SOCCER,,Roman Catholic
8/10/2018 7:50,388,18/FA,1,Wisconsin Rapids,WI,M,27,,27,3.199,BASEBALL,BASKETBALL,,Roman Catholic
8/10/2018 7:50,392,18/FA,0,Chicago,IL,M,24,,24,3.82,,,,Roman Catholic
8/10/2018 7:50,406,18/FA,0,Posen,IL,M,,880,16,3.64,FOOTBALL,,,Roman Catholic
8/10/2018 7:50,409,18/FA,1,Moline,IL,F,25,1290,27,4,BASKETBALL,,,Christian
8/10/2018 7:50,410,18/FA,0,Clinton,IA,F,17,,17,3,TENNIS,,,Other
8/10/2018 7:50,411,18/FA,0,Dekalb,IL,F,,,,,BASKETBALL,,,
8/10/2018 7:50,412,18/FA,1,Lake Forest,IL,M,16,,16,2.4,CROSS COUNTRY,TRACK,SWIMMING,Roman Catholic
8/10/2018 7:50,415,18/FA,1,Osage,IA,M,19,,19,3.774,FOOTBALL,BASEBALL,TRACK,Lutheran
8/10/2018 7:50,418,18/FA,1,Sherrill,IA,F,28,,28,3.589,,,,
8/10/2018 7:50,420,18/FA,0,Dubuque,IA,M,,,,,BASKETBALL,,,Roman Catholic
8/10/2018 7:50,421,18/FA,0,Palos Park,IL,F,21,,21,2.57,TRACK,CROSS COUNTRY,,Roman Catholic
8/10/2018 7:50,422,18/FA,0,Lakeland,FL,M,13,,13,3.1,FOOTBALL,,,
8/10/2018 7:50,423,18/FA,0,Watseka,IL,F,,,,,SOFTBALL,BASKETBALL,GOLF,
8/10/2018 7:50,424,18/FA,0,Cedar Falls,IA,F,21,,21,3.91,VOLLEYBALL,,,Christian
8/10/2018 7:50,425,18/FA,0,Dubuque,IA,F,,,,,,,,Christian
8/10/2018 7:50,427,18/FA,1,Sterling,IL,F,18,960,18,3.667,CHEERLEADER,TENNIS,,Roman Catholic
8/10/2018 7:50,432,18/FA,0,Fulton,IL,M,,940,18,3.02,BASEBALL,BASKETBALL,,Christian
8/10/2018 7:50,440,18/FA,0,South Brent,,M,,1130,23,,BASKETBALL,,,Other
8/10/2018 7:50,444,18/FA,0,Peosta,IA,M,25,,25,,,,,Roman Catholic
8/10/2018 7:50,454,18/FA,0,Elmhurst,IL,F,,1150,23,2.92,CROSS COUNTRY,,,Roman Catholic
8/10/2018 7:50,456,18/FA,0,Colorado Springs,CO,F,,,,,CHEERLEADER,,,Christian
8/10/2018 7:50,462,18/FA,0,Stillwater,MN,M,24,,24,2.99,BASEBALL,,,
8/10/2018 7:50,463,18/FA,1,Osage,IA,M,19,,19,3.313,BASKETBALL,,,Lutheran
8/10/2018 7:50,470,18/FA,0,Des Plaines,IL,M,17,850,17,2.79,BASKETBALL,,,Christian
8/10/2018 7:50,473,18/FA,0,Chicago,IL,M,21,,21,3.52,WRESTLING,CROSS COUNTRY,TRACK,Baptist
8/10/2018 7:50,474,18/FA,1,Marion,IA,M,20,,20,2.94,BASKETBALL,,,Roman Catholic
8/10/2018 7:50,475,18/FA,0,Burke,VA,M,21,,21,3.31,WRESTLING,,,Christian
8/10/2018 7:50,478,18/FA,0,Markham,IL,F,,1110,22,4,BASKETBALL,SOFTBALL,,Roman Catholic
8/10/2018 7:50,480,18/FA,0,Aurora,IL,M,,970,18,2.17,TRACK,BASKETBALL,,
8/10/2018 7:50,489,18/FA,0,Plainfield,IA,F,22,,22,3.94,VOLLEYBALL,BASKETBALL,SOFTBALL,Roman Catholic
8/10/2018 7:50,493,18/FA,0,Mission Hills,CA,M,,,,3.04,WRESTLING,,,Christian
8/10/2018 7:50,497,18/FA,0,Saint Charles,IL,M,32,,32,4,VOLLEYBALL,,,Christian
8/10/2018 7:50,498,18/FA,0,Crown Point,IN,M,,,,,SWIMMING,,,Christian
8/10/2018 7:50,501,18/FA,0,Crystal Lake,IL,M,20,,20,2.89,TENNIS,BASEBALL,,Roman Catholic
8/10/2018 7:50,506,18/FA,0,Madison,WI,M,17,,17,2.63,BASKETBALL,TRACK,FOOTBALL,Christian
8/10/2018 7:50,507,18/FA,0,Polo,IL,M,,1210,25,3.47,BASKETBALL,TRACK,FOOTBALL,Christian
8/10/2018 7:50,509,18/FA,0,Worthington,IA,M,,,,,WRESTLING,GOLF,FOOTBALL,Roman Catholic
8/10/2018 7:50,510,18/FA,0,Independence,IA,F,,,,,,,,Roman Catholic
8/10/2018 7:50,511,18/FA,1,Camp Verde,AZ,M,27,1270,27,3.894,CROSS COUNTRY,SOCCER,BASKETBALL,Christian
8/10/2018 7:50,513,18/FA,0,Asbury,IA,F,,,,,,,,
8/10/2018 7:50,514,18/FA,0,Blue Island,IL,M,,,,,FOOTBALL,,,
8/10/2018 7:50,516,18/FA,0,Rancho Cucamonga,CA,M,,,,3.42,VOLLEYBALL,,,Roman Catholic
8/10/2018 7:50,520,18/FA,0,Plainfield,IL,F,,,,,TENNIS,,,Roman Catholic
8/10/2018 7:50,530,18/FA,0,Riceville,IA,M,22,,22,3.92,FOOTBALL,,,Lutheran
8/10/2018 7:50,531,18/FA,0,Dubuque,IA,F,29,,29,4,TENNIS,BASKETBALL,,Roman Catholic
8/10/2018 7:50,536,18/FA,1,Davenport,IA,M,25,,25,3.256,BASEBALL,FOOTBALL,,Christian
8/10/2018 7:50,537,18/FA,0,Cape Coral,FL,M,17,,17,3.17,BASKETBALL,FOOTBALL,,Christian
8/10/2018 7:50,539,18/FA,0,Gurnee,IL,F,,,,,CHEERLEADER,,,Roman Catholic
8/10/2018 7:50,544,18/FA,1,South Elgin,IL,M,28,,28,3.59,SOCCER,,,Roman Catholic
8/10/2018 7:50,546,18/FA,0,Oak Lawn,IL,M,24,,24,2.7,FOOTBALL,SWIMMING,,Roman Catholic
8/10/2018 7:50,547,18/FA,0,Dubuque,IA,F,19,,19,3.75,,,,Other
8/10/2018 7:50,548,18/FA,0,Burbank,IL,F,20,,20,2.55,CROSS COUNTRY,,,Roman Catholic
8/10/2018 7:50,561,18/FA,1,Dane,WI,M,22,,22,3.571,CROSS COUNTRY,FOOTBALL,BASKETBALL,Roman Catholic
8/10/2018 7:50,573,18/FA,0,Springbrook,IA,F,19,,19,2.51,,,,Roman Catholic
8/10/2018 7:50,583,18/FA,0,New Lenox,IL,M,25,,25,2.4,FOOTBALL,,,Roman Catholic
8/10/2018 7:50,584,18/FA,0,La Grange,IL,M,23,,23,2.52,FOOTBALL,BASKETBALL,,Roman Catholic
8/10/2018 7:50,593,18/FA,0,West Olive,MI,F,,,,,LACROSSE,,,Christian
8/10/2018 7:50,594,18/FA,0,Paxton,IL,F,,1210,25,4,BASKETBALL,,,Other
8/10/2018 7:50,599,18/FA,0,Putnam,IL,F,,1220,25,2.45,,,,
8/10/2018 7:50,605,18/FA,0,Decorah,IA,F,,,,,,,,Roman Catholic
8/10/2018 7:50,609,18/FA,0,Kumasi,,F,,,,,,,,Christian
8/10/2018 7:50,615,18/FA,0,Palos Heights,IL,F,19,,19,3.75,GOLF,SOCCER,,Roman Catholic
8/10/2018 7:50,618,18/FA,0,Frankfort,IL,M,22,1100,22,3.35,VOLLEYBALL,,,
8/10/2018 7:50,621,18/FA,0,Lena,IL,F,,,,,CHEERLEADER,,,Other
8/10/2018 7:50,622,18/FA,0,Maple Grove,MN,F,,,,,SOCCER,,,
8/10/2018 7:50,623,18/FA,1,Waterloo,IA,F,33,,33,4,TENNIS,,,Roman Catholic
8/10/2018 7:50,629,18/FA,1,Buffalo Grove,IL,M,24,1100,24,3.64,GOLF,TENNIS,,Roman Catholic
8/10/2018 7:50,643,18/FA,0,Edina,MN,F,28,,28,2.91,SOFTBALL,TENNIS,,Roman Catholic
8/10/2018 7:50,646,18/FA,0,Rushville,IL,M,,,,2.71,BASKETBALL,TRACK,,Other
8/10/2018 7:50,655,18/FA,0,Elmhurst,IL,F,,,,2.77,TRACK,VOLLEYBALL,BASKETBALL,Roman Catholic
8/10/2018 7:50,656,18/FA,1,Dubuque,IA,M,19,,19,3.15,WRESTLING,,,
8/10/2018 7:50,658,18/FA,1,Iowa City,IA,F,20,,20,3.19,,,,Christian
8/10/2018 7:50,664,18/FA,0,Plano,IL,F,,1130,23,3.71,SOFTBALL,,,Roman Catholic
8/10/2018 7:50,666,18/FA,1,Freeport,IL,M,23,1120,23,4,CROSS COUNTRY,SWIMMING,,Other
8/10/2018 7:50,670,18/FA,0,Sterling,IL,M,24,,24,4,GOLF,WRESTLING,,Roman Catholic
8/10/2018 7:50,671,18/FA,0,Broadview,IL,M,,,,,TRACK,,,Christian
8/10/2018 7:50,673,18/FA,0,Iowa City,IA,M,,,,1.11,FOOTBALL,,,Christian
8/10/2018 7:50,674,18/FA,1,Chicago,IL,F,25,,25,3.7,SOCCER,,,Roman Catholic
8/10/2018 7:50,678,18/FA,0,Forest Park,IL,F,17,,17,2.6,BASKETBALL,,,Baptist
8/10/2018 7:50,679,18/FA,0,Dubuque,IA,F,30,,30,4,VOLLEYBALL,SOFTBALL,,
8/10/2018 7:50,682,18/FA,0,Kumasi,,M,,,,,,,,Roman Catholic
8/10/2018 7:50,683,18/FA,0,Hampton,IL,F,,,,,VOLLEYBALL,BASKETBALL,,Methodist
8/10/2018 7:50,684,18/FA,1,Rice Lake,WI,M,32,,32,3.995,SOCCER,BASKETBALL,,Roman Catholic
8/10/2018 7:50,699,18/FA,0,Foristell,MO,M,27,,27,3.44,VOLLEYBALL,,,Methodist
8/10/2018 7:50,702,18/FA,0,Hanover,IL,F,20,1100,22,2.38,SOFTBALL,VOLLEYBALL,,Roman Catholic
8/10/2018 7:50,704,18/FA,1,Rockford,IL,M,17,,17,2.991,SOCCER,,,Roman Catholic
8/10/2018 7:50,705,18/FA,0,Lemont,IL,F,15,900,17,2.2,SOCCER,,,
8/10/2018 7:50,710,18/FA,0,Rockford,IL,F,,,,,,,,
8/10/2018 7:50,715,18/FA,0,Downers Grove,IL,F,,,,,LACROSSE,,,
8/10/2018 7:50,723,18/FA,0,Dubuque,IA,F,20,,20,,,,,Lutheran
8/10/2018 7:50,730,18/FA,0,Chicago,IL,F,18,,18,,SOFTBALL,,,Roman Catholic
8/10/2018 7:50,738,18/FA,0,La Grange,IL,F,28,,28,4,SWIMMING,,,Christian
8/10/2018 7:50,740,18/FA,0,Elgin,IL,M,21,,21,3.17,BASEBALL,,,Roman Catholic
8/10/2018 7:50,741,18/FA,0,Palatine,IL,M,27,1190,27,3.46,BASKETBALL,,,Roman Catholic
8/10/2018 7:50,745,18/FA,1,Commerce City,CO,M,,840,15,2.88,WRESTLING,,,Christian
8/10/2018 7:50,746,18/FA,0,Dubuque,IA,F,29,,29,4,CHEERLEADER,CROSS COUNTRY,TRACK,Roman Catholic
8/10/2018 7:50,748,18/FA,0,La Crosse,WI,M,23,,23,2.7,TENNIS,SOCCER,,Roman Catholic
8/10/2018 7:50,751,18/FA,1,Tinley Park,IL,M,20,1060,21,3.2,VOLLEYBALL,SOCCER,,Roman Catholic
8/10/2018 7:50,752,18/FA,0,Marion,IA,M,,,,,FOOTBALL,,,Christian
8/10/2018 7:50,754,18/FA,1,Elburn,IL,M,,1290,27,3.297,TRACK,CROSS COUNTRY,,Roman Catholic
8/10/2018 7:50,757,18/FA,0,Sun Prairie,WI,F,31,,31,3.99,VOLLEYBALL,,,Roman Catholic
8/10/2018 7:50,758,18/FA,1,Bellevue,IA,F,28,,28,4,SOFTBALL,VOLLEYBALL,TRACK,Roman Catholic
8/10/2018 7:50,759,18/FA,0,Waukesha,WI,F,27,,27,3.88,LACROSSE,,,Roman Catholic
8/10/2018 7:50,769,18/FA,0,Evergreen Park,IL,F,21,,21,3,GOLF,BASKETBALL,,Roman Catholic
8/10/2018 7:50,770,18/FA,0,Rockford,IL,M,16,,16,2.22,,,,Roman Catholic
8/10/2018 7:50,773,18/FA,0,Davenport,IA,M,20,,20,2.42,BASEBALL,FOOTBALL,,Roman Catholic
8/10/2018 7:50,774,18/FA,1,Chicago,IL,F,18,,18,2.41,CROSS COUNTRY,TRACK,,Roman Catholic
8/10/2018 7:50,782,18/FA,0,Manchester,IA,F,22,,22,3.97,SOCCER,CHEERLEADING,,Roman Catholic
8/10/2018 7:50,783,18/FA,0,Aurora,IL,M,22,1080,22,2.76,TRACK,BASKETBALL,,Roman Catholic
8/10/2018 7:50,794,18/FA,0,Woodstock,IL,M,,1140,23,3.02,GOLF,TENNIS,TRACK,Christian
8/10/2018 7:50,795,18/FA,0,Crestwood,IL,M,,1030,20,3.12,BASEBALL,SOCCER,,Episcopalian
8/10/2018 7:50,804,18/FA,0,East Dubuque,IL,F,15,,15,2.87,GOLF,,,Roman Catholic
8/10/2018 7:50,805,18/FA,0,Naperville,IL,M,31,,31,4,WRESTLING,,,Hindu
8/10/2018 7:50,814,18/FA,0,Coggon,IA,F,,,,,CHEERLEADER,SOFTBALL,,
8/10/2018 7:50,817,18/FA,0,Chicago,IL,F,,940,18,2.96,,,,
8/10/2018 7:50,833,18/FA,0,Peosta,IA,M,20,,20,2.76,FOOTBALL,TRACK,BASEBALL,Roman Catholic
8/10/2018 7:50,834,18/FA,0,Huxley,IA,F,,,,,GOLF,,,Christian
8/10/2018 7:50,835,18/FA,0,Fox River Grove,IL,F,20,,20,3.9,,,,Roman Catholic
8/10/2018 7:50,837,18/FA,1,Homer Glen,IL,M,21,,21,3.37,SOCCER,,,Other
8/10/2018 7:50,841,18/FA,0,Kisii,,M,,,,,,,,Roman Catholic
8/10/2018 7:50,842,18/FA,0,Orland Park,IL,F,19,1030,20,3.39,SWIMMING,,,Roman Catholic
8/10/2018 7:50,843,18/FA,0,Munster,IN,F,23,,23,3.08,SOCCER,TRACK,CROSS COUNTRY,Roman Catholic
8/10/2018 7:50,845,18/FA,0,Schaumburg,IL,M,28,,28,,BASKETBALL,BASEBALL,,Christian
8/10/2018 7:50,850,18/FA,0,Crystal Lake,IL,M,34,990,34,4,FOOTBALL,,,Lutheran
8/10/2018 7:50,857,18/FA,1,Bellefonte,PA,M,19,,19,2.996,SOCCER,,,Roman Catholic
8/10/2018 7:50,858,18/FA,0,Chicago,IL,M,,,,2.41,TRACK,FOOTBALL,,Baptist
8/10/2018 7:50,859,18/FA,0,Anamosa,IA,F,28,,28,4,TRACK,CROSS COUNTRY,,Roman Catholic
8/10/2018 7:50,865,18/FA,0,Livingston,WI,M,26,,26,3.94,BASKETBALL,,,Christian
8/10/2018 7:50,867,18/FA,0,Rockford,IL,M,,1170,24,3.95,VOLLEYBALL,,,Christian
8/10/2018 7:50,873,18/FA,0,Dubuque,IA,M,,,,3.32,WRESTLING,,,Roman Catholic
8/10/2018 7:50,876,18/FA,0,Palos Heights,IL,M,29,1190,29,3.84,SOCCER,,,Christian
8/10/2018 7:50,877,18/FA,0,Round Lake,IL,M,,1140,23,2.71,SOCCER,,,Christian
8/10/2018 7:50,884,18/FA,0,Chicago,IL,F,15,,15,3.14,VOLLEYBALL,,,Baptist
8/10/2018 7:50,885,18/FA,1,Johnsburg,IL,M,,1200,25,3.63,,,,Christian
8/10/2018 7:50,889,18/FA,0,Westchester,IL,M,,,,,BASEBALL,FOOTBALL,,Christian
8/10/2018 7:50,896,18/FA,0,Dunkerton,IA,F,32,,32,4,SOCCER,VOLLEYBALL,TENNIS,Roman Catholic
8/10/2018 7:50,900,18/FA,0,North Liberty,IA,F,,,,,,,,Roman Catholic
8/10/2018 7:50,901,18/FA,1,Dubuque,IA,M,24,,24,3.204,,,,Other
8/10/2018 7:50,904,18/FA,0,Gurnee,IL,M,24,1200,25,3.88,VOLLEYBALL,,,Roman Catholic
8/10/2018 7:50,907,18/FA,0,Lake in the Hills,IL,M,,1030,20,3.06,BASEBALL,,,Christian
8/10/2018 7:50,908,18/FA,0,Marion,IA,F,23,,23,3.2,BASKETBALL,TRACK,CROSS COUNTRY,Christian
8/10/2018 7:50,912,18/FA,0,Rochester,MN,F,,,,,,,,Christian
8/10/2018 7:50,913,18/FA,1,Kolkata,,F,,,,,,,,
8/10/2018 7:50,914,18/FA,0,Bettendorf,IA,F,24,,24,3.67,CROSS COUNTRY,,,Roman Catholic
8/10/2018 7:50,915,18/FA,1,Saint Charles,MO,F,31,,31,4,VOLLEYBALL,SOCCER,,Roman Catholic
8/10/2018 7:50,919,18/FA,0,Cedar Rapids,IA,F,28,,28,3.73,,,,Roman Catholic
8/10/2018 7:50,923,18/FA,0,Sugar Grove,IL,M,,1120,22,3.55,TRACK,CROSS COUNTRY,,
8/10/2018 7:50,924,18/FA,0,Chicago,IL,M,19,,19,2.54,FOOTBALL,,,Roman Catholic
8/10/2018 7:50,932,18/FA,0,Aurora,IL,M,18,,18,2.51,BASKETBALL,,,Christian
8/10/2018 7:50,939,18/FA,0,Wonder Lake,IL,M,29,,29,4,TRACK,,,Roman Catholic
8/10/2018 7:50,944,18/FA,0,Oak Lawn,IL,F,27,,27,3.48,LACROSSE,,,
8/10/2018 7:50,947,18/FA,0,Chicago,IL,F,,,,2.38,CHEERLEADER,BASKETBALL,SOCCER,Christian
8/10/2018 7:50,951,18/FA,1,Belvidere,IL,M,,1210,25,3.673,TENNIS,,,Roman Catholic
8/10/2018 7:50,953,18/FA,0,Waukegan,IL,M,,1040,20,3.73,SOCCER,,,Roman Catholic
8/10/2018 7:50,954,18/FA,1,Reedsburg,WI,M,28,,28,3.973,WRESTLING,FOOTBALL,BASEBALL,Lutheran
8/10/2018 7:50,955,18/FA,0,Cambridge,IA,M,20,,20,3.93,WRESTLING,FOOTBALL,,Baptist
