DateTimeStamp,Random_ID,AcadTerm,flg_NetDep,City,State,Gender,ACTcomp,SATcomp,Best_Test_ACT_Equivalent,HSGPA,Ath1,Ath2,Ath3,Religion
8/9/2019,5245,19/FA,0,Lake Mills,WI,M,21,,21,3.59,BASKETBALL,BASEBALL,FOOTBALL,Roman Catholic
8/9/2019,5246,19/FA,0,Robins,IA,M,,,,,TRACK,BASKETBALL,FOOTBALL,Lutheran
8/9/2019,5249,19/FA,0,Park City,UT,F,15,,15,3.49,VOLLEYBALL,CHEERLEADING,,Christian
8/9/2019,5250,19/FA,0,Lombard,IL,F,,1280,27,3.95,,,,
8/9/2019,5257,19/FA,1,Dubuque,IA,M,22,,22,3.534,TRACK,CROSS COUNTRY,,Christian
8/9/2019,5261,19/FA,0,Luana,IA,F,,,,,CROSS COUNTRY,,,Presbyterian
8/9/2019,5267,19/FA,0,Green Bay,WI,F,,,,3.87,TRACK,CROSS COUNTRY,,Roman Catholic
8/9/2019,5269,19/FA,0,Waianae,HI,M,,,,,VOLLEYBALL,BASKETBALL,,Christian
8/9/2019,5276,19/FA,0,Hopkinton,IA,M,18,,18,3.12,TENNIS,,,Roman Catholic
8/9/2019,5289,19/FA,0,Willow Springs,IL,F,,1260,26,4,SWIMMING,,,Roman Catholic
8/9/2019,5293,19/FA,0,Dyersville,IA,F,21,,21,4,VOLLEYBALL,SOFTBALL,,Roman Catholic
8/9/2019,5303,19/FA,0,Sunyani,,M,,,,,,,,Roman Catholic
8/9/2019,5305,19/FA,0,Pleasant Prairie,WI,F,17,,17,4,SWIMMING,SOFTBALL,,Roman Catholic
8/9/2019,5307,19/FA,1,New Vienna,IA,F,25,,25,3.838,CROSS COUNTRY,TENNIS,SOFTBALL,Lutheran
8/9/2019,5308,19/FA,1,Wausau,WI,F,26,,26,3.88,BASKETBALL,VOLLEYBALL,SOFTBALL,Lutheran
8/9/2019,5309,19/FA,0,Normal,IL,M,,1210,25,3.72,BASKETBALL,,,
8/9/2019,5310,19/FA,0,Palos Heights,IL,M,22,,22,2.82,BASKETBALL,,,Roman Catholic
8/9/2019,5314,19/FA,0,Lagos,,M,,,,,SOCCER,,,Christian
8/9/2019,5316,19/FA,1,Chicago,IL,F,25,,25,2.72,,,,Roman Catholic
8/9/2019,5322,19/FA,0,Epworth,IA,M,18,,18,3.2,WRESTLING,,,Roman Catholic
8/9/2019,5323,19/FA,0,Bhaktapur,,M,,,,,SOCCER,TRACK,,Hindu
8/9/2019,5326,19/FA,0,Joliet,IL,M,,1060,21,3.19,BASEBALL,TRACK,FOOTBALL,Lutheran
8/9/2019,5332,19/FA,0,Madison,WI,F,22,,22,3.07,LACROSSE,GOLF,SOFTBALL,
8/9/2019,5334,19/FA,1,Byron,IL,F,21,,21,3.54,,,,Christian
8/9/2019,5337,19/FA,0,Grayslake,IL,F,,1210,25,3.81,BASKETBALL,CROSS COUNTRY,VOLLEYBALL,Roman Catholic
8/9/2019,5341,19/FA,0,South Beloit,IL,M,,,,,,,,
8/9/2019,5348,19/FA,1,Northfield,MN,F,24,,24,3.128,,,,Roman Catholic
8/9/2019,5349,19/FA,0,Freeport,IL,F,,830,15,3.17,,,,Christian
8/9/2019,5351,19/FA,0,Mc Gregor,IA,F,22,,22,3.87,SOFTBALL,CHEERLEADING,,Lutheran
8/9/2019,5354,19/FA,1,Davenport,IA,F,22,,22,3.933,SOCCER,TRACK,,Roman Catholic
8/9/2019,5359,19/FA,1,Matteson,IL,M,29,,29,4,,,,Roman Catholic
8/9/2019,5361,19/FA,0,Lincolnwood,IL,M,,820,15,3.05,SWIMMING,,,Christian
8/9/2019,5364,19/FA,0,Oconomowoc,WI,F,24,,24,3.9,,,,Roman Catholic
8/9/2019,5365,19/FA,0,Knoxville,TN,M,,,,,SWIMMING,,,
8/9/2019,5371,19/FA,0,Aurora,CO,M,,,,,,,,Lutheran
8/9/2019,5380,19/FA,0,Youngsville,LA,M,17,,17,,WRESTLING,,,Roman Catholic
8/9/2019,5384,19/FA,0,Clinton,IA,F,23,,23,3.81,VOLLEYBALL,SOFTBALL,,
8/9/2019,5385,19/FA,0,Saint Paul,MN,F,19,,19,3.49,SOCCER,,,Other
8/9/2019,5399,19/FA,1,Clear Lake,IA,M,26,,26,3.698,GOLF,CROSS COUNTRY,SWIMMING,Roman Catholic
8/9/2019,5415,19/FA,0,Lockport,IL,M,,1000,19,3.08,VOLLEYBALL,,,Christian
8/9/2019,5416,19/FA,1,Saint Charles,IL,F,,1010,19,3.733,TRACK,CROSS COUNTRY,,Lutheran
8/9/2019,5418,19/FA,1,Arlington Heights,IL,M,20,,20,3.27,BASKETBALL,SOCCER,BASEBALL,Roman Catholic
8/9/2019,5426,19/FA,0,River Forest,IL,M,,1020,20,2.76,,,,Roman Catholic
8/9/2019,5430,19/FA,1,Asbury,IA,F,25,,25,3.792,CHEERLEADER,,,Christian
8/9/2019,5432,19/FA,0,Fairfield,IA,M,,,,,BASKETBALL,,,
8/9/2019,5434,19/FA,1,Montgomery,IL,M,29,,29,3.88,BASEBALL,,,Roman Catholic
8/9/2019,5446,19/FA,1,Yorkville,IL,F,,1000,19,3.393,SOCCER,,,Roman Catholic
8/9/2019,5461,19/FA,1,Machesney Park,IL,F,,1040,20,3.107,TENNIS,BASKETBALL,SOCCER,
8/9/2019,5466,19/FA,0,Northbrook,IL,F,24,,24,3.38,,,,Roman Catholic
8/9/2019,5469,19/FA,0,Chicago,IL,M,,830,15,2.98,,,,
8/9/2019,5474,19/FA,0,Green Bay,WI,F,21,,21,3.32,CROSS COUNTRY,SOFTBALL,,Roman Catholic
8/9/2019,5479,19/FA,0,Elmwood Park,IL,F,22,,22,3.33,BASKETBALL,,,Christian
8/9/2019,5481,19/FA,1,Thornton,CO,M,,960,18,3.46,WRESTLING,,,Christian
8/9/2019,5486,19/FA,1,Ankeny,IA,M,25,,25,3.65,SOCCER,,,Roman Catholic
8/9/2019,5489,19/FA,0,Wheaton,IL,F,25,,25,4,TRACK,CROSS COUNTRY,SOCCER,Christian
8/9/2019,5490,19/FA,0,Roscoe,IL,M,22,,22,2.96,WRESTLING,,,Roman Catholic
8/9/2019,5494,19/FA,0,Des Moines,IA,M,,,,,WRESTLING,,,Roman Catholic
8/9/2019,5495,19/FA,1,Crystal Lake,IL,F,,1180,24,3.301,SOFTBALL,BASKETBALL,,Methodist
8/9/2019,5500,19/FA,0,Dubuque,IA,F,21,,21,4,BASKETBALL,TRACK,VOLLEYBALL,Roman Catholic
8/9/2019,5502,19/FA,0,Jewell,IA,F,28,,28,3.96,CROSS COUNTRY,,,Roman Catholic
8/9/2019,5508,19/FA,0,Newton,IA,M,22,,22,2.42,TENNIS,SWIMMING,CROSS COUNTRY,Roman Catholic
8/9/2019,5511,19/FA,0,Iowa City,IA,M,15,,15,2.8,FOOTBALL,,,Methodist
8/9/2019,5512,19/FA,1,Peosta,IA,F,20,,20,2.44,BASKETBALL,VOLLEYBALL,,Roman Catholic
8/9/2019,5516,19/FA,0,Chicago,IL,F,,,,,VOLLEYBALL,,,Roman Catholic
8/9/2019,5519,19/FA,0,Chicago,IL,F,20,,20,2.7,,,,
8/9/2019,5528,19/FA,1,Glendale,AZ,F,20,,20,3.467,VOLLEYBALL,,,Christian
8/9/2019,5529,19/FA,0,Cicero,IL,M,22,,22,3.93,SOCCER,,,Roman Catholic
8/9/2019,5534,19/FA,0,Saint Charles,MO,F,28,1230,28,4,GOLF,,,Roman Catholic
8/9/2019,5539,19/FA,0,Mount Vernon,IA,M,26,,26,3.79,SOCCER,SWIMMING,,Roman Catholic
8/9/2019,5540,19/FA,0,West Des Moines,IA,M,27,,27,3.96,BASKETBALL,BASEBALL,,
8/9/2019,5549,19/FA,1,East Dubuque,IL,M,22,,22,3.222,TENNIS,,,Roman Catholic
8/9/2019,5551,19/FA,0,Monticello,IA,M,22,,22,2.63,FOOTBALL,WRESTLING,,Lutheran
8/9/2019,5553,19/FA,0,Oak Park,IL,M,,1170,24,3.58,,,,Other
8/9/2019,5557,19/FA,0,Hoffman Estates,IL,M,,1250,26,3.93,GOLF,,,Roman Catholic
8/9/2019,5564,19/FA,0,Coggon,IA,F,14,,14,,CHEERLEADER,,,Lutheran
8/9/2019,5567,19/FA,1,Saint Peter,MN,M,21,,21,3.083,TENNIS,SOCCER,TRACK,Christian
8/9/2019,5572,19/FA,1,Trevor,WI,F,24,,24,3.858,BASKETBALL,SOFTBALL,,Roman Catholic
8/9/2019,5578,19/FA,0,Addis Ababa,,M,,,,,,,,Roman Catholic
8/9/2019,5579,19/FA,0,Brookfield,WI,M,23,,23,3.33,SOCCER,,,Lutheran
8/9/2019,5582,19/FA,0,Cicero,IL,F,,840,15,3.4,,,,Roman Catholic
8/9/2019,5585,19/FA,0,Rockford,IL,M,21,,21,4,BASKETBALL,,,Roman Catholic
8/9/2019,5586,19/FA,0,Elmwood Park,IL,F,,,,,VOLLEYBALL,,,Roman Catholic
8/9/2019,5587,19/FA,1,Rockton,IL,M,,1410,30,4,FOOTBALL,WRESTLING,,Roman Catholic
8/9/2019,5589,19/FA,0,Central City,IA,M,22,,22,3.71,FOOTBALL,BASKETBALL,TRACK,Other
8/9/2019,5591,19/FA,0,Milford,MI,F,,,,,GOLF,TENNIS,,Presbyterian
8/9/2019,5596,19/FA,0,Geneva,IL,M,,1090,21,2.63,VOLLEYBALL,,,Christian
8/9/2019,5597,19/FA,1,Crystal Lake,IL,M,,960,18,2.294,GOLF,,,Christian
8/9/2019,5598,19/FA,0,Stone Park,IL,F,,730,13,2.65,,,,Other
8/9/2019,5606,19/FA,0,Memphis,TN,F,,,,,,,,
8/9/2019,5609,19/FA,0,Chicago,IL,M,,,,,,,,Roman Catholic
8/9/2019,5614,19/FA,0,Pewaukee,WI,M,29,,29,3.34,WRESTLING,,,
8/9/2019,5620,19/FA,0,Fort Myers,FL,F,,950,18,3.677,TRACK,VOLLEYBALL,,Christian
8/9/2019,5621,19/FA,0,Mundelein,IL,F,,,,2.63,LACROSSE,VOLLEYBALL,,Christian
8/9/2019,5623,19/FA,1,East Lansing,MI,F,,930,17,3.08,SOFTBALL,BASKETBALL,SWIMMING,Roman Catholic
8/9/2019,5627,19/FA,0,Washington,IL,F,26,1130,26,3.98,,,,Lutheran
8/9/2019,5633,19/FA,0,Park City,IL,F,17,,17,2.91,,,,Roman Catholic
8/9/2019,5634,19/FA,0,Peoria,IL,F,,1030,20,2.67,SWIMMING,,,Roman Catholic
8/9/2019,5639,19/FA,0,Union,IL,M,19,1050,20,2.4,FOOTBALL,,,Lutheran
8/9/2019,5641,19/FA,1,Racine,WI,M,21,,21,2.48,CROSS COUNTRY,TRACK,,Roman Catholic
8/9/2019,5642,19/FA,0,Germantown,WI,F,21,,21,3.07,SOCCER,,,Roman Catholic
8/9/2019,5643,19/FA,0,Kenosha,WI,M,22,,22,3.15,BASKETBALL,FOOTBALL,BASEBALL,Roman Catholic
8/9/2019,5644,19/FA,0,Bellwood,IL,M,,800,14,2.71,TRACK,,,Protestant
8/9/2019,5651,19/FA,0,Winnebago,IL,M,,950,18,2.22,FOOTBALL,BASEBALL,,Christian
8/9/2019,5653,19/FA,0,Grand Island,NE,M,21,,21,3.37,SWIMMING,,,Roman Catholic
8/9/2019,5659,19/FA,0,Waunakee,WI,M,,,,,CROSS COUNTRY,,,Presbyterian
8/9/2019,5665,19/FA,0,Cascade,IA,M,,,,,,,,Roman Catholic
8/9/2019,5669,19/FA,0,Fort Madison,IA,F,,,,,,,,
8/9/2019,5676,19/FA,0,Saint Louis,MO,F,20,,20,3.6,SOCCER,CROSS COUNTRY,BASKETBALL,Roman Catholic
8/9/2019,5682,19/FA,0,North Manchester,IN,F,,,,,GOLF,,,Protestant
8/9/2019,5683,19/FA,0,Addis Ababa,,F,,,,,,,,Christian
8/9/2019,5686,19/FA,0,Onalaska,WI,F,25,,25,3.07,SOCCER,,,Christian
8/9/2019,5690,19/FA,1,Camanche,IA,M,20,,20,3.958,FOOTBALL,WRESTLING,,Lutheran
8/9/2019,5693,19/FA,0,Darien,IL,F,20,1140,23,3.63,SOFTBALL,,,Roman Catholic
8/9/2019,5699,19/FA,0,Kumasi,,F,,,,,,,,Christian
8/9/2019,5702,19/FA,0,Addison,IL,M,21,,21,4,BASKETBALL,BASEBALL,FOOTBALL,Lutheran
8/9/2019,5703,19/FA,0,Dubuque,IA,F,13,,13,0.84,TRACK,,,Christian
8/9/2019,5704,19/FA,0,Geneva,IL,M,19,,19,2.85,,,,Christian
8/9/2019,5706,19/FA,1,Kewanee,IL,F,,1110,22,3.698,VOLLEYBALL,SOFTBALL,,Christian
8/9/2019,5710,19/FA,0,Waterloo,IA,F,,,,,CHEERLEADER,VOLLEYBALL,,Baptist
8/9/2019,5724,19/FA,0,Frostproof,FL,M,,820,15,3.15,FOOTBALL,,,Baptist
8/9/2019,5731,19/FA,0,Monticello,IA,M,19,,19,2.91,FOOTBALL,,,
8/9/2019,5749,19/FA,0,Naperville,IL,F,,,,,TRACK,CROSS COUNTRY,,Roman Catholic
8/9/2019,5750,19/FA,1,Fort Dodge,IA,F,30,,30,4,CROSS COUNTRY,TRACK,BASKETBALL,Roman Catholic
8/9/2019,5752,19/FA,1,Crystal Lake,IL,F,,1040,20,3.188,SOCCER,,,Other
8/9/2019,5753,19/FA,1,Saint Peters,MO,M,31,,31,3.87,VOLLEYBALL,SOCCER,,Christian
8/9/2019,5755,19/FA,0,Urbana,IL,M,26,,26,3.82,BASKETBALL,CROSS COUNTRY,,Christian
8/9/2019,5763,19/FA,0,Springfield,IL,F,19,,19,2.66,VOLLEYBALL,BASKETBALL,TRACK,Roman Catholic
8/9/2019,5767,19/FA,0,Opelousas,LA,M,18,,18,2.73,,,,
8/9/2019,5772,19/FA,0,Edwardsburg,MI,F,,1240,26,4,SOFTBALL,BASKETBALL,,Christian
8/9/2019,5773,19/FA,1,Santa Rosa,CA,M,19,,19,3.77,,,,Roman Catholic
8/9/2019,5774,19/FA,0,Dyersville,IA,M,18,,18,3.95,SOCCER,,,Roman Catholic
8/9/2019,5775,19/FA,0,Chicago,IL,F,17,,17,2.31,BASKETBALL,,,Roman Catholic
8/9/2019,5779,19/FA,0,Argyle,IA,M,28,,28,3.17,GOLF,BASEBALL,,
8/9/2019,5781,19/FA,1,Ankeny,IA,M,26,,26,3.844,BASKETBALL,FOOTBALL,TRACK,
8/9/2019,5782,19/FA,1,Dubuque,IA,F,26,,26,3.657,,,,Other
8/9/2019,5790,19/FA,1,Oak Lawn,IL,M,20,,20,3.78,VOLLEYBALL,,,Roman Catholic
8/9/2019,5793,19/FA,0,Bernard,IA,F,22,,22,,,,,Roman Catholic
8/9/2019,5795,19/FA,0,Loves Park,IL,F,,1050,20,3.87,BASKETBALL,,,Christian
8/9/2019,5798,19/FA,0,Chicago,IL,M,,1030,20,4,WRESTLING,,,
8/9/2019,5802,19/FA,0,Hazleton,IA,M,18,,18,3.204,FOOTBALL,WRESTLING,TENNIS,Roman Catholic
8/9/2019,5804,19/FA,0,Chicago,IL,F,20,,20,3.16,SOFTBALL,VOLLEYBALL,,Roman Catholic
8/9/2019,5806,19/FA,0,Vinton,IA,M,20,,20,2.5,WRESTLING,,,Christian
8/9/2019,5808,19/FA,1,Morton Grove,IL,F,20,,20,3.28,VOLLEYBALL,,,Roman Catholic
8/9/2019,5811,19/FA,0,Norman,OK,F,,,,,,,,Christian
8/9/2019,5822,19/FA,0,Paullina,IA,M,23,,23,3.17,BASKETBALL,FOOTBALL,GOLF,
8/9/2019,5824,19/FA,1,Cary,IL,F,23,,23,3.311,SOCCER,,,Other
8/9/2019,5825,19/FA,0,Berwyn,IL,F,17,,17,,BASKETBALL,,,Christian
8/9/2019,5832,19/FA,0,Houston,TX,M,17,,17,3.71,SOCCER,BASKETBALL,,Roman Catholic
8/9/2019,5843,19/FA,0,Amritsar,,F,,,,,,,,Roman Catholic
8/9/2019,5851,19/FA,0,Grundy Center,IA,M,19,,19,3.07,FOOTBALL,BASKETBALL,TRACK,
8/9/2019,5855,19/FA,0,Evanston,IL,M,26,,26,3.66,,,,Roman Catholic
8/9/2019,5862,19/FA,1,Cali,,M,,,,2.99,,,,Christian
8/9/2019,5876,19/FA,0,Spring Green,WI,M,,,,2.17,TRACK,,,
8/9/2019,5877,19/FA,1,Downers Grove,IL,F,24,1250,26,4,VOLLEYBALL,,,Other
8/9/2019,5878,19/FA,0,Chicago,IL,F,,,,3.71,VOLLEYBALL,,,
8/9/2019,5885,19/FA,0,Forest Park,IL,M,30,,30,3.69,BASEBALL,VOLLEYBALL,SOCCER,Roman Catholic
8/9/2019,5887,19/FA,0,Gowrie,IA,M,24,,24,3.42,FOOTBALL,BASEBALL,WRESTLING,
8/9/2019,5892,19/FA,0,Addis Ababa,,M,,,,,SOCCER,,,Christian
8/9/2019,5897,19/FA,0,Carol Stream,IL,M,,1190,24,3.71,BASEBALL,GOLF,BASKETBALL,Roman Catholic
8/9/2019,5898,19/FA,0,Dubuque,IA,M,26,,26,2.46,,,,Roman Catholic
8/9/2019,5905,19/FA,0,Midlothian,IL,M,26,,26,3.8,FOOTBALL,,,Roman Catholic
8/9/2019,5913,19/FA,1,Orlando,FL,M,,920,17,3.15,SOCCER,,,Roman Catholic
8/9/2019,5914,19/FA,0,Fort Denaud,FL,M,,,,,FOOTBALL,,,Christian
8/9/2019,5915,19/FA,0,Chicago,IL,M,,1260,26,3.4,CROSS COUNTRY,TRACK,,Roman Catholic
8/9/2019,5920,19/FA,0,Waterloo,IA,M,17,,17,2.78,FOOTBALL,,,Baptist
8/9/2019,5924,19/FA,0,Peosta,IA,F,29,,29,3.985,CROSS COUNTRY,TENNIS,,Roman Catholic
8/9/2019,5929,19/FA,0,Carpentersville,IL,M,,,,,SWIMMING,,,Roman Catholic
8/9/2019,5934,19/FA,0,Brookfield,IL,M,,1060,21,2.49,VOLLEYBALL,BASKETBALL,GOLF,Roman Catholic
8/9/2019,5942,19/FA,0,Rockford,IL,F,23,,23,,,,,Roman Catholic
8/9/2019,5951,19/FA,1,Monee,IL,F,24,,24,3.05,,,,Roman Catholic
8/9/2019,5957,19/FA,0,Fort Myers,FL,M,,880,16,2.61,FOOTBALL,,,Christian
8/9/2019,5960,19/FA,0,Freeport,IL,M,,,,1.94,WRESTLING,FOOTBALL,,Christian
8/9/2019,5970,19/FA,0,Tampa,FL,M,,1140,23,2.48,FOOTBALL,,,
8/9/2019,5973,19/FA,0,Woodville,MS,F,,,,3.33,BASKETBALL,SOFTBALL,,Baptist
8/9/2019,5975,19/FA,0,Memphis,TN,M,,,,,,,,
8/9/2019,5979,19/FA,0,Memphis,TN,M,,,,,,,,
8/9/2019,5993,19/FA,1,Asbury,IA,F,18,,18,3.097,,,,
8/9/2019,6002,19/FA,0,Pardeeville,WI,F,34,,34,4,SOFTBALL,,,Other
8/9/2019,6003,19/FA,1,Spring Green,WI,M,25,,25,2.828,TRACK,WRESTLING,FOOTBALL,Christian
8/9/2019,6004,19/FA,0,Plainfield,IL,F,,,,,,,,Roman Catholic
8/9/2019,6020,19/FA,0,Naperville,IL,F,,,,,CROSS COUNTRY,,,Roman Catholic
8/9/2019,6024,19/FA,0,Independence,IA,M,22,,22,3.98,GOLF,,,Christian
8/9/2019,6031,19/FA,0,Aurora,IL,M,,940,18,3.57,FOOTBALL,TRACK,,Roman Catholic
8/9/2019,6032,19/FA,0,Perris,CA,M,,940,18,3.28,BASKETBALL,VOLLEYBALL,,
8/9/2019,6039,19/FA,0,Freeport,IL,M,,910,17,3.42,TRACK,,,
8/9/2019,6040,19/FA,0,Elmhurst,IL,F,17,,17,2.03,TRACK,CROSS COUNTRY,,Christian
8/9/2019,6043,19/FA,0,Tinley Park,IL,M,28,,28,4,VOLLEYBALL,,,Christian
8/9/2019,6044,19/FA,0,Evergreen Park,IL,M,25,,25,4,TRACK,FOOTBALL,WRESTLING,Roman Catholic
8/9/2019,6050,19/FA,0,Memphis,TN,M,18,,18,3.68,SOCCER,,,Muslim
8/9/2019,6064,19/FA,0,Chicago,IL,M,,920,17,2.22,SWIMMING,,,Muslim
8/9/2019,6067,19/FA,0,Grinnell,IA,M,21,,21,3.83,CROSS COUNTRY,TRACK,WRESTLING,Roman Catholic
8/9/2019,6078,19/FA,0,Manhattan,IL,M,19,,19,3,VOLLEYBALL,BASKETBALL,FOOTBALL,Roman Catholic
8/9/2019,6082,19/FA,1,Dubuque,IA,M,31,,31,4,SOCCER,CROSS COUNTRY,TRACK,
8/9/2019,6083,19/FA,0,Memphis,TN,F,,,,,,,,Baptist
8/9/2019,6085,19/FA,0,Chicago,IL,F,22,,22,3.55,VOLLEYBALL,,,Roman Catholic
8/9/2019,6097,19/FA,0,Bartlett,IL,M,,1110,22,2.09,BASEBALL,,,Christian
8/9/2019,6099,19/FA,0,Mequon,WI,F,18,,18,3.27,SOFTBALL,,,Lutheran
8/9/2019,6102,19/FA,0,Eagle River,WI,M,,,,3.39,BASEBALL,FOOTBALL,,Christian
8/9/2019,6110,19/FA,0,Dubuque,IA,F,18,,18,3.08,,,,Roman Catholic
8/9/2019,6112,19/FA,0,Kirkwood,MO,F,21,,21,3.85,SOFTBALL,,,
8/9/2019,6113,19/FA,0,Memphis,TN,M,16,,16,3.04,,,,Roman Catholic
8/9/2019,6123,19/FA,0,Dubuque,IA,M,15,,15,2.24,FOOTBALL,,,
8/9/2019,6129,19/FA,0,Davenport,IA,M,31,,31,4,TENNIS,,,Roman Catholic
8/9/2019,6130,19/FA,0,Memphis,TN,F,25,,25,4,,,,Christian
8/9/2019,6131,19/FA,1,Clovis,CA,F,32,,32,4,CROSS COUNTRY,LACROSSE,,Roman Catholic
8/9/2019,6141,19/FA,0,East Dubuque,IL,M,24,1300,27,3.72,BASEBALL,TRACK,BASKETBALL,Christian
8/9/2019,6143,19/FA,0,Chicago,IL,M,20,,20,3.27,,,,Presbyterian
8/9/2019,6149,19/FA,0,Verona,WI,F,20,,20,3.56,LACROSSE,,,Roman Catholic
8/9/2019,6158,19/FA,1,Frankfort,IL,M,,850,15,3.044,,,,Christian
8/9/2019,6174,19/FA,1,Wheaton,IL,M,29,,29,3.346,BASKETBALL,,,Other
8/9/2019,6176,19/FA,0,New Berlin,WI,M,24,,24,3.6,BASEBALL,TENNIS,VOLLEYBALL,Roman Catholic
8/9/2019,6179,19/FA,0,Monrovia,,M,,,,,SOCCER,,,Muslim
8/9/2019,6184,19/FA,0,Port Byron,IL,M,31,1320,31,4,FOOTBALL,BASEBALL,,
8/9/2019,6202,19/FA,0,Memphis,TN,M,,,,,,,,Christian
8/9/2019,6204,19/FA,0,Saint Charles,IL,M,23,,23,4,BASKETBALL,,,Christian
8/9/2019,6212,19/FA,0,Chicago,IL,M,21,,21,4,VOLLEYBALL,,,Roman Catholic
8/9/2019,6214,19/FA,0,Sterling,IL,M,,,,,TRACK,CROSS COUNTRY,,Roman Catholic
8/9/2019,6222,19/FA,0,Park Forest,IL,M,,,,,FOOTBALL,,,Christian
8/9/2019,6229,19/FA,0,Channahon,IL,M,,1110,22,3.92,SWIMMING,,,Roman Catholic
8/9/2019,6232,19/FA,0,Marion,IA,F,,,,,CHEERLEADER,TENNIS,,Roman Catholic
8/9/2019,6234,19/FA,0,Carol Stream,IL,M,,,,,WRESTLING,,,Christian
8/9/2019,6237,19/FA,0,Jefferson,WI,F,24,,24,3.09,CHEERLEADER,,,Roman Catholic
8/9/2019,6239,19/FA,0,Clive,IA,F,34,,34,4,CROSS COUNTRY,CHEERLEADING,TRACK,Roman Catholic
8/9/2019,6241,19/FA,0,Warren,IL,F,,920,17,2.96,VOLLEYBALL,TRACK,BASKETBALL,Methodist
8/9/2019,6254,19/FA,0,Cedar Rapids,IA,F,,,,,,,,
8/9/2019,6256,19/FA,0,Berwyn,IL,M,19,,19,3.29,SOCCER,,,Roman Catholic
8/9/2019,6258,19/FA,0,Orland Park,IL,F,,,,,,,,
8/9/2019,6265,19/FA,0,Evanston,IL,M,23,,23,3.68,,,,
8/9/2019,6269,19/FA,0,Davenport,IA,M,22,,22,3.57,FOOTBALL,,,Roman Catholic
8/9/2019,6270,19/FA,1,Waunakee,WI,M,23,,23,2.847,GOLF,BASKETBALL,,Roman Catholic
8/9/2019,6286,19/FA,0,Flanagan,IL,F,,950,18,3.58,BASKETBALL,,,Other
8/9/2019,6288,19/FA,0,Bellevue,IA,F,21,,21,3.08,TRACK,BASKETBALL,SOFTBALL,Christian
8/9/2019,6296,19/FA,0,Dubuque,IA,F,,730,13,2.312,,,,Christian
8/9/2019,6299,19/FA,1,Acworth,GA,F,,880,16,3.258,LACROSSE,,,Christian
8/9/2019,6306,19/FA,0,Franklin Park,IL,F,,1290,27,4,VOLLEYBALL,SOFTBALL,BASKETBALL,
8/9/2019,6307,19/FA,0,Posen,IL,M,,810,15,2.19,SOCCER,,,Roman Catholic
8/9/2019,6313,19/FA,0,Cary,IL,F,,1360,29,4,BASKETBALL,,,Christian
8/9/2019,6319,19/FA,0,Mesa,AZ,F,,870,16,3.21,BASKETBALL,VOLLEYBALL,CROSS COUNTRY,Christian
8/9/2019,6320,19/FA,0,Normal,IL,F,28,,28,4,SWIMMING,,,Roman Catholic
8/9/2019,6324,19/FA,0,Earlville,IL,F,,710,12,2,SOFTBALL,,,
8/9/2019,6340,19/FA,0,Kenner,LA,M,,,,,FOOTBALL,WRESTLING,,Other
8/9/2019,6343,19/FA,1,Dubuque,IA,M,17,,17,3.408,,,,Roman Catholic
8/9/2019,6352,19/FA,0,Newark,IL,M,23,,23,3.29,,,,Roman Catholic
8/9/2019,6364,19/FA,1,Hillman,MN,M,23,,23,3.839,,,,Agnostic
8/9/2019,6366,19/FA,0,Elgin,IL,F,20,1120,22,3.25,GOLF,SOFTBALL,,Roman Catholic
8/9/2019,6371,19/FA,0,Addison,IL,M,,720,13,2.09,SOCCER,,,Christian
8/9/2019,6375,19/FA,0,Chicago,IL,M,19,,19,2.66,SOCCER,,,Roman Catholic
8/9/2019,6379,19/FA,0,Lakeland,FL,M,,890,16,3.21,FOOTBALL,BASKETBALL,,Baptist
8/9/2019,6383,19/FA,0,Milwaukee,WI,M,16,,16,2.49,TRACK,,,Lutheran
8/9/2019,6384,19/FA,1,Cassville,WI,F,30,,30,3.994,CHEERLEADER,VOLLEYBALL,TRACK,Roman Catholic
8/9/2019,6389,19/FA,0,Olive Branch,MS,F,20,,20,2.93,,,,Baptist
8/9/2019,6394,19/FA,0,Naperville,IL,M,21,1080,21,3.36,TRACK,CROSS COUNTRY,,Christian
8/9/2019,6403,19/FA,0,Franklin Park,IL,M,,,,,,,,Roman Catholic
8/9/2019,6410,19/FA,1,Dubuque,IA,F,23,,23,3.691,,,,Roman Catholic
8/9/2019,6412,19/FA,0,Elmhurst,IL,M,,530,11,,SWIMMING,CROSS COUNTRY,,Roman Catholic
8/9/2019,6415,19/FA,0,Boone,IA,F,19,,19,3.45,TRACK,SOFTBALL,VOLLEYBALL,Roman Catholic
8/9/2019,6428,19/FA,0,Bradenton,FL,F,33,,33,4,BASKETBALL,,,Roman Catholic
8/9/2019,6431,19/FA,0,Indianola,IA,F,20,,20,3.99,VOLLEYBALL,FOOTBALL,,Roman Catholic
8/9/2019,6436,19/FA,0,Alton,IL,M,,740,13,2.15,TRACK,CROSS COUNTRY,,
8/9/2019,6438,19/FA,0,Riverview,FL,M,,1130,23,4,FOOTBALL,,,
8/9/2019,6442,19/FA,0,Elkhorn,WI,M,20,,20,3.29,BASKETBALL,SOCCER,,Lutheran
8/9/2019,6444,19/FA,1,Tower Hill,IL,F,19,950,19,3.148,TRACK,BASKETBALL,,
8/9/2019,6447,19/FA,0,Davenport,IA,F,,,,,,,,Christian
