DateTimeStamp,Random_ID,AcadTerm,flg_NetDep,City,State,Gender,ACTcomp,SATcomp,Best_Test_ACT_Equivalent,HSGPA,Ath1,Ath2,Ath3,Religion
8/12/2016,378,16/FA,1,Runnells,IA,M,28,,28,3.005,BASKETBALL,,,Christian
8/12/2016,380,16/FA,0,Chicago,IL,F,16,,16,2.82,,,,Roman Catholic
8/12/2016,382,16/FA,0,New Lenox,IL,M,,,,,SOCCER,TRACK,,
8/12/2016,385,16/FA,0,Midlothian,IL,M,20,,20,3.02,FOOTBALL,BASKETBALL,SOCCER,Christian
8/12/2016,387,16/FA,0,Urbandale,IA,F,,,,,VOLLEYBALL,,,Roman Catholic
8/12/2016,389,16/FA,0,Richmond,IL,M,21,,21,,FOOTBALL,BASEBALL,,Christian
8/12/2016,390,16/FA,1,Northlake,IL,F,20,,20,3.55,,,,Roman Catholic
8/12/2016,395,16/FA,0,Readlyn,IA,F,,,,2.85,CHEERLEADER,,,Roman Catholic
8/12/2016,397,16/FA,0,Maquoketa,IA,F,,,,,TENNIS,,,Roman Catholic
8/12/2016,405,16/FA,0,Waterloo,IA,M,,,,,CROSS COUNTRY,,,Roman Catholic
8/12/2016,414,16/FA,0,Dubuque,IA,F,21,,21,4,CROSS COUNTRY,,,Roman Catholic
8/12/2016,417,16/FA,0,Cumming,IA,F,18,,18,3.494,,,,Roman Catholic
8/12/2016,419,16/FA,0,Des Moines,IA,F,20,,20,3.527,,,,Roman Catholic
8/12/2016,429,16/FA,0,Princeton,IL,M,27,,27,3.79,FOOTBALL,,,
8/12/2016,430,16/FA,0,Sugar Grove,IL,M,27,,27,3.29,BASEBALL,,,Christian
8/12/2016,433,16/FA,1,Charles City,IA,F,23,,23,3.5,SWIMMING,,,Roman Catholic
8/12/2016,435,16/FA,0,Loves Park,IL,M,24,,24,3.837,TENNIS,,,
8/12/2016,438,16/FA,0,Calamus,IA,M,31,,31,4,GOLF,,,Lutheran
8/12/2016,441,16/FA,0,Litchfield Park,AZ,F,,,,,,,,Christian
8/12/2016,448,16/FA,1,Cedar Rapids,IA,F,25,,25,4,SOCCER,,,Roman Catholic
8/12/2016,449,16/FA,0,Stevens Point,WI,M,29,,29,4,FOOTBALL,,,Roman Catholic
8/12/2016,452,16/FA,0,Altoona,IA,M,18,,18,3.707,FOOTBALL,,,
8/12/2016,458,16/FA,0,Maquoketa,IA,F,18,,18,2.738,,,,Roman Catholic
8/12/2016,465,16/FA,0,Chicago,IL,F,,,,,CROSS COUNTRY,,,Roman Catholic
8/12/2016,467,16/FA,0,Midlothian,IL,M,28,,28,4,,,,Roman Catholic
8/12/2016,468,16/FA,0,Saint Paul,MN,M,30,,30,4,SOCCER,,,Lutheran
8/12/2016,471,16/FA,0,Westchester,IL,M,21,,21,2.15,TRACK,CROSS COUNTRY,,Christian
8/12/2016,477,16/FA,1,Ottumwa,IA,M,24,,24,3.96,TRACK,BASKETBALL,FOOTBALL,
8/12/2016,481,16/FA,0,Stockport,IA,M,,,,,BASEBALL,,,
8/12/2016,482,16/FA,1,Thayer,IA,F,24,,24,3.91,VOLLEYBALL,BASKETBALL,TRACK,
8/12/2016,485,16/FA,0,Chicago,IL,M,,,,,,,,Baptist
8/12/2016,487,16/FA,0,Dyersville,IA,F,,,,,TRACK,,,Christian
8/12/2016,488,16/FA,0,Dubuque,IA,M,19,,19,3.674,CROSS COUNTRY,,,Roman Catholic
8/12/2016,491,16/FA,0,Sugar Grove,IL,M,21,,21,2.36,SOCCER,,,
8/12/2016,492,16/FA,0,Bellevue,IA,M,,,,,BASKETBALL,TRACK,FOOTBALL,Christian
8/12/2016,494,16/FA,1,Leawood,KS,M,23,,23,3.69,CROSS COUNTRY,BASEBALL,BASKETBALL,Roman Catholic
8/12/2016,496,16/FA,0,Sugar Grove,IL,M,,,,,GOLF,TENNIS,,Roman Catholic
8/12/2016,500,16/FA,0,Beloit,WI,M,21,,21,3.43,FOOTBALL,BASEBALL,WRESTLING,Lutheran
8/12/2016,502,16/FA,0,Houston,TX,M,,,,,TENNIS,BASKETBALL,,Christian
8/12/2016,505,16/FA,0,North Liberty,IA,M,24,,24,2.9,CROSS COUNTRY,TRACK,,Agnostic
8/12/2016,508,16/FA,0,Brookfield,WI,F,21,,21,,TENNIS,SOCCER,CHEERLEADING,Roman Catholic
8/12/2016,522,16/FA,0,Wheaton,IL,M,,,,,VOLLEYBALL,,,Protestant
8/12/2016,523,16/FA,0,West Des Moines,IA,M,33,,33,4,,,,
8/12/2016,525,16/FA,0,Rockford,IL,F,,,,,VOLLEYBALL,,,Lutheran
8/12/2016,526,16/FA,0,Alexandria,VA,M,,,,,TRACK,FOOTBALL,,Christian
8/12/2016,528,16/FA,0,Evergreen Park,IL,F,24,,24,3.5,CROSS COUNTRY,BASKETBALL,LACROSSE,Roman Catholic
8/12/2016,540,16/FA,0,Winnebago,IL,M,29,,29,4,CROSS COUNTRY,TRACK,SOCCER,
8/12/2016,541,16/FA,0,Morton,IL,F,23,,23,,SOFTBALL,VOLLEYBALL,,Roman Catholic
8/12/2016,545,16/FA,0,Montgomery,OH,F,,,,,LACROSSE,,,Roman Catholic
8/12/2016,550,16/FA,0,Memphis,TN,F,20,,20,3.49,,,,Muslim
8/12/2016,551,16/FA,0,Braidwood,IL,F,23,,23,3.986,,,,Christian
8/12/2016,554,16/FA,0,Kenosha,WI,M,18,,18,3.4,SOCCER,,,Christian
8/12/2016,559,16/FA,0,Waukegan,IL,F,,,,,SOCCER,,,
8/12/2016,571,16/FA,0,Danvers,IL,M,22,,22,3.83,FOOTBALL,,,Christian
8/12/2016,574,16/FA,0,Minneapolis,MN,M,17,,17,3.41,TRACK,SOCCER,,
8/12/2016,578,16/FA,0,Maple Park,IL,F,30,,30,4,CROSS COUNTRY,TRACK,,Roman Catholic
8/12/2016,579,16/FA,0,Verona,WI,F,30,,30,4,LACROSSE,,,Lutheran
8/12/2016,581,16/FA,0,Chicago,IL,M,20,,20,2.49,VOLLEYBALL,,,Roman Catholic
8/12/2016,587,16/FA,0,Orland Park,IL,F,,,,,SWIMMING,,,
8/12/2016,591,16/FA,0,Waterloo,IA,M,,,,,FOOTBALL,WRESTLING,,Roman Catholic
8/12/2016,595,16/FA,0,Chicago,IL,F,27,,27,4,VOLLEYBALL,CHEERLEADING,,Roman Catholic
8/12/2016,596,16/FA,0,Chicago,IL,F,20,,20,3.5,CHEERLEADER,SOCCER,,Christian
8/12/2016,600,16/FA,0,Long Grove,IL,M,,,,,BASKETBALL,,,
8/12/2016,602,16/FA,0,Cascade,IA,M,22,,22,3.604,BASKETBALL,FOOTBALL,BASEBALL,Roman Catholic
8/12/2016,607,16/FA,0,Moline,IL,M,19,,19,2.69,WRESTLING,,,Christian
8/12/2016,612,16/FA,0,Elizabeth,IL,F,28,,28,4,TRACK,VOLLEYBALL,BASKETBALL,Roman Catholic
8/12/2016,619,16/FA,0,Chicago,IL,F,22,,22,3.32,,,,Roman Catholic
8/12/2016,620,16/FA,0,Covington,GA,F,,,,,BASKETBALL,TRACK,,Christian
8/12/2016,625,16/FA,0,Dyersville,IA,F,24,,24,3.827,CHEERLEADER,,,Christian
8/12/2016,626,16/FA,0,Hales Corners,WI,F,24,,24,3.76,SOFTBALL,,,Lutheran
8/12/2016,627,16/FA,0,Bensenville,IL,M,26,,26,3.81,WRESTLING,CROSS COUNTRY,TRACK,
8/12/2016,630,16/FA,0,Berwyn,IL,M,18,,18,2.7,TENNIS,,,Roman Catholic
8/12/2016,634,16/FA,1,West Des Moines,IA,M,23,,23,3.745,SOCCER,,,Roman Catholic
8/12/2016,642,16/FA,0,Chicago,IL,F,21,,21,4,SOFTBALL,,,Roman Catholic
8/12/2016,645,16/FA,0,Hazel Green,WI,M,,1270,26,3.9,CROSS COUNTRY,TRACK,,Christian
8/12/2016,651,16/FA,0,Chicago,IL,F,24,,24,3.4,,,,
8/12/2016,652,16/FA,1,Marion,IA,M,25,,25,2.9,WRESTLING,,,Roman Catholic
8/12/2016,654,16/FA,0,Morris,IL,M,,,,,FOOTBALL,,,Baptist
8/12/2016,659,16/FA,1,Waverly,IA,F,25,,25,3.95,SOFTBALL,,,Lutheran
8/12/2016,665,16/FA,0,Bondurant,IA,F,33,,33,4,SOFTBALL,VOLLEYBALL,,Roman Catholic
8/12/2016,675,16/FA,0,Caledonia,IL,M,,,,,SOCCER,BASEBALL,,Roman Catholic
8/12/2016,680,16/FA,0,Round Lake Beach,IL,F,,,,3.04,,,,Roman Catholic
8/12/2016,688,16/FA,0,Rock Island,IL,M,16,,16,3.21,FOOTBALL,,,Baptist
8/12/2016,695,16/FA,0,Arlington,IA,F,17,,17,3.428,BASKETBALL,,,Roman Catholic
8/12/2016,696,16/FA,0,Chandler,AZ,M,,,,,BASEBALL,,,
8/12/2016,700,16/FA,0,Decorah,IA,F,32,,32,3.96,GOLF,,,
8/12/2016,711,16/FA,0,Dubuque,IA,M,18,,18,2.31,FOOTBALL,BASKETBALL,SOCCER,Roman Catholic
8/12/2016,714,16/FA,0,Chicago,IL,F,26,,26,4,VOLLEYBALL,,,
8/12/2016,718,16/FA,0,Moline,IL,M,,,,1.87,SOCCER,,,Roman Catholic
8/12/2016,725,16/FA,1,Asbury,IA,F,17,880,17,3.13,,,,Roman Catholic
8/12/2016,728,16/FA,0,Dexter,IA,F,21,,21,2.603,CHEERLEADER,,,
8/12/2016,733,16/FA,1,Rockford,IL,M,22,,22,3.164,FOOTBALL,BASKETBALL,,Christian
8/12/2016,736,16/FA,0,Chicago,IL,F,,,,,,,,Other
8/12/2016,742,16/FA,0,Memphis,TN,F,20,,20,3.779,,,,
8/12/2016,747,16/FA,0,Chicago,IL,M,18,,18,2.51,,,,Roman Catholic
8/12/2016,749,16/FA,0,Bartlett,IL,M,28,,28,3.63,FOOTBALL,,,Christian
8/12/2016,750,16/FA,0,Chicago,IL,F,16,,16,2.29,VOLLEYBALL,,,
8/12/2016,761,16/FA,0,West Des Moines,IA,M,30,,30,3.779,,,,Roman Catholic
8/12/2016,762,16/FA,0,Mazon,IL,F,20,,20,2.98,,,,
8/12/2016,772,16/FA,0,Wheeling,IL,F,,,,,BASEBALL,,,
8/12/2016,778,16/FA,0,Kingston,IL,F,22,,22,3.419,TRACK,,,Lutheran
8/12/2016,779,16/FA,0,Poplar Grove,IL,M,18,,18,2.478,FOOTBALL,,,
8/12/2016,781,16/FA,0,Algona,IA,M,31,,31,3.911,BASEBALL,FOOTBALL,TRACK,Roman Catholic
8/12/2016,786,16/FA,0,Chicago,IL,M,,,,,BASEBALL,,,Lutheran
8/12/2016,789,16/FA,1,Monticello,WI,F,26,,26,3.75,BASKETBALL,SOCCER,,Roman Catholic
8/12/2016,793,16/FA,0,Warren,IL,F,18,,18,2.855,,,,Roman Catholic
8/12/2016,801,16/FA,0,Dubuque,IA,F,22,,22,2.9,,,,Christian
8/12/2016,806,16/FA,0,Kewanee,IL,F,,,,,BASKETBALL,,,
8/12/2016,807,16/FA,0,Sheboygan,WI,M,,,,,WRESTLING,,,
8/12/2016,811,16/FA,0,Des Moines,IA,M,31,,31,4,SWIMMING,TRACK,CROSS COUNTRY,Roman Catholic
8/12/2016,812,16/FA,0,West Point,IA,M,,,,,,,,
8/12/2016,815,16/FA,0,Hazleton,IA,M,,,,,TENNIS,,,
8/12/2016,816,16/FA,0,Phoenix,AZ,M,23,,23,3.73,BASEBALL,,,
8/12/2016,819,16/FA,0,Rockford,IL,F,,,,,,,,
8/12/2016,820,16/FA,0,Tama,IA,F,,,,,BASKETBALL,,,Other
8/12/2016,821,16/FA,0,Green Bay,WI,F,,,,,TRACK,,,Roman Catholic
8/12/2016,823,16/FA,1,Galesburg,IL,M,24,,24,2.49,FOOTBALL,TRACK,,Christian
8/12/2016,825,16/FA,0,Joliet,IL,F,,,,,,,,Christian
8/12/2016,826,16/FA,0,Chicago,IL,M,20,,20,3.67,,,,Roman Catholic
8/12/2016,827,16/FA,0,Merrill,WI,M,,,,,BASEBALL,FOOTBALL,,Lutheran
8/12/2016,828,16/FA,0,Zion,IL,M,24,,24,3.813,VOLLEYBALL,,,Roman Catholic
8/12/2016,838,16/FA,1,Monroe,WI,M,22,,22,2.363,TRACK,CROSS COUNTRY,,Roman Catholic
8/12/2016,847,16/FA,0,Cedar Rapids,IA,M,27,,27,3.95,TRACK,CROSS COUNTRY,,Roman Catholic
8/12/2016,848,16/FA,1,Dubuque,IA,F,28,,28,4,TENNIS,,,Roman Catholic
8/12/2016,851,16/FA,0,Lakeville,MN,M,20,,20,3.188,FOOTBALL,,,
8/12/2016,854,16/FA,0,Rockford,IL,M,27,,27,3.547,,,,Roman Catholic
8/12/2016,856,16/FA,0,Oswego,IL,M,,,,,BASEBALL,,,Lutheran
8/12/2016,860,16/FA,0,Glendale,AZ,F,16,,16,3.74,SOCCER,,,Roman Catholic
8/12/2016,861,16/FA,0,Chicago,IL,F,,,,,,,,
8/12/2016,862,16/FA,0,Ankeny,IA,M,29,,29,3.313,GOLF,,,Lutheran
8/12/2016,863,16/FA,0,Alsip,IL,F,,,,,SOFTBALL,,,Roman Catholic
8/12/2016,864,16/FA,1,Dubuque,IA,M,21,,21,2.885,,,,Roman Catholic
8/12/2016,868,16/FA,0,Richfield,MN,M,,,,3.09,TRACK,SOCCER,,
8/12/2016,870,16/FA,0,Yaphank,NY,M,,,,,WRESTLING,,,Roman Catholic
8/12/2016,872,16/FA,1,Knoxville,IL,F,29,,29,4,CHEERLEADER,VOLLEYBALL,,
8/12/2016,880,16/FA,0,Chicago,IL,F,23,,23,2.821,SOFTBALL,VOLLEYBALL,WRESTLING,
8/12/2016,886,16/FA,1,Charlotte,IA,F,25,,25,3.985,SOCCER,,,Roman Catholic
8/12/2016,887,16/FA,0,Dyersville,IA,F,20,,20,3.759,BASKETBALL,SOFTBALL,,Roman Catholic
8/12/2016,888,16/FA,0,Rockford,IL,M,,,,,SOCCER,,,Christian
8/12/2016,891,16/FA,0,Brown Deer,WI,M,19,,19,3.182,BASEBALL,FOOTBALL,,Christian
8/12/2016,892,16/FA,0,New Orleans,LA,M,,,,,WRESTLING,,,Roman Catholic
8/12/2016,893,16/FA,0,Elmwood Park,IL,M,23,,23,3.909,SOCCER,,,Roman Catholic
8/12/2016,894,16/FA,0,Chicago,IL,F,22,,22,4,SOCCER,VOLLEYBALL,CROSS COUNTRY,Roman Catholic
8/12/2016,898,16/FA,0,Island Lake,IL,F,23,,23,3.28,SOCCER,,,Roman Catholic
8/12/2016,899,16/FA,0,Dubuque,IA,M,28,,28,2.95,,,,Roman Catholic
8/12/2016,902,16/FA,0,Davenport,IA,F,,,,3.75,,,,
8/12/2016,903,16/FA,0,Aurora,IL,F,31,,31,4,CHEERLEADER,,,Roman Catholic
8/12/2016,909,16/FA,0,Genoa City,WI,M,,,,,FOOTBALL,TRACK,,
8/12/2016,911,16/FA,1,Algonquin,IL,F,25,,25,3.7,,,,Roman Catholic
8/12/2016,917,16/FA,1,Saint Charles,IL,M,21,,21,3.21,FOOTBALL,,,Roman Catholic
8/12/2016,918,16/FA,0,Chicago,IL,F,22,,22,3.427,TRACK,,,Roman Catholic
8/12/2016,922,16/FA,0,Orlando,FL,M,,,,,TRACK,,,
8/12/2016,929,16/FA,0,Freeport,IL,M,21,,21,3.5,BASEBALL,,,Methodist
8/12/2016,930,16/FA,0,Algonquin,IL,M,23,,23,,,,,Roman Catholic
8/12/2016,933,16/FA,0,Mount Morris,IL,M,19,,19,3.23,FOOTBALL,,,Lutheran
8/12/2016,934,16/FA,1,Rockland,WI,F,24,,24,3.89,TRACK,VOLLEYBALL,CROSS COUNTRY,Buddhist
8/12/2016,935,16/FA,0,Ryan,IA,F,26,,26,,CROSS COUNTRY,SOCCER,,Roman Catholic
8/12/2016,937,16/FA,0,Rockton,IL,F,,,,,SOCCER,,,Lutheran
8/12/2016,941,16/FA,0,Chicago,IL,M,24,,24,3.96,BASEBALL,WRESTLING,,Agnostic
8/12/2016,943,16/FA,0,Star Prairie,WI,F,34,,34,4,TRACK,CROSS COUNTRY,,
8/12/2016,950,16/FA,0,Downers Grove,IL,F,,,,,SOCCER,,,Roman Catholic
8/12/2016,957,16/FA,1,La Motte,IA,F,21,,21,4,GOLF,,,Roman Catholic
8/12/2016,958,16/FA,0,Inverness,IL,F,23,,23,,BASEBALL,,,Roman Catholic
8/12/2016,960,16/FA,0,Rockford,IL,F,23,,23,2.024,,,,Episcopalian
8/12/2016,963,16/FA,0,Tucson,AZ,F,22,,22,4,,,,Roman Catholic
8/12/2016,964,16/FA,0,Dubuque,IA,M,30,,30,3.89,BASKETBALL,,,Roman Catholic
8/12/2016,967,16/FA,1,Davis,IL,F,28,,28,3.91,BASKETBALL,SOFTBALL,,Roman Catholic
8/12/2016,974,16/FA,0,Chicago,IL,F,,,,,BASKETBALL,TRACK,,Baptist
8/12/2016,977,16/FA,0,Deerfield,IL,M,34,,34,2.88,,,,Presbyterian
8/12/2016,979,16/FA,1,Dubuque,IA,F,19,,19,3.55,,,,Roman Catholic
8/12/2016,987,16/FA,0,Wheeling,IL,M,27,,27,3.4,TRACK,,,Roman Catholic
8/12/2016,989,16/FA,1,Verona,WI,F,25,,25,3.92,TRACK,,,Roman Catholic
8/12/2016,996,16/FA,0,Rayne,LA,F,,,,,BASKETBALL,,,Roman Catholic
8/12/2016,1002,16/FA,0,Saint Paul,MN,F,27,,27,4,VOLLEYBALL,,,Roman Catholic
8/12/2016,1008,16/FA,0,Plain Dealing,LA,M,17,,17,2.8,WRESTLING,,,Christian
8/12/2016,1011,16/FA,0,Freeport,IL,F,,,,,,,,Agnostic
8/12/2016,1012,16/FA,0,Verona,WI,F,27,,27,3.916,,,,Roman Catholic
8/12/2016,1019,16/FA,1,Oak Lawn,IL,F,25,,25,4,SOFTBALL,,,Roman Catholic
8/12/2016,1023,16/FA,1,Farley,IA,M,20,,20,2.88,WRESTLING,FOOTBALL,,Roman Catholic
8/12/2016,1029,16/FA,1,Bartlett,IL,F,19,,19,2.956,,,,Christian
8/12/2016,1032,16/FA,0,Glen Ellyn,IL,M,21,,21,3.1,BASEBALL,,,Christian
8/12/2016,1034,16/FA,1,Davenport,IA,M,20,,20,3.3,BASEBALL,,,Lutheran
8/12/2016,1035,16/FA,0,Sugar Grove,IL,M,23,,23,2.75,BASKETBALL,,,
8/12/2016,1037,16/FA,0,Manitowoc,WI,F,29,,29,4,BASKETBALL,VOLLEYBALL,,Roman Catholic
8/12/2016,1038,16/FA,0,Montgomery,IL,M,,,,,FOOTBALL,,,Christian
8/12/2016,1039,16/FA,0,Dardanelle,AR,F,23,,23,3.6,TRACK,,,Baptist
8/12/2016,1040,16/FA,0,Darien,IL,M,15,,15,2.739,BASEBALL,,,Roman Catholic
8/12/2016,1045,16/FA,0,Chicago,IL,M,28,,28,2.574,BASEBALL,BASKETBALL,,Roman Catholic
8/12/2016,1046,16/FA,0,Wauwatosa,WI,M,,,,1.86,TRACK,FOOTBALL,,Christian
8/12/2016,1060,16/FA,0,Chicago,IL,F,,,,,,,,Baptist
8/12/2016,1062,16/FA,1,Vinton,IA,F,28,,28,3.95,CHEERLEADER,CROSS COUNTRY,TRACK,Roman Catholic
