Date/Time,Energy Produced (Wh),Energy Consumed (Wh),Exported to Grid (Wh),Imported from Grid (Wh)
2018-10-02 07:15:00 -0500,5,193,0,188
2018-10-02 07:30:00 -0500,7,140,0,133
2018-10-02 07:45:00 -0500,6,55,0,49
2018-10-02 08:00:00 -0500,11,142,0,131
2018-10-02 08:15:00 -0500,18,88,0,70
2018-10-02 08:30:00 -0500,30,51,0,21
2018-10-02 08:45:00 -0500,44,12,32,0
2018-10-02 09:00:00 -0500,51,1,50,0
2018-10-02 09:15:00 -0500,58,0,58,0
2018-10-02 09:30:00 -0500,151,15,136,0
2018-10-02 09:45:00 -0500,167,0,167,0
2018-10-02 10:00:00 -0500,119,23,96,0
2018-10-02 10:15:00 -0500,93,6,87,0
2018-10-02 10:30:00 -0500,103,0,103,0
2018-10-02 10:45:00 -0500,121,0,121,0
2018-10-02 11:00:00 -0500,104,1,103,0
2018-10-02 11:15:00 -0500,106,1,105,0
2018-10-02 11:30:00 -0500,108,0,108,0
2018-10-02 11:45:00 -0500,104,81,23,0
2018-10-02 12:00:00 -0500,108,82,26,0
2018-10-02 12:15:00 -0500,115,11,104,0
2018-10-02 12:30:00 -0500,119,0,119,0
2018-10-02 12:45:00 -0500,121,0,121,0
2018-10-02 13:00:00 -0500,129,0,129,0
2018-10-02 13:15:00 -0500,131,0,131,0
2018-10-02 13:30:00 -0500,113,0,113,0
2018-10-02 13:45:00 -0500,102,7,95,0
2018-10-02 14:00:00 -0500,93,8,85,0
2018-10-02 14:15:00 -0500,83,13,70,0
2018-10-02 14:30:00 -0500,74,41,33,0
2018-10-02 14:45:00 -0500,64,9,55,0
2018-10-02 15:00:00 -0500,60,0,60,0
2018-10-02 15:15:00 -0500,56,113,0,57
2018-10-02 15:30:00 -0500,54,165,0,111
2018-10-02 15:45:00 -0500,59,162,0,103
2018-10-02 16:00:00 -0500,63,148,0,85
2018-10-02 16:15:00 -0500,56,366,0,310
2018-10-02 16:30:00 -0500,43,236,0,193
2018-10-02 16:45:00 -0500,30,139,0,109
2018-10-02 17:00:00 -0500,19,156,0,137
2018-10-02 17:15:00 -0500,37,68,0,31
2018-10-02 17:30:00 -0500,28,76,0,48
2018-10-02 17:45:00 -0500,10,104,0,94
2018-10-02 18:00:00 -0500,22,340,0,318
2018-10-02 18:15:00 -0500,14,294,0,280
2018-10-02 18:30:00 -0500,0,192,0,192
2018-10-02 18:45:00 -0500,0,141,0,141
2018-10-02 19:00:00 -0500,0,184,0,184
2018-10-02 19:15:00 -0500,0,180,0,180
2018-10-02 19:30:00 -0500,0,180,0,180
2018-10-02 19:45:00 -0500,0,143,0,143
2018-10-02 20:00:00 -0500,0,200,0,200
2018-10-02 20:15:00 -0500,0,211,0,211
2018-10-02 20:30:00 -0500,0,181,0,181
2018-10-02 20:45:00 -0500,0,196,0,196
2018-10-02 21:00:00 -0500,0,168,0,168
2018-10-02 21:15:00 -0500,0,173,0,173
2018-10-02 21:30:00 -0500,0,161,0,161
2018-10-02 21:45:00 -0500,0,189,0,189
2018-10-02 22:00:00 -0500,0,198,0,198
2018-10-02 22:15:00 -0500,0,172,0,172
2018-10-02 22:30:00 -0500,0,120,0,120
2018-10-02 22:45:00 -0500,0,161,0,161
2018-10-02 23:00:00 -0500,0,177,0,177
2018-10-02 23:15:00 -0500,0,125,0,125
2018-10-02 23:30:00 -0500,0,139,0,139
